german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
aachener strasse,"Aachener Strasse in Berlin, Germany",52.4814493,13.3189377,1,"Berlin, Germany",52.52096863,13.4034395,,,,,Consulates,"Aachener Strasse in Berlin, Germany",,german_fires_berlin_locations,b5667a10785573f8d2f3e14dabee931e,german_fires_berlin_locations__b5667a10785573f8d2f3e14dabee931e
aalemannufer,"Aalemannufer in Berlin, Germany",52.5731282,13.2186147,1,,,,,,,ss,Person,"Aalemannufer in Berlin, Germany",,german_fires_berlin_locations,1a136abcb197755694699a2381ea9474,german_fires_berlin_locations__1a136abcb197755694699a2381ea9474
aalesunder strasse,"Aalesunder Strasse in Berlin, Germany",52.5554941,13.4077031,1,,,,,,,u,space,"Aalesunder Strasse in Berlin, Germany",,german_fires_berlin_locations,6a0e9aa32f6f89927b93478ff36ed6f2,german_fires_berlin_locations__6a0e9aa32f6f89927b93478ff36ed6f2
aalstieg,"Aalstieg in Berlin, Germany",52.4353359,13.6908451,1,,,,,,,a,FTO,"Aalstieg in Berlin, Germany",,german_fires_berlin_locations,e1689c1e8eddf67e06e0229b2cdf6c11,german_fires_berlin_locations__e1689c1e8eddf67e06e0229b2cdf6c11
aarauer strasse,"Aarauer Strasse in Berlin, Germany",52.4258362,13.2903645,1,,,,,,,o,Media,"Aarauer Strasse in Berlin, Germany",,german_fires_berlin_locations,68876ffe8b0a240445610e0c768ad8b0,german_fires_berlin_locations__68876ffe8b0a240445610e0c768ad8b0
aarberger strasse,"Aarberger Strasse in Berlin, Germany",52.4254044,13.3008282,1,,,,,,,,AAEntity,"Aarberger Strasse in Berlin, Germany",,german_fires_berlin_locations,3de773051edd3d2316b3edde06d9bbff,german_fires_berlin_locations__3de773051edd3d2316b3edde06d9bbff
aaron-bernstein-platz,"Aaron-Bernstein-Platz in Berlin, Germany",52.5096488,13.3759441,1,,,,,,,,ForeignMinistry,"Aaron-Bernstein-Platz in Berlin, Germany",,german_fires_berlin_locations,dc6ed8716fef255d10a37e7ffe64aa86,german_fires_berlin_locations__dc6ed8716fef255d10a37e7ffe64aa86
abajstrasse,"Abajstrasse in Berlin, Germany",52.5903316,13.3918658,1,,,,,,,,Legislator,"Abajstrasse in Berlin, Germany",,german_fires_berlin_locations,9a6e98cb307527e0f80478feecb6acc5,german_fires_berlin_locations__9a6e98cb307527e0f80478feecb6acc5
abbé-lemire-weg,"Abbé-Lemire-Weg in Berlin, Germany",52.5200066,13.404954,1,,,,,,,,News,"Abbé-Lemire-Weg in Berlin, Germany",,german_fires_berlin_locations,f8ff8196be3805c7d80c57e801ded512,german_fires_berlin_locations__f8ff8196be3805c7d80c57e801ded512
abbestrasse,"Abbestrasse in Berlin, Germany",52.5167095,13.321157,1,,,,,,,,AAEntity,"Abbestrasse in Berlin, Germany",,german_fires_berlin_locations,bba8813066789f1a8c914d111e5a346e,german_fires_berlin_locations__bba8813066789f1a8c914d111e5a346e
abendfrieden,"Abendfrieden in Berlin, Germany",52.9281698,12.7820479,1,,,,,,,,News,"Abendfrieden in Berlin, Germany",,german_fires_berlin_locations,76f36074a86f35fbf9439a755503cd67,german_fires_berlin_locations__76f36074a86f35fbf9439a755503cd67
abendrotweg,"Abendrotweg in Berlin, Germany",52.3924538,13.39032,1,,,,,,,,AAEntity,"Abendrotweg in Berlin, Germany",,german_fires_berlin_locations,d6ba3f44244bf85607c6a2d2032da047,german_fires_berlin_locations__d6ba3f44244bf85607c6a2d2032da047
abendseglersteig,"Abendseglersteig in Berlin, Germany",52.5200066,13.404954,1,,,,,,,,AAEntity,"Abendseglersteig in Berlin, Germany",,german_fires_berlin_locations,2658bdbe9ee3dad6c12eb3f47b532cb2,german_fires_berlin_locations__2658bdbe9ee3dad6c12eb3f47b532cb2
abram-joffe-strasse,"Abram-Joffe-Strasse in Berlin, Germany",52.4331505,13.5290213,1,,,,,,,,CompanyKeyword,"Abram-Joffe-Strasse in Berlin, Germany",,german_fires_berlin_locations,42cd175fb495be2785d2647cc6f0e003,german_fires_berlin_locations__42cd175fb495be2785d2647cc6f0e003
abramowitschallee,"Abramowitschallee in Berlin, Germany",52.5096488,13.3759441,1,,,,,,,,ForeignMinistry,"Abramowitschallee in Berlin, Germany",,german_fires_berlin_locations,e9224e21ed8757a24c1dae6d2d5da4ae,german_fires_berlin_locations__e9224e21ed8757a24c1dae6d2d5da4ae
abteibrucke,"Abteibrucke in Berlin, Germany",52.486361,13.4806779,1,,,,,,,,Refinery,"Abteibrucke in Berlin, Germany",,german_fires_berlin_locations,1f3d5e42fc1eaa229aa9a92ddf27f5cd,german_fires_berlin_locations__1f3d5e42fc1eaa229aa9a92ddf27f5cd
abtstrasse,"Abtstrasse in Berlin, Germany",52.4350348,13.5425835,1,,,,,,,,Person,"Abtstrasse in Berlin, Germany",,german_fires_berlin_locations,f77a12789a5e3b4506305fdae01eccef,german_fires_berlin_locations__f77a12789a5e3b4506305fdae01eccef
abtweilerstrasse,"Abtweilerstrasse in Berlin, Germany",52.4131229,13.6758848,1,,,,,,,,Organization,"Abtweilerstrasse in Berlin, Germany",,german_fires_berlin_locations,4c0240622bc2ee2cf46271d213d6a1f4,german_fires_berlin_locations__4c0240622bc2ee2cf46271d213d6a1f4
achardstrasse,"Achardstrasse in Berlin, Germany",52.4993975,13.5827589,1,,,,,,,,LegislativeCommittee,"Achardstrasse in Berlin, Germany",,german_fires_berlin_locations,c3543551708a56dbfa9819f2cc7a5468,german_fires_berlin_locations__c3543551708a56dbfa9819f2cc7a5468
achenbachstrasse,"Achenbachstrasse in Berlin, Germany",52.5418269,13.2029079,1,,,,,,,,IndustryTerm,"Achenbachstrasse in Berlin, Germany",,german_fires_berlin_locations,0781b3c883fd2ece357a2659a01b5ea5,german_fires_berlin_locations__0781b3c883fd2ece357a2659a01b5ea5
achenseeweg,"Achenseeweg in Berlin, Germany",52.4129806,13.3341069,1,,,,,,,,Media,"Achenseeweg in Berlin, Germany",,german_fires_berlin_locations,673193eff0a7883d8e498777dd49695c,german_fires_berlin_locations__673193eff0a7883d8e498777dd49695c
achillesstrasse,"Achillesstrasse in Berlin, Germany",52.6175948,13.488975,1,,,,,,,,Consulates,"Achillesstrasse in Berlin, Germany",,german_fires_berlin_locations,f48d39e313bd67bfe7f469d2edb80f3a,german_fires_berlin_locations__f48d39e313bd67bfe7f469d2edb80f3a
achtermannstrasse,"Achtermannstrasse in Berlin, Germany",52.5774418,13.4219117,1,,,,,,,,LegislativeCommittee,"Achtermannstrasse in Berlin, Germany",,german_fires_berlin_locations,4c301bcc91685f0dde931cfb51bb9021,german_fires_berlin_locations__4c301bcc91685f0dde931cfb51bb9021
achtrutenberg,"Achtrutenberg in Berlin, Germany",52.6203226,13.4815155,1,,,,,,,,space,"Achtrutenberg in Berlin, Germany",,german_fires_berlin_locations,b5cea5b5e4ce4f4498ed39e73ee8df50,german_fires_berlin_locations__b5cea5b5e4ce4f4498ed39e73ee8df50
ackerplanweg,"Ackerplanweg in Berlin, Germany",52.5968211,13.2999959,1,,,,,,,,Wells,"Ackerplanweg in Berlin, Germany",,german_fires_berlin_locations,f602aba2f1aa44774801485d249ab55c,german_fires_berlin_locations__f602aba2f1aa44774801485d249ab55c
ackerstrasse,"Ackerstrasse in Berlin, Germany",52.5354643,13.3901136,1,,,,,,,,ForeignMinistry,"Ackerstrasse in Berlin, Germany",,german_fires_berlin_locations,987d1debcaf91fce063906a97575964d,german_fires_berlin_locations__987d1debcaf91fce063906a97575964d
adalbertstrasse,"Adalbertstrasse in Berlin, Germany",52.5040693,13.4212471,1,,,,,,,,CompanyKeyword,"Adalbertstrasse in Berlin, Germany",,german_fires_berlin_locations,7f49f971a4b277ba7d62bd4fa8b772ec,german_fires_berlin_locations__7f49f971a4b277ba7d62bd4fa8b772ec
adam-kuckhoff-platz,"Adam-Kuckhoff-Platz in Berlin, Germany",52.4725707,13.3205448,1,,,,,,,,Pipeline,"Adam-Kuckhoff-Platz in Berlin, Germany",,german_fires_berlin_locations,4d9e5e7b58d52a0694bd91bf9a9b6e16,german_fires_berlin_locations__4d9e5e7b58d52a0694bd91bf9a9b6e16
adam-von-trott-strasse,"Adam-von-Trott-Strasse in Berlin, Germany",52.5456531,13.3089277,1,,,,,,,,Keyphrase,"Adam-von-Trott-Strasse in Berlin, Germany",,german_fires_berlin_locations,cb359e8fc0329e086dcb5c915dad085c,german_fires_berlin_locations__cb359e8fc0329e086dcb5c915dad085c
adamstrasse,"Adamstrasse in Berlin, Germany",52.5210192,13.1932895,1,,,,,,,,Keyphrase,"Adamstrasse in Berlin, Germany",,german_fires_berlin_locations,05eceb0958e0d9e0e59d92e8cc57584d,german_fires_berlin_locations__05eceb0958e0d9e0e59d92e8cc57584d
adele-sandrock-strasse,"Adele-Sandrock-Strasse in Berlin, Germany",52.5342817,13.6192866,1,,,,,,,,AAEntity,"Adele-Sandrock-Strasse in Berlin, Germany",,german_fires_berlin_locations,fe26017a20bdd38c230cc5da60c60d1b,german_fires_berlin_locations__fe26017a20bdd38c230cc5da60c60d1b
adele-schreiber-krieger-strasse,"Adele-Schreiber-Krieger-Strasse in Berlin, Germany",52.5209161,13.3778891,1,,,,,,,,IndustryTerm,"Adele-Schreiber-Krieger-Strasse in Berlin, Germany",,german_fires_berlin_locations,fac89af06e373b750dc7e7bd8fe4a53d,german_fires_berlin_locations__fac89af06e373b750dc7e7bd8fe4a53d
adelheid-poninska-strasse,"Adelheid-Poninska-Strasse in Berlin, Germany",52.5273406,13.1419893,1,,,,,,,,Diplomat,"Adelheid-Poninska-Strasse in Berlin, Germany",,german_fires_berlin_locations,3ef705176460b6ea91ec720182b6f353,german_fires_berlin_locations__3ef705176460b6ea91ec720182b6f353
adelheidallee,"Adelheidallee in Berlin, Germany",52.5934234,13.2761185,1,,,,,,,,Exec,"Adelheidallee in Berlin, Germany",,german_fires_berlin_locations,27247591e16a05c2e78021d5ff2604f8,german_fires_berlin_locations__27247591e16a05c2e78021d5ff2604f8
adenauerplatz,"Adenauerplatz in Berlin, Germany",52.5007126,13.3073082,1,,,,,,,,ForeignMinister,"Adenauerplatz in Berlin, Germany",,german_fires_berlin_locations,ba95718d694c9bb2d41c9820fa65aeec,german_fires_berlin_locations__ba95718d694c9bb2d41c9820fa65aeec
adersleber weg,"Adersleber Weg in Berlin, Germany",52.5361397,13.5598086,1,,,,,,,,Wells,"Adersleber Weg in Berlin, Germany",,german_fires_berlin_locations,635a542094699c8305a311dd5b32f646,german_fires_berlin_locations__635a542094699c8305a311dd5b32f646
adickesstrasse,"Adickesstrasse in Berlin, Germany",52.5485973,13.2304206,1,,,,,,,,Refinery,"Adickesstrasse in Berlin, Germany",,german_fires_berlin_locations,0bdbc80acfbc997634583f65f9829441,german_fires_berlin_locations__0bdbc80acfbc997634583f65f9829441
adlergestell,"Adlergestell in Berlin, Germany",52.4093497,13.5801626,1,,,,,,,,Diplomat,"Adlergestell in Berlin, Germany",,german_fires_berlin_locations,ecf8f733871dfe38804d9e872e4e38ee,german_fires_berlin_locations__ecf8f733871dfe38804d9e872e4e38ee
adlerhorst,"Adlerhorst in Berlin, Germany",52.3849032,13.6407992,1,,,,,,,,Keyphrase,"Adlerhorst in Berlin, Germany",,german_fires_berlin_locations,7fe0982106190fe6ecde5b13cbdfe17e,german_fires_berlin_locations__7fe0982106190fe6ecde5b13cbdfe17e
adlerplatz,"Adlerplatz in Berlin, Germany",52.5201225,13.2426607,1,,,,,,,,Pipeline,"Adlerplatz in Berlin, Germany",,german_fires_berlin_locations,d6ac70165bdcee989b44576c39472ef9,german_fires_berlin_locations__d6ac70165bdcee989b44576c39472ef9
adlershofer brucke,"Adlershofer Brucke in Berlin, Germany",52.4260417,13.5552367,1,,,,,,,,Consulates,"Adlershofer Brucke in Berlin, Germany",,german_fires_berlin_locations,a3cfbc549b61207885828d3a7ac371a9,german_fires_berlin_locations__a3cfbc549b61207885828d3a7ac371a9
adlershofer strasse,"Adlershofer Strasse in Berlin, Germany",52.4422773,13.5670452,1,,,,,,,,FTO,"Adlershofer Strasse in Berlin, Germany",,german_fires_berlin_locations,95f071ed95f7d439265249b419ddf45f,german_fires_berlin_locations__95f071ed95f7d439265249b419ddf45f
adlerstrasse,"Adlerstrasse in Berlin, Germany",52.398618,13.577398,1,,,,,,,,space,"Adlerstrasse in Berlin, Germany",,german_fires_berlin_locations,cf76927017a37ed8744198a59cbd9258,german_fires_berlin_locations__cf76927017a37ed8744198a59cbd9258
adlerweg,"Adlerweg in Berlin, Germany",52.5528189,13.2632635,1,,,,,,,,Organization,"Adlerweg in Berlin, Germany",,german_fires_berlin_locations,d820c7f4d4c577293a2c2baaefbe0f71,german_fires_berlin_locations__d820c7f4d4c577293a2c2baaefbe0f71
admiralbrucke,"Admiralbrucke in Berlin, Germany",52.4952683,13.4151036,1,,,,,,,,FTO,"Admiralbrucke in Berlin, Germany",,german_fires_berlin_locations,9494a263e44977d6b4e5ba3c7f3353c7,german_fires_berlin_locations__9494a263e44977d6b4e5ba3c7f3353c7
admiralstrasse,"Admiralstrasse in Berlin, Germany",52.4968491,13.4161464,1,,,,,,,,Refinery,"Admiralstrasse in Berlin, Germany",,german_fires_berlin_locations,74588f7b783273dfb636666326de93d2,german_fires_berlin_locations__74588f7b783273dfb636666326de93d2
adolf-heyden-strasse,"Adolf-Heyden-Strasse in Berlin, Germany",52.4505211,13.5640194,1,,,,,,,,Exec,"Adolf-Heyden-Strasse in Berlin, Germany",,german_fires_berlin_locations,b032ba6d9b0a3dd2605626461f9dd071,german_fires_berlin_locations__b032ba6d9b0a3dd2605626461f9dd071
adolf-kiepert-steg,"Adolf-Kiepert-Steg in Berlin, Germany",52.3995245,13.3748425,1,,,,,,,,Shipping,"Adolf-Kiepert-Steg in Berlin, Germany",,german_fires_berlin_locations,8b60e6613d3e0acbc00aea13a5e32dfb,german_fires_berlin_locations__8b60e6613d3e0acbc00aea13a5e32dfb
adolf-martens-strasse,"Adolf-Martens-Strasse in Berlin, Germany",52.4432506,13.291368,1,,,,,,,,IndustryTerm,"Adolf-Martens-Strasse in Berlin, Germany",,german_fires_berlin_locations,8843e36eaa36738ed085db270c7a8e44,german_fires_berlin_locations__8843e36eaa36738ed085db270c7a8e44
adolf-menzel-strasse,"Adolf-Menzel-Strasse in Berlin, Germany",52.4946638,13.5753958,1,,,,,,,,Exec,"Adolf-Menzel-Strasse in Berlin, Germany",,german_fires_berlin_locations,b6fb79c29f65750aeabef1506fdf20cc,german_fires_berlin_locations__b6fb79c29f65750aeabef1506fdf20cc
adolf-scheidt-platz,"Adolf-Scheidt-Platz in Berlin, Germany",52.4781371,13.3790742,1,,,,,,,,Organization,"Adolf-Scheidt-Platz in Berlin, Germany",,german_fires_berlin_locations,79c95f255c8781f543a6ec5c52846143,german_fires_berlin_locations__79c95f255c8781f543a6ec5c52846143
adolf-wermuth-allee,"Adolf-Wermuth-Allee in Berlin, Germany",52.5200066,13.404954,1,,,,,,,,Legislator,"Adolf-Wermuth-Allee in Berlin, Germany",,german_fires_berlin_locations,53e4e852bf4c7d3161bd50285edb2eab,german_fires_berlin_locations__53e4e852bf4c7d3161bd50285edb2eab
adolfstrasse,"Adolfstrasse in Berlin, Germany",52.5465642,13.3669061,1,,,,,,,,Refinery,"Adolfstrasse in Berlin, Germany",,german_fires_berlin_locations,fc977a8f3787338b274ab818784e6be2,german_fires_berlin_locations__fc977a8f3787338b274ab818784e6be2
adorfer strasse,"Adorfer Strasse in Berlin, Germany",52.5322209,13.6073643,1,,,,,,,,Diplomat,"Adorfer Strasse in Berlin, Germany",,german_fires_berlin_locations,1854756ef30d9efd0e43999869694d5a,german_fires_berlin_locations__1854756ef30d9efd0e43999869694d5a
advokatensteig,"Advokatensteig in Berlin, Germany",52.4082982,13.574522,1,,,,,,,,Media,"Advokatensteig in Berlin, Germany",,german_fires_berlin_locations,50a3169770893eeee34d4c943c6cd2d2,german_fires_berlin_locations__50a3169770893eeee34d4c943c6cd2d2
aeg-siedlung heimat,"AEG-Siedlung Heimat in Berlin, Germany",52.6116192,13.3433996,1,,,,,,,,Shipping,"AEG-Siedlung Heimat in Berlin, Germany",,german_fires_berlin_locations,f150fee2b4e5c2fa3e20c7e346123803,german_fires_berlin_locations__f150fee2b4e5c2fa3e20c7e346123803
aeg-strasse,"AEG-Strasse in Berlin, Germany",52.6116192,13.3433996,1,,,,,,,,IndustryTerm,"AEG-Strasse in Berlin, Germany",,german_fires_berlin_locations,10fb45350d70bbbcb3e9e32f22819322,german_fires_berlin_locations__10fb45350d70bbbcb3e9e32f22819322
aegirstrasse,"Aegirstrasse in Berlin, Germany",52.5617696,13.3738992,1,,,,,,,,Consulates,"Aegirstrasse in Berlin, Germany",,german_fires_berlin_locations,7a74b3666c34981403fa557ccf3777f9,german_fires_berlin_locations__7a74b3666c34981403fa557ccf3777f9
affensteinweg,"Affensteinweg in Berlin, Germany",52.5960836,13.3940051,1,,,,,,,,CompanyKeyword,"Affensteinweg in Berlin, Germany",,german_fires_berlin_locations,38e41bda1a6f943fdfed1d965fa6e786,german_fires_berlin_locations__38e41bda1a6f943fdfed1d965fa6e786
afrikanische strasse,"Afrikanische Strasse in Berlin, Germany",52.553207,13.3364788,1,,,,,,,,Legislator,"Afrikanische Strasse in Berlin, Germany",,german_fires_berlin_locations,68bb85db7b2c20f27b1915786fe31847,german_fires_berlin_locations__68bb85db7b2c20f27b1915786fe31847
agathe-lasch-platz,"Agathe-Lasch-Platz in Berlin, Germany",52.4979581,13.2970035,1,,,,,,,,AAEntity,"Agathe-Lasch-Platz in Berlin, Germany",,german_fires_berlin_locations,1e793c8f110dbe33072d6603191c1027,german_fires_berlin_locations__1e793c8f110dbe33072d6603191c1027
agathenweg,"Agathenweg in Berlin, Germany",52.5998092,13.2951775,1,,,,,,,,CompanyKeyword,"Agathenweg in Berlin, Germany",,german_fires_berlin_locations,27a37128c2db33098bb54ed61040de9f,german_fires_berlin_locations__27a37128c2db33098bb54ed61040de9f
agavensteig,"Agavensteig in Berlin, Germany",52.4473443,13.4818522,1,,,,,,,,Exec,"Agavensteig in Berlin, Germany",,german_fires_berlin_locations,b05dcce252421fefc8afefadb0e7be0c,german_fires_berlin_locations__b05dcce252421fefc8afefadb0e7be0c
agnes-hacker-strasse,"Agnes-Hacker-Strasse in Berlin, Germany",52.4071484,13.5407209,1,,,,,,,,Legislator,"Agnes-Hacker-Strasse in Berlin, Germany",,german_fires_berlin_locations,f1de6b0858999aae4076af172917c8a4,german_fires_berlin_locations__f1de6b0858999aae4076af172917c8a4
agnes-straub-weg,"Agnes-Straub-Weg in Berlin, Germany",52.4248282,13.4822904,1,,,,,,,,Shipping,"Agnes-Straub-Weg in Berlin, Germany",,german_fires_berlin_locations,9c83df720282c6445695f18d44108de3,german_fires_berlin_locations__9c83df720282c6445695f18d44108de3
agnes-wabnitz-strasse,"Agnes-Wabnitz-Strasse in Berlin, Germany",52.5255301,13.4557581,1,,,,,,,,Person,"Agnes-Wabnitz-Strasse in Berlin, Germany",,german_fires_berlin_locations,fc0c4358af68736b10d0355f2771f459,german_fires_berlin_locations__fc0c4358af68736b10d0355f2771f459
agnes-zahn-harnack-strasse,"Agnes-Zahn-Harnack-Strasse in Berlin, Germany",52.5242503,13.3672384,1,,,,,,,,Pipeline,"Agnes-Zahn-Harnack-Strasse in Berlin, Germany",,german_fires_berlin_locations,7d726ef8bc3e802a0a1f18df4e3e96dc,german_fires_berlin_locations__7d726ef8bc3e802a0a1f18df4e3e96dc
agnethaweg,"Agnethaweg in Berlin, Germany",52.5412548,13.506092,1,,,,,,,,News,"Agnethaweg in Berlin, Germany",,german_fires_berlin_locations,f2ca4cee838ca11af841aa1aec4e0f48,german_fires_berlin_locations__f2ca4cee838ca11af841aa1aec4e0f48
agricolastrasse,"Agricolastrasse in Berlin, Germany",52.520494,13.3328214,1,,,,,,,,Organization,"Agricolastrasse in Berlin, Germany",,german_fires_berlin_locations,db38effa45175ba9d9cdef0beb3ad1c1,german_fires_berlin_locations__db38effa45175ba9d9cdef0beb3ad1c1
ahlbecker strasse,"Ahlbecker Strasse in Berlin, Germany",52.5445331,13.4249643,1,,,,,,,,AAEntity,"Ahlbecker Strasse in Berlin, Germany",,german_fires_berlin_locations,70f17948222eeb55eb1bc00a72c3b827,german_fires_berlin_locations__70f17948222eeb55eb1bc00a72c3b827
ahlbeerensteig,"Ahlbeerensteig in Berlin, Germany",52.5387939,13.1407353,1,,,,,,,,Keyphrase,"Ahlbeerensteig in Berlin, Germany",,german_fires_berlin_locations,fa001d5db6099bd9456a600f84fbe116,german_fires_berlin_locations__fa001d5db6099bd9456a600f84fbe116
ahlener weg,"Ahlener Weg in Berlin, Germany",52.4093041,13.3045506,1,,,,,,,,Consulates,"Ahlener Weg in Berlin, Germany",,german_fires_berlin_locations,420e7884665ae2fd6104b47cd0dceef9,german_fires_berlin_locations__420e7884665ae2fd6104b47cd0dceef9
ahornallee,"Ahornallee in Berlin, Germany",52.514308,13.2760835,1,,,,,,,,AAEntity,"Ahornallee in Berlin, Germany",,german_fires_berlin_locations,17f3cd6068b3178f87776505b059c4e6,german_fires_berlin_locations__17f3cd6068b3178f87776505b059c4e6
ahornsteig,"Ahornsteig in Berlin, Germany",52.5126358,13.3705725,1,,,,,,,,DiplomaticFacilities,"Ahornsteig in Berlin, Germany",,german_fires_berlin_locations,b3196535bdafca0ed981511b003df1a6,german_fires_berlin_locations__b3196535bdafca0ed981511b003df1a6
ahornstrasse,"Ahornstrasse in Berlin, Germany",52.4611556,13.3213371,1,,,,,,,,ForeignMinistry,"Ahornstrasse in Berlin, Germany",,german_fires_berlin_locations,149d5bd0c94e32261fc036b4f156f6f2,german_fires_berlin_locations__149d5bd0c94e32261fc036b4f156f6f2
ahornweg,"Ahornweg in Berlin, Germany",52.5776303,13.5323855,1,,,,,,,,LegislativeCommittee,"Ahornweg in Berlin, Germany",,german_fires_berlin_locations,2af492d6c1c30eb5c8e343f8fceaf0cd,german_fires_berlin_locations__2af492d6c1c30eb5c8e343f8fceaf0cd
ahrensdorfer strasse,"Ahrensdorfer Strasse in Berlin, Germany",52.4087453,13.3572316,1,,,,,,,,CompanyKeyword,"Ahrensdorfer Strasse in Berlin, Germany",,german_fires_berlin_locations,8867e2a73ca230f62f466f0ec02c0216,german_fires_berlin_locations__8867e2a73ca230f62f466f0ec02c0216
ahrensfelder chaussee,"Ahrensfelder Chaussee in Berlin, Germany",52.570373,13.5563498,1,,,,,,,,AAEntity,"Ahrensfelder Chaussee in Berlin, Germany",,german_fires_berlin_locations,0b1f430da62a28367bbc571b7f28ee9e,german_fires_berlin_locations__0b1f430da62a28367bbc571b7f28ee9e
ahrensfelder platz,"Ahrensfelder Platz in Berlin, Germany",52.5702079,13.5659175,1,,,,,,,,Pipeline,"Ahrensfelder Platz in Berlin, Germany",,german_fires_berlin_locations,10d2efa57932712e47dfed9fa717d92a,german_fires_berlin_locations__10d2efa57932712e47dfed9fa717d92a
ahrenshooper strasse,"Ahrenshooper Strasse in Berlin, Germany",52.5683246,13.5024691,1,,,,,,,,Media,"Ahrenshooper Strasse in Berlin, Germany",,german_fires_berlin_locations,4eec093250cca899f2d51ae19c14f76b,german_fires_berlin_locations__4eec093250cca899f2d51ae19c14f76b
ahrenshooper zeile,"Ahrenshooper Zeile in Berlin, Germany",52.4365505,13.2228409,1,,,,,,,,FTO,"Ahrenshooper Zeile in Berlin, Germany",,german_fires_berlin_locations,3ccd4802acb87e81cde201fefd708fad,german_fires_berlin_locations__3ccd4802acb87e81cde201fefd708fad
ahrenweg,"ahrenweg in Berlin, Germany",52.5151545,13.5618865,1,,,,,,,,Diplomat,"ahrenweg in Berlin, Germany",,german_fires_berlin_locations,037bb12ef524b64dd059f5d7dd9a4718,german_fires_berlin_locations__037bb12ef524b64dd059f5d7dd9a4718
ahrweilerstrasse,"Ahrweilerstrasse in Berlin, Germany",52.4717553,13.3169608,1,,,,,,,,AAEntity,"Ahrweilerstrasse in Berlin, Germany",,german_fires_berlin_locations,3c1c786c946b5664c0c2f57e0e1ba735,german_fires_berlin_locations__3c1c786c946b5664c0c2f57e0e1ba735
aiblinger weg,"Aiblinger Weg in Berlin, Germany",52.4573446,13.1350368,1,,,,,,,,ForeignMinistry,"Aiblinger Weg in Berlin, Germany",,german_fires_berlin_locations,0cb2ab9ac208f7e6de7fba5c450b4d05,german_fires_berlin_locations__0cb2ab9ac208f7e6de7fba5c450b4d05
aidastrasse,"Aidastrasse in Berlin, Germany",52.5665626,13.436383,1,,,,,,,,LegislativeCommittee,"Aidastrasse in Berlin, Germany",,german_fires_berlin_locations,225767f7f0926d585dd8f408688fbcb8,german_fires_berlin_locations__225767f7f0926d585dd8f408688fbcb8
akademieplatz,"Akademieplatz in Berlin, Germany",52.5162746,13.3777041,1,,,,,,,,Person,"Akademieplatz in Berlin, Germany",,german_fires_berlin_locations,7dbd7ada268bb05916bd07692673dc86,german_fires_berlin_locations__7dbd7ada268bb05916bd07692673dc86
akazienallee,"Akazienallee in Berlin, Germany",52.5192249,13.2693158,1,,,,,,,,Diplomat,"Akazienallee in Berlin, Germany",,german_fires_berlin_locations,238c149e8fbf9fbe1322a0848a2994f6,german_fires_berlin_locations__238c149e8fbf9fbe1322a0848a2994f6
akazienhof,"Akazienhof in Berlin, Germany",52.4116129,13.5684715,1,,,,,,,,ForeignMinister,"Akazienhof in Berlin, Germany",,german_fires_berlin_locations,d4538f2ba6d593191f43c15b7599d877,german_fires_berlin_locations__d4538f2ba6d593191f43c15b7599d877
akazienstrasse,"Akazienstrasse in Berlin, Germany",52.4880854,13.3541995,1,,,,,,,,LegislativeCommittee,"Akazienstrasse in Berlin, Germany",,german_fires_berlin_locations,80c50cfb0802b3886879f3f5051e2e39,german_fires_berlin_locations__80c50cfb0802b3886879f3f5051e2e39
akazienweg,"Akazienweg in Berlin, Germany",52.5694672,13.2067046,1,,,,,,,,ForeignMinistry,"Akazienweg in Berlin, Germany",,german_fires_berlin_locations,c67245ab9bee6a13c7ac554c0baa9f92,german_fires_berlin_locations__c67245ab9bee6a13c7ac554c0baa9f92
akeleiweg,"Akeleiweg in Berlin, Germany",52.4333387,13.5077768,1,,,,,,,,LegislativeCommittee,"Akeleiweg in Berlin, Germany",,german_fires_berlin_locations,a2f95c61dfd8326f493469a2a7be3652,german_fires_berlin_locations__a2f95c61dfd8326f493469a2a7be3652
akkordeonweg,"Akkordeonweg in Berlin, Germany",52.5916996,13.4264352,1,,,,,,,,Organization,"Akkordeonweg in Berlin, Germany",,german_fires_berlin_locations,74517f256dbf3a4a604e671017d1a289,german_fires_berlin_locations__74517f256dbf3a4a604e671017d1a289
aladinweg,"Aladinweg in Berlin, Germany",52.5219814,13.413306,1,,,,,,,,Organization,"Aladinweg in Berlin, Germany",,german_fires_berlin_locations,db289f5326e7a48b5593fcc4145a19fc,german_fires_berlin_locations__db289f5326e7a48b5593fcc4145a19fc
alarichplatz,"Alarichplatz in Berlin, Germany",52.4535548,13.3762241,1,,,,,,,,space,"Alarichplatz in Berlin, Germany",,german_fires_berlin_locations,b437429e90476f74ca761a106d20fcaf,german_fires_berlin_locations__b437429e90476f74ca761a106d20fcaf
alarichstrasse,"Alarichstrasse in Berlin, Germany",52.4542636,13.3766331,1,,,,,,,,space,"Alarichstrasse in Berlin, Germany",,german_fires_berlin_locations,73c3d130e8f7d47b9a0f8afa121edca5,german_fires_berlin_locations__73c3d130e8f7d47b9a0f8afa121edca5
