native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
bodajúcim,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bodajúcej,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Legislator,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bodajúcu,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,FTO,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bodajúcou,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Organization,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bodnúc,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Keyphrase,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bodajúc,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bodno-rezné,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
pobodal,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
protest,Protest,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestu,Protest,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestu,Protest,Protest reported,6,Public Disruption,188108,AAEntity,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protest,Protest,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
proteste,Protest,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestom,Protest,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúci,Protester,Protest reported,6,Public Disruption,188108,Person,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúceho,Protester,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcemu,Protester,Protest reported,6,Public Disruption,188108,Person,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúceho,Protester,Protest reported,6,Public Disruption,188108,DiplomaticFacilities,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcom,Protester,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcim,Protester,Protest reported,6,Public Disruption,188108,space,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúca,Protester,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcej,Protester,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcej,Protester,Protest reported,6,Public Disruption,188108,ForeignMinister,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcu,Protester,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcej,Protester,Protest reported,6,Public Disruption,188108,FTO,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcou,Protester,Protest reported,6,Public Disruption,188108,Keyphrase,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúci,Protesters,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcich,Protesters,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcim,Protesters,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcich,Protesters,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcich,Protesters,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcimi,Protesters,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúce,Protesters,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcich,Protesters,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcim,Protesters,Protest reported,6,Public Disruption,188108,ForeignMinister,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcich,Protesters,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcich,Protesters,Protest reported,6,Public Disruption,188108,Person,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúcimi,Protesters,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestujúc,Protesting,Protest reported,6,Public Disruption,188108,space,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
búriaci sa,rioting,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
búriaca sa,rioting,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
búriace sa,rioting,Protest reported,6,Public Disruption,188108,Pipeline,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nepokoje,riots,Protest reported,6,Public Disruption,188108,Organization,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nepokojov,riots,Protest reported,6,Public Disruption,188108,News,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nepokojom,riots,Protest reported,6,Public Disruption,188108,AAEntity,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nepokoje,riots,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nepokojoch,riots,Protest reported,6,Public Disruption,188108,Wells,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nepokojmi,riots,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
vzbura,riot,Protest reported,6,Public Disruption,188108,Pipeline,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
vzbury,riot,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
vzbure,riot,Protest reported,6,Public Disruption,188108,DiplomaticFacilities,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
vzburu,riot,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
vzbure,riot,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
vzburou,riot,Protest reported,6,Public Disruption,188108,ForeignMinister,Protest reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
evakuácia,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Pipeline,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuácie,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Pipeline,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuácii,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,News,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuáciu,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Consulates,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuácii,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Organization,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuáciou,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovať,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,CompanyKeyword,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuujem,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Pipeline,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuuješ,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Consulates,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuuje,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,CompanyKeyword,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuujeme,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,space,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuuejete,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,DiplomaticFacilities,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuujú,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,DiplomaticFacilities,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaný,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,CompanyKeyword,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaná,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Person,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuované,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,CompanyKeyword,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaní,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,FTO,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaného,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,News,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovanému,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,IndustryTerm,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaného,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Legislator,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovanom,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Pipeline,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaným,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,DiplomaticFacilities,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovanej,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Refinery,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovanou,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,CompanyKeyword,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaných,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,LegislativeCommittee,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovaným,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Person,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuovanými,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,News,Evacuation reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
výbuch,explosion,Explosion reported,3,Fires & Collapses,188118,IndustryTerm,Explosion reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
výbuchu,explosion,Explosion reported,3,Fires & Collapses,188118,Media,Explosion reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
výbuchu,explosion,Explosion reported,3,Fires & Collapses,188118,AAEntity,Explosion reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
výbuch,explosion,Explosion reported,3,Fires & Collapses,188118,Media,Explosion reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
výbuchu,explosion,Explosion reported,3,Fires & Collapses,188118,LegislativeCommittee,Explosion reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
výbuchom,explosion,Explosion reported,3,Fires & Collapses,188118,Legislator,Explosion reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
výbušnina,explosive,Explosive reported,3,Fires & Collapses,188118,Media,Explosive reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
výbušniny,explosive,Explosive reported,3,Fires & Collapses,188118,FTO,Explosive reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
výbušnine,explosive,Explosive reported,3,Fires & Collapses,188118,ForeignMinister,Explosive reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
výbušninu,explosive,Explosive reported,3,Fires & Collapses,188118,LegislativeCommittee,Explosive reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
výbušnine,explosive,Explosive reported,3,Fires & Collapses,188118,Organization,Explosive reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
výbušninou,explosive,Explosive reported,3,Fires & Collapses,188118,Legislator,Explosive reported,,local_news_physical_safety_slovakia_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_slovakia_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
