german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
strundenstrasse,"Strundenstrasse in Gelsenkirchen, Germany",51.5301768,7.0270012,1,,,,Exec,"Strundenstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,77910f414f5c19b1e99f3a4e870fc631,german_fires_gelsenkirchen_locations__77910f414f5c19b1e99f3a4e870fc631
sudetenstrasse,"Sudetenstrasse in Gelsenkirchen, Germany",51.5211668,7.0854188,1,,,,Consulates,"Sudetenstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,526983e135b00de911a1afc8a97aaedb,german_fires_gelsenkirchen_locations__526983e135b00de911a1afc8a97aaedb
sudstrasse,"Sudstrasse in Gelsenkirchen, Germany",51.5616293,7.0953305,1,,,,AAEntity,"Sudstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,a3ace716f743ca8023eedd1bae7aade2,german_fires_gelsenkirchen_locations__a3ace716f743ca8023eedd1bae7aade2
surkampstrasse,"Surkampstrasse in Gelsenkirchen, Germany",51.5574892,7.0802143,1,,,,Keyphrase,"Surkampstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,48e88070c5b29efb2929682f660db800,german_fires_gelsenkirchen_locations__48e88070c5b29efb2929682f660db800
surressestrasse,"Surressestrasse in Gelsenkirchen, Germany",51.5710275,7.0843178,1,,,,Legislator,"Surressestrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,4678c7ad1a8e9dbb0aa3a469dd8a507a,german_fires_gelsenkirchen_locations__4678c7ad1a8e9dbb0aa3a469dd8a507a
sutumer brucken,"Sutumer Brucken in Gelsenkirchen, Germany",51.539629,7.0714315,1,,,,Pipeline,"Sutumer Brucken in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,b9700b1afc963e965fbdeace14af6d86,german_fires_gelsenkirchen_locations__b9700b1afc963e965fbdeace14af6d86
sutumerfeldstrasse,"Sutumerfeldstrasse in Gelsenkirchen, Germany",51.5467926,7.0499357,1,,,,Legislator,"Sutumerfeldstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,76284cd6acf47ca8ef7fb065b6d9ed84,german_fires_gelsenkirchen_locations__76284cd6acf47ca8ef7fb065b6d9ed84
sydowstrasse,"Sydowstrasse in Gelsenkirchen, Germany",51.5865535,7.0422935,1,,,,Legislator,"Sydowstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,0a21edd3fe045ad3e10ae6c5ee0546bc,german_fires_gelsenkirchen_locations__0a21edd3fe045ad3e10ae6c5ee0546bc
talmuldenweg,"Talmuldenweg in Gelsenkirchen, Germany",51.6021113,7.0665674,1,,,,Legislator,"Talmuldenweg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,2635d38d24c066cbffd9e690439393f7,german_fires_gelsenkirchen_locations__2635d38d24c066cbffd9e690439393f7
talstrasse,"Talstrasse in Gelsenkirchen, Germany",51.5616509,7.0481624,1,,,,Legislator,"Talstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,77ca8a282abb76498b5acf4b080087fd,german_fires_gelsenkirchen_locations__77ca8a282abb76498b5acf4b080087fd
tangastrasse,"Tangastrasse in Gelsenkirchen, Germany",51.5275398,7.1246028,1,,,,Consulates,"Tangastrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,1ae94387002ac42c071492df98054aec,german_fires_gelsenkirchen_locations__1ae94387002ac42c071492df98054aec
tannenbergstrasse,"Tannenbergstrasse in Gelsenkirchen, Germany",51.5169387,7.0779324,1,,,,Diplomat,"Tannenbergstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,919dcab091b90ab761f0612c40c9ca5f,german_fires_gelsenkirchen_locations__919dcab091b90ab761f0612c40c9ca5f
taubenstrasse,"Taubenstrasse in Gelsenkirchen, Germany",51.5838926,7.025274,1,,,,CompanyKeyword,"Taubenstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,0b68156a0388d90cf75182d29e83d6b8,german_fires_gelsenkirchen_locations__0b68156a0388d90cf75182d29e83d6b8
tecklenburger strasse,"Tecklenburger Strasse in Gelsenkirchen, Germany",51.5640948,7.11144,1,,,,Organization,"Tecklenburger Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,72ad4facf626f096d0af2136ca66e559,german_fires_gelsenkirchen_locations__72ad4facf626f096d0af2136ca66e559
teichstrasse,"Teichstrasse in Gelsenkirchen, Germany",51.5702277,7.0537018,1,,,,CompanyKeyword,"Teichstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,76dfb255b774a98db0de11b9bc48b5b5,german_fires_gelsenkirchen_locations__76dfb255b774a98db0de11b9bc48b5b5
telgter strasse,"Telgter Strasse in Gelsenkirchen, Germany",51.5643442,7.1129674,1,,,,Exec,"Telgter Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,908e720291e33e8067f0b272a5a4eacd,german_fires_gelsenkirchen_locations__908e720291e33e8067f0b272a5a4eacd
teltropsweg,"Teltropsweg in Gelsenkirchen, Germany",51.6105782,7.0524256,1,,,,Shipping,"Teltropsweg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,e3c606a8d67afdee241428abfa088d7f,german_fires_gelsenkirchen_locations__e3c606a8d67afdee241428abfa088d7f
tepeweg,"Tepeweg in Gelsenkirchen, Germany",51.5665227,7.0409846,1,,,,Wells,"Tepeweg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,4e8a1b6e394966953132287f6f51575a,german_fires_gelsenkirchen_locations__4e8a1b6e394966953132287f6f51575a
teplitzer strasse,"Teplitzer Strasse in Gelsenkirchen, Germany",51.5427836,7.0280965,1,,,,Pipeline,"Teplitzer Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,aff04153926f6bf90338aaff0415890a,german_fires_gelsenkirchen_locations__aff04153926f6bf90338aaff0415890a
terkampstrasse,"Terkampstrasse in Gelsenkirchen, Germany",51.4976471,7.0874139,1,,,,Exec,"Terkampstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,ae254babf50991cbf0cc3edd31df7d27,german_fires_gelsenkirchen_locations__ae254babf50991cbf0cc3edd31df7d27
terneddenstrasse,"Terneddenstrasse in Gelsenkirchen, Germany",51.5184301,7.0465156,1,,,,Media,"Terneddenstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,65008059b91cff8f8313bb0340e84890,german_fires_gelsenkirchen_locations__65008059b91cff8f8313bb0340e84890
teutstrasse,"Teutstrasse in Gelsenkirchen, Germany",51.5058877,7.0924564,1,,,,Consulates,"Teutstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,85e3a10467ac36b5b2d18f84f61d8768,german_fires_gelsenkirchen_locations__85e3a10467ac36b5b2d18f84f61d8768
theodor-fliedner-strasse,"Theodor-Fliedner-Strasse in Gelsenkirchen, Germany",51.562028,7.0273706,1,,,,Keyphrase,"Theodor-Fliedner-Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,9264fd3571f31ec52c3af66d543d5f57,german_fires_gelsenkirchen_locations__9264fd3571f31ec52c3af66d543d5f57
theodor-otte-strasse,"Theodor-Otte-Strasse in Gelsenkirchen, Germany",51.5485348,7.0614148,1,,,,Consulates,"Theodor-Otte-Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,43bf30f404047e7ade4e07c47f003c33,german_fires_gelsenkirchen_locations__43bf30f404047e7ade4e07c47f003c33
theodorstrasse,"Theodorstrasse in Gelsenkirchen, Germany",51.5265716,7.1015151,1,,,,Media,"Theodorstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,8652e53568d1cc9f474e0d68756ad400,german_fires_gelsenkirchen_locations__8652e53568d1cc9f474e0d68756ad400
