keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
california highway patrol inland division,California Highway Patrol Inland Division,California Highway Patrol Inland Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Inland Division,,EO_Mentionee,3e0717b70b795c0625fbf6ede7f52117,EO_Mentionee__3e0717b70b795c0625fbf6ede7f52117
california highway patrol northern division,California Highway Patrol Northern Division,California Highway Patrol Northern Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Northern Division,,EO_Mentionee,0c0f041ce9a6edd5842b8c6676ac6627,EO_Mentionee__0c0f041ce9a6edd5842b8c6676ac6627
california highway patrol southern division,California Highway Patrol Southern Division,California Highway Patrol Southern Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Southern Division,,EO_Mentionee,5d36c42eccb9c28bee99bed90c57edea,EO_Mentionee__5d36c42eccb9c28bee99bed90c57edea
california highway patrol valley division,California Highway Patrol Valley Division,California Highway Patrol Valley Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Valley Division,,EO_Mentionee,eae4b2f24f1ed45bd3632dd9f917c1a0,EO_Mentionee__eae4b2f24f1ed45bd3632dd9f917c1a0
chp_border,CHP_Border,California Highway Patrol Border Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Border Division,,EO_Mentionee,ffb6614f52444dc65a9fa572635e9aee,EO_Mentionee__ffb6614f52444dc65a9fa572635e9aee
chp_central,CHP_Central,California Highway Patrol Central Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Central Division,,EO_Mentionee,3ad9f9c1ed50781f869350cb6577830b,EO_Mentionee__3ad9f9c1ed50781f869350cb6577830b
chp_coastal,CHP_Coastal,California Highway Patrol Coastal Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Coastal Division,,EO_Mentionee,c550ef0a35284db4b681ef3a93e63d9e,EO_Mentionee__c550ef0a35284db4b681ef3a93e63d9e
chp_goldengate,CHP_GoldenGate,California Highway Patrol Golden Gate Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Golden Gate Division,,EO_Mentionee,d4929312be1f6e767bd26319cf09ea1f,EO_Mentionee__d4929312be1f6e767bd26319cf09ea1f
chp_hq,CHP_HQ,California Highway Patrol Headquarters,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Headquarters,,EO_Mentionee,913066b84ac16c7861f37f32dadc021c,EO_Mentionee__913066b84ac16c7861f37f32dadc021c
chp_inland,CHP_Inland,California Highway Patrol Inland Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Inland Division,,EO_Mentionee,f23a64baff5c26c9e465ad9df136294a,EO_Mentionee__f23a64baff5c26c9e465ad9df136294a
chp_northern,CHP_Northern,California Highway Patrol Northern Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Northern Division,,EO_Mentionee,0f3992c31e7ed42e12c92a177128ba22,EO_Mentionee__0f3992c31e7ed42e12c92a177128ba22
chpsouthern,CHPsouthern,California Highway Patrol Southern Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Southern Division,,EO_Mentionee,478f0749255c2cd1a5b36dc0a0235667,EO_Mentionee__478f0749255c2cd1a5b36dc0a0235667
chip_valley,CHIP_Valley,California Highway Patrol Valley Division,California,california,,Precinct,,188120,3140002,Precinct,California Highway Patrol Valley Division,,EO_Mentionee,d20db1248be65c122bdd6497f2f7ec5e,EO_Mentionee__d20db1248be65c122bdd6497f2f7ec5e
virginia state police division 1,Virginia State Police Division 1,Virginia State Police Division 1,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 1,,EO_Mentionee,0cdcd88c58c1d344614e121a0b2eea43,EO_Mentionee__0cdcd88c58c1d344614e121a0b2eea43
virginia state police division 2,Virginia State Police Division 2,Virginia State Police Division 2,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 2,,EO_Mentionee,1ee7e5be94a6e74b209434d7cf2d2ca4,EO_Mentionee__1ee7e5be94a6e74b209434d7cf2d2ca4
virginia state police division 3,Virginia State Police Division 3,Virginia State Police Division 3,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 3,,EO_Mentionee,0d2cdecbbca18ad2490ba2a1f75c75e2,EO_Mentionee__0d2cdecbbca18ad2490ba2a1f75c75e2
virginia state police division 4,Virginia State Police Division 4,Virginia State Police Division 4,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 4,,EO_Mentionee,0f8096e8ded4a859d1af85990440ed01,EO_Mentionee__0f8096e8ded4a859d1af85990440ed01
virginia state police division 5,Virginia State Police Division 5,Virginia State Police Division 5,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 5,,EO_Mentionee,a26fcf5eafe04bbd26e3992d07c5a24a,EO_Mentionee__a26fcf5eafe04bbd26e3992d07c5a24a
virginia state police division 6,Virginia State Police Division 6,Virginia State Police Division 6,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 6,,EO_Mentionee,320156cd3066f7ebb8c6cbc53192b281,EO_Mentionee__320156cd3066f7ebb8c6cbc53192b281
virginia state police division 7,Virginia State Police Division 7,Virginia State Police Division 7,Virginia,virginia,,Precinct,,188120,3140002,Precinct,Virginia State Police Division 7,,EO_Mentionee,7be61ce895452a7223d4c61964ed7f64,EO_Mentionee__7be61ce895452a7223d4c61964ed7f64
txdps - south texas region,TxDPS - South Texas Region,Texas Department of Public Safety South Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety South Region,,EO_Mentionee,a1010300d6c226514db88f78e467e3cc,EO_Mentionee__a1010300d6c226514db88f78e467e3cc
txdps south texas region,TxDPS South Texas Region,Texas Department of Public Safety South Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety South Region,,EO_Mentionee,d16e4793bea7cd96984f7cc2af28c379,EO_Mentionee__d16e4793bea7cd96984f7cc2af28c379
txdps north texas region,TxDPS North Texas Region,Texas Department of Public Safety North Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety North Texas Region,,EO_Mentionee,5651d0206432242ed2550657a3142792,EO_Mentionee__5651d0206432242ed2550657a3142792
txdps southeast texas region,TxDPS Southeast Texas Region,Texas Department of Public Safety Southeast Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Southeast Texas Region,,EO_Mentionee,dbeda917b31e123facb4af5dab624838,EO_Mentionee__dbeda917b31e123facb4af5dab624838
txdps west texas region,TxDPS West Texas Region,Texas Department of Public Safety West Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety West Texas Region,,EO_Mentionee,24d2a7876950045aefc642e9d71f7ad8,EO_Mentionee__24d2a7876950045aefc642e9d71f7ad8
txdps northwest texas region,TxDPS Northwest Texas Region,Texas Department of Public Safety Northwest Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Northwest Texas Region,,EO_Mentionee,dcf2df08a4768f1db0bffc389a908c9c,EO_Mentionee__dcf2df08a4768f1db0bffc389a908c9c
txdps central texas region,TxDPS Central Texas Region,Texas Department of Public Safety Central Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Central Texas Region,,EO_Mentionee,52fc5b4b0e247ba53e4a66734bfdd6e5,EO_Mentionee__52fc5b4b0e247ba53e4a66734bfdd6e5
txdps capitol region,TxDPS Capitol Region,Texas Department of Public Safety Capitol Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Capitol Region,,EO_Mentionee,1b5f7da3d3afea55b691c534f691a63e,EO_Mentionee__1b5f7da3d3afea55b691c534f691a63e
texas department of public safety south region,Texas Department of Public Safety South Region,Texas Department of Public Safety South Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety South Region,,EO_Mentionee,9b36631c7152aab0a113b2382888f1a9,EO_Mentionee__9b36631c7152aab0a113b2382888f1a9
texas department of public safety north texas region,Texas Department of Public Safety North Texas Region,Texas Department of Public Safety North Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety North Texas Region,,EO_Mentionee,a4f1f0cab27804d9af1c91993d941603,EO_Mentionee__a4f1f0cab27804d9af1c91993d941603
texas department of public safety southeast texas region,Texas Department of Public Safety Southeast Texas Region,Texas Department of Public Safety Southeast Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Southeast Texas Region,,EO_Mentionee,351b7f0278823124a3c317a202227c2f,EO_Mentionee__351b7f0278823124a3c317a202227c2f
texas department of public safety west texas region,Texas Department of Public Safety West Texas Region,Texas Department of Public Safety West Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety West Texas Region,,EO_Mentionee,8d1629ac6eeda7b1f8174cacfa7b1377,EO_Mentionee__8d1629ac6eeda7b1f8174cacfa7b1377
texas department of public safety northwest texas region,Texas Department of Public Safety Northwest Texas Region,Texas Department of Public Safety Northwest Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Northwest Texas Region,,EO_Mentionee,301ef7ec702592b3f405792f8ef77962,EO_Mentionee__301ef7ec702592b3f405792f8ef77962
texas department of public safety central texas region,Texas Department of Public Safety Central Texas Region,Texas Department of Public Safety Central Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Central Texas Region,,EO_Mentionee,9d20668ca2d6b91f0243a9798b41378f,EO_Mentionee__9d20668ca2d6b91f0243a9798b41378f
texas department of public safety capitol region,Texas Department of Public Safety Capitol Region,Texas Department of Public Safety Capitol Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Capitol Region,,EO_Mentionee,abcc3b16b7f12e2ddcd754d4e0b90b0d,EO_Mentionee__abcc3b16b7f12e2ddcd754d4e0b90b0d
txdpssouth,TxDPSSouth,Texas Department of Public Safety South Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety South Region,,EO_Mentionee,6067c0627c15ecf986f3801e033f2453,EO_Mentionee__6067c0627c15ecf986f3801e033f2453
txdpsnorth,TxDPSNorth,Texas Department of Public Safety North Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety North Texas Region,,EO_Mentionee,d2e5de2d056dd1f6e48629e65cc9b48c,EO_Mentionee__d2e5de2d056dd1f6e48629e65cc9b48c
txdpssoutheast,TxDPSSoutheast,Texas Department of Public Safety Southeast Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Southeast Texas Region,,EO_Mentionee,875e77b3d6269f83096ad3379e1ff152,EO_Mentionee__875e77b3d6269f83096ad3379e1ff152
txdpswest,TxDPSWest,Texas Department of Public Safety West Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety West Texas Region,,EO_Mentionee,5788b48ab11c52e94100a111197f9b5f,EO_Mentionee__5788b48ab11c52e94100a111197f9b5f
txdpsnorthwest,TxDPSNorthwest,Texas Department of Public Safety Northwest Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Northwest Texas Region,,EO_Mentionee,b0253909ab5e403326aeb477e8e68b00,EO_Mentionee__b0253909ab5e403326aeb477e8e68b00
txdpscentral,TxDPSCentral,Texas Department of Public Safety Central Texas Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Central Texas Region,,EO_Mentionee,9580da1b27dfa84cc6c236b84982364a,EO_Mentionee__9580da1b27dfa84cc6c236b84982364a
txdpscapitol,TxDPSCapitol,Texas Department of Public Safety Capitol Region,Texas,texas,,Precinct,,188120,3140002,Precinct,Texas Department of Public Safety Capitol Region,,EO_Mentionee,6ef13e514a1936b01871425daf29ed04,EO_Mentionee__6ef13e514a1936b01871425daf29ed04
state police hq,State Police HQ,New York State Police HQ,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police HQ,,EO_Mentionee,39e7f99e38d78157d9f1174cad63db90,EO_Mentionee__39e7f99e38d78157d9f1174cad63db90
troop a - batavia,Troop A - Batavia,New York State Police Troop A,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop A,,EO_Mentionee,2d240227192192a0e40c14cfa3664795,EO_Mentionee__2d240227192192a0e40c14cfa3664795
troop b - ray brook,Troop B - Ray Brook,New York State Police Troop B,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop B,,EO_Mentionee,526319fe2469df569909d319056dbf04,EO_Mentionee__526319fe2469df569909d319056dbf04
troop c - sidney,Troop C - Sidney,New York State Police Troop C,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop C,,EO_Mentionee,52bd75e5bed7b0d99a0461aec107e1a3,EO_Mentionee__52bd75e5bed7b0d99a0461aec107e1a3
troop d - oneida,Troop D - Oneida,New York State Police Troop D,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop D,,EO_Mentionee,08cdc79a61037947e8d1a87f25fc84b4,EO_Mentionee__08cdc79a61037947e8d1a87f25fc84b4
troop e - canandaigua,Troop E - Canandaigua,New York State Police Troop E,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop E,,EO_Mentionee,953d028245d72507cedd3ea50360b2b7,EO_Mentionee__953d028245d72507cedd3ea50360b2b7
troop f - middletown,Troop F - Middletown,New York State Police Troop F,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop F,,EO_Mentionee,760dc0c8bfb1a8dd11c3e9a7dd48e53f,EO_Mentionee__760dc0c8bfb1a8dd11c3e9a7dd48e53f
troop g - latham,Troop G - Latham,New York State Police Troop G,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop G,,EO_Mentionee,cb0df877e7e6bad32aa5aff28da95ee7,EO_Mentionee__cb0df877e7e6bad32aa5aff28da95ee7
troop k - poughkeepsie,Troop K - Poughkeepsie,New York State Police Troop K,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop K,,EO_Mentionee,be5bd61bcae86813dea9f6dc42f9dfcc,EO_Mentionee__be5bd61bcae86813dea9f6dc42f9dfcc
troop l - farmingdale,Troop L - Farmingdale,New York State Police Troop L,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop L,,EO_Mentionee,745380c16c8a7dc69e1acebbbc408773,EO_Mentionee__745380c16c8a7dc69e1acebbbc408773
troop t - thruway,Troop T - Thruway,New York State Police Troop T,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop T,,EO_Mentionee,941c38611fa08cd9088a91a22094d78e,EO_Mentionee__941c38611fa08cd9088a91a22094d78e
troop nyc - manhattan,Troop NYC - Manhattan,New York State Police Troop NYC,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop NYC,,EO_Mentionee,941ce0e845e1c09cfdd86639c9ddd29e,EO_Mentionee__941ce0e845e1c09cfdd86639c9ddd29e
new york state police hq,New York State Police HQ,New York State Police HQ,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police HQ,,EO_Mentionee,006989f508c2cd8d5ab8ed8b728b72ff,EO_Mentionee__006989f508c2cd8d5ab8ed8b728b72ff
new york state police troop a,New York State Police Troop A,New York State Police Troop A,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop A,,EO_Mentionee,e2861ebced48817ed9dec313c075bf54,EO_Mentionee__e2861ebced48817ed9dec313c075bf54
new york state police troop b,New York State Police Troop B,New York State Police Troop B,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop B,,EO_Mentionee,3864012dd61a4a448fd4ca3a628fc4ec,EO_Mentionee__3864012dd61a4a448fd4ca3a628fc4ec
new york state police troop c,New York State Police Troop C,New York State Police Troop C,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop C,,EO_Mentionee,6e6d6df170d2076288eff7cc51f1b561,EO_Mentionee__6e6d6df170d2076288eff7cc51f1b561
new york state police troop d,New York State Police Troop D,New York State Police Troop D,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop D,,EO_Mentionee,b860a4b7555ae0b0e466c2a8e7b75dab,EO_Mentionee__b860a4b7555ae0b0e466c2a8e7b75dab
new york state police troop e,New York State Police Troop E,New York State Police Troop E,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop E,,EO_Mentionee,1327486470d0069bddac2a22f405444f,EO_Mentionee__1327486470d0069bddac2a22f405444f
new york state police troop f,New York State Police Troop F,New York State Police Troop F,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop F,,EO_Mentionee,6f70841a9f8b84a0525dbe5d93588d8e,EO_Mentionee__6f70841a9f8b84a0525dbe5d93588d8e
new york state police troop g,New York State Police Troop G,New York State Police Troop G,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop G,,EO_Mentionee,4917fa61ef46988f127242635b07de66,EO_Mentionee__4917fa61ef46988f127242635b07de66
new york state police troop k,New York State Police Troop K,New York State Police Troop K,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop K,,EO_Mentionee,4f035c6640c6439cb3e77f10f9e7f221,EO_Mentionee__4f035c6640c6439cb3e77f10f9e7f221
new york state police troop l,New York State Police Troop L,New York State Police Troop L,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop L,,EO_Mentionee,a0f69d98b8a3171b17c4602f01fcc0a8,EO_Mentionee__a0f69d98b8a3171b17c4602f01fcc0a8
new york state police troop t,New York State Police Troop T,New York State Police Troop T,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop T,,EO_Mentionee,deb2092fa6ab6a12d48151f0200b4f9b,EO_Mentionee__deb2092fa6ab6a12d48151f0200b4f9b
new york state police troop nyc,New York State Police Troop NYC,New York State Police Troop NYC,New York,new york,,Precinct,,188120,3140002,Precinct,New York State Police Troop NYC,,EO_Mentionee,70a6200c9ab5eb9cce9977f9d321475f,EO_Mentionee__70a6200c9ab5eb9cce9977f9d321475f
district 1 - kingman,District 1 - Kingman,Arizona Department of Public Safety District 1,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 1,,EO_Mentionee,02c181cdc4ac2d0ac496abb5071132d3,EO_Mentionee__02c181cdc4ac2d0ac496abb5071132d3
district 2 - flagstaff,District 2 - Flagstaff,Arizona Department of Public Safety District 2,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 2,,EO_Mentionee,cd819c627e84a619b4d5ec1cec3c98be,EO_Mentionee__cd819c627e84a619b4d5ec1cec3c98be
district 3 - holbrook,District 3 - Holbrook,Arizona Department of Public Safety District 3,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 3,,EO_Mentionee,be33fd10f6c2332ed3b81433db0eb63c,EO_Mentionee__be33fd10f6c2332ed3b81433db0eb63c
district 4 - yuma,District 4 - Yuma,Arizona Department of Public Safety District 4,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 4,,EO_Mentionee,14137679131226a149a2c3db7d95f5f5,EO_Mentionee__14137679131226a149a2c3db7d95f5f5
district 5 - metro central,District 5 - Metro Central,Arizona Department of Public Safety District 5,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 5,,EO_Mentionee,f838503b487f7da0708d5437bada57ce,EO_Mentionee__f838503b487f7da0708d5437bada57ce
district 6 - casa grande,District 6 - Casa Grande,Arizona Department of Public Safety District 6,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 6,,EO_Mentionee,908715667525117101bc026dc7a28fe9,EO_Mentionee__908715667525117101bc026dc7a28fe9
district 7 - metro motors,District 7 - Metro Motors,Arizona Department of Public Safety District 7,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 7,,EO_Mentionee,25f9b23f197b3517a7f447b2369b3957,EO_Mentionee__25f9b23f197b3517a7f447b2369b3957
district 8 - tucson,District 8 - Tucson,Arizona Department of Public Safety District 8,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 8,,EO_Mentionee,4fe335139ec3c1e8f4516523b785ad80,EO_Mentionee__4fe335139ec3c1e8f4516523b785ad80
district 9 - sierra vista,District 9 - Sierra Vista,Arizona Department of Public Safety District 9,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 9,,EO_Mentionee,e41a87040b93a61df41c98ed7122d5d6,EO_Mentionee__e41a87040b93a61df41c98ed7122d5d6
district 10 - capitol district,District 10 - Capitol District,Arizona Department of Public Safety District 10,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 10,,EO_Mentionee,e934b0dbd1f6bf9662967894f5459f29,EO_Mentionee__e934b0dbd1f6bf9662967894f5459f29
district 11 - globe,District 11 - Globe,Arizona Department of Public Safety District 11,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 11,,EO_Mentionee,a808272f9a77627f06aeb890980e73b1,EO_Mentionee__a808272f9a77627f06aeb890980e73b1
district 12 - prescott,District 12 - Prescott,Arizona Department of Public Safety District 12,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 12,,EO_Mentionee,a0a1e290bd86ea98bffca18425bc77d3,EO_Mentionee__a0a1e290bd86ea98bffca18425bc77d3
district 13 - metro east,District 13 - Metro East,Arizona Department of Public Safety District 13,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 13,,EO_Mentionee,6c278cd925581c61fe797ea10403499a,EO_Mentionee__6c278cd925581c61fe797ea10403499a
district 14 - metro west,District 14 - Metro West,Arizona Department of Public Safety District 14,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 14,,EO_Mentionee,54abd3ef9794eb051a653d2111c2d83d,EO_Mentionee__54abd3ef9794eb051a653d2111c2d83d
district 15 - commercial vehicle enforcement north,District 15 - Commercial Vehicle Enforcement North,Arizona Department of Public Safety District 15,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 15,,EO_Mentionee,155f13f978036166f7eabe99cc825e74,EO_Mentionee__155f13f978036166f7eabe99cc825e74
district 16 - commercial vehicle enforcement south,District 16 - Commercial Vehicle Enforcement South,Arizona Department of Public Safety District 16,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 16,,EO_Mentionee,fc76b2b64bb2a65968f8bc1ef09f2ed8,EO_Mentionee__fc76b2b64bb2a65968f8bc1ef09f2ed8
district 17 - night watch tucson,District 17 - Night Watch Tucson,Arizona Department of Public Safety District 17,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 17,,EO_Mentionee,7e230217c02e125d3ad15a76015ad5e2,EO_Mentionee__7e230217c02e125d3ad15a76015ad5e2
district 18 - metro south,District 18 - Metro South,Arizona Department of Public Safety District 18,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 18,,EO_Mentionee,652a64c42593482980570233712c7dea,EO_Mentionee__652a64c42593482980570233712c7dea
district 19 - night watch phoenix,District 19 - Night Watch Phoenix,Arizona Department of Public Safety District 19,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 19,,EO_Mentionee,2e2392a5320249cd723bdaf3719c3685,EO_Mentionee__2e2392a5320249cd723bdaf3719c3685
arizona department of public safety district 1,Arizona Department of Public Safety District 1,Arizona Department of Public Safety District 1,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 1,,EO_Mentionee,065c25dab896a4b82d3a33f97b8ba36f,EO_Mentionee__065c25dab896a4b82d3a33f97b8ba36f
arizona department of public safety district 2,Arizona Department of Public Safety District 2,Arizona Department of Public Safety District 2,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 2,,EO_Mentionee,157b208c5d3c808715cfac2aefc69496,EO_Mentionee__157b208c5d3c808715cfac2aefc69496
arizona department of public safety district 3,Arizona Department of Public Safety District 3,Arizona Department of Public Safety District 3,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 3,,EO_Mentionee,222f4863b82d8cb76296095cafe70e04,EO_Mentionee__222f4863b82d8cb76296095cafe70e04
arizona department of public safety district 4,Arizona Department of Public Safety District 4,Arizona Department of Public Safety District 4,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 4,,EO_Mentionee,67c19d473bb56152712833b98330c4d5,EO_Mentionee__67c19d473bb56152712833b98330c4d5
arizona department of public safety district 5,Arizona Department of Public Safety District 5,Arizona Department of Public Safety District 5,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 5,,EO_Mentionee,f71d829bbc1d69f38dc486297881a114,EO_Mentionee__f71d829bbc1d69f38dc486297881a114
arizona department of public safety district 6,Arizona Department of Public Safety District 6,Arizona Department of Public Safety District 6,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 6,,EO_Mentionee,de95395ebd9f11f1cf4cb6a180351b82,EO_Mentionee__de95395ebd9f11f1cf4cb6a180351b82
arizona department of public safety district 7,Arizona Department of Public Safety District 7,Arizona Department of Public Safety District 7,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 7,,EO_Mentionee,cc6a6f38ec81268b1e2bc79a587cfac7,EO_Mentionee__cc6a6f38ec81268b1e2bc79a587cfac7
arizona department of public safety district 8,Arizona Department of Public Safety District 8,Arizona Department of Public Safety District 8,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 8,,EO_Mentionee,4fcdcc9a6460e667b9c04017e2dc91e4,EO_Mentionee__4fcdcc9a6460e667b9c04017e2dc91e4
arizona department of public safety district 9,Arizona Department of Public Safety District 9,Arizona Department of Public Safety District 9,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 9,,EO_Mentionee,226bc4a4a559a26a23ce50e20db9f967,EO_Mentionee__226bc4a4a559a26a23ce50e20db9f967
arizona department of public safety district 10,Arizona Department of Public Safety District 10,Arizona Department of Public Safety District 10,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 10,,EO_Mentionee,1c1ab0ff99851196fe757ed8a585710a,EO_Mentionee__1c1ab0ff99851196fe757ed8a585710a
arizona department of public safety district 11,Arizona Department of Public Safety District 11,Arizona Department of Public Safety District 11,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 11,,EO_Mentionee,88b63cc4b50f8f5f29745011219ef07e,EO_Mentionee__88b63cc4b50f8f5f29745011219ef07e
arizona department of public safety district 12,Arizona Department of Public Safety District 12,Arizona Department of Public Safety District 12,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 12,,EO_Mentionee,f4ecf93fafe8a83b2a940e33b9c5c09b,EO_Mentionee__f4ecf93fafe8a83b2a940e33b9c5c09b
arizona department of public safety district 13,Arizona Department of Public Safety District 13,Arizona Department of Public Safety District 13,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 13,,EO_Mentionee,31f26fc4f1fbf272c524b24c8500411c,EO_Mentionee__31f26fc4f1fbf272c524b24c8500411c
arizona department of public safety district 14,Arizona Department of Public Safety District 14,Arizona Department of Public Safety District 14,Arizona,arizona,,Precinct,,188120,3140002,Precinct,Arizona Department of Public Safety District 14,,EO_Mentionee,616cd1dd3c0512c581b960a62a0fde69,EO_Mentionee__616cd1dd3c0512c581b960a62a0fde69
