handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
mcconnellpress,US Senate Minority Leader McConnell,Kentucky,agency;agency leadership;courthouse,legislator,37.8393332,-84.2700179,,,Legislator,US Senate Minority Leader McConnell,,legislator_dgm_usms_mentioner_entities,b7d5f0d30dbafc2b9e4ec31cf39be706,legislator_dgm_usms_mentioner_entities__b7d5f0d30dbafc2b9e4ec31cf39be706
lucyallan,UK MP Allan,Shropshire,agency;agency leadership;courthouse,legislator,52.7063657,-2.7417849,,,Legislator,UK MP Allan,,legislator_dgm_usms_mentioner_entities,00d05b9f50b946e50b1b22085cec7e08,legislator_dgm_usms_mentioner_entities__00d05b9f50b946e50b1b22085cec7e08
repkenmarchant,US Representative Marchant,Texas,agency;agency leadership;courthouse,legislator,31.9685988,-99.9018131,,,Legislator,US Representative Marchant,,legislator_dgm_usms_mentioner_entities,569ce954e707be38273bc3d14caa9387,legislator_dgm_usms_mentioner_entities__569ce954e707be38273bc3d14caa9387
senatemajldr,US Senate Majority Leader McConnell,Kentucky,agency;agency leadership;courthouse,legislator,37.8393332,-84.2700179,,,Legislator,US Senate Majority Leader McConnell,,legislator_dgm_usms_mentioner_entities,a6708ed6170e628c9c26dc8c22eddf6f,legislator_dgm_usms_mentioner_entities__a6708ed6170e628c9c26dc8c22eddf6f
chuckschumer,US Senate Majority Leader Schumer,New York,agency;agency leadership;courthouse,legislator,40.7127753,-74.0059728,,,Legislator,US Senate Majority Leader Schumer,,legislator_dgm_usms_mentioner_entities,1cd26d9706d7884fd4a180c7ee189441,legislator_dgm_usms_mentioner_entities__1cd26d9706d7884fd4a180c7ee189441
senschumer,US Senate Minority Leader Schumer,New York,agency;agency leadership;courthouse,legislator,40.7127753,-74.0059728,,,Legislator,US Senate Minority Leader Schumer,,legislator_dgm_usms_mentioner_entities,865cb25fa3b0cb42418d5d8abba1f809,legislator_dgm_usms_mentioner_entities__865cb25fa3b0cb42418d5d8abba1f809
amyklobuchar,US Senator Klobuchar,Minnesota,agency;agency leadership;courthouse,legislator,46.729553,-94.6858998,,,Legislator,US Senator Klobuchar,,legislator_dgm_usms_mentioner_entities,fdc5a26c198234e0e41cf6ba21896345,legislator_dgm_usms_mentioner_entities__fdc5a26c198234e0e41cf6ba21896345
senamyklobuchar,US Senator Klobuchar,Minnesota,agency;agency leadership;courthouse,legislator,46.729553,-94.6858998,,,Legislator,US Senator Klobuchar,,legislator_dgm_usms_mentioner_entities,fdc5a26c198234e0e41cf6ba21896345,legislator_dgm_usms_mentioner_entities__fdc5a26c198234e0e41cf6ba21896345
angusformaine,US Senator King,Maine,agency;agency leadership;courthouse,legislator,45.253783,-69.4454689,,,Legislator,US Senator King,,legislator_dgm_usms_mentioner_entities,8eb39d08b6f04230c03650e9e6392198,legislator_dgm_usms_mentioner_entities__8eb39d08b6f04230c03650e9e6392198
senangusking,US Senator King,Maine,agency;agency leadership;courthouse,legislator,45.253783,-69.4454689,,,Legislator,US Senator King,,legislator_dgm_usms_mentioner_entities,8eb39d08b6f04230c03650e9e6392198,legislator_dgm_usms_mentioner_entities__8eb39d08b6f04230c03650e9e6392198
bencardinformd,US Senator Cardin,Maryland,agency;agency leadership;courthouse,legislator,39.0457549,-76.6412712,,,Legislator,US Senator Cardin,,legislator_dgm_usms_mentioner_entities,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,legislator_dgm_usms_mentioner_entities__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
senatorcardin,US Senator Cardin,Maryland,agency;agency leadership;courthouse,legislator,39.0457549,-76.6412712,,,Legislator,US Senator Cardin,,legislator_dgm_usms_mentioner_entities,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,legislator_dgm_usms_mentioner_entities__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
bensasse,US Senator Sasse,Nebraska,agency;agency leadership;courthouse,legislator,41.4925374,-99.9018131,,,Legislator,US Senator Sasse,,legislator_dgm_usms_mentioner_entities,1b8caf449f6ad2b1cad26a9a008174e9,legislator_dgm_usms_mentioner_entities__1b8caf449f6ad2b1cad26a9a008174e9
sensasse,US Senator Sasse,Nebraska,agency;agency leadership;courthouse,legislator,41.4925374,-99.9018131,,,Legislator,US Senator Sasse,,legislator_dgm_usms_mentioner_entities,1b8caf449f6ad2b1cad26a9a008174e9,legislator_dgm_usms_mentioner_entities__1b8caf449f6ad2b1cad26a9a008174e9
berniesanders,US Senator Sanders,Vermont,agency;agency leadership;courthouse,legislator,44.5588028,-72.5778415,,,Legislator,US Senator Sanders,,legislator_dgm_usms_mentioner_entities,05869ce67d1d5683d20096f8a1a21fe6,legislator_dgm_usms_mentioner_entities__05869ce67d1d5683d20096f8a1a21fe6
sensanders,US Senator Sanders,Vermont,agency;agency leadership;courthouse,legislator,44.5588028,-72.5778415,,,Legislator,US Senator Sanders,,legislator_dgm_usms_mentioner_entities,05869ce67d1d5683d20096f8a1a21fe6,legislator_dgm_usms_mentioner_entities__05869ce67d1d5683d20096f8a1a21fe6
billcassidy,US Senator Cassidy,Louisiana,agency;agency leadership;courthouse,legislator,30.9842977,-91.9623327,,,Legislator,US Senator Cassidy,,legislator_dgm_usms_mentioner_entities,0311347a38842985c3d58a04a8b0781b,legislator_dgm_usms_mentioner_entities__0311347a38842985c3d58a04a8b0781b
senbillcassidy,US Senator Cassidy,Louisiana,agency;agency leadership;courthouse,legislator,30.9842977,-91.9623327,,,Legislator,US Senator Cassidy,,legislator_dgm_usms_mentioner_entities,0311347a38842985c3d58a04a8b0781b,legislator_dgm_usms_mentioner_entities__0311347a38842985c3d58a04a8b0781b
repandrecarson,US Representative Carson,Indiana,agency;agency leadership;courthouse,legislator,40.2671941,-86.1349019,,,Legislator,US Representative Carson,,legislator_dgm_usms_mentioner_entities,9e9022ae6190eb8c2e13336aea2a441e,legislator_dgm_usms_mentioner_entities__9e9022ae6190eb8c2e13336aea2a441e
andre4congress,US Representative Carson,Indiana,agency;agency leadership;courthouse,legislator,40.2671941,-86.1349019,,,Legislator,US Representative Carson,,legislator_dgm_usms_mentioner_entities,9e9022ae6190eb8c2e13336aea2a441e,legislator_dgm_usms_mentioner_entities__9e9022ae6190eb8c2e13336aea2a441e
bobmenendeznj,US Senator Menendez,New Jersey,agency;agency leadership;courthouse,legislator,40.0583238,-74.4056612,,,Legislator,US Senator Menendez,,legislator_dgm_usms_mentioner_entities,c0fadfa586ff7b0893fd111d40eb7944,legislator_dgm_usms_mentioner_entities__c0fadfa586ff7b0893fd111d40eb7944
senatormenendez,US Senator Menendez,New Jersey,agency;agency leadership;courthouse,legislator,40.0583238,-74.4056612,,,Legislator,US Senator Menendez,,legislator_dgm_usms_mentioner_entities,c0fadfa586ff7b0893fd111d40eb7944,legislator_dgm_usms_mentioner_entities__c0fadfa586ff7b0893fd111d40eb7944
brianschatz,US Senator Schatz,Hawaii,agency;agency leadership;courthouse,legislator,19.8967662,-155.5827818,,,Legislator,US Senator Schatz,,legislator_dgm_usms_mentioner_entities,4f81d5b1b19048be31bd70113b85460b,legislator_dgm_usms_mentioner_entities__4f81d5b1b19048be31bd70113b85460b
senbrianschatz,US Senator Schatz,Hawaii,agency;agency leadership;courthouse,legislator,19.8967662,-155.5827818,,,Legislator,US Senator Schatz,,legislator_dgm_usms_mentioner_entities,4f81d5b1b19048be31bd70113b85460b,legislator_dgm_usms_mentioner_entities__4f81d5b1b19048be31bd70113b85460b
chriscoons,US Senator Coons,Delaware,agency;agency leadership;courthouse,legislator,38.9108325,-75.5276699,,,Legislator,US Senator Coons,,legislator_dgm_usms_mentioner_entities,a5f72fe2b513681c4951dd144492b1e7,legislator_dgm_usms_mentioner_entities__a5f72fe2b513681c4951dd144492b1e7
sencoonsoffice,US Senator Coons,Delaware,agency;agency leadership;courthouse,legislator,38.9108325,-75.5276699,,,Legislator,US Senator Coons,,legislator_dgm_usms_mentioner_entities,a5f72fe2b513681c4951dd144492b1e7,legislator_dgm_usms_mentioner_entities__a5f72fe2b513681c4951dd144492b1e7
chrismurphyct,US Senator Murphy,Connecticut,agency;agency leadership;courthouse,legislator,41.6032207,-73.087749,,,Legislator,US Senator Murphy,,legislator_dgm_usms_mentioner_entities,06dc107e644c5470c52f3eae384ac112,legislator_dgm_usms_mentioner_entities__06dc107e644c5470c52f3eae384ac112
senmurphyoffice,US Senator Murphy,Connecticut,agency;agency leadership;courthouse,legislator,41.6032207,-73.087749,,,Legislator,US Senator Murphy,,legislator_dgm_usms_mentioner_entities,06dc107e644c5470c52f3eae384ac112,legislator_dgm_usms_mentioner_entities__06dc107e644c5470c52f3eae384ac112
chrisvanhollen,US Senator Van Hollen,Maryland,agency;agency leadership;courthouse,legislator,39.0457549,-76.6412712,,,Legislator,US Senator Van Hollen,,legislator_dgm_usms_mentioner_entities,e92a981ab8ce069f0a74bbb20a5787a4,legislator_dgm_usms_mentioner_entities__e92a981ab8ce069f0a74bbb20a5787a4
vanhollenformd,US Senator Van Hollen,Maryland,agency;agency leadership;courthouse,legislator,39.0457549,-76.6412712,,,Legislator,US Senator Van Hollen,,legislator_dgm_usms_mentioner_entities,e92a981ab8ce069f0a74bbb20a5787a4,legislator_dgm_usms_mentioner_entities__e92a981ab8ce069f0a74bbb20a5787a4
chuckgrassley,US Senator Grassley,Iowa,agency;agency leadership;courthouse,legislator,41.8780025,-93.097702,,,Legislator,US Senator Grassley,,legislator_dgm_usms_mentioner_entities,c1aad5fff683147d10eda9657f7fa895,legislator_dgm_usms_mentioner_entities__c1aad5fff683147d10eda9657f7fa895
grassleypress,US Senator Grassley,Iowa,agency;agency leadership;courthouse,legislator,41.8780025,-93.097702,,,Legislator,US Senator Grassley,,legislator_dgm_usms_mentioner_entities,c1aad5fff683147d10eda9657f7fa895,legislator_dgm_usms_mentioner_entities__c1aad5fff683147d10eda9657f7fa895
cindyhydesmith,US Senator Hyde-Smith,Mississippi,agency;agency leadership;courthouse,legislator,32.3546679,-89.3985283,,,Legislator,US Senator Hyde-Smith,,legislator_dgm_usms_mentioner_entities,dfd252b738a4b5b7615e9c4215901356,legislator_dgm_usms_mentioner_entities__dfd252b738a4b5b7615e9c4215901356
senhydesmith,US Senator Hyde-Smith,Mississippi,agency;agency leadership;courthouse,legislator,32.3546679,-89.3985283,,,Legislator,US Senator Hyde-Smith,,legislator_dgm_usms_mentioner_entities,dfd252b738a4b5b7615e9c4215901356,legislator_dgm_usms_mentioner_entities__dfd252b738a4b5b7615e9c4215901356
corybooker,US Senator Booker,New Jersey,agency;agency leadership;courthouse,legislator,40.0583238,-74.4056612,,,Legislator,US Senator Booker,,legislator_dgm_usms_mentioner_entities,dd3d9b6c4cb1b8e564e751153f3f8069,legislator_dgm_usms_mentioner_entities__dd3d9b6c4cb1b8e564e751153f3f8069
senbooker,US Senator Booker,New Jersey,agency;agency leadership;courthouse,legislator,40.0583238,-74.4056612,,,Legislator,US Senator Booker,,legislator_dgm_usms_mentioner_entities,dd3d9b6c4cb1b8e564e751153f3f8069,legislator_dgm_usms_mentioner_entities__dd3d9b6c4cb1b8e564e751153f3f8069
SenatorHick,US Senator Hickenlooper,Colorado,agency;agency leadership;courthouse,legislator,39.5500507,-105.7820674,,,Legislator,US Senator Hickenlooper,,legislator_dgm_usms_mentioner_entities,8baa32cce2c12716f389485e2252dcef,legislator_dgm_usms_mentioner_entities__8baa32cce2c12716f389485e2252dcef
sendansullivan,US Senator Sullivan,Alaska,agency;agency leadership;courthouse,legislator,64.2008413,-149.4936733,,,Legislator,US Senator Sullivan,,legislator_dgm_usms_mentioner_entities,baa276b458b98f48b930a238a111843f,legislator_dgm_usms_mentioner_entities__baa276b458b98f48b930a238a111843f
ossoff,US Senator Ossoff,Georgia,agency;agency leadership;courthouse,legislator,32.1656221,-82.9000751,,,Legislator,US Senator Ossoff,,legislator_dgm_usms_mentioner_entities,32df3de11d5c6b90891dbd5c19e3e4a6,legislator_dgm_usms_mentioner_entities__32df3de11d5c6b90891dbd5c19e3e4a6
debfischerne,US Senator Fischer,Nebraska,agency;agency leadership;courthouse,legislator,41.4925374,-99.9018131,,,Legislator,US Senator Fischer,,legislator_dgm_usms_mentioner_entities,83c5a33e9dcc02f8286c04b49fc0cec8,legislator_dgm_usms_mentioner_entities__83c5a33e9dcc02f8286c04b49fc0cec8
senatorfischer,US Senator Fischer,Nebraska,agency;agency leadership;courthouse,legislator,41.4925374,-99.9018131,,,Legislator,US Senator Fischer,,legislator_dgm_usms_mentioner_entities,83c5a33e9dcc02f8286c04b49fc0cec8,legislator_dgm_usms_mentioner_entities__83c5a33e9dcc02f8286c04b49fc0cec8
senstabenow,US Senator Stabenow,Michigan,agency;agency leadership;courthouse,legislator,44.3148443,-85.6023643,,,Legislator,US Senator Stabenow,,legislator_dgm_usms_mentioner_entities,94e901d667f00648df6098605ea8c70e,legislator_dgm_usms_mentioner_entities__94e901d667f00648df6098605ea8c70e
stabenow,US Senator Stabenow,Michigan,agency;agency leadership;courthouse,legislator,44.3148443,-85.6023643,,,Legislator,US Senator Stabenow,,legislator_dgm_usms_mentioner_entities,94e901d667f00648df6098605ea8c70e,legislator_dgm_usms_mentioner_entities__94e901d667f00648df6098605ea8c70e
diannefeinstein,US Senator Feinstein,California,agency;agency leadership;courthouse,legislator,36.778261,-119.4179324,,,Legislator,US Senator Feinstein,,legislator_dgm_usms_mentioner_entities,79ef082c6a1968d7ea68a063437fe2ba,legislator_dgm_usms_mentioner_entities__79ef082c6a1968d7ea68a063437fe2ba
senfeinstein,US Senator Feinstein,California,agency;agency leadership;courthouse,legislator,36.778261,-119.4179324,,,Legislator,US Senator Feinstein,,legislator_dgm_usms_mentioner_entities,79ef082c6a1968d7ea68a063437fe2ba,legislator_dgm_usms_mentioner_entities__79ef082c6a1968d7ea68a063437fe2ba
dickdurbin,US Senator Durbin,Illinois,agency;agency leadership;courthouse,legislator,40.6331249,-89.3985283,,,Legislator,US Senator Durbin,,legislator_dgm_usms_mentioner_entities,39a4455ebc3cfd0b46085ed371e0b0be,legislator_dgm_usms_mentioner_entities__39a4455ebc3cfd0b46085ed371e0b0be
senatordurbin,US Senator Durbin,Illinois,agency;agency leadership;courthouse,legislator,40.6331249,-89.3985283,,,Legislator,US Senator Durbin,,legislator_dgm_usms_mentioner_entities,39a4455ebc3cfd0b46085ed371e0b0be,legislator_dgm_usms_mentioner_entities__39a4455ebc3cfd0b46085ed371e0b0be
sentuberville,US Senator Tuberville,Alabama,agency;agency leadership;courthouse,legislator,32.3182314,-86.902298,,,Legislator,US Senator Tuberville,,legislator_dgm_usms_mentioner_entities,d1806d3841622f936b276d09ed05f6cc,legislator_dgm_usms_mentioner_entities__d1806d3841622f936b276d09ed05f6cc
edmarkey,US Senator Markey,Massachusetts,agency;agency leadership;courthouse,legislator,42.4072107,-71.3824374,,,Legislator,US Senator Markey,,legislator_dgm_usms_mentioner_entities,bc45639d276fcae1360587848ec8e529,legislator_dgm_usms_mentioner_entities__bc45639d276fcae1360587848ec8e529
senmarkey,US Senator Markey,Massachusetts,agency;agency leadership;courthouse,legislator,42.4072107,-71.3824374,,,Legislator,US Senator Markey,,legislator_dgm_usms_mentioner_entities,bc45639d276fcae1360587848ec8e529,legislator_dgm_usms_mentioner_entities__bc45639d276fcae1360587848ec8e529
ewarren,US Senator Warren,Massachusetts,agency;agency leadership;courthouse,legislator,42.4072107,-71.3824374,,,Legislator,US Senator Warren,,legislator_dgm_usms_mentioner_entities,7062960e559b777195190859860977b9,legislator_dgm_usms_mentioner_entities__7062960e559b777195190859860977b9
senwarren,US Senator Warren,Massachusetts,agency;agency leadership;courthouse,legislator,42.4072107,-71.3824374,,,Legislator,US Senator Warren,,legislator_dgm_usms_mentioner_entities,7062960e559b777195190859860977b9,legislator_dgm_usms_mentioner_entities__7062960e559b777195190859860977b9
garypeters,US Senator Peters,Michigan,agency;agency leadership;courthouse,legislator,44.3148443,-85.6023643,,,Legislator,US Senator Peters,,legislator_dgm_usms_mentioner_entities,f4d378f133e87ecc72fe49c875276589,legislator_dgm_usms_mentioner_entities__f4d378f133e87ecc72fe49c875276589
sengarypeters,US Senator Peters,Michigan,agency;agency leadership;courthouse,legislator,44.3148443,-85.6023643,,,Legislator,US Senator Peters,,legislator_dgm_usms_mentioner_entities,f4d378f133e87ecc72fe49c875276589,legislator_dgm_usms_mentioner_entities__f4d378f133e87ecc72fe49c875276589
senjackreed,US Senator Reed,Rhode Island,agency;agency leadership;courthouse,legislator,41.5800945,-71.4774291,,,Legislator,US Senator Reed,,legislator_dgm_usms_mentioner_entities,8a48093ed4b3d9e5d52107cadac64e85,legislator_dgm_usms_mentioner_entities__8a48093ed4b3d9e5d52107cadac64e85
rosenfornevada,US Senator Rosen,Nevada,agency;agency leadership;courthouse,legislator,38.8026097,-116.419389,,,Legislator,US Senator Rosen,,legislator_dgm_usms_mentioner_entities,61415a1c36b0a644f8a9e09a702c21e4,legislator_dgm_usms_mentioner_entities__61415a1c36b0a644f8a9e09a702c21e4
senjackyrosen,US Senator Rosen,Nevada,agency;agency leadership;courthouse,legislator,38.8026097,-116.419389,,,Legislator,US Senator Rosen,,legislator_dgm_usms_mentioner_entities,61415a1c36b0a644f8a9e09a702c21e4,legislator_dgm_usms_mentioner_entities__61415a1c36b0a644f8a9e09a702c21e4
senatorlankford,US Senator Lankford,Oklahoma,agency;agency leadership;courthouse,legislator,35.0077519,-97.092877,,,Legislator,US Senator Lankford,,legislator_dgm_usms_mentioner_entities,bacb5e6f58fb906ed441b43cc62ca2b8,legislator_dgm_usms_mentioner_entities__bacb5e6f58fb906ed441b43cc62ca2b8
jeanneshaheen,US Senator Shaheen,New Hampshire,agency;agency leadership;courthouse,legislator,43.1938516,-71.5723953,,,Legislator,US Senator Shaheen,,legislator_dgm_usms_mentioner_entities,f3fb879cebdf02651dbfe8d123ea3baa,legislator_dgm_usms_mentioner_entities__f3fb879cebdf02651dbfe8d123ea3baa
senatorshaheen,US Senator Shaheen,New Hampshire,agency;agency leadership;courthouse,legislator,43.1938516,-71.5723953,,,Legislator,US Senator Shaheen,,legislator_dgm_usms_mentioner_entities,f3fb879cebdf02651dbfe8d123ea3baa,legislator_dgm_usms_mentioner_entities__f3fb879cebdf02651dbfe8d123ea3baa
jeffmerkley,US Senator Merkley,Oregon,agency;agency leadership;courthouse,legislator,43.8041334,-120.5542012,,,Legislator,US Senator Merkley,,legislator_dgm_usms_mentioner_entities,e668286e5544e7e8344cbfa0e8ca6cf5,legislator_dgm_usms_mentioner_entities__e668286e5544e7e8344cbfa0e8ca6cf5
senjeffmerkley,US Senator Merkley,Oregon,agency;agency leadership;courthouse,legislator,43.8041334,-120.5542012,,,Legislator,US Senator Merkley,,legislator_dgm_usms_mentioner_entities,e668286e5544e7e8344cbfa0e8ca6cf5,legislator_dgm_usms_mentioner_entities__e668286e5544e7e8344cbfa0e8ca6cf5
jerrymoran,US Senator Moran,Kansas,agency;agency leadership;courthouse,legislator,39.011902,-98.4842465,,,Legislator,US Senator Moran,,legislator_dgm_usms_mentioner_entities,1d6ec1023fa593547385d9ebbe1d4291,legislator_dgm_usms_mentioner_entities__1d6ec1023fa593547385d9ebbe1d4291
inhofepress,US Senator Inhofe,Oklahoma,agency;agency leadership;courthouse,legislator,35.0077519,-97.092877,,,Legislator,US Senator Inhofe,,legislator_dgm_usms_mentioner_entities,950937d6bdc343e347744aa934392e8b,legislator_dgm_usms_mentioner_entities__950937d6bdc343e347744aa934392e8b
jiminhofe,US Senator Inhofe,Oklahoma,agency;agency leadership;courthouse,legislator,35.0077519,-97.092877,,,Legislator,US Senator Inhofe,,legislator_dgm_usms_mentioner_entities,950937d6bdc343e347744aa934392e8b,legislator_dgm_usms_mentioner_entities__950937d6bdc343e347744aa934392e8b
risch4idaho,US Senator Risch,Idaho,agency;agency leadership;courthouse,legislator,44.0682019,-114.7420408,,,Legislator,US Senator Risch,,legislator_dgm_usms_mentioner_entities,5f688c367d9142c08551eca7e0f0d873,legislator_dgm_usms_mentioner_entities__5f688c367d9142c08551eca7e0f0d873
senatorrisch,US Senator Risch,Idaho,agency;agency leadership;courthouse,legislator,44.0682019,-114.7420408,,,Legislator,US Senator Risch,,legislator_dgm_usms_mentioner_entities,5f688c367d9142c08551eca7e0f0d873,legislator_dgm_usms_mentioner_entities__5f688c367d9142c08551eca7e0f0d873
joemanchinwv,US Senator Manchin,West Virginia,agency;agency leadership;courthouse,legislator,38.5976262,-80.4549026,,,Legislator,US Senator Manchin,,legislator_dgm_usms_mentioner_entities,06e2de5e79bd91145d8132b94173f8fc,legislator_dgm_usms_mentioner_entities__06e2de5e79bd91145d8132b94173f8fc
sen_joemanchin,US Senator Manchin,West Virginia,agency;agency leadership;courthouse,legislator,38.5976262,-80.4549026,,,Legislator,US Senator Manchin,,legislator_dgm_usms_mentioner_entities,06e2de5e79bd91145d8132b94173f8fc,legislator_dgm_usms_mentioner_entities__06e2de5e79bd91145d8132b94173f8fc
senjohnbarrasso,US Senator Barrasso,Wyoming,agency;agency leadership;courthouse,legislator,43.0759678,-107.2902839,,,Legislator,US Senator Barrasso,,legislator_dgm_usms_mentioner_entities,133ac3064ec7a5a2ab82d2920863c0d6,legislator_dgm_usms_mentioner_entities__133ac3064ec7a5a2ab82d2920863c0d6
boozman4ar,US Senator Boozman,Arkansas,agency;agency leadership;courthouse,legislator,35.20105,-91.8318334,,,Legislator,US Senator Boozman,,legislator_dgm_usms_mentioner_entities,3b1bb9dcacc3d5568095c50ccecfa212,legislator_dgm_usms_mentioner_entities__3b1bb9dcacc3d5568095c50ccecfa212
johnboozman,US Senator Boozman,Arkansas,agency;agency leadership;courthouse,legislator,35.20105,-91.8318334,,,Legislator,US Senator Boozman,,legislator_dgm_usms_mentioner_entities,3b1bb9dcacc3d5568095c50ccecfa212,legislator_dgm_usms_mentioner_entities__3b1bb9dcacc3d5568095c50ccecfa212
johncornyn,US Senator Cornyn,Texas,agency;agency leadership;courthouse,legislator,31.9685988,-99.9018131,,,Legislator,US Senator Cornyn,,legislator_dgm_usms_mentioner_entities,ccf1ad9055c7a3a6bd1ac9902aa98372,legislator_dgm_usms_mentioner_entities__ccf1ad9055c7a3a6bd1ac9902aa98372
senjohnhoeven,US Senator Hoeven,North Dakota,agency;agency leadership;courthouse,legislator,47.5514926,-101.0020119,,,Legislator,US Senator Hoeven,,legislator_dgm_usms_mentioner_entities,9e36e4ff14a724276ba3f3a759f98e0c,legislator_dgm_usms_mentioner_entities__9e36e4ff14a724276ba3f3a759f98e0c
johnkennedyla,US Senator Kennedy,Louisiana,agency;agency leadership;courthouse,legislator,30.9842977,-91.9623327,,,Legislator,US Senator Kennedy,,legislator_dgm_usms_mentioner_entities,f7dcc3d0563b7b8f8d6bd79da195171f,legislator_dgm_usms_mentioner_entities__f7dcc3d0563b7b8f8d6bd79da195171f
senjohnkennedy,US Senator Kennedy,Louisiana,agency;agency leadership;courthouse,legislator,30.9842977,-91.9623327,,,Legislator,US Senator Kennedy,,legislator_dgm_usms_mentioner_entities,f7dcc3d0563b7b8f8d6bd79da195171f,legislator_dgm_usms_mentioner_entities__f7dcc3d0563b7b8f8d6bd79da195171f
johnthune,US Senator Thune,South Dakota,agency;agency leadership;courthouse,legislator,43.9695148,-99.9018131,,,Legislator,US Senator Thune,,legislator_dgm_usms_mentioner_entities,88e13a6485c7a679a104848108544347,legislator_dgm_usms_mentioner_entities__88e13a6485c7a679a104848108544347
senjohnthune,US Senator Thune,South Dakota,agency;agency leadership;courthouse,legislator,43.9695148,-99.9018131,,,Legislator,US Senator Thune,,legislator_dgm_usms_mentioner_entities,88e13a6485c7a679a104848108544347,legislator_dgm_usms_mentioner_entities__88e13a6485c7a679a104848108544347
jontester,US Senator Tester,Montana,agency;agency leadership;courthouse,legislator,46.8796822,-110.3625658,,,Legislator,US Senator Tester,,legislator_dgm_usms_mentioner_entities,30ca69f9c980d8d9b3e29bc4299250ac,legislator_dgm_usms_mentioner_entities__30ca69f9c980d8d9b3e29bc4299250ac
senatortester,US Senator Tester,Montana,agency;agency leadership;courthouse,legislator,46.8796822,-110.3625658,,,Legislator,US Senator Tester,,legislator_dgm_usms_mentioner_entities,30ca69f9c980d8d9b3e29bc4299250ac,legislator_dgm_usms_mentioner_entities__30ca69f9c980d8d9b3e29bc4299250ac
joniernst,US Senator Ernst,Iowa,agency;agency leadership;courthouse,legislator,41.8780025,-93.097702,,,Legislator,US Senator Ernst,,legislator_dgm_usms_mentioner_entities,0f9b13a13df7ed8fba31080ccb6b0ce5,legislator_dgm_usms_mentioner_entities__0f9b13a13df7ed8fba31080ccb6b0ce5
senjoniernst,US Senator Ernst,Iowa,agency;agency leadership;courthouse,legislator,41.8780025,-93.097702,,,Legislator,US Senator Ernst,,legislator_dgm_usms_mentioner_entities,0f9b13a13df7ed8fba31080ccb6b0ce5,legislator_dgm_usms_mentioner_entities__0f9b13a13df7ed8fba31080ccb6b0ce5
hawleymo,US Senator Hawley,Missouri,agency;agency leadership;courthouse,legislator,37.9642529,-91.8318334,,,Legislator,US Senator Hawley,,legislator_dgm_usms_mentioner_entities,0a4a479e19606e8d3950687d3406cc2b,legislator_dgm_usms_mentioner_entities__0a4a479e19606e8d3950687d3406cc2b
senhawleypress,US Senator Hawley,Missouri,agency;agency leadership;courthouse,legislator,37.9642529,-91.8318334,,,Legislator,US Senator Hawley,,legislator_dgm_usms_mentioner_entities,0a4a479e19606e8d3950687d3406cc2b,legislator_dgm_usms_mentioner_entities__0a4a479e19606e8d3950687d3406cc2b
kamalaharris,US Senator Harris,California,agency;agency leadership;courthouse,legislator,36.778261,-119.4179324,,,Legislator,US Senator Harris,,legislator_dgm_usms_mentioner_entities,8d41cdd08aeaa5b9f863bb2fdb15331f,legislator_dgm_usms_mentioner_entities__8d41cdd08aeaa5b9f863bb2fdb15331f
senkamalaharris,US Senator Harris,California,agency;agency leadership;courthouse,legislator,36.778261,-119.4179324,,,Legislator,US Senator Harris,,legislator_dgm_usms_mentioner_entities,8d41cdd08aeaa5b9f863bb2fdb15331f,legislator_dgm_usms_mentioner_entities__8d41cdd08aeaa5b9f863bb2fdb15331f
reverendwarnock,US Senator Warnock,Georgia,agency;agency leadership;courthouse,legislator,32.1656221,-82.9000751,,,Legislator,US Senator Warnock,,legislator_dgm_usms_mentioner_entities,bf5d4f41a967a898d27b73bb196eccc4,legislator_dgm_usms_mentioner_entities__bf5d4f41a967a898d27b73bb196eccc4
kevincramer,US Senator Cramer,North Dakota,agency;agency leadership;courthouse,legislator,47.5514926,-101.0020119,,,Legislator,US Senator Cramer,,legislator_dgm_usms_mentioner_entities,6dbeab848fd0339e1e6c71abcb7dcf3f,legislator_dgm_usms_mentioner_entities__6dbeab848fd0339e1e6c71abcb7dcf3f
senkevincramer,US Senator Cramer,North Dakota,agency;agency leadership;courthouse,legislator,47.5514926,-101.0020119,,,Legislator,US Senator Cramer,,legislator_dgm_usms_mentioner_entities,6dbeab848fd0339e1e6c71abcb7dcf3f,legislator_dgm_usms_mentioner_entities__6dbeab848fd0339e1e6c71abcb7dcf3f
gillibrandny,US Senator Gillibrand,New York,agency;agency leadership;courthouse,legislator,40.7127753,-74.0059728,,,Legislator,US Senator Gillibrand,,legislator_dgm_usms_mentioner_entities,c201a648932691b225ab06f60a29488c,legislator_dgm_usms_mentioner_entities__c201a648932691b225ab06f60a29488c
sengillibrand,US Senator Gillibrand,New York,agency;agency leadership;courthouse,legislator,40.7127753,-74.0059728,,,Legislator,US Senator Gillibrand,,legislator_dgm_usms_mentioner_entities,c201a648932691b225ab06f60a29488c,legislator_dgm_usms_mentioner_entities__c201a648932691b225ab06f60a29488c
