german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
twerskuhle,"Twerskuhle in Dortmund, Germany",51.503537,7.4237552,1,,,,,,AAEntity,"Twerskuhle in Dortmund, Germany",,german_fires_dortmund_locations,439ce4a20b298384209587d19f49cffe,german_fires_dortmund_locations__439ce4a20b298384209587d19f49cffe
tybbinkstr.,"Tybbinkstrasse in Dortmund, Germany",51.5261907,7.585294,1,,,,,,News,"Tybbinkstrasse in Dortmund, Germany",,german_fires_dortmund_locations,7280e99b816cc3777a10ef3090c52468,german_fires_dortmund_locations__7280e99b816cc3777a10ef3090c52468
tye,"Tye in Dortmund, Germany",51.484507,7.403935,1,,,,,,space,"Tye in Dortmund, Germany",,german_fires_dortmund_locations,0543d939a0d81218b10675dbbf07acf7,german_fires_dortmund_locations__0543d939a0d81218b10675dbbf07acf7
tymannstr.,"Tymannstrasse in Dortmund, Germany",51.5259073,7.5398214,1,,,,,,Diplomat,"Tymannstrasse in Dortmund, Germany",,german_fires_dortmund_locations,59037b63a19658c664f1f2a9b6d8dd3e,german_fires_dortmund_locations__59037b63a19658c664f1f2a9b6d8dd3e
ubelgonne,"ubelgonne in Dortmund, Germany",51.5154251,7.4489717,1,,,,,,Exec,"ubelgonne in Dortmund, Germany",,german_fires_dortmund_locations,fefadcf3e10561e9e43c0bfeface40c8,german_fires_dortmund_locations__fefadcf3e10561e9e43c0bfeface40c8
uberwasserstr.,"uberwasserstrasse in Dortmund, Germany",51.5307634,7.4442724,1,,,,,,Pipeline,"uberwasserstrasse in Dortmund, Germany",,german_fires_dortmund_locations,ad7e5e636db85d634ed46eda091f246a,german_fires_dortmund_locations__ad7e5e636db85d634ed46eda091f246a
ubinckstr.,"Ubinckstrasse in Dortmund, Germany",51.5534718,7.503235,1,,,,,,Pipeline,"Ubinckstrasse in Dortmund, Germany",,german_fires_dortmund_locations,35cde67ca8ad5269697b3a99edd1df3c,german_fires_dortmund_locations__35cde67ca8ad5269697b3a99edd1df3c
uferstr.,"Uferstrasse in Dortmund, Germany",51.4920989,7.4354847,1,,,,,,Consulates,"Uferstrasse in Dortmund, Germany",,german_fires_dortmund_locations,b015948676c345eac9f8217a53eac2b2,german_fires_dortmund_locations__b015948676c345eac9f8217a53eac2b2
uhlandstr.,"Uhlandstrasse in Dortmund, Germany",51.5271703,7.4563962,1,,,,,,Media,"Uhlandstrasse in Dortmund, Germany",,german_fires_dortmund_locations,952a1c0fe238b819f93cef58bf1c5690,german_fires_dortmund_locations__952a1c0fe238b819f93cef58bf1c5690
uhlenbruchweg,"Uhlenbruchweg in Dortmund, Germany",51.4686955,7.5175413,1,,,,,,Consulates,"Uhlenbruchweg in Dortmund, Germany",,german_fires_dortmund_locations,d62f397432c2d8c53f94587201ce9359,german_fires_dortmund_locations__d62f397432c2d8c53f94587201ce9359
uhlmann-bixterheide-weg,"Uhlmann-Bixterheide-Weg in Dortmund, Germany",51.5000035,7.512824,1,,,,,,CompanyKeyword,"Uhlmann-Bixterheide-Weg in Dortmund, Germany",,german_fires_dortmund_locations,3b65c0be8aa441f1d182d707d328904b,german_fires_dortmund_locations__3b65c0be8aa441f1d182d707d328904b
uhustr.,"Uhustrasse in Dortmund, Germany",51.5675534,7.3729118,1,,,,,,ForeignMinistry,"Uhustrasse in Dortmund, Germany",,german_fires_dortmund_locations,95735ba717220fe21f6723d04cbcf615,german_fires_dortmund_locations__95735ba717220fe21f6723d04cbcf615
ulmenstr.,"Ulmenstrasse in Dortmund, Germany",51.4754741,7.5929525,1,,,,,,Organization,"Ulmenstrasse in Dortmund, Germany",,german_fires_dortmund_locations,f52a1167a24f3ec727972484ba878f42,german_fires_dortmund_locations__f52a1167a24f3ec727972484ba878f42
ulmenweg,"Ulmenweg in Dortmund, Germany",51.5184013,7.5201841,1,,,,,,AAEntity,"Ulmenweg in Dortmund, Germany",,german_fires_dortmund_locations,bd832078144a9d3447197ada8c5f78f0,german_fires_dortmund_locations__bd832078144a9d3447197ada8c5f78f0
umbreitstr.,"Umbreitstrasse in Dortmund, Germany",51.5800408,7.4542776,1,,,,,,Consulates,"Umbreitstrasse in Dortmund, Germany",,german_fires_dortmund_locations,8f2abdd459b454bfb0ae4f4c31b0b529,german_fires_dortmund_locations__8f2abdd459b454bfb0ae4f4c31b0b529
unionstr.,"Unionstrasse in Dortmund, Germany",51.5150323,7.4477874,1,,,,,,Organization,"Unionstrasse in Dortmund, Germany",,german_fires_dortmund_locations,828c7b032db8ee38ed7220352fbde893,german_fires_dortmund_locations__828c7b032db8ee38ed7220352fbde893
universitatsstr.,"Universitatsstrasse in Dortmund, Germany",51.4820236,7.397999,1,,,,,,Wells,"Universitatsstrasse in Dortmund, Germany",,german_fires_dortmund_locations,d7f50b6c4028982a44ac018919deaf11,german_fires_dortmund_locations__d7f50b6c4028982a44ac018919deaf11
unnaer str.,"Unnaer Strasse in Dortmund, Germany",51.523425,7.4768458,1,,,,,,Legislator,"Unnaer Strasse in Dortmund, Germany",,german_fires_dortmund_locations,e054584fbb7df65fdd02e10fa0c510ac,german_fires_dortmund_locations__e054584fbb7df65fdd02e10fa0c510ac
unten im felde,"Unten Im Felde in Dortmund, Germany",51.5102934,7.3205863,1,,,,,,Keyphrase,"Unten Im Felde in Dortmund, Germany",,german_fires_dortmund_locations,4326a3fedb525fc77c1ba4cb41560124,german_fires_dortmund_locations__4326a3fedb525fc77c1ba4cb41560124
unter den linden,"Unter den Linden in Dortmund, Germany",51.4969661,7.5916381,1,,,,,,FTO,"Unter den Linden in Dortmund, Germany",,german_fires_dortmund_locations,617a372b80a26580bdba95075666f895,german_fires_dortmund_locations__617a372b80a26580bdba95075666f895
unterbank,"Unterbank in Dortmund, Germany",51.5030256,7.4227486,1,,,,,,Diplomat,"Unterbank in Dortmund, Germany",,german_fires_dortmund_locations,2600be99e62e03efd334eb0474d9ef18,german_fires_dortmund_locations__2600be99e62e03efd334eb0474d9ef18
unterdelle,"Unterdelle in Dortmund, Germany",51.5180668,7.3207067,1,,,,,,Consulates,"Unterdelle in Dortmund, Germany",,german_fires_dortmund_locations,47321add7e03ff45a588f038103306a9,german_fires_dortmund_locations__47321add7e03ff45a588f038103306a9
