keyword,caption_name,location_lower,entity_type,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
Birmanie,burma,burma,Country,Country,burma,,dgm_traveladvisories_country_fr,bdedfda002cebb7903b2329f4c7f2ef9,dgm_traveladvisories_country_fr__bdedfda002cebb7903b2329f4c7f2ef9
Burundi,burundi,burundi,Country,Country,burundi,,dgm_traveladvisories_country_fr,385433f6872fe8a9fb0c31b358994e8b,dgm_traveladvisories_country_fr__385433f6872fe8a9fb0c31b358994e8b
Cambodge,cambodia,cambodia,Country,Country,cambodia,,dgm_traveladvisories_country_fr,7bf23feba70a30ed762096c1570bc416,dgm_traveladvisories_country_fr__7bf23feba70a30ed762096c1570bc416
Cameroun,cameroon,cameroon,Country,Country,cameroon,,dgm_traveladvisories_country_fr,9621cbb93d1b8d7e12682d1237c6d8d4,dgm_traveladvisories_country_fr__9621cbb93d1b8d7e12682d1237c6d8d4
Canada,canada (learn the provinces),canada (learn the provinces),Country,Country,canada (learn the provinces),,dgm_traveladvisories_country_fr,4e7b8190f168a897b7e3c0a499c83658,dgm_traveladvisories_country_fr__4e7b8190f168a897b7e3c0a499c83658
Cap-Vert,cape verde island,cape verde island,Country,Country,cape verde island,,dgm_traveladvisories_country_fr,4c8c628adbd599c43e5b377a6c563b3f,dgm_traveladvisories_country_fr__4c8c628adbd599c43e5b377a6c563b3f
République centrafricaine,central african republic,central african republic,Country,Country,central african republic,,dgm_traveladvisories_country_fr,107bc51f0f59d738ab819811b10f6db5,dgm_traveladvisories_country_fr__107bc51f0f59d738ab819811b10f6db5
Tchad,chad,chad,Country,Country,chad,,dgm_traveladvisories_country_fr,ede79b3fbf673a9a8e9bf3db02aeb7b2,dgm_traveladvisories_country_fr__ede79b3fbf673a9a8e9bf3db02aeb7b2
Chili,chile,chile,Country,Country,chile,,dgm_traveladvisories_country_fr,fd317045cbdcd26054de08112d6031b4,dgm_traveladvisories_country_fr__fd317045cbdcd26054de08112d6031b4
Chine,china,china,Country,Country,china,,dgm_traveladvisories_country_fr,8a7d7ba288ca0f0ea1ecf975b026e8e1,dgm_traveladvisories_country_fr__8a7d7ba288ca0f0ea1ecf975b026e8e1
Colombie,colombia,colombia,Country,Country,colombia,,dgm_traveladvisories_country_fr,25446782e2ccaf0afdb03e5d61d0fbb9,dgm_traveladvisories_country_fr__25446782e2ccaf0afdb03e5d61d0fbb9
Comores,comoro islands,comoro islands,Country,Country,comoro islands,,dgm_traveladvisories_country_fr,b4f0bcae812b8260f0c83628bfe4a41b,dgm_traveladvisories_country_fr__b4f0bcae812b8260f0c83628bfe4a41b
Congo,congo,congo,Country,Country,congo,,dgm_traveladvisories_country_fr,443fd8c93d17446bad49472af0e22dc3,dgm_traveladvisories_country_fr__443fd8c93d17446bad49472af0e22dc3
Î Cook,cook islands,cook islands,Country,Country,cook islands,,dgm_traveladvisories_country_fr,a0ae0dd4316c2dbf9eaf976006215ef6,dgm_traveladvisories_country_fr__a0ae0dd4316c2dbf9eaf976006215ef6
Costa Rica,costa rica,costa rica,Country,Country,costa rica,,dgm_traveladvisories_country_fr,53bcde0ca0597e6777543b9ebf7892a4,dgm_traveladvisories_country_fr__53bcde0ca0597e6777543b9ebf7892a4
Côte d'Ivoire,côte d'ivoire,côte d'ivoire,Country,Country,côte d'ivoire,,dgm_traveladvisories_country_fr,3e57b42e5e33abb7831eb0164978cd67,dgm_traveladvisories_country_fr__3e57b42e5e33abb7831eb0164978cd67
Croatie,croatia,croatia,Country,Country,croatia,,dgm_traveladvisories_country_fr,267640588a3983481a032894a50f0be6,dgm_traveladvisories_country_fr__267640588a3983481a032894a50f0be6
Cuba,cuba,cuba,Country,Country,cuba,,dgm_traveladvisories_country_fr,2b84cd5da64a828bd859b18535c9345e,dgm_traveladvisories_country_fr__2b84cd5da64a828bd859b18535c9345e
Chypre,cyprus,cyprus,Country,Country,cyprus,,dgm_traveladvisories_country_fr,6d68c7cfe5d1825d6622f3c824f8db8b,dgm_traveladvisories_country_fr__6d68c7cfe5d1825d6622f3c824f8db8b
République tchèque,czech republic,czech republic,Country,Country,czech republic,,dgm_traveladvisories_country_fr,066e70e862f6b3e24f4fd2c294578634,dgm_traveladvisories_country_fr__066e70e862f6b3e24f4fd2c294578634
Danemark,denmark,denmark,Country,Country,denmark,,dgm_traveladvisories_country_fr,e9375700acbb6b42ae4101daa00b0c20,dgm_traveladvisories_country_fr__e9375700acbb6b42ae4101daa00b0c20
Djibouti,djibouti,djibouti,Country,Country,djibouti,,dgm_traveladvisories_country_fr,a2b10e1941066f4a25a0f3e1f853987e,dgm_traveladvisories_country_fr__a2b10e1941066f4a25a0f3e1f853987e
Dominique,dominica,dominica,Country,Country,dominica,,dgm_traveladvisories_country_fr,54f20902e0d16abe7c7bbcb99c40bf13,dgm_traveladvisories_country_fr__54f20902e0d16abe7c7bbcb99c40bf13
République dominicaine,dominican republic,dominican republic,Country,Country,dominican republic,,dgm_traveladvisories_country_fr,dff1ff528e0e08ff28b410c426fb89bb,dgm_traveladvisories_country_fr__dff1ff528e0e08ff28b410c426fb89bb
Équateur,ecuador,ecuador,Country,Country,ecuador,,dgm_traveladvisories_country_fr,2b4a1835a0aa73f5d53650771710fe43,dgm_traveladvisories_country_fr__2b4a1835a0aa73f5d53650771710fe43
Égypte,egypt,egypt,Country,Country,egypt,,dgm_traveladvisories_country_fr,4635c9536a61159732f9ce991ec4c095,dgm_traveladvisories_country_fr__4635c9536a61159732f9ce991ec4c095
Salvador,el salvador,el salvador,Country,Country,el salvador,,dgm_traveladvisories_country_fr,eedf141a7e7b1cf0217932f3f75b8cb7,dgm_traveladvisories_country_fr__eedf141a7e7b1cf0217932f3f75b8cb7
Angterre,england,england,Country,Country,england,,dgm_traveladvisories_country_fr,f48861ca24e26a23a923ca68657079f4,dgm_traveladvisories_country_fr__f48861ca24e26a23a923ca68657079f4
Guinée équatoria,equatorial guinea,equatorial guinea,Country,Country,equatorial guinea,,dgm_traveladvisories_country_fr,89179fe8f36d91eb969a4494b58e0362,dgm_traveladvisories_country_fr__89179fe8f36d91eb969a4494b58e0362
Érythrée,eritrea,eritrea,Country,Country,eritrea,,dgm_traveladvisories_country_fr,41b59746d0ffb893c7b2a39cf59b6b07,dgm_traveladvisories_country_fr__41b59746d0ffb893c7b2a39cf59b6b07
Estonie,estonia,estonia,Country,Country,estonia,,dgm_traveladvisories_country_fr,5c6298b2e7597403c74346118933734c,dgm_traveladvisories_country_fr__5c6298b2e7597403c74346118933734c
Éthiopie,ethiopia,ethiopia,Country,Country,ethiopia,,dgm_traveladvisories_country_fr,a2694bc1f355e2b5e6c7ab74c1bd998e,dgm_traveladvisories_country_fr__a2694bc1f355e2b5e6c7ab74c1bd998e
Fidji,fiji,fiji,Country,Country,fiji,,dgm_traveladvisories_country_fr,67ef4f44837d2f3fa5aef528f8a27e17,dgm_traveladvisories_country_fr__67ef4f44837d2f3fa5aef528f8a27e17
Finnde,finland,finland,Country,Country,finland,,dgm_traveladvisories_country_fr,631d44eaa1254ff71a1e11ba021d1266,dgm_traveladvisories_country_fr__631d44eaa1254ff71a1e11ba021d1266
France,france (learn the regions),france (learn the regions),Country,Country,france (learn the regions),,dgm_traveladvisories_country_fr,2b45ded05018b5c1b505f77a26cbb8be,dgm_traveladvisories_country_fr__2b45ded05018b5c1b505f77a26cbb8be
Polynésie française,french polynesia,french polynesia,Country,Country,french polynesia,,dgm_traveladvisories_country_fr,c6ff5b069f15245b5be347a276409cd2,dgm_traveladvisories_country_fr__c6ff5b069f15245b5be347a276409cd2
Gabon,gabon,gabon,Country,Country,gabon,,dgm_traveladvisories_country_fr,ee2144db632a80bb43dda38521c615e4,dgm_traveladvisories_country_fr__ee2144db632a80bb43dda38521c615e4
Gambie,gambia,gambia,Country,Country,gambia,,dgm_traveladvisories_country_fr,264ce69a65a7fc125fd53bee2c19140f,dgm_traveladvisories_country_fr__264ce69a65a7fc125fd53bee2c19140f
Géorgie,georgia,georgia,Country,Country,georgia,,dgm_traveladvisories_country_fr,c0cdd82ce092b01267bdd88a8bfbb1f4,dgm_traveladvisories_country_fr__c0cdd82ce092b01267bdd88a8bfbb1f4
Almagne,germany,germany,Country,Country,germany,,dgm_traveladvisories_country_fr,28ef36b35ae8cb1f542578f03408b512,dgm_traveladvisories_country_fr__28ef36b35ae8cb1f542578f03408b512
Ghana,ghana,ghana,Country,Country,ghana,,dgm_traveladvisories_country_fr,0e6049dbb2ce3c238f721fcc472dae55,dgm_traveladvisories_country_fr__0e6049dbb2ce3c238f721fcc472dae55
Grèce,greece,greece,Country,Country,greece,,dgm_traveladvisories_country_fr,40bdb06018487838c520ab7419d2accf,dgm_traveladvisories_country_fr__40bdb06018487838c520ab7419d2accf
Grenade,grenada,grenada,Country,Country,grenada,,dgm_traveladvisories_country_fr,6aca8efbb22e6444d625fb610cdf706a,dgm_traveladvisories_country_fr__6aca8efbb22e6444d625fb610cdf706a
Guatema,guatemala,guatemala,Country,Country,guatemala,,dgm_traveladvisories_country_fr,ac785d6fd8e6a6820365d4de2703b389,dgm_traveladvisories_country_fr__ac785d6fd8e6a6820365d4de2703b389
Guinée,guinea,guinea,Country,Country,guinea,,dgm_traveladvisories_country_fr,3da0d1211a75cc3ab6a98fe3c439636f,dgm_traveladvisories_country_fr__3da0d1211a75cc3ab6a98fe3c439636f
Guinée-Bissao,guinea bissau,guinea bissau,Country,Country,guinea bissau,,dgm_traveladvisories_country_fr,1a6c0640140c043d229ba99786011f27,dgm_traveladvisories_country_fr__1a6c0640140c043d229ba99786011f27
Guyana,guyana,guyana,Country,Country,guyana,,dgm_traveladvisories_country_fr,fa2a885d6836e849fdead62ea7819169,dgm_traveladvisories_country_fr__fa2a885d6836e849fdead62ea7819169
Haïti,haiti,haiti,Country,Country,haiti,,dgm_traveladvisories_country_fr,87b190830af9de5d8c880be5fa6c5743,dgm_traveladvisories_country_fr__87b190830af9de5d8c880be5fa6c5743
Honduras,honduras,honduras,Country,Country,honduras,,dgm_traveladvisories_country_fr,1e28fe23fb146a883e01981724113f33,dgm_traveladvisories_country_fr__1e28fe23fb146a883e01981724113f33
Hongrie,hungary,hungary,Country,Country,hungary,,dgm_traveladvisories_country_fr,3b4bbcb747288e1e6ede89221191781d,dgm_traveladvisories_country_fr__3b4bbcb747288e1e6ede89221191781d
Isnde,iceland,iceland,Country,Country,iceland,,dgm_traveladvisories_country_fr,83166cdeb7a2d9c1d591ad9d4eff4204,dgm_traveladvisories_country_fr__83166cdeb7a2d9c1d591ad9d4eff4204
Inde,india,india,Country,Country,india,,dgm_traveladvisories_country_fr,11a98374ebec8e0c7a54751d2161804d,dgm_traveladvisories_country_fr__11a98374ebec8e0c7a54751d2161804d
Indonésie,indonesia,indonesia,Country,Country,indonesia,,dgm_traveladvisories_country_fr,cda2c99fbf5e19f20d331299c15a4491,dgm_traveladvisories_country_fr__cda2c99fbf5e19f20d331299c15a4491
Iran,iran,iran,Country,Country,iran,,dgm_traveladvisories_country_fr,6f0a7d56c2cd7a0861b17eb27bfb562b,dgm_traveladvisories_country_fr__6f0a7d56c2cd7a0861b17eb27bfb562b
Irak,iraq,iraq,Country,Country,iraq,,dgm_traveladvisories_country_fr,d3b1cee2327cfa357dabf0289958c024,dgm_traveladvisories_country_fr__d3b1cee2327cfa357dabf0289958c024
Irnde,ireland,ireland,Country,Country,ireland,,dgm_traveladvisories_country_fr,a66f852274a441f4f9676b070c0c64db,dgm_traveladvisories_country_fr__a66f852274a441f4f9676b070c0c64db
Israël,israel,israel,Country,Country,israel,,dgm_traveladvisories_country_fr,3f8454b7f2c12cebb1622b6b0dfd1021,dgm_traveladvisories_country_fr__3f8454b7f2c12cebb1622b6b0dfd1021
Italie,italy,italy,Country,Country,italy,,dgm_traveladvisories_country_fr,bab4ac375adad13f5693f24fceab7903,dgm_traveladvisories_country_fr__bab4ac375adad13f5693f24fceab7903
Jamaïque,jamaica,jamaica,Country,Country,jamaica,,dgm_traveladvisories_country_fr,770105b98be2fdd6a6f096d29ca5632c,dgm_traveladvisories_country_fr__770105b98be2fdd6a6f096d29ca5632c
Japon,japan,japan,Country,Country,japan,,dgm_traveladvisories_country_fr,578ed5a4eecf5a15803abdc49f6152d6,dgm_traveladvisories_country_fr__578ed5a4eecf5a15803abdc49f6152d6
Jordanie,jordan,jordan,Country,Country,jordan,,dgm_traveladvisories_country_fr,d16d377af76c99d27093abc22244b342,dgm_traveladvisories_country_fr__d16d377af76c99d27093abc22244b342
Kazakhstan,kazakhstan,kazakhstan,Country,Country,kazakhstan,,dgm_traveladvisories_country_fr,e22cc0a14faacf60ca06cebdc972caa5,dgm_traveladvisories_country_fr__e22cc0a14faacf60ca06cebdc972caa5
Kenya,kenya,kenya,Country,Country,kenya,,dgm_traveladvisories_country_fr,577e905f157abece95f454ad0b3058cf,dgm_traveladvisories_country_fr__577e905f157abece95f454ad0b3058cf
Kiribati,kiribati,kiribati,Country,Country,kiribati,,dgm_traveladvisories_country_fr,23fc580f98534d8012a20e14bd6eada0,dgm_traveladvisories_country_fr__23fc580f98534d8012a20e14bd6eada0
Koweït,kuwait,kuwait,Country,Country,kuwait,,dgm_traveladvisories_country_fr,b18fa0d42ad9b3706237ef5b02434829,dgm_traveladvisories_country_fr__b18fa0d42ad9b3706237ef5b02434829
Kirghizstan,kyrgyzstan,kyrgyzstan,Country,Country,kyrgyzstan,,dgm_traveladvisories_country_fr,ae7d95378501e0f23dbbfd3434eb4720,dgm_traveladvisories_country_fr__ae7d95378501e0f23dbbfd3434eb4720
os,laos,laos,Country,Country,laos,,dgm_traveladvisories_country_fr,5495a2f9ee0ac16f7ee35878f502eefb,dgm_traveladvisories_country_fr__5495a2f9ee0ac16f7ee35878f502eefb
ttonie,latvia,latvia,Country,Country,latvia,,dgm_traveladvisories_country_fr,fdd7dad88f90fdc707b1b1aae34d9542,dgm_traveladvisories_country_fr__fdd7dad88f90fdc707b1b1aae34d9542
Liban,lebanon,lebanon,Country,Country,lebanon,,dgm_traveladvisories_country_fr,94e5a243ffca78a7583778ec2027c69b,dgm_traveladvisories_country_fr__94e5a243ffca78a7583778ec2027c69b
otho,lesotho,lesotho,Country,Country,lesotho,,dgm_traveladvisories_country_fr,34c9c5ead9a4ad44797165d31620be4a,dgm_traveladvisories_country_fr__34c9c5ead9a4ad44797165d31620be4a
Libéria,liberia,liberia,Country,Country,liberia,,dgm_traveladvisories_country_fr,2f738a6c521838ed07e6ed03b1a58648,dgm_traveladvisories_country_fr__2f738a6c521838ed07e6ed03b1a58648
Libye,libya,libya,Country,Country,libya,,dgm_traveladvisories_country_fr,13551ec36474766c9f6beb2a568bfeee,dgm_traveladvisories_country_fr__13551ec36474766c9f6beb2a568bfeee
Liechtenstein,liechtenstein,liechtenstein,Country,Country,liechtenstein,,dgm_traveladvisories_country_fr,5abfef79f0201629ea491351dfe984b1,dgm_traveladvisories_country_fr__5abfef79f0201629ea491351dfe984b1
Lituanie,lithuania,lithuania,Country,Country,lithuania,,dgm_traveladvisories_country_fr,93efe964422847bf774649a3c89daa6d,dgm_traveladvisories_country_fr__93efe964422847bf774649a3c89daa6d
Luxembourg,luxembourg,luxembourg,Country,Country,luxembourg,,dgm_traveladvisories_country_fr,068b83b0839d8cff627bd91fdc8059fb,dgm_traveladvisories_country_fr__068b83b0839d8cff627bd91fdc8059fb
Macédoine,macedonia,macedonia,Country,Country,macedonia,,dgm_traveladvisories_country_fr,9dd0b70d54ce696d58d972d31ff0dfa8,dgm_traveladvisories_country_fr__9dd0b70d54ce696d58d972d31ff0dfa8
Madagascar,madagascar,madagascar,Country,Country,madagascar,,dgm_traveladvisories_country_fr,756c455b0a8843bac42ebb608bd29ed2,dgm_traveladvisories_country_fr__756c455b0a8843bac42ebb608bd29ed2
Mawi,malawi,malawi,Country,Country,malawi,,dgm_traveladvisories_country_fr,e8c30390bee469047b22988d8557ab20,dgm_traveladvisories_country_fr__e8c30390bee469047b22988d8557ab20
Maisie,malaysia,malaysia,Country,Country,malaysia,,dgm_traveladvisories_country_fr,482afeb462daaebce1b4681e1f06b3c7,dgm_traveladvisories_country_fr__482afeb462daaebce1b4681e1f06b3c7
Maldives,maldives,maldives,Country,Country,maldives,,dgm_traveladvisories_country_fr,ebc234df81245f7bff973231d9393981,dgm_traveladvisories_country_fr__ebc234df81245f7bff973231d9393981
Mali,mali,mali,Country,Country,mali,,dgm_traveladvisories_country_fr,d372d4727d7feea47b8c92f8a137c05d,dgm_traveladvisories_country_fr__d372d4727d7feea47b8c92f8a137c05d
Malte,malta,malta,Country,Country,malta,,dgm_traveladvisories_country_fr,d20a90675f790ef1dea45b40eb8a97b7,dgm_traveladvisories_country_fr__d20a90675f790ef1dea45b40eb8a97b7
Î Marshall,marshall islands,marshall islands,Country,Country,marshall islands,,dgm_traveladvisories_country_fr,cb8c8339c06dc088845da10f7147de74,dgm_traveladvisories_country_fr__cb8c8339c06dc088845da10f7147de74
Mauritanie,mauritania,mauritania,Country,Country,mauritania,,dgm_traveladvisories_country_fr,a4969288f9dbc7882a464aca3fe27c40,dgm_traveladvisories_country_fr__a4969288f9dbc7882a464aca3fe27c40
Î Maurice,mauritius,mauritius,Country,Country,mauritius,,dgm_traveladvisories_country_fr,5267f9a349e65086b209248732631478,dgm_traveladvisories_country_fr__5267f9a349e65086b209248732631478
Mexique,mexico,mexico,Country,Country,mexico,,dgm_traveladvisories_country_fr,4edfc924721abb774d5447bade86ea5d,dgm_traveladvisories_country_fr__4edfc924721abb774d5447bade86ea5d
Micronésie,micronesia,micronesia,Country,Country,micronesia,,dgm_traveladvisories_country_fr,16fe35ae3661e12db16ebb84a314c719,dgm_traveladvisories_country_fr__16fe35ae3661e12db16ebb84a314c719
Moldavie,moldavia,moldavia,Country,Country,moldavia,,dgm_traveladvisories_country_fr,ca4e5e426394cd9bb307477726fd5400,dgm_traveladvisories_country_fr__ca4e5e426394cd9bb307477726fd5400
Monaco,monaco,monaco,Country,Country,monaco,,dgm_traveladvisories_country_fr,77f09e1229462ba78b6a10825319ba12,dgm_traveladvisories_country_fr__77f09e1229462ba78b6a10825319ba12
Mongolie,mongolia,mongolia,Country,Country,mongolia,,dgm_traveladvisories_country_fr,f5b7bede50a81a6ed28a82708dcf57f4,dgm_traveladvisories_country_fr__f5b7bede50a81a6ed28a82708dcf57f4
Monténégro,montenegro,montenegro,Country,Country,montenegro,,dgm_traveladvisories_country_fr,fd1c44addbb563a0740a3beb74fe825d,dgm_traveladvisories_country_fr__fd1c44addbb563a0740a3beb74fe825d
Maroc,morocco,morocco,Country,Country,morocco,,dgm_traveladvisories_country_fr,217b6e5f0a09f648b648cc3d85d82da5,dgm_traveladvisories_country_fr__217b6e5f0a09f648b648cc3d85d82da5
Mozambique,mozambique,mozambique,Country,Country,mozambique,,dgm_traveladvisories_country_fr,ae82307ab0196bce148cae466863e4c5,dgm_traveladvisories_country_fr__ae82307ab0196bce148cae466863e4c5
Namibie,namibia,namibia,Country,Country,namibia,,dgm_traveladvisories_country_fr,deb38882b3f655b79324a860073a0977,dgm_traveladvisories_country_fr__deb38882b3f655b79324a860073a0977
Nauru,nauru,nauru,Country,Country,nauru,,dgm_traveladvisories_country_fr,c88eee44a87ce3c5b08ccdedf5a0cdef,dgm_traveladvisories_country_fr__c88eee44a87ce3c5b08ccdedf5a0cdef
Népal,nepal,nepal,Country,Country,nepal,,dgm_traveladvisories_country_fr,45f1a4b4a2f6bdfa31838a823064389f,dgm_traveladvisories_country_fr__45f1a4b4a2f6bdfa31838a823064389f
Pays-Bas,netherlands,netherlands,Country,Country,netherlands,,dgm_traveladvisories_country_fr,6123486432d21179f354b970b501e518,dgm_traveladvisories_country_fr__6123486432d21179f354b970b501e518
Nouvel-Zénde,new zealand,new zealand,Country,Country,new zealand,,dgm_traveladvisories_country_fr,ea14e587f5a8de7bf3975099762ce583,dgm_traveladvisories_country_fr__ea14e587f5a8de7bf3975099762ce583
Nicaragua,nicaragua,nicaragua,Country,Country,nicaragua,,dgm_traveladvisories_country_fr,0043ce23d022d129c73462f7ffe3f805,dgm_traveladvisories_country_fr__0043ce23d022d129c73462f7ffe3f805
Nioué,nieu,nieu,Country,Country,nieu,,dgm_traveladvisories_country_fr,6d1565121fc5ae46441ac098e78e8247,dgm_traveladvisories_country_fr__6d1565121fc5ae46441ac098e78e8247
Niger,niger,niger,Country,Country,niger,,dgm_traveladvisories_country_fr,5d45b85e2b53db3e91be18a8b339e947,dgm_traveladvisories_country_fr__5d45b85e2b53db3e91be18a8b339e947
Nigéria,nigeria,nigeria,Country,Country,nigeria,,dgm_traveladvisories_country_fr,f174114ad69e0db66eff6090be60b5e5,dgm_traveladvisories_country_fr__f174114ad69e0db66eff6090be60b5e5
Corée du Nord,north korea,north korea,Country,Country,north korea,,dgm_traveladvisories_country_fr,fa4054535dfefe5aa24977dcb4542c37,dgm_traveladvisories_country_fr__fa4054535dfefe5aa24977dcb4542c37
Irende du Nord,northern ireland,northern ireland,Country,Country,northern ireland,,dgm_traveladvisories_country_fr,35380523e7c007d24db253d1f08c3cbd,dgm_traveladvisories_country_fr__35380523e7c007d24db253d1f08c3cbd
Norvège,norway,norway,Country,Country,norway,,dgm_traveladvisories_country_fr,e6e6854f6b71f43039d3994aca352307,dgm_traveladvisories_country_fr__e6e6854f6b71f43039d3994aca352307
Oman,oman,oman,Country,Country,oman,,dgm_traveladvisories_country_fr,ad437fd2f44c7b3f8208a162604d81d0,dgm_traveladvisories_country_fr__ad437fd2f44c7b3f8208a162604d81d0
Pakistan,pakistan,pakistan,Country,Country,pakistan,,dgm_traveladvisories_country_fr,4e075844d2e00e4c800c8c62716bed8c,dgm_traveladvisories_country_fr__4e075844d2e00e4c800c8c62716bed8c
Panama,panama,panama,Country,Country,panama,,dgm_traveladvisories_country_fr,a0420c052acb3a75b05456fabf9093dc,dgm_traveladvisories_country_fr__a0420c052acb3a75b05456fabf9093dc
Papouasie-Nouvel-Guinée,papua new guinea,papua new guinea,Country,Country,papua new guinea,,dgm_traveladvisories_country_fr,57d05594d903f17eb3074a0121860369,dgm_traveladvisories_country_fr__57d05594d903f17eb3074a0121860369
Paraguay,paraguay,paraguay,Country,Country,paraguay,,dgm_traveladvisories_country_fr,3bafbfd8bf5ecf4c4a1b6e1df1ad8ec6,dgm_traveladvisories_country_fr__3bafbfd8bf5ecf4c4a1b6e1df1ad8ec6
Pérou,peru,peru,Country,Country,peru,,dgm_traveladvisories_country_fr,32e8419a7ecb8f918c70fdadf783e3d8,dgm_traveladvisories_country_fr__32e8419a7ecb8f918c70fdadf783e3d8
Philippines,philippines,philippines,Country,Country,philippines,,dgm_traveladvisories_country_fr,c894df42aa06fcb0e8e3ff55b71b33fd,dgm_traveladvisories_country_fr__c894df42aa06fcb0e8e3ff55b71b33fd
Pologne,poland,poland,Country,Country,poland,,dgm_traveladvisories_country_fr,6f08c5ddcdd0be06d83aa3e0e3d5a09e,dgm_traveladvisories_country_fr__6f08c5ddcdd0be06d83aa3e0e3d5a09e
Portugal,portugal,portugal,Country,Country,portugal,,dgm_traveladvisories_country_fr,ae0eea6eb6d63f98da42de867c47a0f8,dgm_traveladvisories_country_fr__ae0eea6eb6d63f98da42de867c47a0f8
Qatar,qatar,qatar,Country,Country,qatar,,dgm_traveladvisories_country_fr,7d8ca47bbe17ba692ed007c859ba51b1,dgm_traveladvisories_country_fr__7d8ca47bbe17ba692ed007c859ba51b1
Roumanie,romania,romania,Country,Country,romania,,dgm_traveladvisories_country_fr,89055f975d7ddbd99646d954daf3cbb5,dgm_traveladvisories_country_fr__89055f975d7ddbd99646d954daf3cbb5
Russie,russia,russia,Country,Country,russia,,dgm_traveladvisories_country_fr,1c625cc86f824660a320d185916e3c55,dgm_traveladvisories_country_fr__1c625cc86f824660a320d185916e3c55
Rwanda,rwanda,rwanda,Country,Country,rwanda,,dgm_traveladvisories_country_fr,c04911d0d40595d7f4e574b24e2d0b4c,dgm_traveladvisories_country_fr__c04911d0d40595d7f4e574b24e2d0b4c
Saint-Christophe-et-Niévès,saint kitts-nevis,saint kitts-nevis,Country,Country,saint kitts-nevis,,dgm_traveladvisories_country_fr,631a141ad299f6ff17587d714da8604b,dgm_traveladvisories_country_fr__631a141ad299f6ff17587d714da8604b
Sainte-Lucie,saint lucia,saint lucia,Country,Country,saint lucia,,dgm_traveladvisories_country_fr,4b077a89b5b9a48483ef93d58bc4ef74,dgm_traveladvisories_country_fr__4b077a89b5b9a48483ef93d58bc4ef74
Saint-Vincent-et--Grenadines,saint vincent and the grenadines,saint vincent and the grenadines,Country,Country,saint vincent and the grenadines,,dgm_traveladvisories_country_fr,33193ffe1d42b35614b5c2968012ccd0,dgm_traveladvisories_country_fr__33193ffe1d42b35614b5c2968012ccd0
Saint-Marin,san marino,san marino,Country,Country,san marino,,dgm_traveladvisories_country_fr,d99dd03bfa4e58467f69a58fcbda8746,dgm_traveladvisories_country_fr__d99dd03bfa4e58467f69a58fcbda8746
Sao Tomé et Principe,sao tomé and principe,sao tomé and principe,Country,Country,sao tomé and principe,,dgm_traveladvisories_country_fr,f2b0f38da23ede2bae65f1ca8d180b2d,dgm_traveladvisories_country_fr__f2b0f38da23ede2bae65f1ca8d180b2d
Arabie saoudite,saudi arabia,saudi arabia,Country,Country,saudi arabia,,dgm_traveladvisories_country_fr,5318efec44d163ddaa345bfa15279413,dgm_traveladvisories_country_fr__5318efec44d163ddaa345bfa15279413
Écosse,scotland,scotland,Country,Country,scotland,,dgm_traveladvisories_country_fr,b0ce0b49f97d8a86489af489955d5605,dgm_traveladvisories_country_fr__b0ce0b49f97d8a86489af489955d5605
Sénégal,senegal,senegal,Country,Country,senegal,,dgm_traveladvisories_country_fr,531ba498ac8690f1a72034843b5fd7fd,dgm_traveladvisories_country_fr__531ba498ac8690f1a72034843b5fd7fd
Serbie,serbia,serbia,Country,Country,serbia,,dgm_traveladvisories_country_fr,a3867434e7dc78acd072dd9558119858,dgm_traveladvisories_country_fr__a3867434e7dc78acd072dd9558119858
Seychel,seychelles,seychelles,Country,Country,seychelles,,dgm_traveladvisories_country_fr,5e53ddefcab309fd88e79d7744f6f365,dgm_traveladvisories_country_fr__5e53ddefcab309fd88e79d7744f6f365
Sierra one,sierra leone,sierra leone,Country,Country,sierra leone,,dgm_traveladvisories_country_fr,b628c9a1757c9eeb051dd9f2c10aeace,dgm_traveladvisories_country_fr__b628c9a1757c9eeb051dd9f2c10aeace
Slovaquie,slovakia,slovakia,Country,Country,slovakia,,dgm_traveladvisories_country_fr,f64a398fc678c17687a4c18476bbd3e8,dgm_traveladvisories_country_fr__f64a398fc678c17687a4c18476bbd3e8
Slovénie,slovenia,slovenia,Country,Country,slovenia,,dgm_traveladvisories_country_fr,7f65809a80ea14772b90e9ffb2053857,dgm_traveladvisories_country_fr__7f65809a80ea14772b90e9ffb2053857
Îles Salomon,soloman islands,soloman islands,Country,Country,soloman islands,,dgm_traveladvisories_country_fr,467acc09d514e74c88390521dfb4ed4a,dgm_traveladvisories_country_fr__467acc09d514e74c88390521dfb4ed4a
Somalie,somalia,somalia,Country,Country,somalia,,dgm_traveladvisories_country_fr,391fbc5b5081b1ae00b4faaae91d3a58,dgm_traveladvisories_country_fr__391fbc5b5081b1ae00b4faaae91d3a58
Afrique du Sud,south africa,south africa,Country,Country,south africa,,dgm_traveladvisories_country_fr,c814068bbc9207acd130de362b2d6ddc,dgm_traveladvisories_country_fr__c814068bbc9207acd130de362b2d6ddc
Corée du Sud,south korea,south korea,Country,Country,south korea,,dgm_traveladvisories_country_fr,3c6cfbc2415aad893733819108cf892c,dgm_traveladvisories_country_fr__3c6cfbc2415aad893733819108cf892c
