handle,caption_name,location,groups,entity_type,location_lower,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
mcconnellpress,US Senate Minority Leader McConnell,Kentucky,kentucky;united states,Legislator,kentucky,kentucky;united states,,Legislator,US Senate Minority Leader McConnell,,dos_mentions_entities,b7d5f0d30dbafc2b9e4ec31cf39be706,dos_mentions_entities__b7d5f0d30dbafc2b9e4ec31cf39be706
lucyallan,UK MP Allan,Shropshire,shropshire;united states,Legislator,shropshire,shropshire;united states,,Legislator,UK MP Allan,,dos_mentions_entities,00d05b9f50b946e50b1b22085cec7e08,dos_mentions_entities__00d05b9f50b946e50b1b22085cec7e08
repkenmarchant,US Representative Marchant,Texas,texas;united states,Legislator,texas,texas;united states,,Legislator,US Representative Marchant,,dos_mentions_entities,569ce954e707be38273bc3d14caa9387,dos_mentions_entities__569ce954e707be38273bc3d14caa9387
senatemajldr,US Senate Minority Leader McConnell,Kentucky,kentucky;united states,Legislator,kentucky,kentucky;united states,,Legislator,US Senate Minority Leader McConnell,,dos_mentions_entities,b7d5f0d30dbafc2b9e4ec31cf39be706,dos_mentions_entities__b7d5f0d30dbafc2b9e4ec31cf39be706
chuckschumer,US Senate Majority Leader Schumer,New York,new york;united states,Legislator,new york,new york;united states,,Legislator,US Senate Majority Leader Schumer,,dos_mentions_entities,1cd26d9706d7884fd4a180c7ee189441,dos_mentions_entities__1cd26d9706d7884fd4a180c7ee189441
senschumer,US Senate Majority Leader Schumer,New York,new york;united states,Legislator,new york,new york;united states,,Legislator,US Senate Majority Leader Schumer,,dos_mentions_entities,1cd26d9706d7884fd4a180c7ee189441,dos_mentions_entities__1cd26d9706d7884fd4a180c7ee189441
amyklobuchar,US Senator Klobuchar,Minnesota,minnesota;united states,Legislator,minnesota,minnesota;united states,,Legislator,US Senator Klobuchar,,dos_mentions_entities,fdc5a26c198234e0e41cf6ba21896345,dos_mentions_entities__fdc5a26c198234e0e41cf6ba21896345
senamyklobuchar,US Senator Klobuchar,Minnesota,minnesota;united states,Legislator,minnesota,minnesota;united states,,Legislator,US Senator Klobuchar,,dos_mentions_entities,fdc5a26c198234e0e41cf6ba21896345,dos_mentions_entities__fdc5a26c198234e0e41cf6ba21896345
angusformaine,US Senator King,Maine,maine;united states,Legislator,maine,maine;united states,,Legislator,US Senator King,,dos_mentions_entities,8eb39d08b6f04230c03650e9e6392198,dos_mentions_entities__8eb39d08b6f04230c03650e9e6392198
senangusking,US Senator King,Maine,maine;united states,Legislator,maine,maine;united states,,Legislator,US Senator King,,dos_mentions_entities,8eb39d08b6f04230c03650e9e6392198,dos_mentions_entities__8eb39d08b6f04230c03650e9e6392198
bencardinformd,US Senator Cardin,Maryland,maryland;united states,Legislator,maryland,maryland;united states,,Legislator,US Senator Cardin,,dos_mentions_entities,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,dos_mentions_entities__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
senatorcardin,US Senator Cardin,Maryland,maryland;united states,Legislator,maryland,maryland;united states,,Legislator,US Senator Cardin,,dos_mentions_entities,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,dos_mentions_entities__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
bensasse,US Senator Sasse,Nebraska,nebraska;united states,Legislator,nebraska,nebraska;united states,,Legislator,US Senator Sasse,,dos_mentions_entities,1b8caf449f6ad2b1cad26a9a008174e9,dos_mentions_entities__1b8caf449f6ad2b1cad26a9a008174e9
sensasse,US Senator Sasse,Nebraska,nebraska;united states,Legislator,nebraska,nebraska;united states,,Legislator,US Senator Sasse,,dos_mentions_entities,1b8caf449f6ad2b1cad26a9a008174e9,dos_mentions_entities__1b8caf449f6ad2b1cad26a9a008174e9
berniesanders,US Senator Sanders,Vermont,vermont;united states,Legislator,vermont,vermont;united states,,Legislator,US Senator Sanders,,dos_mentions_entities,05869ce67d1d5683d20096f8a1a21fe6,dos_mentions_entities__05869ce67d1d5683d20096f8a1a21fe6
sensanders,US Senator Sanders,Vermont,vermont;united states,Legislator,vermont,vermont;united states,,Legislator,US Senator Sanders,,dos_mentions_entities,05869ce67d1d5683d20096f8a1a21fe6,dos_mentions_entities__05869ce67d1d5683d20096f8a1a21fe6
billcassidy,US Senator Cassidy,Louisiana,louisiana;united states,Legislator,louisiana,louisiana;united states,,Legislator,US Senator Cassidy,,dos_mentions_entities,0311347a38842985c3d58a04a8b0781b,dos_mentions_entities__0311347a38842985c3d58a04a8b0781b
senbillcassidy,US Senator Cassidy,Louisiana,louisiana;united states,Legislator,louisiana,louisiana;united states,,Legislator,US Senator Cassidy,,dos_mentions_entities,0311347a38842985c3d58a04a8b0781b,dos_mentions_entities__0311347a38842985c3d58a04a8b0781b
repandrecarson,US Representative Carson,Indiana,indiana;united states,Legislator,indiana,indiana;united states,,Legislator,US Representative Carson,,dos_mentions_entities,9e9022ae6190eb8c2e13336aea2a441e,dos_mentions_entities__9e9022ae6190eb8c2e13336aea2a441e
andre4congress,US Representative Carson,Indiana,indiana;united states,Legislator,indiana,indiana;united states,,Legislator,US Representative Carson,,dos_mentions_entities,9e9022ae6190eb8c2e13336aea2a441e,dos_mentions_entities__9e9022ae6190eb8c2e13336aea2a441e
bobmenendeznj,US Senator Menendez,New Jersey,new jersey;united states,Legislator,new jersey,new jersey;united states,,Legislator,US Senator Menendez,,dos_mentions_entities,c0fadfa586ff7b0893fd111d40eb7944,dos_mentions_entities__c0fadfa586ff7b0893fd111d40eb7944
senatormenendez,US Senator Menendez,New Jersey,new jersey;united states,Legislator,new jersey,new jersey;united states,,Legislator,US Senator Menendez,,dos_mentions_entities,c0fadfa586ff7b0893fd111d40eb7944,dos_mentions_entities__c0fadfa586ff7b0893fd111d40eb7944
brianschatz,US Senator Schatz,Hawaii,hawaii;united states,Legislator,hawaii,hawaii;united states,,Legislator,US Senator Schatz,,dos_mentions_entities,4f81d5b1b19048be31bd70113b85460b,dos_mentions_entities__4f81d5b1b19048be31bd70113b85460b
senbrianschatz,US Senator Schatz,Hawaii,hawaii;united states,Legislator,hawaii,hawaii;united states,,Legislator,US Senator Schatz,,dos_mentions_entities,4f81d5b1b19048be31bd70113b85460b,dos_mentions_entities__4f81d5b1b19048be31bd70113b85460b
chriscoons,US Senator Coons,Delaware,delaware;united states,Legislator,delaware,delaware;united states,,Legislator,US Senator Coons,,dos_mentions_entities,a5f72fe2b513681c4951dd144492b1e7,dos_mentions_entities__a5f72fe2b513681c4951dd144492b1e7
sencoonsoffice,US Senator Coons,Delaware,delaware;united states,Legislator,delaware,delaware;united states,,Legislator,US Senator Coons,,dos_mentions_entities,a5f72fe2b513681c4951dd144492b1e7,dos_mentions_entities__a5f72fe2b513681c4951dd144492b1e7
chrismurphyct,US Senator Murphy,Connecticut,connecticut;united states,Legislator,connecticut,connecticut;united states,,Legislator,US Senator Murphy,,dos_mentions_entities,06dc107e644c5470c52f3eae384ac112,dos_mentions_entities__06dc107e644c5470c52f3eae384ac112
senmurphyoffice,US Senator Murphy,Connecticut,connecticut;united states,Legislator,connecticut,connecticut;united states,,Legislator,US Senator Murphy,,dos_mentions_entities,06dc107e644c5470c52f3eae384ac112,dos_mentions_entities__06dc107e644c5470c52f3eae384ac112
chrisvanhollen,US Senator Van Hollen,Maryland,maryland;united states,Legislator,maryland,maryland;united states,,Legislator,US Senator Van Hollen,,dos_mentions_entities,e92a981ab8ce069f0a74bbb20a5787a4,dos_mentions_entities__e92a981ab8ce069f0a74bbb20a5787a4
vanhollenformd,US Senator Van Hollen,Maryland,maryland;united states,Legislator,maryland,maryland;united states,,Legislator,US Senator Van Hollen,,dos_mentions_entities,e92a981ab8ce069f0a74bbb20a5787a4,dos_mentions_entities__e92a981ab8ce069f0a74bbb20a5787a4
chuckgrassley,US Senator Grassley,Iowa,iowa;united states,Legislator,iowa,iowa;united states,,Legislator,US Senator Grassley,,dos_mentions_entities,c1aad5fff683147d10eda9657f7fa895,dos_mentions_entities__c1aad5fff683147d10eda9657f7fa895
grassleypress,US Senator Grassley,Iowa,iowa;united states,Legislator,iowa,iowa;united states,,Legislator,US Senator Grassley,,dos_mentions_entities,c1aad5fff683147d10eda9657f7fa895,dos_mentions_entities__c1aad5fff683147d10eda9657f7fa895
cindyhydesmith,US Senator Hyde-Smith,Mississippi,mississippi;united states,Legislator,mississippi,mississippi;united states,,Legislator,US Senator Hyde-Smith,,dos_mentions_entities,dfd252b738a4b5b7615e9c4215901356,dos_mentions_entities__dfd252b738a4b5b7615e9c4215901356
senhydesmith,US Senator Hyde-Smith,Mississippi,mississippi;united states,Legislator,mississippi,mississippi;united states,,Legislator,US Senator Hyde-Smith,,dos_mentions_entities,dfd252b738a4b5b7615e9c4215901356,dos_mentions_entities__dfd252b738a4b5b7615e9c4215901356
corybooker,US Senator Booker,New Jersey,new jersey;united states,Legislator,new jersey,new jersey;united states,,Legislator,US Senator Booker,,dos_mentions_entities,dd3d9b6c4cb1b8e564e751153f3f8069,dos_mentions_entities__dd3d9b6c4cb1b8e564e751153f3f8069
senbooker,US Senator Booker,New Jersey,new jersey;united states,Legislator,new jersey,new jersey;united states,,Legislator,US Senator Booker,,dos_mentions_entities,dd3d9b6c4cb1b8e564e751153f3f8069,dos_mentions_entities__dd3d9b6c4cb1b8e564e751153f3f8069
senatorhick,US Senator Hickenlooper,Colorado,colorado;united states,Legislator,colorado,colorado;united states,,Legislator,US Senator Hickenlooper,,dos_mentions_entities,8baa32cce2c12716f389485e2252dcef,dos_mentions_entities__8baa32cce2c12716f389485e2252dcef
sendansullivan,US Senator Sullivan,Alaska,alaska;united states,Legislator,alaska,alaska;united states,,Legislator,US Senator Sullivan,,dos_mentions_entities,baa276b458b98f48b930a238a111843f,dos_mentions_entities__baa276b458b98f48b930a238a111843f
ossoff,US Senator Ossoff,Georgia,georgia;united states,Legislator,georgia,georgia;united states,,Legislator,US Senator Ossoff,,dos_mentions_entities,32df3de11d5c6b90891dbd5c19e3e4a6,dos_mentions_entities__32df3de11d5c6b90891dbd5c19e3e4a6
debfischerne,US Senator Fischer,Nebraska,nebraska;united states,Legislator,nebraska,nebraska;united states,,Legislator,US Senator Fischer,,dos_mentions_entities,83c5a33e9dcc02f8286c04b49fc0cec8,dos_mentions_entities__83c5a33e9dcc02f8286c04b49fc0cec8
senatorfischer,US Senator Fischer,Nebraska,nebraska;united states,Legislator,nebraska,nebraska;united states,,Legislator,US Senator Fischer,,dos_mentions_entities,83c5a33e9dcc02f8286c04b49fc0cec8,dos_mentions_entities__83c5a33e9dcc02f8286c04b49fc0cec8
senstabenow,US Senator Stabenow,Michigan,michigan;united states,Legislator,michigan,michigan;united states,,Legislator,US Senator Stabenow,,dos_mentions_entities,94e901d667f00648df6098605ea8c70e,dos_mentions_entities__94e901d667f00648df6098605ea8c70e
stabenow,US Senator Stabenow,Michigan,michigan;united states,Legislator,michigan,michigan;united states,,Legislator,US Senator Stabenow,,dos_mentions_entities,94e901d667f00648df6098605ea8c70e,dos_mentions_entities__94e901d667f00648df6098605ea8c70e
diannefeinstein,US Senator Feinstein,California,california;united states,Legislator,california,california;united states,,Legislator,US Senator Feinstein,,dos_mentions_entities,79ef082c6a1968d7ea68a063437fe2ba,dos_mentions_entities__79ef082c6a1968d7ea68a063437fe2ba
senfeinstein,US Senator Feinstein,California,california;united states,Legislator,california,california;united states,,Legislator,US Senator Feinstein,,dos_mentions_entities,79ef082c6a1968d7ea68a063437fe2ba,dos_mentions_entities__79ef082c6a1968d7ea68a063437fe2ba
dickdurbin,US Senator Durbin,Illinois,illinois;united states,Legislator,illinois,illinois;united states,,Legislator,US Senator Durbin,,dos_mentions_entities,39a4455ebc3cfd0b46085ed371e0b0be,dos_mentions_entities__39a4455ebc3cfd0b46085ed371e0b0be
senatordurbin,US Senator Durbin,Illinois,illinois;united states,Legislator,illinois,illinois;united states,,Legislator,US Senator Durbin,,dos_mentions_entities,39a4455ebc3cfd0b46085ed371e0b0be,dos_mentions_entities__39a4455ebc3cfd0b46085ed371e0b0be
sentuberville,US Senator Tuberville,Alabama,alabama;united states,Legislator,alabama,alabama;united states,,Legislator,US Senator Tuberville,,dos_mentions_entities,d1806d3841622f936b276d09ed05f6cc,dos_mentions_entities__d1806d3841622f936b276d09ed05f6cc
edmarkey,US Senator Markey,Massachusetts,massachusetts;united states,Legislator,massachusetts,massachusetts;united states,,Legislator,US Senator Markey,,dos_mentions_entities,bc45639d276fcae1360587848ec8e529,dos_mentions_entities__bc45639d276fcae1360587848ec8e529
senmarkey,US Senator Markey,Massachusetts,massachusetts;united states,Legislator,massachusetts,massachusetts;united states,,Legislator,US Senator Markey,,dos_mentions_entities,bc45639d276fcae1360587848ec8e529,dos_mentions_entities__bc45639d276fcae1360587848ec8e529
ewarren,US Senator Warren,Massachusetts,massachusetts;united states,Legislator,massachusetts,massachusetts;united states,,Legislator,US Senator Warren,,dos_mentions_entities,7062960e559b777195190859860977b9,dos_mentions_entities__7062960e559b777195190859860977b9
senwarren,US Senator Warren,Massachusetts,massachusetts;united states,Legislator,massachusetts,massachusetts;united states,,Legislator,US Senator Warren,,dos_mentions_entities,7062960e559b777195190859860977b9,dos_mentions_entities__7062960e559b777195190859860977b9
garypeters,US Senator Peters,Michigan,michigan;united states,Legislator,michigan,michigan;united states,,Legislator,US Senator Peters,,dos_mentions_entities,f4d378f133e87ecc72fe49c875276589,dos_mentions_entities__f4d378f133e87ecc72fe49c875276589
sengarypeters,US Senator Peters,Michigan,michigan;united states,Legislator,michigan,michigan;united states,,Legislator,US Senator Peters,,dos_mentions_entities,f4d378f133e87ecc72fe49c875276589,dos_mentions_entities__f4d378f133e87ecc72fe49c875276589
senjackreed,US Senator Reed,Rhode Island,rhode island;united states,Legislator,rhode island,rhode island;united states,,Legislator,US Senator Reed,,dos_mentions_entities,8a48093ed4b3d9e5d52107cadac64e85,dos_mentions_entities__8a48093ed4b3d9e5d52107cadac64e85
rosenfornevada,US Senator Rosen,Nevada,nevada;united states,Legislator,nevada,nevada;united states,,Legislator,US Senator Rosen,,dos_mentions_entities,61415a1c36b0a644f8a9e09a702c21e4,dos_mentions_entities__61415a1c36b0a644f8a9e09a702c21e4
senjackyrosen,US Senator Rosen,Nevada,nevada;united states,Legislator,nevada,nevada;united states,,Legislator,US Senator Rosen,,dos_mentions_entities,61415a1c36b0a644f8a9e09a702c21e4,dos_mentions_entities__61415a1c36b0a644f8a9e09a702c21e4
senatorlankford,US Senator Lankford,Oklahoma,oklahoma;united states,Legislator,oklahoma,oklahoma;united states,,Legislator,US Senator Lankford,,dos_mentions_entities,bacb5e6f58fb906ed441b43cc62ca2b8,dos_mentions_entities__bacb5e6f58fb906ed441b43cc62ca2b8
jeanneshaheen,US Senator Shaheen,New Hampshire,new hampshire;united states,Legislator,new hampshire,new hampshire;united states,,Legislator,US Senator Shaheen,,dos_mentions_entities,f3fb879cebdf02651dbfe8d123ea3baa,dos_mentions_entities__f3fb879cebdf02651dbfe8d123ea3baa
senatorshaheen,US Senator Shaheen,New Hampshire,new hampshire;united states,Legislator,new hampshire,new hampshire;united states,,Legislator,US Senator Shaheen,,dos_mentions_entities,f3fb879cebdf02651dbfe8d123ea3baa,dos_mentions_entities__f3fb879cebdf02651dbfe8d123ea3baa
jeffmerkley,US Senator Merkley,Oregon,oregon;united states,Legislator,oregon,oregon;united states,,Legislator,US Senator Merkley,,dos_mentions_entities,e668286e5544e7e8344cbfa0e8ca6cf5,dos_mentions_entities__e668286e5544e7e8344cbfa0e8ca6cf5
senjeffmerkley,US Senator Merkley,Oregon,oregon;united states,Legislator,oregon,oregon;united states,,Legislator,US Senator Merkley,,dos_mentions_entities,e668286e5544e7e8344cbfa0e8ca6cf5,dos_mentions_entities__e668286e5544e7e8344cbfa0e8ca6cf5
jerrymoran,US Senator Moran,Kansas,kansas;united states,Legislator,kansas,kansas;united states,,Legislator,US Senator Moran,,dos_mentions_entities,1d6ec1023fa593547385d9ebbe1d4291,dos_mentions_entities__1d6ec1023fa593547385d9ebbe1d4291
inhofepress,US Senator Inhofe,Oklahoma,oklahoma;united states,Legislator,oklahoma,oklahoma;united states,,Legislator,US Senator Inhofe,,dos_mentions_entities,950937d6bdc343e347744aa934392e8b,dos_mentions_entities__950937d6bdc343e347744aa934392e8b
jiminhofe,US Senator Inhofe,Oklahoma,oklahoma;united states,Legislator,oklahoma,oklahoma;united states,,Legislator,US Senator Inhofe,,dos_mentions_entities,950937d6bdc343e347744aa934392e8b,dos_mentions_entities__950937d6bdc343e347744aa934392e8b
risch4idaho,US Senator Risch,Idaho,idaho;united states,Legislator,idaho,idaho;united states,,Legislator,US Senator Risch,,dos_mentions_entities,5f688c367d9142c08551eca7e0f0d873,dos_mentions_entities__5f688c367d9142c08551eca7e0f0d873
senatorrisch,US Senator Risch,Idaho,idaho;united states,Legislator,idaho,idaho;united states,,Legislator,US Senator Risch,,dos_mentions_entities,5f688c367d9142c08551eca7e0f0d873,dos_mentions_entities__5f688c367d9142c08551eca7e0f0d873
joemanchinwv,US Senator Manchin,West Virginia,west virginia;united states,Legislator,west virginia,west virginia;united states,,Legislator,US Senator Manchin,,dos_mentions_entities,06e2de5e79bd91145d8132b94173f8fc,dos_mentions_entities__06e2de5e79bd91145d8132b94173f8fc
sen_joemanchin,US Senator Manchin,West Virginia,west virginia;united states,Legislator,west virginia,west virginia;united states,,Legislator,US Senator Manchin,,dos_mentions_entities,06e2de5e79bd91145d8132b94173f8fc,dos_mentions_entities__06e2de5e79bd91145d8132b94173f8fc
senjohnbarrasso,US Senator Barrasso,Wyoming,wyoming;united states,Legislator,wyoming,wyoming;united states,,Legislator,US Senator Barrasso,,dos_mentions_entities,133ac3064ec7a5a2ab82d2920863c0d6,dos_mentions_entities__133ac3064ec7a5a2ab82d2920863c0d6
boozman4ar,US Senator Boozman,Arkansas,arkansas;united states,Legislator,arkansas,arkansas;united states,,Legislator,US Senator Boozman,,dos_mentions_entities,3b1bb9dcacc3d5568095c50ccecfa212,dos_mentions_entities__3b1bb9dcacc3d5568095c50ccecfa212
johnboozman,US Senator Boozman,Arkansas,arkansas;united states,Legislator,arkansas,arkansas;united states,,Legislator,US Senator Boozman,,dos_mentions_entities,3b1bb9dcacc3d5568095c50ccecfa212,dos_mentions_entities__3b1bb9dcacc3d5568095c50ccecfa212
johncornyn,US Senator Cornyn,Texas,texas;united states,Legislator,texas,texas;united states,,Legislator,US Senator Cornyn,,dos_mentions_entities,ccf1ad9055c7a3a6bd1ac9902aa98372,dos_mentions_entities__ccf1ad9055c7a3a6bd1ac9902aa98372
senjohnhoeven,US Senator Hoeven,North Dakota,north dakota;united states,Legislator,north dakota,north dakota;united states,,Legislator,US Senator Hoeven,,dos_mentions_entities,9e36e4ff14a724276ba3f3a759f98e0c,dos_mentions_entities__9e36e4ff14a724276ba3f3a759f98e0c
johnkennedyla,US Senator Kennedy,Louisiana,louisiana;united states,Legislator,louisiana,louisiana;united states,,Legislator,US Senator Kennedy,,dos_mentions_entities,f7dcc3d0563b7b8f8d6bd79da195171f,dos_mentions_entities__f7dcc3d0563b7b8f8d6bd79da195171f
senjohnkennedy,US Senator Kennedy,Louisiana,louisiana;united states,Legislator,louisiana,louisiana;united states,,Legislator,US Senator Kennedy,,dos_mentions_entities,f7dcc3d0563b7b8f8d6bd79da195171f,dos_mentions_entities__f7dcc3d0563b7b8f8d6bd79da195171f
johnthune,US Senator Thune,South Dakota,south dakota;united states,Legislator,south dakota,south dakota;united states,,Legislator,US Senator Thune,,dos_mentions_entities,88e13a6485c7a679a104848108544347,dos_mentions_entities__88e13a6485c7a679a104848108544347
senjohnthune,US Senator Thune,South Dakota,south dakota;united states,Legislator,south dakota,south dakota;united states,,Legislator,US Senator Thune,,dos_mentions_entities,88e13a6485c7a679a104848108544347,dos_mentions_entities__88e13a6485c7a679a104848108544347
jontester,US Senator Tester,Montana,montana;united states,Legislator,montana,montana;united states,,Legislator,US Senator Tester,,dos_mentions_entities,30ca69f9c980d8d9b3e29bc4299250ac,dos_mentions_entities__30ca69f9c980d8d9b3e29bc4299250ac
senatortester,US Senator Tester,Montana,montana;united states,Legislator,montana,montana;united states,,Legislator,US Senator Tester,,dos_mentions_entities,30ca69f9c980d8d9b3e29bc4299250ac,dos_mentions_entities__30ca69f9c980d8d9b3e29bc4299250ac
joniernst,US Senator Ernst,Iowa,iowa;united states,Legislator,iowa,iowa;united states,,Legislator,US Senator Ernst,,dos_mentions_entities,0f9b13a13df7ed8fba31080ccb6b0ce5,dos_mentions_entities__0f9b13a13df7ed8fba31080ccb6b0ce5
senjoniernst,US Senator Ernst,Iowa,iowa;united states,Legislator,iowa,iowa;united states,,Legislator,US Senator Ernst,,dos_mentions_entities,0f9b13a13df7ed8fba31080ccb6b0ce5,dos_mentions_entities__0f9b13a13df7ed8fba31080ccb6b0ce5
hawleymo,US Senator Hawley,Missouri,missouri;united states,Legislator,missouri,missouri;united states,,Legislator,US Senator Hawley,,dos_mentions_entities,0a4a479e19606e8d3950687d3406cc2b,dos_mentions_entities__0a4a479e19606e8d3950687d3406cc2b
senhawleypress,US Senator Hawley,Missouri,missouri;united states,Legislator,missouri,missouri;united states,,Legislator,US Senator Hawley,,dos_mentions_entities,0a4a479e19606e8d3950687d3406cc2b,dos_mentions_entities__0a4a479e19606e8d3950687d3406cc2b
kamalaharris,US Vice President Harris,California,california;united states,Legislator,california,california;united states,,Legislator,US Vice President Harris,,dos_mentions_entities,4ec0c2d41bbc6d1edff4f42b110f0451,dos_mentions_entities__4ec0c2d41bbc6d1edff4f42b110f0451
senkamalaharris,US Vice President Harris,California,california;united states,Legislator,california,california;united states,,Legislator,US Vice President Harris,,dos_mentions_entities,4ec0c2d41bbc6d1edff4f42b110f0451,dos_mentions_entities__4ec0c2d41bbc6d1edff4f42b110f0451
reverendwarnock,US Senator Warnock,Georgia,georgia;united states,Legislator,georgia,georgia;united states,,Legislator,US Senator Warnock,,dos_mentions_entities,bf5d4f41a967a898d27b73bb196eccc4,dos_mentions_entities__bf5d4f41a967a898d27b73bb196eccc4
kevincramer,US Senator Cramer,North Dakota,north dakota;united states,Legislator,north dakota,north dakota;united states,,Legislator,US Senator Cramer,,dos_mentions_entities,6dbeab848fd0339e1e6c71abcb7dcf3f,dos_mentions_entities__6dbeab848fd0339e1e6c71abcb7dcf3f
senkevincramer,US Senator Cramer,North Dakota,north dakota;united states,Legislator,north dakota,north dakota;united states,,Legislator,US Senator Cramer,,dos_mentions_entities,6dbeab848fd0339e1e6c71abcb7dcf3f,dos_mentions_entities__6dbeab848fd0339e1e6c71abcb7dcf3f
gillibrandny,US Senator Gillibrand,New York,new york;united states,Legislator,new york,new york;united states,,Legislator,US Senator Gillibrand,,dos_mentions_entities,c201a648932691b225ab06f60a29488c,dos_mentions_entities__c201a648932691b225ab06f60a29488c
sengillibrand,US Senator Gillibrand,New York,new york;united states,Legislator,new york,new york;united states,,Legislator,US Senator Gillibrand,,dos_mentions_entities,c201a648932691b225ab06f60a29488c,dos_mentions_entities__c201a648932691b225ab06f60a29488c
kyrstensinema,US Senator Sinema,Arizona,arizona;united states,Legislator,arizona,arizona;united states,,Legislator,US Senator Sinema,,dos_mentions_entities,2f0f32bc93a3e5b43fd65946a449e2a7,dos_mentions_entities__2f0f32bc93a3e5b43fd65946a449e2a7
senatorsinema,US Senator Sinema,Arizona,arizona;united states,Legislator,arizona,arizona;united states,,Legislator,US Senator Sinema,,dos_mentions_entities,2f0f32bc93a3e5b43fd65946a449e2a7,dos_mentions_entities__2f0f32bc93a3e5b43fd65946a449e2a7
grahamblog,US Senator Graham,South Carolina,south carolina;united states,Legislator,south carolina,south carolina;united states,,Legislator,US Senator Graham,,dos_mentions_entities,90ba817799b51af3a34e511405558bd4,dos_mentions_entities__90ba817799b51af3a34e511405558bd4
lindseygrahamsc,US Senator Graham,South Carolina,south carolina;united states,Legislator,south carolina,south carolina;united states,,Legislator,US Senator Graham,,dos_mentions_entities,90ba817799b51af3a34e511405558bd4,dos_mentions_entities__90ba817799b51af3a34e511405558bd4
lisaforsenate,US Senator Murkowski,Alaska,alaska;united states,Legislator,alaska,alaska;united states,,Legislator,US Senator Murkowski,,dos_mentions_entities,101075bb23b88ead8ea53f1df1c0a3c8,dos_mentions_entities__101075bb23b88ead8ea53f1df1c0a3c8
lisamurkowski,US Senator Murkowski,Alaska,alaska;united states,Legislator,alaska,alaska;united states,,Legislator,US Senator Murkowski,,dos_mentions_entities,101075bb23b88ead8ea53f1df1c0a3c8,dos_mentions_entities__101075bb23b88ead8ea53f1df1c0a3c8
maggie_hassan,US Senator Hassan,New Hampshire,new hampshire;united states,Legislator,new hampshire,new hampshire;united states,,Legislator,US Senator Hassan,,dos_mentions_entities,6281fa83b54dcaf9ed8f79dad7b3b6d3,dos_mentions_entities__6281fa83b54dcaf9ed8f79dad7b3b6d3
senatorhassan,US Senator Hassan,New Hampshire,new hampshire;united states,Legislator,new hampshire,new hampshire;united states,,Legislator,US Senator Hassan,,dos_mentions_entities,6281fa83b54dcaf9ed8f79dad7b3b6d3,dos_mentions_entities__6281fa83b54dcaf9ed8f79dad7b3b6d3
marcorubio,US Senator Rubio,Florida,florida;united states,Legislator,florida,florida;united states,,Legislator,US Senator Rubio,,dos_mentions_entities,43cfe83862eb06b3c408f45b64e9584f,dos_mentions_entities__43cfe83862eb06b3c408f45b64e9584f
senrubiopress,US Senator Rubio,Florida,florida;united states,Legislator,florida,florida;united states,,Legislator,US Senator Rubio,,dos_mentions_entities,43cfe83862eb06b3c408f45b64e9584f,dos_mentions_entities__43cfe83862eb06b3c408f45b64e9584f
mariacantwell,US Senator Cantwell,Washington,washington;united states,Legislator,washington,washington;united states,,Legislator,US Senator Cantwell,,dos_mentions_entities,bbbebe00e60b8a98c30da7702c64949b,dos_mentions_entities__bbbebe00e60b8a98c30da7702c64949b
senatorcantwell,US Senator Cantwell,Washington,washington;united states,Legislator,washington,washington;united states,,Legislator,US Senator Cantwell,,dos_mentions_entities,bbbebe00e60b8a98c30da7702c64949b,dos_mentions_entities__bbbebe00e60b8a98c30da7702c64949b
markwarner,US Senator Warner,Virginia,virginia;united states,Legislator,virginia,virginia;united states,,Legislator,US Senator Warner,,dos_mentions_entities,a57ae9a6812a8f9213cb6c36f30d57a3,dos_mentions_entities__a57ae9a6812a8f9213cb6c36f30d57a3
markwarnerva,US Senator Warner,Virginia,virginia;united states,Legislator,virginia,virginia;united states,,Legislator,US Senator Warner,,dos_mentions_entities,a57ae9a6812a8f9213cb6c36f30d57a3,dos_mentions_entities__a57ae9a6812a8f9213cb6c36f30d57a3
marshablackburn,US Senator Blackburn,Tennessee,tennessee;united states,Legislator,tennessee,tennessee;united states,,Legislator,US Senator Blackburn,,dos_mentions_entities,14fbcdae2ce175c433be3bece75b85d7,dos_mentions_entities__14fbcdae2ce175c433be3bece75b85d7
votemarsha,US Senator Blackburn,Tennessee,tennessee;united states,Legislator,tennessee,tennessee;united states,,Legislator,US Senator Blackburn,,dos_mentions_entities,14fbcdae2ce175c433be3bece75b85d7,dos_mentions_entities__14fbcdae2ce175c433be3bece75b85d7
senmarkkelly,US Senator Kelly,Arizona,arizona;united states,Legislator,arizona,arizona;united states,,Legislator,US Senator Kelly,,dos_mentions_entities,7104256651898d0311227d115f5ce01c,dos_mentions_entities__7104256651898d0311227d115f5ce01c
martinheinrich,US Senator Heinrich,New Mexico,new mexico;united states,Legislator,new mexico,new mexico;united states,,Legislator,US Senator Heinrich,,dos_mentions_entities,a340c6a8e3fd3fa84f2635daf1107741,dos_mentions_entities__a340c6a8e3fd3fa84f2635daf1107741
