german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
hermann-osterloh-strasse,"Hermann-Osterloh-Strasse in Bremen, Germany",53.0441735,8.9236276,1,,,,,,Exec,"Hermann-Osterloh-Strasse in Bremen, Germany",,german_fires_bremen_locations,9f52a8c5df33c74f69a3aae1454bc3ee,german_fires_bremen_locations__9f52a8c5df33c74f69a3aae1454bc3ee
hermann-pruser-strasse,"Hermann-Pruser-Strasse in Bremen, Germany",53.112784,8.7504555,1,,,,,,CompanyKeyword,"Hermann-Pruser-Strasse in Bremen, Germany",,german_fires_bremen_locations,868898ee775946722d036ccbe7b05a11,german_fires_bremen_locations__868898ee775946722d036ccbe7b05a11
hermann-rhein-weg,"Hermann-Rhein-Weg in Bremen, Germany",53.0363514,8.8321491,1,,,,,,Keyphrase,"Hermann-Rhein-Weg in Bremen, Germany",,german_fires_bremen_locations,a8e21e998962d3fa30f9138dd07c447e,german_fires_bremen_locations__a8e21e998962d3fa30f9138dd07c447e
hermann-ritter-strasse,"Hermann-Ritter-Strasse in Bremen, Germany",53.0776832,8.7729073,1,,,,,,Legislator,"Hermann-Ritter-Strasse in Bremen, Germany",,german_fires_bremen_locations,b05a2ef79777cc81cdfeb734e7c34488,german_fires_bremen_locations__b05a2ef79777cc81cdfeb734e7c34488
hermann-stehr-weg,"Hermann-Stehr-Weg in Bremen, Germany",53.0845219,8.8676404,1,,,,,,IndustryTerm,"Hermann-Stehr-Weg in Bremen, Germany",,german_fires_bremen_locations,031601a85600a12691f5ab6f023deddb,german_fires_bremen_locations__031601a85600a12691f5ab6f023deddb
hermann-wegener-strasse,"Hermann-Wegener-Strasse in Bremen, Germany",53.1684076,8.6321814,1,,,,,,FTO,"Hermann-Wegener-Strasse in Bremen, Germany",,german_fires_bremen_locations,f7da621ce654e65ff5a3c98eec222257,german_fires_bremen_locations__f7da621ce654e65ff5a3c98eec222257
hermannsburg,"Hermannsburg in Bremen, Germany",53.0384391,8.7340555,1,,,,,,News,"Hermannsburg in Bremen, Germany",,german_fires_bremen_locations,1a7dff7f50439f8a333080341dc3df7b,german_fires_bremen_locations__1a7dff7f50439f8a333080341dc3df7b
hermannstrasse,"Hermannstrasse in Bremen, Germany",53.0667021,8.7977928,1,,,,,,Diplomat,"Hermannstrasse in Bremen, Germany",,german_fires_bremen_locations,ee3f6957372e42f66b5a63e2c557dec2,german_fires_bremen_locations__ee3f6957372e42f66b5a63e2c557dec2
hermannweg,"Hermannweg in Bremen, Germany",53.063874,8.8122595,1,,,,,,LegislativeCommittee,"Hermannweg in Bremen, Germany",,german_fires_bremen_locations,5be57809adcf8e288723bb54ccc65fec,german_fires_bremen_locations__5be57809adcf8e288723bb54ccc65fec
hermine-berthold-strasse,"Hermine-Berthold-Strasse in Bremen, Germany",53.0695046,8.8529834,1,,,,,,Consulates,"Hermine-Berthold-Strasse in Bremen, Germany",,german_fires_bremen_locations,c2b0976fa4ebd77a2c4db44c133d97b4,german_fires_bremen_locations__c2b0976fa4ebd77a2c4db44c133d97b4
hermine-seelhoff-strasse,"Hermine-Seelhoff-Strasse in Bremen, Germany",53.1072425,8.8816778,1,,,,,,Organization,"Hermine-Seelhoff-Strasse in Bremen, Germany",,german_fires_bremen_locations,be0a3edc9870389bf70b492003ad2b75,german_fires_bremen_locations__be0a3edc9870389bf70b492003ad2b75
herminenweg,"Herminenweg in Bremen, Germany",53.1082909,8.8145978,1,,,,,,Exec,"Herminenweg in Bremen, Germany",,german_fires_bremen_locations,afcef173dd80f0e954707320bb211565,german_fires_bremen_locations__afcef173dd80f0e954707320bb211565
herrlichkeit,"Herrlichkeit in Bremen, Germany",53.0726646,8.8039579,1,,,,,,Organization,"Herrlichkeit in Bremen, Germany",,german_fires_bremen_locations,85f348014e0ac6cd2e4c1a18aa48c016,german_fires_bremen_locations__85f348014e0ac6cd2e4c1a18aa48c016
herrschaftliche tannen,"Herrschaftliche Tannen in Bremen, Germany",53.1967574,8.5601085,1,,,,,,Pipeline,"Herrschaftliche Tannen in Bremen, Germany",,german_fires_bremen_locations,be3a20418dba2f878ddb8d1f9af1d440,german_fires_bremen_locations__be3a20418dba2f878ddb8d1f9af1d440
hertaweg,"Hertaweg in Bremen, Germany",53.1130145,8.8223056,1,,,,,,Media,"Hertaweg in Bremen, Germany",,german_fires_bremen_locations,75f52c5ee75b33c3d73a2f3ea08135f0,german_fires_bremen_locations__75f52c5ee75b33c3d73a2f3ea08135f0
herthaweg,"Herthaweg in Bremen, Germany",53.061569,8.8181955,1,,,,,,Legislator,"Herthaweg in Bremen, Germany",,german_fires_bremen_locations,cd6d6e143edb406d68d54d03d360b054,german_fires_bremen_locations__cd6d6e143edb406d68d54d03d360b054
herweghstrasse,"Herweghstrasse in Bremen, Germany",53.0400102,8.8470224,1,,,,,,Shipping,"Herweghstrasse in Bremen, Germany",,german_fires_bremen_locations,994e5d38aa83a39cbcd828b2ee6f5049,german_fires_bremen_locations__994e5d38aa83a39cbcd828b2ee6f5049
herzberger strasse,"Herzberger Strasse in Bremen, Germany",53.0668764,8.8493319,1,,,,,,space,"Herzberger Strasse in Bremen, Germany",,german_fires_bremen_locations,bab44e4f6584ab0bf590799cf58fd626,german_fires_bremen_locations__bab44e4f6584ab0bf590799cf58fd626
herzogin-cecilie-allee,"Herzogin-Cecilie-Allee in Bremen, Germany",53.1017264,8.757594,1,,,,,,LegislativeCommittee,"Herzogin-Cecilie-Allee in Bremen, Germany",,german_fires_bremen_locations,2c27b8f5aa5ba3b4c738f798fe240b5c,german_fires_bremen_locations__2c27b8f5aa5ba3b4c738f798fe240b5c
hessensteinstrasse,"Hessensteinstrasse in Bremen, Germany",53.1031018,8.7519374,1,,,,,,CompanyKeyword,"Hessensteinstrasse in Bremen, Germany",,german_fires_bremen_locations,dedf6e68893ada955b17f664d4347d0e,german_fires_bremen_locations__dedf6e68893ada955b17f664d4347d0e
hessenstrasse,"Hessenstrasse in Bremen, Germany",53.0657554,8.8616077,1,,,,,,Consulates,"Hessenstrasse in Bremen, Germany",,german_fires_bremen_locations,651f63441160528393c87216cde79009,german_fires_bremen_locations__651f63441160528393c87216cde79009
hesterkamp,"Hesterkamp in Bremen, Germany",53.1694006,8.6833212,1,,,,,,News,"Hesterkamp in Bremen, Germany",,german_fires_bremen_locations,29f8625ef3cc7af96556261cefa1e387,german_fires_bremen_locations__29f8625ef3cc7af96556261cefa1e387
heuermannskamp,"Heuermannskamp in Bremen, Germany",53.1070688,8.8106717,1,,,,,,Pipeline,"Heuermannskamp in Bremen, Germany",,german_fires_bremen_locations,91e635ab0e41f66dc6f3d22556c5caa9,german_fires_bremen_locations__91e635ab0e41f66dc6f3d22556c5caa9
