keyword,caption_name,topic_id,groups,location,guid,.1,.2,.3,.4,apple suppliers,.5,.6,.7,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
中国华能,state-owned company China Huaneng Group,188121;188278,,,,Chinese company,,,,,,,4,IndustryTerm,state-owned company China Huaneng Group,,dgm_weibo_crisk_mentionee,39fd06a5e5b4680a675cdd0c03c9a402,dgm_weibo_crisk_mentionee__ec1757da0b93944811e1c6956ed8e4a4
中智集团,state-owned company China International Intellectech,188121;188278,,,,Chinese company,,,,,,,4,space,state-owned company China International Intellectech,,dgm_weibo_crisk_mentionee,da4fb6259dae0220fb1bccdab6631501,dgm_weibo_crisk_mentionee__9add87692d3bde95fecda8d4f6d9c97a
招商证券,state-owned company China Merchants Securities,188121;188278,,,,Chinese company,Chinese company state-owned company China Merchants Securities,,0,,,state-owned company state-owned company China Merchants Securities,4,space,state-owned company China Merchants Securities,,dgm_weibo_crisk_mentionee,9fa6a1622b09618d0d079992d36b942e,dgm_weibo_crisk_mentionee__ae07889de9a72f7c0094d9dad1e1f0e0
中国五矿,state-owned company China Minmetals,188121;188278,,,,Chinese company,,,,,,,4,Person,state-owned company China Minmetals,,dgm_weibo_crisk_mentionee,2f00a67b97a2bc188e566b803f4fba33,dgm_weibo_crisk_mentionee__3a0e5204083c175ff53eaab4b961ccb8
中国保利,state-owned company China Poly Group,188121;188278,,,,Chinese company,,,,,,,4,DiplomaticFacilities,state-owned company China Poly Group,,dgm_weibo_crisk_mentionee,92a944c9fbe3f03e5136bce63e29fbd3,dgm_weibo_crisk_mentionee__1208c2020a1ccb09af9155503d5b1225
华润集团,state-owned company China Resources Holding,188121;188278,,,,Chinese company,,,,,,,4,Wells,state-owned company China Resources Holding,,dgm_weibo_crisk_mentionee,6a8e35c08ca26878b98a951b69c46696,dgm_weibo_crisk_mentionee__17f15692e55d54c5f29dba68afd4a555
中国重汽,state-owned company Sinotruk,188121;188278,,,,Chinese company,Chinese company state-owned company Sinotruk,,0,,,state-owned company state-owned company Sinotruk,4,Consulates,state-owned company Sinotruk,,dgm_weibo_crisk_mentionee,b647058567100baa86b4ea9e1571363d,dgm_weibo_crisk_mentionee__450f11c940d083819fee59cbac4d3d05
安阳钢铁,Anyang Iron and Steel,188278,,,,Chinese company,Chinese company Anyang Iron and Steel,,0,,,,4,Media,Anyang Iron and Steel,,dgm_weibo_crisk_mentionee,b5e20255a3f1132c751b3853f856cf56,dgm_weibo_crisk_mentionee__4fa696ceefe5fdae1b4fda41b371efee
中航沈飞,AVIC Shenfei,188278,,,,Chinese company,Chinese company AVIC Shenfei,,0,,,,4,IndustryTerm,AVIC Shenfei,,dgm_weibo_crisk_mentionee,2ddb48f826882bfd0c2baccc485f8bef,dgm_weibo_crisk_mentionee__c4fa63301aa9efa8aed483f7fdd3849b
杭州银行,Bank of Hangzhou,188278,,,,Chinese company,Chinese company Bank of Hangzhou,,0,,,,4,Organization,Bank of Hangzhou,,dgm_weibo_crisk_mentionee,288edfb5cb0d2d913783dccaee6b711e,dgm_weibo_crisk_mentionee__0e12b0d4a1c7d7b34456723d5193eb56
江苏银行,Bank of Jiangsu,188278,,,,Chinese company,Chinese company Bank of Jiangsu,,0,,,,4,Exec,Bank of Jiangsu,,dgm_weibo_crisk_mentionee,2a2363397ccce2351301b8d75d99762d,dgm_weibo_crisk_mentionee__d8035efd6749e4b8667915a93cc3a8b2
上海银行,Bank of Shanghai,188278,,,,Chinese company,Chinese company Bank of Shanghai,,0,,,,4,Wells,Bank of Shanghai,,dgm_weibo_crisk_mentionee,78507d7bb8866a35405df6cf10220bfe,dgm_weibo_crisk_mentionee__0e1c75f1666cf20c399e22dddcf61312
宝武钢铁,Baowu Steel,188278,,,,Chinese company,Chinese company Baowu Steel,,,,,,4,Exec,Baowu Steel,,dgm_weibo_crisk_mentionee,16c39f69268f209af52e6e80e0f765d8,dgm_weibo_crisk_mentionee__c260a3fb2651781a1e459dbe9619c3cb
宝武集团,Baowu Steel,188278,,,,Chinese company,Chinese company Baowu Steel,,,,,,4,Diplomat,Baowu Steel,,dgm_weibo_crisk_mentionee,d5716d623f79b837cd0cb0181ac176bd,dgm_weibo_crisk_mentionee__c260a3fb2651781a1e459dbe9619c3cb
宝业集团,Baoye Group,188278,,,,Chinese company,Chinese company Baoye Group,,0,,,,4,Pipeline,Baoye Group,,dgm_weibo_crisk_mentionee,3d584f0893b89b4a2613f4483a8c3330,dgm_weibo_crisk_mentionee__e90acf34662a6d0934161ffd67eee9f2
北京汽车,Beijing Automotive,188278,,,,Chinese company,Chinese company Beijing Automotive,,0,,,,4,DiplomaticFacilities,Beijing Automotive,,dgm_weibo_crisk_mentionee,6f15ecea4421502b30f48ac2b4b89e4e,dgm_weibo_crisk_mentionee__56ee11b61cf678c093e271ee85bace37
北京首钢,Beijing Shougang,188278,,,,Chinese company,Chinese company Beijing Shougang,,0,,,,4,Pipeline,Beijing Shougang,,dgm_weibo_crisk_mentionee,fca06861673c402fa5247989a5433e18,dgm_weibo_crisk_mentionee__b18497190d8624abd132f7ca401c03eb
本钢板材,Bengang Steel Plate,188278,,,,Chinese company,Chinese company Bengang Steel Plate,,0,,,,4,Pipeline,Bengang Steel Plate,,dgm_weibo_crisk_mentionee,b71a4d6d63e5ead42f47e4372355a727,dgm_weibo_crisk_mentionee__ae69c30621577cf556a4bb844e3e87a7
百世集团,Best Group,188278,,,,Chinese company,Chinese company Best Group,,0,,,,4,AAEntity,Best Group,,dgm_weibo_crisk_mentionee,3afce837c14431f874430416da5ef674,dgm_weibo_crisk_mentionee__9296fc319bd4b98d12e7bb791e989cd8
渤海银行,Bohai Bank,188278,,,,Chinese company,Chinese company Bohai Bank,,0,,,,4,ForeignMinistry,Bohai Bank,,dgm_weibo_crisk_mentionee,5c7b25e007bf030fcb966d3b92efbb54,dgm_weibo_crisk_mentionee__5d536c9e28e912725fc38537415becc4
渤海租赁,Bohai Leasing,188278,,,,Chinese company,Chinese company Bohai Leasing,,0,,,,4,DiplomaticFacilities,Bohai Leasing,,dgm_weibo_crisk_mentionee,f5f067128041c1d79980606e834cf5d5,dgm_weibo_crisk_mentionee__360d2e656697366098fd1ab4f6f71325
光明乳业,Bright Dairy,188278,,,,Chinese company,Chinese company Bright Dairy,,0,,,,4,ForeignMinister,Bright Dairy,,dgm_weibo_crisk_mentionee,035f36373cbb2595ac352ba0d9ca572e,dgm_weibo_crisk_mentionee__a951975b26fe251b1381a87edefa6ed6
首创置业,Capital Land,188278,,,,Chinese company,Chinese company Capital Land,,0,,,,4,Exec,Capital Land,,dgm_weibo_crisk_mentionee,aa6652df6f817a698523cbfeb0d286d8,dgm_weibo_crisk_mentionee__ac5d59ee601f6c404789a970075cb8d5
中原银行,Centaline Bank,188278,,,,Chinese company,Chinese company Centaline Bank,,0,,,,4,Pipeline,Centaline Bank,,dgm_weibo_crisk_mentionee,9bf0088d09175531d95276e703481ed3,dgm_weibo_crisk_mentionee__5d095d4c9feb806c6d9e297957703409
中国铁建,China Railway Construction Corporation,188278,,,,Chinese company,Chinese company China Railway Construction Corporation,,0,,,state-owned company China Railway Construction Corporation,4,News,China Railway Construction Corporation,,dgm_weibo_crisk_mentionee,6c915ada3c60bb0605bcef3486ef8f4e,dgm_weibo_crisk_mentionee__49594144f98f5ad981ad77f81daa233e
中国中铁,China Railway Corporation,188278,,,,Chinese company,Chinese company China Railway Corporation,,0,,,state-owned company China Railway Corporation,4,CompanyKeyword,China Railway Corporation,,dgm_weibo_crisk_mentionee,52b874816d74ea208d1f66c66f7e3e23,dgm_weibo_crisk_mentionee__93ec6bb1ac9eba4c17c893036c0e033e
中储发展,China Reserve Development,188278,,,,Chinese company,Chinese company China Reserve Development,,0,,,,4,Refinery,China Reserve Development,,dgm_weibo_crisk_mentionee,86aee83a4693496db52cea718410fe37,dgm_weibo_crisk_mentionee__7fb8b18ffa6aec7718142eb74b0b855a
华润啤酒,China Resources Beer,188278,,,,Chinese company,Chinese company China Resources Beer,,0,,,state-owned company China Resources Beer,4,Consulates,China Resources Beer,,dgm_weibo_crisk_mentionee,f43a3ae19a0063836ab5ff06b336fded,dgm_weibo_crisk_mentionee__9675371fbfd5421ecfd150475ea45003
华润置地,China Resources Land,188278,,,,Chinese company,Chinese company China Resources Land,,0,,,state-owned company China Resources Land,4,Pipeline,China Resources Land,,dgm_weibo_crisk_mentionee,501ae6a0d151e76a610cb175dd59d791,dgm_weibo_crisk_mentionee__15fbb0d401bc2cb5d75bef120c41d96b
中粮集团,China state-owned company COFCO,188278,,,,Chinese company,,,,,,,4,ForeignMinistry,China state-owned company COFCO,,dgm_weibo_crisk_mentionee,333151d86d384f9f44cc4552e3a2c866,dgm_weibo_crisk_mentionee__7255051cfbdd3b39dad7ed788d2d5a24
南光集团,China state-owned company Nam Kwong Group,188278,,,,Chinese company,,,,,,,4,LegislativeCommittee,China state-owned company Nam Kwong Group,,dgm_weibo_crisk_mentionee,58fa5172ec511cb6676f42e5bde869ba,dgm_weibo_crisk_mentionee__e9bc759b661bea76597cc408fa608e52
中国中钢,China state-owned company Sinosteel,188278,,,,Chinese company,,,,,,,4,News,China state-owned company Sinosteel,,dgm_weibo_crisk_mentionee,d52a2aae72d8e0be87e62226585156ea,dgm_weibo_crisk_mentionee__f357bf5ffc1d235942719235270389b6
国家电网,China state-owned company State Grid,188278,,,,Chinese company,,,,,,,4,Diplomat,China state-owned company State Grid,,dgm_weibo_crisk_mentionee,4c2a5d7e9502f4cbf9d07190b8e245e0,dgm_weibo_crisk_mentionee__54f0bf719a3eed06e67277a63fd47426
新兴际华,China state-owned company Xinxing Jihua Group,188278,,,,Chinese company,,,,,,,4,FTO,China state-owned company Xinxing Jihua Group,,dgm_weibo_crisk_mentionee,c1b54777303753bb57e162577cfdf8fb,dgm_weibo_crisk_mentionee__7fb0aca44e48504edb9a16c0884f1e04
中国天楹,China Tianying,188278,,,,Chinese company,Chinese company China Tianying,,0,,,,4,Refinery,China Tianying,,dgm_weibo_crisk_mentionee,7ff8bdfd5615656310b262da72233b89,dgm_weibo_crisk_mentionee__cee3ae98463bca6d828522b77054ea04
中国中免,China Tourism Group CDF,188278,,,,,,,,,,state-owned company China Tourism Group CDF,4,Diplomat,China Tourism Group CDF,,dgm_weibo_crisk_mentionee,5fc619bb120e1fc93eafb7618e0abcc5,dgm_weibo_crisk_mentionee__1833389eb7ac8a6c46476e4d403cfac4
中国铁塔,China Tower Corporation,188278,,,,Chinese company,Chinese company China Tower Corporation,,0,,,state-owned company China Tower Corporation,4,Legislator,China Tower Corporation,,dgm_weibo_crisk_mentionee,3a6edee82da042fd7a709b3e5accb2eb,dgm_weibo_crisk_mentionee__7caed8c7889b563ace11ead7b8bc5609
中国联通,state-owned company China United Network Communications,188278,,,,,,,,,,,4,Organization,state-owned company China United Network Communications,,dgm_weibo_crisk_mentionee,88799b3175e80719b078c0ec5da5f76c,dgm_weibo_crisk_mentionee__43b9c8717f7349d855fa7d3220f675f7
重庆钢铁,Chongqing Iron and Steel,188278,,,,Chinese company,Chinese company Chongqing Iron and Steel,,0,,,,4,DiplomaticFacilities,Chongqing Iron and Steel,,dgm_weibo_crisk_mentionee,381294cde883ec0fd9368a237783e62a,dgm_weibo_crisk_mentionee__bff38742464f347196407951d401edd3
传化智联,Chuanhua Zhilian,188278,,,,Chinese company,Chinese company Chuanhua Zhilian,,0,,,,4,Legislator,Chuanhua Zhilian,,dgm_weibo_crisk_mentionee,31f10d48635bcbcdf8d0a0f7e7ca21b1,dgm_weibo_crisk_mentionee__7ae7b90603a9de6cc313928e5dacf114
中金黄金,CICC Gold,188278,,,,Chinese company,Chinese company CICC Gold,,0,,,,4,Media,CICC Gold,,dgm_weibo_crisk_mentionee,37d11550226ac6b68339a7227cf2c381,dgm_weibo_crisk_mentionee__0e9003e122b8acd65b700b321de06b87
旭辉控股,CIFI Holdings,188278,,,,Chinese company,Chinese company CIFI Holdings,,0,,,,4,space,CIFI Holdings,,dgm_weibo_crisk_mentionee,af23828e0aa4345834e59722301fcc62,dgm_weibo_crisk_mentionee__8ce17bb6e8650c4ac22a22f2d1122834
中信证券,CITIC Securities,188278,,,,Chinese company,Chinese company CITIC Securities,,0,,,,4,News,CITIC Securities,,dgm_weibo_crisk_mentionee,ed9d1d6ecb340f662822550d5a9c25fb,dgm_weibo_crisk_mentionee__44266b01874322070a79f4cb4b5923ca
万达集团,Dalian Wanda Group,188278,,,,Chinese company,Chinese company Dalian Wanda Group,,,,,,4,Person,Dalian Wanda Group,,dgm_weibo_crisk_mentionee,8d18195474be9db81d31da9af137aa2f,dgm_weibo_crisk_mentionee__c20ccce1f50828fc5640f749434e6edc
大秦铁路,Daqin Railway,188278,,,,Chinese company,Chinese company Daqin Railway,,0,,,,4,Legislator,Daqin Railway,,dgm_weibo_crisk_mentionee,6f84eabc6f35b9edc9c73d7193e572dc,dgm_weibo_crisk_mentionee__5c0024d3335b7c6a8b4bae49be25e071
德邦物流,Debon Logistics,188278,,,,Chinese company,Chinese company Debon Logistics,,0,,,,4,Media,Debon Logistics,,dgm_weibo_crisk_mentionee,552a092198b2cf5f0f1bcb4cd6d2cfdc,dgm_weibo_crisk_mentionee__496ce572a4d953d5914e82ab96186feb
东方电气,Dongfang Electric,188278,,,,Chinese company,Chinese company Dongfang Electric,,0,,,,4,ForeignMinister,Dongfang Electric,,dgm_weibo_crisk_mentionee,0339dd5e126e7bdd226439877afc991e,dgm_weibo_crisk_mentionee__928f70c5a640619eb9155e8147bc9b7d
东华能源,Oriental Energy,188278,,,,Chinese company,Chinese company Oriental Energy,,0,,,,4,AAEntity,Oriental Energy,,dgm_weibo_crisk_mentionee,f03cfbd7a5120f40d328d095586c160e,dgm_weibo_crisk_mentionee__2e8895ef6a137065c140f09d05e578a8
远东宏信,Far East Horizon,188278,,,,Chinese company,Chinese company Far East Horizon,,0,,,,4,Person,Far East Horizon,,dgm_weibo_crisk_mentionee,a8b6561d4f59e4c500c942fd8c2b2d71,dgm_weibo_crisk_mentionee__7147532a1c6c2fe24c39a46bb1e5f67f
复星国际,Fosun International,188278,,,,Chinese company,Chinese company Fosun International,,0,,,,4,CompanyKeyword,Fosun International,,dgm_weibo_crisk_mentionee,ef012e46b1f6e6e83dfbfd1fe3fc6a9b,dgm_weibo_crisk_mentionee__afb8f3a44ff04808cf7d0ce71a6b0c95
三钢闽光,Sansteel Minguang,188278,,,,Chinese company,Chinese company Sansteel Minguang,,0,,,,4,CompanyKeyword,Sansteel Minguang,,dgm_weibo_crisk_mentionee,2ab2c8020ff6f9f222742e267feb1081,dgm_weibo_crisk_mentionee__f3c98458da48a66edf7b7ac448d4cd53
酒钢集团,Gansu Jiu Steel Group,188278,,,,Chinese company,Chinese company Gansu Jiu Steel Group,,0,,,,4,Organization,Gansu Jiu Steel Group,,dgm_weibo_crisk_mentionee,ea855611bbe34453fed412a644581070,dgm_weibo_crisk_mentionee__c378f4ec481aaa392762bfc633fedd50
金地集团,Gemdale,188278,,,,Chinese company,Chinese company Gemdale,,0,,,,4,CompanyKeyword,Gemdale,,dgm_weibo_crisk_mentionee,b0004098ab9afcb3d325f53f9b087c84,dgm_weibo_crisk_mentionee__88dde4cd1248dd7aeb1cf15f53134b85
长城汽车,Great Wall Motor,188278,,,,Chinese company,Chinese company Great Wall Motor,,0,,,,4,Wells,Great Wall Motor,,dgm_weibo_crisk_mentionee,ee242e6c0aad08e2c52655553e75fc38,dgm_weibo_crisk_mentionee__4d825123700e2f6a44de17d564c1f31f
绿地控股,Greenland Holdings,188278,,,,Chinese company,Chinese company Greenland Holdings,,0,,,,4,Exec,Greenland Holdings,,dgm_weibo_crisk_mentionee,15455bb46fe3b421ae14ee9eadb43426,dgm_weibo_crisk_mentionee__4f31790dd21cc953eb0d75dec04a516b
海大集团,Guangdong Haida Group,188278,,,,Chinese company,Chinese company Guangdong Haida Group,,0,,,,4,Media,Guangdong Haida Group,,dgm_weibo_crisk_mentionee,03c9459baac0efa30345a60f5baa3d03,dgm_weibo_crisk_mentionee__e123558bbde3252cfd7fdb8196b0aad0
粤海投资,Guangdong Investment,188278,,,,Chinese company,Chinese company Guangdong Investment,,0,,,,4,Consulates,Guangdong Investment,,dgm_weibo_crisk_mentionee,305bf18209da18cd2df690905e58307b,dgm_weibo_crisk_mentionee__f8c2534124f7513071911fd33a44cf77
韶钢松山,SGIS Songshan,188278,,,,Chinese company,Chinese company SGIS Songshan,,0,,,,4,Wells,SGIS Songshan,,dgm_weibo_crisk_mentionee,40fefa31cde9421c6c9a90806704ae8a,dgm_weibo_crisk_mentionee__17f100374455dd8b330393072c84a20a
桂东电力,Guangxi Guidong Electric Power,188278,,,,Chinese company,Chinese company Guangxi Guidong Electric Power,,0,,,,4,ForeignMinistry,Guangxi Guidong Electric Power,,dgm_weibo_crisk_mentionee,96e2878e5cdf337caa1644f179383853,dgm_weibo_crisk_mentionee__0309db448419a56e891350060eccd36b
柳工机械,Liugong Machinery,188278,,,,Chinese company,Chinese company Liugong Machinery,,0,,,,4,Media,Liugong Machinery,,dgm_weibo_crisk_mentionee,9f5f0c780b0e976259600bde32ec0016,dgm_weibo_crisk_mentionee__cd76586b1dfe7df5d90234d29af21ba4
富力地产,Guangzhou R & F Properties,188278,,,,Chinese company,Chinese company Guangzhou R & F Properties,,0,,,,4,CompanyKeyword,Guangzhou R & F Properties,,dgm_weibo_crisk_mentionee,da2f1c124554ceea932c0a2d37801484,dgm_weibo_crisk_mentionee__a016b5711fe4633cf4c8db9fd2da7bfe
贵研铂业,Guiyan Platinum,188278,,,,Chinese company,Chinese company Guiyan Platinum,,0,,,,4,News,Guiyan Platinum,,dgm_weibo_crisk_mentionee,367a808ca3c6fe0a89bf97c0c0764366,dgm_weibo_crisk_mentionee__7f2bebccd616f074cb214dc0b70b7796
海尔智家,Haier Smart Home,188278,,,,Chinese company,Chinese company Haier Smart Home,,0,,,,4,News,Haier Smart Home,,dgm_weibo_crisk_mentionee,36e07eb905bcdbab763c168f2b5adc61,dgm_weibo_crisk_mentionee__9aa4166c91ef7d76362821bfdb762482
海航集团,HNA Group,188278,,,,,,,,,,,4,Wells,HNA Group,,dgm_weibo_crisk_mentionee,c6f34a38e2f8dbaf59c0a22070ba23cc,dgm_weibo_crisk_mentionee__428854d802c47c7f98cfa024bb2af304
海康威视,Hangzhou Hikvision Digital Technology,188278,,,,Chinese company,Chinese company Hangzhou Hikvision Digital Technology,,0,,,,4,News,Hangzhou Hikvision Digital Technology,,dgm_weibo_crisk_mentionee,da5a755e7f7c073bb0ce04fb76e7b852,dgm_weibo_crisk_mentionee__bb938f9ef6079ce2103cd0cdc4871d54
杭州钢铁,Hangzhou Iron & Steel,188278,,,,Chinese company,Chinese company Hangzhou Iron & Steel,,0,,,,4,DiplomaticFacilities,Hangzhou Iron & Steel,,dgm_weibo_crisk_mentionee,587c72e6a408dcd702ee3f86cc27a2f4,dgm_weibo_crisk_mentionee__9c657b01c8d42708a737f191a2cf1b0e
重药控股,Heavy Pharmaceutical Holdings,188278,,,,Chinese company,Chinese company Heavy Pharmaceutical Holdings,,0,,,,4,Keyphrase,Heavy Pharmaceutical Holdings,,dgm_weibo_crisk_mentionee,2e713285849bc918c999586ca1b353cb,dgm_weibo_crisk_mentionee__4690abfaefa6b29cf4b3a9ae957a49be
禾丰食品,Hefeng food,188278,,,,Chinese company,Chinese company Hefeng food,,0,,,,4,space,Hefeng food,,dgm_weibo_crisk_mentionee,b3e61c2e1086c5cb920837e4d7dd510e,dgm_weibo_crisk_mentionee__5d19e205a27496ee441fd38c0a3d2b10
恒安国际,Hengan International Group,188278,,,,Chinese company,Chinese company Hengan International Group,,0,,,,4,CompanyKeyword,Hengan International Group,,dgm_weibo_crisk_mentionee,9a54ffd5774d34e869b189fcf3e6377a,dgm_weibo_crisk_mentionee__35f689a7960310123cd9914c79935202
恒力石化,Hengli Petrochemical,188278,,,,Chinese company,Chinese company Hengli Petrochemical,,0,,,,4,space,Hengli Petrochemical,,dgm_weibo_crisk_mentionee,80d92e4bf3c8f81b8967467b079ad68b,dgm_weibo_crisk_mentionee__e420b771cc951f3a2afdfefd1e11e108
恒逸石化,Hengyi Petrochemical,188278,,,,Chinese company,Chinese company Hengyi Petrochemical,,0,,,,4,IndustryTerm,Hengyi Petrochemical,,dgm_weibo_crisk_mentionee,a2c684576875c500bb29914ca6a25c24,dgm_weibo_crisk_mentionee__33a33460e3d0b0e08d8fe79f8987b780
海航科技,HNA Technology,188278,,,,Chinese company,Chinese company HNA Technology,,0,,,,4,Organization,HNA Technology,,dgm_weibo_crisk_mentionee,fdddb49b9957d560d98af06df13ef083,dgm_weibo_crisk_mentionee__593fd6eb33dff8b310b27608d1be51f9
华夏银行,Hua Xia Bank,188278,,,,Chinese company,Chinese company Hua Xia Bank,,0,,,,4,DiplomaticFacilities,Hua Xia Bank,,dgm_weibo_crisk_mentionee,94030cd6ca3eb773048bd27839ce79a6,dgm_weibo_crisk_mentionee__628d10b18d8ef4219f164143172a13a8
华东医药,Huadong Pharmaceutical,188278,,,,Chinese company,Chinese company Huadong Pharmaceutical,,0,,,,4,Media,Huadong Pharmaceutical,,dgm_weibo_crisk_mentionee,2a499adcd0927b3eaf1fdc3b1f5b9860,dgm_weibo_crisk_mentionee__0f0d7f47ca21c9ea1a1360b8bba985e2
环旭电子,Huan Xu Electronics,188278,,,,Chinese company,Chinese company Huan Xu Electronics,,0,,,,4,Shipping,Huan Xu Electronics,,dgm_weibo_crisk_mentionee,a0fe7761a1a79ceecbf660c1d4aa88d8,dgm_weibo_crisk_mentionee__ccb480e67026431e4cdaf2d78fbd5c01
徽商银行,Huishang Bank,188278,,,,Chinese company,Chinese company Huishang Bank,,0,,,,4,Wells,Huishang Bank,,dgm_weibo_crisk_mentionee,556bfd1345c099222845bec9dd73f932,dgm_weibo_crisk_mentionee__217c501b1d73ab563d2c9282b27b61b4
江铃汽车,Jiangling Motors,188278,,,,Chinese company,Chinese company Jiangling Motors,,0,,,,4,ForeignMinister,Jiangling Motors,,dgm_weibo_crisk_mentionee,a2f677a09f676ab53b671c381760b649,dgm_weibo_crisk_mentionee__6e48b830216e13f22b14e15b44a752e6
江苏国信,Jiangsu Guoxin,188278,,,,Chinese company,Chinese company Jiangsu Guoxin,,0,,,,4,Legislator,Jiangsu Guoxin,,dgm_weibo_crisk_mentionee,2095a1e79dfc3f72592a26bcc543d570,dgm_weibo_crisk_mentionee__072a31360dd1851940d359b1aa89a55a
江西铜业,Jiangxi Copper Industry,188278,,,,Chinese company,Chinese company Jiangxi Copper Industry,,0,,,,4,FTO,Jiangxi Copper Industry,,dgm_weibo_crisk_mentionee,584ed70246e4e105a1b93bd2645fa963,dgm_weibo_crisk_mentionee__79b9d6c7ea8e59d648d6fd7224dab796
建业地产,Jianye Real Estate,188278,,,,Chinese company,Chinese company Jianye Real Estate,,0,,,,4,Refinery,Jianye Real Estate,,dgm_weibo_crisk_mentionee,be859011988b50d713aab9b754b192cf,dgm_weibo_crisk_mentionee__9db475ebe1bab0c1692746088887d2c2
金辉控股,Jinhui Holdings,188278,,,,Chinese company,Chinese company Jinhui Holdings,,0,,,,4,Keyphrase,Jinhui Holdings,,dgm_weibo_crisk_mentionee,17d4684f27119f8927a545c2d5ba68d9,dgm_weibo_crisk_mentionee__e96d4246036e9a0ea88a4effea04791c
冀中能源,Jizhong Energy,188278,,,,Chinese company,Chinese company Jizhong Energy,,0,,,,4,AAEntity,Jizhong Energy,,dgm_weibo_crisk_mentionee,325d30d8d7a37919559ff3d8b3c92a45,dgm_weibo_crisk_mentionee__7f864a6bfd58b1d63cf5a31f774e7fe9
金发科技,Kingfa Technology,188278,,,,Chinese company,Chinese company Kingfa Technology,,0,,,,4,space,Kingfa Technology,,dgm_weibo_crisk_mentionee,f0682c6f1ef6f41112cb393ce4316900,dgm_weibo_crisk_mentionee__7c28d52b2c4dea67d740a9e6229e9f5d
昆仑能源,Kunlun Energy,188278,,,,Chinese company,Chinese company Kunlun Energy,,0,,,,4,Organization,Kunlun Energy,,dgm_weibo_crisk_mentionee,920a023c41e2a9b1d4fb5131a0e1465a,dgm_weibo_crisk_mentionee__5755950e5e93faddd9e2ac5e892470f1
理文造纸,Lee & Man Paper,188278,,,,Chinese company,Chinese company Lee & Man Paper,,0,,,,4,LegislativeCommittee,Lee & Man Paper,,dgm_weibo_crisk_mentionee,328a5d458d124dc9b1e89fc4055a225f,dgm_weibo_crisk_mentionee__5f812662828b0424792fc7c692636b4c
联想控股,Legend Holdings,188278,,,,Chinese company,Chinese company Legend Holdings,,0,,,,4,CompanyKeyword,Legend Holdings,,dgm_weibo_crisk_mentionee,1e155e4de8fb611c83e78afc972f357c,dgm_weibo_crisk_mentionee__e99bab9d7c0a8a1e4f900fdd08e72841
联华超市,Lianhua Supermarket,188278,,,,Chinese company,Chinese company Lianhua Supermarket,,0,,,,4,Organization,Lianhua Supermarket,,dgm_weibo_crisk_mentionee,8d25fcb887d41f197cd6ab7960e2f0da,dgm_weibo_crisk_mentionee__3fa12a27ac91a7c07835dacda69de43f
凌源钢铁,Lingyuan Iron & Steel,188278,,,,Chinese company,Chinese company Lingyuan Iron & Steel,,0,,,,4,Refinery,Lingyuan Iron & Steel,,dgm_weibo_crisk_mentionee,8105d2b3f9cf773b1fb21129ba8278d6,dgm_weibo_crisk_mentionee__b67f69c215b7de527752d9fd8af5afcf
柳州钢铁,Liuzhou Iron and Steel,188278,,,,Chinese company,Chinese company Liuzhou Iron and Steel,,0,,,,4,Wells,Liuzhou Iron and Steel,,dgm_weibo_crisk_mentionee,9a3a8b80f6130fca224579e61476a7a3,dgm_weibo_crisk_mentionee__55227c804b216e73d32a2efdf7981de4
龙光集团,Logan Group,188278,,,,Chinese company,Chinese company Logan Group,,0,,,,4,IndustryTerm,Logan Group,,dgm_weibo_crisk_mentionee,4e682d09c3d99ba0ba24b6f847af1fef,dgm_weibo_crisk_mentionee__2904e1e8693deb69bc5a58ea7c93eb63
立讯精密,Luxshare,188278,,,,Chinese company,Chinese company Luxshare,,0,,,,4,FTO,Luxshare,,dgm_weibo_crisk_mentionee,fdc140f1f2c670d1e9442cd2fa70e619,dgm_weibo_crisk_mentionee__fe34b58b927fdca60bd84e24b86ebb34
美的集团,Midea Group,188278,,,,Chinese company,Chinese company Midea Group,,0,,,,4,DiplomaticFacilities,Midea Group,,dgm_weibo_crisk_mentionee,012098c8fa0c852b185f1b7f67d38ec7,dgm_weibo_crisk_mentionee__7e9ac52d77f82726356a52203c35e665
五矿发展,Minmetals Development,188278,,,,Chinese company,Chinese company Minmetals Development,,0,,,,4,Pipeline,Minmetals Development,,dgm_weibo_crisk_mentionee,e94157a8cee47c11aee12d98dcb0f489,dgm_weibo_crisk_mentionee__c92d69505684384bbeb728764e722f35
牧原食品,Muyuan Food,188278,,,,Chinese company,Chinese company Muyuan Food,,0,,,,4,space,Muyuan Food,,dgm_weibo_crisk_mentionee,0462d16746d69ba6b006a908a0e9bfb9,dgm_weibo_crisk_mentionee__f572d286d01585c5d79cea75fe707f8e
南京钢铁,Nanjing Iron and Steel,188278,,,,Chinese company,Chinese company Nanjing Iron and Steel,,0,,,,4,Pipeline,Nanjing Iron and Steel,,dgm_weibo_crisk_mentionee,ead26fa06bd9282a0debf5c987f6bcc3,dgm_weibo_crisk_mentionee__93826245cfaec0d34760ba54d32ff220
南京医药,Nanjing Pharmaceutical,188278,,,,Chinese company,Chinese company Nanjing Pharmaceutical,,0,,,,4,FTO,Nanjing Pharmaceutical,,dgm_weibo_crisk_mentionee,4b957fd50b87a63e91d7f72f7613af3b,dgm_weibo_crisk_mentionee__fca5bc1f74cf184453c24be8ba2a3d4c
