german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
krupelstrasse,"Krupelstrasse in Bornheim, Germany",50.7648143,6.9361844,1,,,,,,IndustryTerm,"Krupelstrasse in Bornheim, Germany",,german_fires_bornheim_locations,3e5f0b098f92270296e83152272e4b83,german_fires_bornheim_locations__3e5f0b098f92270296e83152272e4b83
kuckstein,"Kuckstein in Bornheim, Germany",50.7664088,6.9866091,1,,,,,,Wells,"Kuckstein in Bornheim, Germany",,german_fires_bornheim_locations,061f1474410d0d31321377c3b4867c58,german_fires_bornheim_locations__061f1474410d0d31321377c3b4867c58
kuckucksweg,"Kuckucksweg in Bornheim, Germany",50.7636189,6.9211363,1,,,,,,Media,"Kuckucksweg in Bornheim, Germany",,german_fires_bornheim_locations,af9d042057e16cf6dc6f4aca377a8f24,german_fires_bornheim_locations__af9d042057e16cf6dc6f4aca377a8f24
kuppersgasse,"Kuppersgasse in Bornheim, Germany",50.7559392,6.9675305,1,,,,,,Keyphrase,"Kuppersgasse in Bornheim, Germany",,german_fires_bornheim_locations,3afb854a65bf1c69c60e0a54233877ec,german_fires_bornheim_locations__3afb854a65bf1c69c60e0a54233877ec
kummenberg,"Kummenberg in Bornheim, Germany",50.754532,6.9751766,1,,,,,,Organization,"Kummenberg in Bornheim, Germany",,german_fires_bornheim_locations,38c22edff795e97864ff31d80c41cb0a,german_fires_bornheim_locations__38c22edff795e97864ff31d80c41cb0a
lahnstrasse,"Lahnstrasse in Bornheim, Germany",50.769749,7.0470901,1,,,,,,Diplomat,"Lahnstrasse in Bornheim, Germany",,german_fires_bornheim_locations,687f7f2b7b523df53e8b761121f89ca2,german_fires_bornheim_locations__687f7f2b7b523df53e8b761121f89ca2
landgraben,"Landgraben in Bornheim, Germany",50.7663422,6.987757,1,,,,,,Refinery,"Landgraben in Bornheim, Germany",,german_fires_bornheim_locations,8acad3ae3c056f8c884250a2203874a0,german_fires_bornheim_locations__8acad3ae3c056f8c884250a2203874a0
lange fuhr,"Lange Fuhr in Bornheim, Germany",50.7970483,6.914817,1,,,,,,News,"Lange Fuhr in Bornheim, Germany",,german_fires_bornheim_locations,ce5e174bbe6034dffc438fbfd0693208,german_fires_bornheim_locations__ce5e174bbe6034dffc438fbfd0693208
lannerstrasse,"Lannerstrasse in Bornheim, Germany",50.7834894,6.9281442,1,,,,,,Consulates,"Lannerstrasse in Bornheim, Germany",,german_fires_bornheim_locations,07d4ad269dcebc692ed2c43cf833750e,german_fires_bornheim_locations__07d4ad269dcebc692ed2c43cf833750e
lechstrasse,"Lechstrasse in Bornheim, Germany",50.770442,7.0515898,1,,,,,,News,"Lechstrasse in Bornheim, Germany",,german_fires_bornheim_locations,4c79548ac41bd2370a1a23b407cddbcd,german_fires_bornheim_locations__4c79548ac41bd2370a1a23b407cddbcd
leharstrasse,"Leharstrasse in Bornheim, Germany",50.77412,6.9200865,1,,,,,,CompanyKeyword,"Leharstrasse in Bornheim, Germany",,german_fires_bornheim_locations,061a8edec23645ac839100462d93a7bc,german_fires_bornheim_locations__061a8edec23645ac839100462d93a7bc
leibnizstrasse,"Leibnizstrasse in Bornheim, Germany",50.7623466,7.0007486,1,,,,,,space,"Leibnizstrasse in Bornheim, Germany",,german_fires_bornheim_locations,4389aef16ee6ba2e09bbd8ec7b17514b,german_fires_bornheim_locations__4389aef16ee6ba2e09bbd8ec7b17514b
leipziger strasse,"Leipziger strasse in Bornheim, Germany",50.7900235,6.9617597,1,,,,,,DiplomaticFacilities,"Leipziger strasse in Bornheim, Germany",,german_fires_bornheim_locations,c305572928636e4d451b03f0c6f4b39d,german_fires_bornheim_locations__c305572928636e4d451b03f0c6f4b39d
lenaustrasse,"Lenaustrasse in Bornheim, Germany",50.7573836,6.9933378,1,,,,,,Organization,"Lenaustrasse in Bornheim, Germany",,german_fires_bornheim_locations,6e43271c35b66fe3966e80237b11f100,german_fires_bornheim_locations__6e43271c35b66fe3966e80237b11f100
leo-koppel-strasse,"Leo-Koppel-strasse in Bornheim, Germany",50.7651061,6.9847766,1,,,,,,Shipping,"Leo-Koppel-strasse in Bornheim, Germany",,german_fires_bornheim_locations,a558f22cd508ed1de02028f75fe10e1f,german_fires_bornheim_locations__a558f22cd508ed1de02028f75fe10e1f
lerchenweg,"Lerchenweg in Bornheim, Germany",50.7760414,6.9115434,1,,,,,,Person,"Lerchenweg in Bornheim, Germany",,german_fires_bornheim_locations,d7d23446208ac74fc275833cb1dcf3d5,german_fires_bornheim_locations__d7d23446208ac74fc275833cb1dcf3d5
lessingstrasse,"Lessingstrasse in Bornheim, Germany",50.7577934,6.9873952,1,,,,,,CompanyKeyword,"Lessingstrasse in Bornheim, Germany",,german_fires_bornheim_locations,1dad8537254141a96cc48a506863a037,german_fires_bornheim_locations__1dad8537254141a96cc48a506863a037
lethenbergweg,"Lethenbergweg in Bornheim, Germany",50.7582236,6.9383191,1,,,,,,DiplomaticFacilities,"Lethenbergweg in Bornheim, Germany",,german_fires_bornheim_locations,afa61ea689bbf326a92e2392e0723120,german_fires_bornheim_locations__afa61ea689bbf326a92e2392e0723120
letzter weg,"Letzter Weg in Bornheim, Germany",50.7617267,6.9472476,1,,,,,,Consulates,"Letzter Weg in Bornheim, Germany",,german_fires_bornheim_locations,0af9b8d7539af8de9bdbd0866895344d,german_fires_bornheim_locations__0af9b8d7539af8de9bdbd0866895344d
lichtweg,"Lichtweg in Bornheim, Germany",50.7984158,7.0239979,1,,,,,,Exec,"Lichtweg in Bornheim, Germany",,german_fires_bornheim_locations,1c36b054c8cce9818d22fb704bd02905,german_fires_bornheim_locations__1c36b054c8cce9818d22fb704bd02905
lilienstrasse,"Lilienstrasse in Bornheim, Germany",50.7567884,6.9529623,1,,,,,,Legislator,"Lilienstrasse in Bornheim, Germany",,german_fires_bornheim_locations,497245be0eb39fc88be209e96ee01538,german_fires_bornheim_locations__497245be0eb39fc88be209e96ee01538
limburger gasse,"Limburger Gasse in Bornheim, Germany",50.7918146,6.9119099,1,,,,,,Consulates,"Limburger Gasse in Bornheim, Germany",,german_fires_bornheim_locations,ad3f8397dc4217589d2806a16bc584f9,german_fires_bornheim_locations__ad3f8397dc4217589d2806a16bc584f9
lindenberg,"Lindenberg in Bornheim, Germany",50.7517847,7.0036655,1,,,,,,News,"Lindenberg in Bornheim, Germany",,german_fires_bornheim_locations,6416fff971bcef1f882459921a9031c0,german_fires_bornheim_locations__6416fff971bcef1f882459921a9031c0
lindenstrasse,"Lindenstrasse in Bornheim, Germany",50.7668253,6.9380714,1,,,,,,Consulates,"Lindenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,ae284bfcfe5b3923f257b326b7203ea3,german_fires_bornheim_locations__ae284bfcfe5b3923f257b326b7203ea3
lindflache,"Lindflache in Bornheim, Germany",50.7620504,6.9819584,1,,,,,,AAEntity,"Lindflache in Bornheim, Germany",,german_fires_bornheim_locations,7440ed0e06f5f66c31ec920ebb9a9172,german_fires_bornheim_locations__7440ed0e06f5f66c31ec920ebb9a9172
linowskistrasse,"Linowskistrasse in Bornheim, Germany",50.7850265,6.954469,1,,,,,,Pipeline,"Linowskistrasse in Bornheim, Germany",,german_fires_bornheim_locations,7dd89edf566d76b5d2f8c844d3832f53,german_fires_bornheim_locations__7dd89edf566d76b5d2f8c844d3832f53
lochnerstrasse,"Lochnerstrasse in Bornheim, Germany",50.7604393,6.9645374,1,,,,,,LegislativeCommittee,"Lochnerstrasse in Bornheim, Germany",,german_fires_bornheim_locations,586a3700a87073403c39484ac17a41b6,german_fires_bornheim_locations__586a3700a87073403c39484ac17a41b6
lortzingstrasse,"Lortzingstrasse in Bornheim, Germany",50.7760176,6.9321876,1,,,,,,ForeignMinister,"Lortzingstrasse in Bornheim, Germany",,german_fires_bornheim_locations,1d4f8582a32fa61a6458c8d3f8e14cfa,german_fires_bornheim_locations__1d4f8582a32fa61a6458c8d3f8e14cfa
lucie-simon-weg,"Lucie-Simon-Weg in Bornheim, Germany",50.7524144,7.0112337,1,,,,,,LegislativeCommittee,"Lucie-Simon-Weg in Bornheim, Germany",,german_fires_bornheim_locations,160ad2c8ed57ca13915165b4fc79d262,german_fires_bornheim_locations__160ad2c8ed57ca13915165b4fc79d262
lucherweg,"Lucherweg in Bornheim, Germany",50.7635713,6.9529339,1,,,,,,DiplomaticFacilities,"Lucherweg in Bornheim, Germany",,german_fires_bornheim_locations,fd37f1953959d662465a59e6505c5b5f,german_fires_bornheim_locations__fd37f1953959d662465a59e6505c5b5f
luckenhof,"Luckenhof in Bornheim, Germany",50.741378,6.955957,1,,,,,,Shipping,"Luckenhof in Bornheim, Germany",,german_fires_bornheim_locations,6a5f6374e9e76788a23bb96fb10164be,german_fires_bornheim_locations__6a5f6374e9e76788a23bb96fb10164be
luddigstrasse,"Luddigstrasse in Bornheim, Germany",50.7865684,6.9529301,1,,,,,,IndustryTerm,"Luddigstrasse in Bornheim, Germany",,german_fires_bornheim_locations,977302eba3923999f558742dbd3d7bb8,german_fires_bornheim_locations__977302eba3923999f558742dbd3d7bb8
maarpfad,"Maarpfad in Bornheim, Germany",50.763879,7.0164284,1,,,,,,Refinery,"Maarpfad in Bornheim, Germany",,german_fires_bornheim_locations,fc6fd24864dedce1bda5e8352bae1c74,german_fires_bornheim_locations__fc6fd24864dedce1bda5e8352bae1c74
maassenstrasse,"Maassenstrasse in Bornheim, Germany",50.7628508,6.9268834,1,,,,,,CompanyKeyword,"Maassenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,48dfc0e28e281fb472cb9b55a6500d3b,german_fires_bornheim_locations__48dfc0e28e281fb472cb9b55a6500d3b
mackgasse,"Mackgasse in Bornheim, Germany",50.7572419,6.9722666,1,,,,,,News,"Mackgasse in Bornheim, Germany",,german_fires_bornheim_locations,ac9b648ac269f8b37b0734c71038a85f,german_fires_bornheim_locations__ac9b648ac269f8b37b0734c71038a85f
mainzer strasse,"Mainzer strasse in Bornheim, Germany",50.7558898,7.0120972,1,,,,,,ForeignMinistry,"Mainzer strasse in Bornheim, Germany",,german_fires_bornheim_locations,365591ed0adb3775e1b2c5eccea1e8de,german_fires_bornheim_locations__365591ed0adb3775e1b2c5eccea1e8de
mannheimer strasse,"Mannheimer strasse in Bornheim, Germany",50.75766,7.0144631,1,,,,,,Organization,"Mannheimer strasse in Bornheim, Germany",,german_fires_bornheim_locations,a7d0bcff39f7f2ba05f0213bc3731ea0,german_fires_bornheim_locations__a7d0bcff39f7f2ba05f0213bc3731ea0
margaretenstrasse,"Margaretenstrasse in Bornheim, Germany",50.7984282,6.9131909,1,,,,,,ForeignMinister,"Margaretenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,6e7bf9ba46b143a7b5ed7bc2633ea0f5,german_fires_bornheim_locations__6e7bf9ba46b143a7b5ed7bc2633ea0f5
marie-curie-strasse,"Marie-Curie-strasse in Bornheim, Germany",50.8017146,6.9564006,1,,,,,,Keyphrase,"Marie-Curie-strasse in Bornheim, Germany",,german_fires_bornheim_locations,9e8272ac9b53145e481882d65119c409,german_fires_bornheim_locations__9e8272ac9b53145e481882d65119c409
marienstrasse,"Marienstrasse in Bornheim, Germany",50.7744752,7.041866,1,,,,,,LegislativeCommittee,"Marienstrasse in Bornheim, Germany",,german_fires_bornheim_locations,710e25f80a998206d17c81b8e6ae7520,german_fires_bornheim_locations__710e25f80a998206d17c81b8e6ae7520
markusstrasse,"Markusstrasse in Bornheim, Germany",50.7673592,6.9171867,1,,,,,,Pipeline,"Markusstrasse in Bornheim, Germany",,german_fires_bornheim_locations,82acb3894b29a82e29bef9c31f095b36,german_fires_bornheim_locations__82acb3894b29a82e29bef9c31f095b36
marsdorfer gasse,"Marsdorfer Gasse in Bornheim, Germany",50.7758197,6.9163937,1,,,,,,LegislativeCommittee,"Marsdorfer Gasse in Bornheim, Germany",,german_fires_bornheim_locations,82b8bf4460ea5fecc9b056e18b94703a,german_fires_bornheim_locations__82b8bf4460ea5fecc9b056e18b94703a
martinstrasse,"Martinstrasse in Bornheim, Germany",50.7738237,6.9217864,1,,,,,,AAEntity,"Martinstrasse in Bornheim, Germany",,german_fires_bornheim_locations,4cda35fe193ff5757c2c8af1e6c884d2,german_fires_bornheim_locations__4cda35fe193ff5757c2c8af1e6c884d2
matth.-claudius-weg,"Matth.-Claudius-Weg in Bornheim, Germany",50.793027,6.9046438,1,,,,,,AAEntity,"Matth.-Claudius-Weg in Bornheim, Germany",,german_fires_bornheim_locations,e0387b8bfbb69ed8983d77281801873e,german_fires_bornheim_locations__e0387b8bfbb69ed8983d77281801873e
max-ernst-weg,"Max-Ernst-Weg in Bornheim, Germany",50.7624221,6.9606733,1,,,,,,Shipping,"Max-Ernst-Weg in Bornheim, Germany",,german_fires_bornheim_locations,e7aca10bc3af4e4eff38fa6c19e17ce0,german_fires_bornheim_locations__e7aca10bc3af4e4eff38fa6c19e17ce0
meissener strasse,"Meissener strasse in Bornheim, Germany",50.7919116,6.9523745,1,,,,,,DiplomaticFacilities,"Meissener strasse in Bornheim, Germany",,german_fires_bornheim_locations,08379d3246e943abddaf5c443694153e,german_fires_bornheim_locations__08379d3246e943abddaf5c443694153e
merkurstrasse,"Merkurstrasse in Bornheim, Germany",50.788363,6.9547184,1,,,,,,Organization,"Merkurstrasse in Bornheim, Germany",,german_fires_bornheim_locations,f9d5b67918917060f7569ac75d965ad8,german_fires_bornheim_locations__f9d5b67918917060f7569ac75d965ad8
mertensgasse,"Mertensgasse in Bornheim, Germany",50.7697923,7.0455328,1,,,,,,IndustryTerm,"Mertensgasse in Bornheim, Germany",,german_fires_bornheim_locations,ee5b0ae4336d7ba9d1c0c720a2acec16,german_fires_bornheim_locations__ee5b0ae4336d7ba9d1c0c720a2acec16
metternicher strasse,"Metternicher strasse in Bornheim, Germany",50.7579801,6.9068675,1,,,,,,Shipping,"Metternicher strasse in Bornheim, Germany",,german_fires_bornheim_locations,83f95bd120ef826e9d228ac5096e9abb,german_fires_bornheim_locations__83f95bd120ef826e9d228ac5096e9abb
meuserweg,"Meuserweg in Bornheim, Germany",50.7557057,6.9587404,1,,,,,,Wells,"Meuserweg in Bornheim, Germany",,german_fires_bornheim_locations,e96c2732e06fa63afc7f3615655b1a42,german_fires_bornheim_locations__e96c2732e06fa63afc7f3615655b1a42
michaelsweg,"Michaelsweg in Bornheim, Germany",50.7622574,6.9927335,1,,,,,,IndustryTerm,"Michaelsweg in Bornheim, Germany",,german_fires_bornheim_locations,c4ea6d32c11b3ae57206802a49ccdbb0,german_fires_bornheim_locations__c4ea6d32c11b3ae57206802a49ccdbb0
michelsbergstrasse,"Michelsbergstrasse in Bornheim, Germany",50.7549109,6.9674599,1,,,,,,Shipping,"Michelsbergstrasse in Bornheim, Germany",,german_fires_bornheim_locations,8d23cc680ddf1d6650e7e8d9a586b5d1,german_fires_bornheim_locations__8d23cc680ddf1d6650e7e8d9a586b5d1
mielweg,"Mielweg in Bornheim, Germany",50.7782505,7.038915,1,,,,,,Legislator,"Mielweg in Bornheim, Germany",,german_fires_bornheim_locations,a80b641d5168c63d20b1e8ec876040e0,german_fires_bornheim_locations__a80b641d5168c63d20b1e8ec876040e0
mittelstein,"Mittelstein in Bornheim, Germany",50.7577852,6.9885815,1,,,,,,Organization,"Mittelstein in Bornheim, Germany",,german_fires_bornheim_locations,ea87722d8a6b44badb16b92c2356b275,german_fires_bornheim_locations__ea87722d8a6b44badb16b92c2356b275
mittelstrasse,"Mittelstrasse in Bornheim, Germany",50.7625001,6.9490988,1,,,,,,Consulates,"Mittelstrasse in Bornheim, Germany",,german_fires_bornheim_locations,c1e9fac93ae43053685b97984ff8c4b4,german_fires_bornheim_locations__c1e9fac93ae43053685b97984ff8c4b4
mittelweg,"Mittelweg in Bornheim, Germany",50.7721563,7.0311931,1,,,,,,Diplomat,"Mittelweg in Bornheim, Germany",,german_fires_bornheim_locations,59b13160976b5f2892faf1eabebeece7,german_fires_bornheim_locations__59b13160976b5f2892faf1eabebeece7
mittweidaer strasse,"Mittweidaer strasse in Bornheim, Germany",50.775591,6.9213434,1,,,,,,Refinery,"Mittweidaer strasse in Bornheim, Germany",,german_fires_bornheim_locations,f282c7bf8a75d61e21f8001e3980e2b1,german_fires_bornheim_locations__f282c7bf8a75d61e21f8001e3980e2b1
monchfuhrweg,"Monchfuhrweg in Bornheim, Germany",50.7924874,6.909028,1,,,,,,DiplomaticFacilities,"Monchfuhrweg in Bornheim, Germany",,german_fires_bornheim_locations,c9c8b7b69114c9b9d4edde4a11000dae,german_fires_bornheim_locations__c9c8b7b69114c9b9d4edde4a11000dae
mornerstrasse,"Mornerstrasse in Bornheim, Germany",50.7589289,7.0080927,1,,,,,,Consulates,"Mornerstrasse in Bornheim, Germany",,german_fires_bornheim_locations,9a5f0d885f57c992afd861bca7e4b6e9,german_fires_bornheim_locations__9a5f0d885f57c992afd861bca7e4b6e9
moosgarten,"Moosgarten in Bornheim, Germany",50.7635836,6.9368112,1,,,,,,News,"Moosgarten in Bornheim, Germany",,german_fires_bornheim_locations,8019d4676ac54d904aedc818bc1194e0,german_fires_bornheim_locations__8019d4676ac54d904aedc818bc1194e0
moselstrasse,"Moselstrasse in Bornheim, Germany",50.7717088,7.0444992,1,,,,,,Refinery,"Moselstrasse in Bornheim, Germany",,german_fires_bornheim_locations,1e34ba1fd46c061a546178b22eb52d61,german_fires_bornheim_locations__1e34ba1fd46c061a546178b22eb52d61
mozartstrasse,"Mozartstrasse in Bornheim, Germany",50.7767523,6.9253615,1,,,,,,ForeignMinistry,"Mozartstrasse in Bornheim, Germany",,german_fires_bornheim_locations,1c0ffd79e0ab2f9ee2a7765262caee0d,german_fires_bornheim_locations__1c0ffd79e0ab2f9ee2a7765262caee0d
muhlenbacher strasse,"Muhlenbacher strasse in Bornheim, Germany",50.7528517,7.0107906,1,,,,,,Consulates,"Muhlenbacher strasse in Bornheim, Germany",,german_fires_bornheim_locations,677a9a7d803a69d0b242f3b43f53dcc0,german_fires_bornheim_locations__677a9a7d803a69d0b242f3b43f53dcc0
muhlenfeld,"Muhlenfeld in Bornheim, Germany",50.7696294,6.9349236,1,,,,,,Wells,"Muhlenfeld in Bornheim, Germany",,german_fires_bornheim_locations,37c0b318a4ee373b6c7e3c3d3e195021,german_fires_bornheim_locations__37c0b318a4ee373b6c7e3c3d3e195021
muhlenstrasse,"Muhlenstrasse in Bornheim, Germany",50.7621312,6.9840263,1,,,,,,Person,"Muhlenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,7e11e545adfce0366b1df9e2464f107c,german_fires_bornheim_locations__7e11e545adfce0366b1df9e2464f107c
munstergarten,"Munstergarten in Bornheim, Germany",50.7916974,6.953994,1,,,,,,Keyphrase,"Munstergarten in Bornheim, Germany",,german_fires_bornheim_locations,a9be8346afe11ffd1f63307402b1edeb,german_fires_bornheim_locations__a9be8346afe11ffd1f63307402b1edeb
munzstrasse,"Munzstrasse in Bornheim, Germany",50.7901068,6.9540969,1,,,,,,CompanyKeyword,"Munzstrasse in Bornheim, Germany",,german_fires_bornheim_locations,6042a11ff1eab3a290b74fb0b5c62d0d,german_fires_bornheim_locations__6042a11ff1eab3a290b74fb0b5c62d0d
nahestrasse,"Nahestrasse in Bornheim, Germany",50.7681563,7.0483598,1,,,,,,FTO,"Nahestrasse in Bornheim, Germany",,german_fires_bornheim_locations,3efb6f4cc409037550755f3c3eee50d4,german_fires_bornheim_locations__3efb6f4cc409037550755f3c3eee50d4
naumburger strasse,"Naumburger strasse in Bornheim, Germany",50.7879145,6.9485229,1,,,,,,Shipping,"Naumburger strasse in Bornheim, Germany",,german_fires_bornheim_locations,856b27923884437d0d9fc20e500147e4,german_fires_bornheim_locations__856b27923884437d0d9fc20e500147e4
neckarstrasse,"Neckarstrasse in Bornheim, Germany",50.7729136,7.0440224,1,,,,,,ForeignMinister,"Neckarstrasse in Bornheim, Germany",,german_fires_bornheim_locations,6da6b90878556b742610b538871f1b95,german_fires_bornheim_locations__6da6b90878556b742610b538871f1b95
neissestrasse,"Neissestrasse in Bornheim, Germany",50.7678881,7.049776,1,,,,,,Pipeline,"Neissestrasse in Bornheim, Germany",,german_fires_bornheim_locations,642262599bb983083cd29c3de846a58a,german_fires_bornheim_locations__642262599bb983083cd29c3de846a58a
nelkenstrasse,"Nelkenstrasse in Bornheim, Germany",50.7574493,6.9392435,1,,,,,,Person,"Nelkenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,b16a8133cc16f966d0032f72895994a0,german_fires_bornheim_locations__b16a8133cc16f966d0032f72895994a0
neugrabenweg,"Neugrabenweg in Bornheim, Germany",50.7654661,6.9693511,1,,,,,,Exec,"Neugrabenweg in Bornheim, Germany",,german_fires_bornheim_locations,95f59bf9dd38e44fc8f7b7f98814c891,german_fires_bornheim_locations__95f59bf9dd38e44fc8f7b7f98814c891
neusser strasse,"Neusser strasse in Bornheim, Germany",50.7539878,7.0116725,1,,,,,,News,"Neusser strasse in Bornheim, Germany",,german_fires_bornheim_locations,29ca2b26bef68686f86612b68c4f7c44,german_fires_bornheim_locations__29ca2b26bef68686f86612b68c4f7c44
nonnenweg,"Nonnenweg in Bornheim, Germany",50.798836,6.911251,1,,,,,,Legislator,"Nonnenweg in Bornheim, Germany",,german_fires_bornheim_locations,ff27df6d50d4b757681c51cbf687d00c,german_fires_bornheim_locations__ff27df6d50d4b757681c51cbf687d00c
nonnholzstrasse,"Nonnholzstrasse in Bornheim, Germany",50.7683772,6.917979,1,,,,,,News,"Nonnholzstrasse in Bornheim, Germany",,german_fires_bornheim_locations,0c395d1ff0e1c4e65711873205c4fb07,german_fires_bornheim_locations__0c395d1ff0e1c4e65711873205c4fb07
oberdorfer weg,"Oberdorfer Weg in Bornheim, Germany",50.7500565,7.0021599,1,,,,,,ForeignMinistry,"Oberdorfer Weg in Bornheim, Germany",,german_fires_bornheim_locations,3102b2bf0cf930a8778bf19ea0a11b86,german_fires_bornheim_locations__3102b2bf0cf930a8778bf19ea0a11b86
oberstrasse,"Oberstrasse in Bornheim, Germany",50.795584,6.9101538,1,,,,,,DiplomaticFacilities,"Oberstrasse in Bornheim, Germany",,german_fires_bornheim_locations,1409f1fa9db5495e67aedfc06fbbd1b6,german_fires_bornheim_locations__1409f1fa9db5495e67aedfc06fbbd1b6
odenwaldstrasse,"Odenwaldstrasse in Bornheim, Germany",50.7646243,6.919041,1,,,,,,Legislator,"Odenwaldstrasse in Bornheim, Germany",,german_fires_bornheim_locations,ddfd43f976e033f632b800b981205060,german_fires_bornheim_locations__ddfd43f976e033f632b800b981205060
oderstrasse,"Oderstrasse in Bornheim, Germany",50.7679411,7.0543286,1,,,,,,Consulates,"Oderstrasse in Bornheim, Germany",,german_fires_bornheim_locations,d35889334af8cad228391df96929114d,german_fires_bornheim_locations__d35889334af8cad228391df96929114d
olbergstrasse,"olbergstrasse in Bornheim, Germany",50.7592396,6.9340132,1,,,,,,Wells,"olbergstrasse in Bornheim, Germany",,german_fires_bornheim_locations,7a8ba6cdb460b3262e01dfd074f9fcf8,german_fires_bornheim_locations__7a8ba6cdb460b3262e01dfd074f9fcf8
offenbachstrasse,"Offenbachstrasse in Bornheim, Germany",50.7723469,6.9267381,1,,,,,,CompanyKeyword,"Offenbachstrasse in Bornheim, Germany",,german_fires_bornheim_locations,33c60dfb46054babf661c8b0c5dba5e8,german_fires_bornheim_locations__33c60dfb46054babf661c8b0c5dba5e8
ohrbachstrasse,"Ohrbachstrasse in Bornheim, Germany",50.7634467,6.9944206,1,,,,,,Pipeline,"Ohrbachstrasse in Bornheim, Germany",,german_fires_bornheim_locations,b7fe5c6c30710cae31d50d93baddc1ba,german_fires_bornheim_locations__b7fe5c6c30710cae31d50d93baddc1ba
om jeesseberch,"Om Jeesseberch in Bornheim, Germany",50.7608562,6.9919053,1,,,,,,Exec,"Om Jeesseberch in Bornheim, Germany",,german_fires_bornheim_locations,12decf5cabe5c41056511d489957f37b,german_fires_bornheim_locations__12decf5cabe5c41056511d489957f37b
ophofstrasse,"Ophofstrasse in Bornheim, Germany",50.7846008,6.9486592,1,,,,,,LegislativeCommittee,"Ophofstrasse in Bornheim, Germany",,german_fires_bornheim_locations,cd7494ea3040244adf5dddc12dfcf221,german_fires_bornheim_locations__cd7494ea3040244adf5dddc12dfcf221
pappelstrasse,"Pappelstrasse in Bornheim, Germany",50.7699052,6.9412734,1,,,,,,space,"Pappelstrasse in Bornheim, Germany",,german_fires_bornheim_locations,2eb5ebdaf21ced7cfc1fb8f77cbdfd7e,german_fires_bornheim_locations__2eb5ebdaf21ced7cfc1fb8f77cbdfd7e
parkstrasse,"Parkstrasse in Bornheim, Germany",50.7851178,7.0300852,1,,,,,,Refinery,"Parkstrasse in Bornheim, Germany",,german_fires_bornheim_locations,ce468b880980995657139ae49bae32fd,german_fires_bornheim_locations__ce468b880980995657139ae49bae32fd
paul-gerhardt-strasse,"Paul-Gerhardt-strasse in Bornheim, Germany",50.7910737,6.9075792,1,,,,,,DiplomaticFacilities,"Paul-Gerhardt-strasse in Bornheim, Germany",,german_fires_bornheim_locations,91cfb47b217595cfbfc2ba758b034f8f,german_fires_bornheim_locations__91cfb47b217595cfbfc2ba758b034f8f
paul-lincke-strasse,"Paul-Lincke-strasse in Bornheim, Germany",50.7754425,6.9195754,1,,,,,,Pipeline,"Paul-Lincke-strasse in Bornheim, Germany",,german_fires_bornheim_locations,81296088a7d5ed2b44bcf3d8a0dba0de,german_fires_bornheim_locations__81296088a7d5ed2b44bcf3d8a0dba0de
petersbergstrasse,"Petersbergstrasse in Bornheim, Germany",50.7630009,6.9300863,1,,,,,,Pipeline,"Petersbergstrasse in Bornheim, Germany",,german_fires_bornheim_locations,7e7921bcbff84ce4cc88217363cb9eab,german_fires_bornheim_locations__7e7921bcbff84ce4cc88217363cb9eab
pickelsgasse,"Pickelsgasse in Bornheim, Germany",50.7864115,6.954222,1,,,,,,LegislativeCommittee,"Pickelsgasse in Bornheim, Germany",,german_fires_bornheim_locations,ee83c718254d743364509292717c738f,german_fires_bornheim_locations__ee83c718254d743364509292717c738f
pingenstrasse,"Pingenstrasse in Bornheim, Germany",50.7951161,6.948431,1,,,,,,Wells,"Pingenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,4c3fa0f913a809b8d62ab16120cc7f04,german_fires_bornheim_locations__4c3fa0f913a809b8d62ab16120cc7f04
ploon,"Ploon in Bornheim, Germany",50.7555725,6.9735357,1,,,,,,IndustryTerm,"Ploon in Bornheim, Germany",,german_fires_bornheim_locations,9fc367d1011ff4259bbd16e70b4d0736,german_fires_bornheim_locations__9fc367d1011ff4259bbd16e70b4d0736
pohlhausenstrasse,"Pohlhausenstrasse in Bornheim, Germany",50.7608848,6.9884446,1,,,,,,Exec,"Pohlhausenstrasse in Bornheim, Germany",,german_fires_bornheim_locations,0bdb86a39e02f96cdc9b6b4e378180ef,german_fires_bornheim_locations__0bdb86a39e02f96cdc9b6b4e378180ef
proffgasse,"Proffgasse in Bornheim, Germany",50.7677441,6.9226221,1,,,,,,News,"Proffgasse in Bornheim, Germany",,german_fires_bornheim_locations,b6517f040ca32cbc8c53f24cf8f295f6,german_fires_bornheim_locations__b6517f040ca32cbc8c53f24cf8f295f6
protasiusstrasse,"Protasiusstrasse in Bornheim, Germany",50.7878113,6.949476,1,,,,,,IndustryTerm,"Protasiusstrasse in Bornheim, Germany",,german_fires_bornheim_locations,ef2160aadafbf748cdf6302139dfac74,german_fires_bornheim_locations__ef2160aadafbf748cdf6302139dfac74
