german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ballestieg,"Ballestieg in Flensburg, Germany",54.7812018,9.4420918,1,,,,LegislativeCommittee,"Ballestieg in Flensburg, Germany",,german_fires_flensburg_locations,b94ce502cdbe8a1ef2947ea05745ef48,german_fires_flensburg_locations__b94ce502cdbe8a1ef2947ea05745ef48
batteriestr.,"Batteriestrasse in Flensburg, Germany",54.8052165,9.4301718,1,,,,LegislativeCommittee,"Batteriestrasse in Flensburg, Germany",,german_fires_flensburg_locations,3268c0366417a5f5372ba6523f85f736,german_fires_flensburg_locations__3268c0366417a5f5372ba6523f85f736
bauer landstr.,"Bauer Landstrasse in Flensburg, Germany",54.8048137,9.4130206,1,,,,Legislator,"Bauer Landstrasse in Flensburg, Germany",,german_fires_flensburg_locations,34960de09eee55dbadcf529d65864a21,german_fires_flensburg_locations__34960de09eee55dbadcf529d65864a21
beate-rotermund-str.,"Beate-Rotermund-Strasse in Flensburg, Germany",54.769925,9.4714121,1,,,,CompanyKeyword,"Beate-Rotermund-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,3d6326f7d7fec42225ae96371833bb91,german_fires_flensburg_locations__3d6326f7d7fec42225ae96371833bb91
beethovenstr.,"Beethovenstrasse in Flensburg, Germany",54.7913406,9.4689372,1,,,,ForeignMinistry,"Beethovenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,314c51a7a434b518369fab37649404e7,german_fires_flensburg_locations__314c51a7a434b518369fab37649404e7
behmstr.,"Behmstrasse in Flensburg, Germany",54.7667549,9.4313919,1,,,,ForeignMinister,"Behmstrasse in Flensburg, Germany",,german_fires_flensburg_locations,f973c950e809f2dfcd64a88cec92be45,german_fires_flensburg_locations__f973c950e809f2dfcd64a88cec92be45
berglucke,"Berglucke in Flensburg, Germany",54.7795099,9.459963,1,,,,ForeignMinistry,"Berglucke in Flensburg, Germany",,german_fires_flensburg_locations,0ffec42ae6c499bb3c55eac9e9fac004,german_fires_flensburg_locations__0ffec42ae6c499bb3c55eac9e9fac004
bergstr.,"Bergstrasse in Flensburg, Germany",54.7920425,9.4257502,1,,,,Consulates,"Bergstrasse in Flensburg, Germany",,german_fires_flensburg_locations,89410ad53d5bd686f70fc5430dbc4052,german_fires_flensburg_locations__89410ad53d5bd686f70fc5430dbc4052
berliner platz,"Berliner Platz in Flensburg, Germany",54.7809924,9.4379513,1,,,,AAEntity,"Berliner Platz in Flensburg, Germany",,german_fires_flensburg_locations,de4b4c3f6a4e7b2cdd7880e048ca45e1,german_fires_flensburg_locations__de4b4c3f6a4e7b2cdd7880e048ca45e1
beselerstr.,"Beselerstrasse in Flensburg, Germany",54.7853941,9.446055,1,,,,Exec,"Beselerstrasse in Flensburg, Germany",,german_fires_flensburg_locations,549e67cace5dc4ae684ee83803e017bf,german_fires_flensburg_locations__549e67cace5dc4ae684ee83803e017bf
binsenhof,"Binsenhof in Flensburg, Germany",54.8136227,9.4788203,1,,,,FTO,"Binsenhof in Flensburg, Germany",,german_fires_flensburg_locations,efd0c187fd32e381352a38b18562d06b,german_fires_flensburg_locations__efd0c187fd32e381352a38b18562d06b
birkenhof,"Birkenhof in Flensburg, Germany",54.8076932,9.4794272,1,,,,News,"Birkenhof in Flensburg, Germany",,german_fires_flensburg_locations,6d5a033cbf04538d79cb47629b949873,german_fires_flensburg_locations__6d5a033cbf04538d79cb47629b949873
birkenweg,"Birkenweg in Flensburg, Germany",54.8075071,9.4770838,1,,,,DiplomaticFacilities,"Birkenweg in Flensburg, Germany",,german_fires_flensburg_locations,6af22b090d98adf97272015e3df06902,german_fires_flensburg_locations__6af22b090d98adf97272015e3df06902
bismarckstr.,"Bismarckstrasse in Flensburg, Germany",54.7885066,9.4453816,1,,,,space,"Bismarckstrasse in Flensburg, Germany",,german_fires_flensburg_locations,1faf56098c8b1dfcac5b85460d0fc39e,german_fires_flensburg_locations__1faf56098c8b1dfcac5b85460d0fc39e
bjornsonstr.,"Bjornsonstrasse in Flensburg, Germany",54.795728,9.4137939,1,,,,DiplomaticFacilities,"Bjornsonstrasse in Flensburg, Germany",,german_fires_flensburg_locations,2304e5bcd8c2009b235204702f949a84,german_fires_flensburg_locations__2304e5bcd8c2009b235204702f949a84
blasberg,"Blasberg in Flensburg, Germany",54.7995539,9.4508236,1,,,,IndustryTerm,"Blasberg in Flensburg, Germany",,german_fires_flensburg_locations,b626fdd6bfe862a11bd28c4f71325faf,german_fires_flensburg_locations__b626fdd6bfe862a11bd28c4f71325faf
blekskov,"Blekskov in Flensburg, Germany",54.8128197,9.4800097,1,,,,DiplomaticFacilities,"Blekskov in Flensburg, Germany",,german_fires_flensburg_locations,29044e4465e7e164ec766afc20122c3a,german_fires_flensburg_locations__29044e4465e7e164ec766afc20122c3a
blumenstr.,"Blumenstrasse in Flensburg, Germany",54.7803582,9.441395,1,,,,Legislator,"Blumenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,77eb34db12f4344f70f7d4670e932660,german_fires_flensburg_locations__77eb34db12f4344f70f7d4670e932660
blaulingsweg,"Blaulingsweg in Flensburg, Germany",54.7572578,9.3824603,1,,,,AAEntity,"Blaulingsweg in Flensburg, Germany",,german_fires_flensburg_locations,6bc38c1b46647e66c9ca41942b1010cd,german_fires_flensburg_locations__6bc38c1b46647e66c9ca41942b1010cd
blucherstr.,"Blucherstrasse in Flensburg, Germany",54.8072129,9.462565,1,,,,Media,"Blucherstrasse in Flensburg, Germany",,german_fires_flensburg_locations,30575a803bca5ecd1a2a63a17f325f44,german_fires_flensburg_locations__30575a803bca5ecd1a2a63a17f325f44
boesselstr.,"Boesselstrasse in Flensburg, Germany",54.7832264,9.4260423,1,,,,Keyphrase,"Boesselstrasse in Flensburg, Germany",,german_fires_flensburg_locations,5615bb28125c6c0ef1bc4aeff970a4b9,german_fires_flensburg_locations__5615bb28125c6c0ef1bc4aeff970a4b9
bohlberg,"Bohlberg in Flensburg, Germany",54.793987,9.454673,1,,,,Refinery,"Bohlberg in Flensburg, Germany",,german_fires_flensburg_locations,c3c056ca0cd4e76432eae81057d80c6a,german_fires_flensburg_locations__c3c056ca0cd4e76432eae81057d80c6a
bonhoefferstr.,"Bonhoefferstrasse in Flensburg, Germany",54.783588,9.4150224,1,,,,space,"Bonhoefferstrasse in Flensburg, Germany",,german_fires_flensburg_locations,5ba1e839dc3318cb10ea1a0c8d57eb18,german_fires_flensburg_locations__5ba1e839dc3318cb10ea1a0c8d57eb18
boreasmuhle,"Boreasmuhle in Flensburg, Germany",54.7758362,9.3960005,1,,,,Person,"Boreasmuhle in Flensburg, Germany",,german_fires_flensburg_locations,576f6761393eec82fb0e80b94e0cc913,german_fires_flensburg_locations__576f6761393eec82fb0e80b94e0cc913
boschstr.,"Boschstrasse in Flensburg, Germany",54.7668211,9.4292226,1,,,,FTO,"Boschstrasse in Flensburg, Germany",,german_fires_flensburg_locations,c0538e03c606398dd7a72bc4b3c8a8ef,german_fires_flensburg_locations__c0538e03c606398dd7a72bc4b3c8a8ef
brahmsstr.,"Brahmsstrasse in Flensburg, Germany",54.7928876,9.4741627,1,,,,ForeignMinister,"Brahmsstrasse in Flensburg, Germany",,german_fires_flensburg_locations,cb42bc7a4eda21a5b06399bc263e6980,german_fires_flensburg_locations__cb42bc7a4eda21a5b06399bc263e6980
brauereiweg,"Brauereiweg in Flensburg, Germany",54.8019198,9.4274236,1,,,,LegislativeCommittee,"Brauereiweg in Flensburg, Germany",,german_fires_flensburg_locations,c0690ae17237a77c87262d73c41a0214,german_fires_flensburg_locations__c0690ae17237a77c87262d73c41a0214
bredeberg,"Bredeberg in Flensburg, Germany",54.7850935,9.4471277,1,,,,FTO,"Bredeberg in Flensburg, Germany",,german_fires_flensburg_locations,46cdda224dcff5c8cca1d9bb0fe64fc7,german_fires_flensburg_locations__46cdda224dcff5c8cca1d9bb0fe64fc7
bredstedter str.,"Bredstedter Strasse in Flensburg, Germany",54.7595933,9.4066113,1,,,,Diplomat,"Bredstedter Strasse in Flensburg, Germany",,german_fires_flensburg_locations,6bca37bd743d5fb54332456c4dd18909,german_fires_flensburg_locations__6bca37bd743d5fb54332456c4dd18909
breedlandweg,"Breedlandweg in Flensburg, Germany",54.8019,9.4776329,1,,,,Exec,"Breedlandweg in Flensburg, Germany",,german_fires_flensburg_locations,5e167bc139f714aae752b416eb3a58fe,german_fires_flensburg_locations__5e167bc139f714aae752b416eb3a58fe
bremerplatz,"Bremerplatz in Flensburg, Germany",54.7872957,9.4431884,1,,,,Legislator,"Bremerplatz in Flensburg, Germany",,german_fires_flensburg_locations,21a76b860a3fbb29a628b5115fe9309b,german_fires_flensburg_locations__21a76b860a3fbb29a628b5115fe9309b
brixstr.,"Brixstrasse in Flensburg, Germany",54.7887916,9.4419691,1,,,,Shipping,"Brixstrasse in Flensburg, Germany",,german_fires_flensburg_locations,a134f34c880ee87eec91c2a98c0c05b7,german_fires_flensburg_locations__a134f34c880ee87eec91c2a98c0c05b7
brombeerhof,"Brombeerhof in Flensburg, Germany",54.7804466,9.4744316,1,,,,News,"Brombeerhof in Flensburg, Germany",,german_fires_flensburg_locations,22d68e11cb1a4f61439e35a39396553a,german_fires_flensburg_locations__22d68e11cb1a4f61439e35a39396553a
buchenstr.,"Buchenstrasse in Flensburg, Germany",54.7897117,9.4421423,1,,,,LegislativeCommittee,"Buchenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,90b64c68fac428511e9c38e3658b77dc,german_fires_flensburg_locations__90b64c68fac428511e9c38e3658b77dc
buchweizenstieg,"Buchweizenstieg in Flensburg, Germany",54.757114,9.3796637,1,,,,space,"Buchweizenstieg in Flensburg, Germany",,german_fires_flensburg_locations,560f73b36371d31c7570cdc66a856a57,german_fires_flensburg_locations__560f73b36371d31c7570cdc66a856a57
bundesstr.,"Bundesstrasse in Flensburg, Germany",54.7799096,9.4547557,1,,,,Person,"Bundesstrasse in Flensburg, Germany",,german_fires_flensburg_locations,824479a1583473ad2e2dddb9826a4b1b,german_fires_flensburg_locations__824479a1583473ad2e2dddb9826a4b1b
burgplatz,"Burgplatz in Flensburg, Germany",54.7912631,9.4250194,1,,,,Refinery,"Burgplatz in Flensburg, Germany",,german_fires_flensburg_locations,2f708c2646743e846fc0f563d0d365ca,german_fires_flensburg_locations__2f708c2646743e846fc0f563d0d365ca
burgstr.,"Burgstrasse in Flensburg, Germany",54.7926204,9.4272546,1,,,,Diplomat,"Burgstrasse in Flensburg, Germany",,german_fires_flensburg_locations,79d30e16b5d35964b40025168f1c4143,german_fires_flensburg_locations__79d30e16b5d35964b40025168f1c4143
burgweg,"Burgweg in Flensburg, Germany",54.7565495,9.3770379,1,,,,AAEntity,"Burgweg in Flensburg, Germany",,german_fires_flensburg_locations,74619dd08a604d3f2b88b3bc5f912e36,german_fires_flensburg_locations__74619dd08a604d3f2b88b3bc5f912e36
backerweg,"Backerweg in Flensburg, Germany",54.7830359,9.4796678,1,,,,News,"Backerweg in Flensburg, Germany",,german_fires_flensburg_locations,0d5664c33d9639fde9b81331de1aec07,german_fires_flensburg_locations__0d5664c33d9639fde9b81331de1aec07
campusallee,"Campusallee in Flensburg, Germany",54.7726438,9.4516743,1,,,,Media,"Campusallee in Flensburg, Germany",,german_fires_flensburg_locations,6097012567eefd19cb7d2572f3070d77,german_fires_flensburg_locations__6097012567eefd19cb7d2572f3070d77
carl-benz-str.,"Carl-Benz-Strasse in Flensburg, Germany",54.7637059,9.4180787,1,,,,Refinery,"Carl-Benz-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,6c331e1c9989758156550ee2e21a8aa9,german_fires_flensburg_locations__6c331e1c9989758156550ee2e21a8aa9
carolinenstr.,"Carolinenstrasse in Flensburg, Germany",54.7805408,9.4215894,1,,,,Media,"Carolinenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,7f4fb41c971775d5b4f245b994f7e094,german_fires_flensburg_locations__7f4fb41c971775d5b4f245b994f7e094
charlotte-niese-weg,"Charlotte-Niese-Weg in Flensburg, Germany",54.7887742,9.4135447,1,,,,AAEntity,"Charlotte-Niese-Weg in Flensburg, Germany",,german_fires_flensburg_locations,bd9ac6081d4a00112b7779082031fdf5,german_fires_flensburg_locations__bd9ac6081d4a00112b7779082031fdf5
christian-friedrich-voigt-platz,"Christian-Friedrich-Voigt-Platz in Flensburg, Germany",54.7819168,9.4302546,1,,,,ForeignMinistry,"Christian-Friedrich-Voigt-Platz in Flensburg, Germany",,german_fires_flensburg_locations,056981a78aed800afd18b3893937fc11,german_fires_flensburg_locations__056981a78aed800afd18b3893937fc11
christiansthal,"Christiansthal in Flensburg, Germany",54.7590996,9.4063995,1,,,,Consulates,"Christiansthal in Flensburg, Germany",,german_fires_flensburg_locations,36529d786d0c28222d78400359aafef7,german_fires_flensburg_locations__36529d786d0c28222d78400359aafef7
christine-christiansen-str.,"Christine-Christiansen-Strasse in Flensburg, Germany",54.8003487,9.4930265,1,,,,DiplomaticFacilities,"Christine-Christiansen-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,403bbae4be28d44a8c1d1099eb6c4f3a,german_fires_flensburg_locations__403bbae4be28d44a8c1d1099eb6c4f3a
christinenstr.,"Christinenstrasse in Flensburg, Germany",54.7813294,9.4237617,1,,,,Shipping,"Christinenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,6d0343dcfc1ed787daf49d39af5b8df0,german_fires_flensburg_locations__6d0343dcfc1ed787daf49d39af5b8df0
claire-morre-str.,"Claire-Morre-Strasse in Flensburg, Germany",54.7695661,9.4667094,1,,,,ForeignMinistry,"Claire-Morre-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,a1e5df480cdec04fe90c7799877d2666,german_fires_flensburg_locations__a1e5df480cdec04fe90c7799877d2666
claus-gabriel-hof,"Claus-Gabriel-Hof in Flensburg, Germany",54.7802853,9.4117507,1,,,,Exec,"Claus-Gabriel-Hof in Flensburg, Germany",,german_fires_flensburg_locations,538b34c8de6eebc3a778ded5ea98c359,german_fires_flensburg_locations__538b34c8de6eebc3a778ded5ea98c359
cladenstr.,"Cladenstrasse in Flensburg, Germany",54.7850825,9.444342,1,,,,ForeignMinistry,"Cladenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,6e86e772c0fd9f8180d6abe1e5156fb0,german_fires_flensburg_locations__6e86e772c0fd9f8180d6abe1e5156fb0
conrad-rontgen-str.,"Conrad-Rontgen-Strasse in Flensburg, Germany",54.7652055,9.4405867,1,,,,DiplomaticFacilities,"Conrad-Rontgen-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,344c1ef4b8b99e37f4aebdceaddc1703,german_fires_flensburg_locations__344c1ef4b8b99e37f4aebdceaddc1703
cornelius-hansen-weg,"Cornelius-Hansen-Weg in Flensburg, Germany",54.8050617,9.4186412,1,,,,Person,"Cornelius-Hansen-Weg in Flensburg, Germany",,german_fires_flensburg_locations,5a90d83c758d7f1794c07e3a8f2ad96c,german_fires_flensburg_locations__5a90d83c758d7f1794c07e3a8f2ad96c
daniel-frese-weg,"Daniel-Frese-Weg in Flensburg, Germany",54.7590223,9.3849619,1,,,,space,"Daniel-Frese-Weg in Flensburg, Germany",,german_fires_flensburg_locations,95c3b6529cc9c8acf2257d98b892b933,german_fires_flensburg_locations__95c3b6529cc9c8acf2257d98b892b933
diblerstr.,"Diblerstrasse in Flensburg, Germany",54.7733558,9.431175,1,,,,Refinery,"Diblerstrasse in Flensburg, Germany",,german_fires_flensburg_locations,b85d710c36450bda752ef131f623bb8b,german_fires_flensburg_locations__b85d710c36450bda752ef131f623bb8b
dietrich-buxtehude-str.,"Dietrich-Buxtehude-Strasse in Flensburg, Germany",54.788774,9.4776738,1,,,,LegislativeCommittee,"Dietrich-Buxtehude-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,68405f5343a7cc1cab6505046d298215,german_fires_flensburg_locations__68405f5343a7cc1cab6505046d298215
dietrich-nacke-str.,"Dietrich-Nacke-Strasse in Flensburg, Germany",54.7889544,9.4119949,1,,,,Pipeline,"Dietrich-Nacke-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,650587d6f095b5c602d034a45dd0b7cc,german_fires_flensburg_locations__650587d6f095b5c602d034a45dd0b7cc
distelfalterhof,"Distelfalterhof in Flensburg, Germany",54.7587377,9.3801197,1,,,,Refinery,"Distelfalterhof in Flensburg, Germany",,german_fires_flensburg_locations,6c43edadf80d461b33d08fb14b899af4,german_fires_flensburg_locations__6c43edadf80d461b33d08fb14b899af4
dorfstr.,"Dorfstrasse in Flensburg, Germany",54.7788121,9.4833968,1,,,,Pipeline,"Dorfstrasse in Flensburg, Germany",,german_fires_flensburg_locations,6208720036668509f157b78616fff07a,german_fires_flensburg_locations__6208720036668509f157b78616fff07a
dorotheenstr.,"Dorotheenstrasse in Flensburg, Germany",54.7913691,9.4213956,1,,,,Organization,"Dorotheenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,35617861423b3fb44569108bd1111900,german_fires_flensburg_locations__35617861423b3fb44569108bd1111900
dr.-todsen-str.,"Dr.-Todsen-Strasse in Flensburg, Germany",54.7816339,9.4373311,1,,,,CompanyKeyword,"Dr.-Todsen-Strasse in Flensburg, Germany",,german_fires_flensburg_locations,ee451bbf313f39dfbfeb9692f2222076,german_fires_flensburg_locations__ee451bbf313f39dfbfeb9692f2222076
dreschbogen,"Dreschbogen in Flensburg, Germany",54.7763799,9.4636869,1,,,,Diplomat,"Dreschbogen in Flensburg, Germany",,german_fires_flensburg_locations,81c452053bf4647342f46300f7a53c97,german_fires_flensburg_locations__81c452053bf4647342f46300f7a53c97
drosselweg,"Drosselweg in Flensburg, Germany",54.802667,9.4156694,1,,,,Diplomat,"Drosselweg in Flensburg, Germany",,german_fires_flensburg_locations,2a246c12b82af64d42daf56ade1e96b4,german_fires_flensburg_locations__2a246c12b82af64d42daf56ade1e96b4
duburger str.,"Duburger Strasse in Flensburg, Germany",54.7929493,9.4252687,1,,,,DiplomaticFacilities,"Duburger Strasse in Flensburg, Germany",,german_fires_flensburg_locations,a250977c8422fa3a77a43945a544885c,german_fires_flensburg_locations__a250977c8422fa3a77a43945a544885c
ebenezer-howard-allee,"Ebenezer-Howard-Allee in Flensburg, Germany",54.7588366,9.3827506,1,,,,Diplomat,"Ebenezer-Howard-Allee in Flensburg, Germany",,german_fires_flensburg_locations,004f361ded854bc3c4afecfe4e6ae85d,german_fires_flensburg_locations__004f361ded854bc3c4afecfe4e6ae85d
eckenerstr.,"Eckenerstrasse in Flensburg, Germany",54.7962985,9.4196844,1,,,,Person,"Eckenerstrasse in Flensburg, Germany",,german_fires_flensburg_locations,bf1b338c3f5fcd700d8cb94a5c0049f7,german_fires_flensburg_locations__bf1b338c3f5fcd700d8cb94a5c0049f7
eckernforder landstr.,"Eckernforder Landstrasse in Flensburg, Germany",54.7617735,9.4504204,1,,,,Shipping,"Eckernforder Landstrasse in Flensburg, Germany",,german_fires_flensburg_locations,0f4163c3684594b02da785c1dfc40d0f,german_fires_flensburg_locations__0f4163c3684594b02da785c1dfc40d0f
eibenweg,"Eibenweg in Flensburg, Germany",54.805748,9.4819434,1,,,,Pipeline,"Eibenweg in Flensburg, Germany",,german_fires_flensburg_locations,e8266234615ecf2a597964ae569d1628,german_fires_flensburg_locations__e8266234615ecf2a597964ae569d1628
eichenkratt,"Eichenkratt in Flensburg, Germany",54.8122931,9.4818795,1,,,,FTO,"Eichenkratt in Flensburg, Germany",,german_fires_flensburg_locations,d929f513847af6cc2c44edd95a780f57,german_fires_flensburg_locations__d929f513847af6cc2c44edd95a780f57
eichenstr.,"Eichenstrasse in Flensburg, Germany",54.7888578,9.4422592,1,,,,IndustryTerm,"Eichenstrasse in Flensburg, Germany",,german_fires_flensburg_locations,10a83f60c64803a18d75fbeadb97907a,german_fires_flensburg_locations__10a83f60c64803a18d75fbeadb97907a
eiderhof,"Eiderhof in Flensburg, Germany",54.7998411,9.4579908,1,,,,ForeignMinister,"Eiderhof in Flensburg, Germany",,german_fires_flensburg_locations,c6d2e613195426a1d3ee3c66b7899b5e,german_fires_flensburg_locations__c6d2e613195426a1d3ee3c66b7899b5e
eiderstr.,"Eiderstrasse in Flensburg, Germany",54.7990988,9.4616237,1,,,,AAEntity,"Eiderstrasse in Flensburg, Germany",,german_fires_flensburg_locations,de9bfeec849b3f3ca275b1d44eeb10dc,german_fires_flensburg_locations__de9bfeec849b3f3ca275b1d44eeb10dc
elbehof,"Elbehof in Flensburg, Germany",54.7995707,9.4656548,1,,,,Organization,"Elbehof in Flensburg, Germany",,german_fires_flensburg_locations,ee7bbdb83abfa2293101e9a762520ccf,german_fires_flensburg_locations__ee7bbdb83abfa2293101e9a762520ccf
