german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
marie-curie-strasse,"Marie-Curie-Strasse in Dietzenbach, Germany",50.0180753,8.8021991,1,,,,,,,,Legislator,"Marie-Curie-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,70c33c07b699c1768591b23524b26f65,german_fires_dietzenbach_locations__70c33c07b699c1768591b23524b26f65
marktheidenfelder weg,"Marktheidenfelder Weg in Dietzenbach, Germany",50.0142262,8.7861465,1,,,,,,,,DiplomaticFacilities,"Marktheidenfelder Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,5d389889a77d7662d4de6a4e3d82fa5c,german_fires_dietzenbach_locations__5d389889a77d7662d4de6a4e3d82fa5c
marktstrasse,"Marktstrasse in Dietzenbach, Germany",50.0059902,8.7821135,1,,,,,,,,FTO,"Marktstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,8df270f805509cbbf1fe1a08d130e17c,german_fires_dietzenbach_locations__8df270f805509cbbf1fe1a08d130e17c
martinstrasse,"Martinstrasse in Dietzenbach, Germany",50.0323729,8.7929172,1,,,,,,,,Media,"Martinstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,9725f082eb4f04b978676dcdd71e0768,german_fires_dietzenbach_locations__9725f082eb4f04b978676dcdd71e0768
masayaplatz,"Masayaplatz in Dietzenbach, Germany",50.0179697,8.7882515,1,,,,,,,,Legislator,"Masayaplatz in Dietzenbach, Germany",,german_fires_dietzenbach_locations,529d619c5ca9a7005a7e628ffcdebe31,german_fires_dietzenbach_locations__529d619c5ca9a7005a7e628ffcdebe31
max-planck-strasse,"Max-Planck-Strasse in Dietzenbach, Germany",50.0045319,8.7896105,1,,,,,,,,Person,"Max-Planck-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,40a76b83b87fbe6821ed66312535cc81,german_fires_dietzenbach_locations__40a76b83b87fbe6821ed66312535cc81
mespelbrunner weg,"Mespelbrunner Weg in Dietzenbach, Germany",50.01313,8.7853034,1,,,,,,,,space,"Mespelbrunner Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,9a73934ae1fd04d94322182a36073e9e,german_fires_dietzenbach_locations__9a73934ae1fd04d94322182a36073e9e
messenhauser strasse,"Messenhauser Strasse in Dietzenbach, Germany",50.001732,8.7908371,1,,,,,,,,Wells,"Messenhauser Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,d8328cbb57eafcdb69e41929e1111a68,german_fires_dietzenbach_locations__d8328cbb57eafcdb69e41929e1111a68
michelstadter weg,"Michelstadter Weg in Dietzenbach, Germany",50.0144438,8.7791609,1,,,,,,,,space,"Michelstadter Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,0a7e8e2adcd72a26933c4ee5c94104ad,german_fires_dietzenbach_locations__0a7e8e2adcd72a26933c4ee5c94104ad
mozartstrasse,"Mozartstrasse in Dietzenbach, Germany",50.0046688,8.7799265,1,,,,,,,,Consulates,"Mozartstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,b6d30e288fc2cb90121f10b281b02413,german_fires_dietzenbach_locations__b6d30e288fc2cb90121f10b281b02413
munchener strasse,"Munchener Strasse in Dietzenbach, Germany",49.9957688,8.7687013,1,,,,,,,,Organization,"Munchener Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,44f17359661ab52ad6aa8743489ae87c,german_fires_dietzenbach_locations__44f17359661ab52ad6aa8743489ae87c
neckarstrasse,"Neckarstrasse in Dietzenbach, Germany",50.0276257,8.79189,1,,,,,,,,space,"Neckarstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,7216b85abfeee237bde47058ba0b0ed5,german_fires_dietzenbach_locations__7216b85abfeee237bde47058ba0b0ed5
nelkenweg,"Nelkenweg in Dietzenbach, Germany",50.0127829,8.7693205,1,,,,,,,,Media,"Nelkenweg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,c3ac1e31995abbe01dab473d07f25fa8,german_fires_dietzenbach_locations__c3ac1e31995abbe01dab473d07f25fa8
nelson-mandela-weg,"Nelson-Mandela-Weg in Dietzenbach, Germany",50.0225167,8.7744284,1,,,,,,,,Person,"Nelson-Mandela-Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,5a3fedf89487a84d41fe8de915bdb39f,german_fires_dietzenbach_locations__5a3fedf89487a84d41fe8de915bdb39f
neunkirchener weg,"Neunkirchener Weg in Dietzenbach, Germany",50.0145772,8.7802094,1,,,,,,,,Exec,"Neunkirchener Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,6024dff5492da3fea8adf7e80ea23cf8,german_fires_dietzenbach_locations__6024dff5492da3fea8adf7e80ea23cf8
neuweg,"Neuweg in Dietzenbach, Germany",50.004892,8.7836467,1,,,,,,,,Consulates,"Neuweg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,ec3a657dbad8f81fcda6c23652cad4b5,german_fires_dietzenbach_locations__ec3a657dbad8f81fcda6c23652cad4b5
nibelungenstrasse,"Nibelungenstrasse in Dietzenbach, Germany",50.0253805,8.7873176,1,,,,,,,,Wells,"Nibelungenstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,df88f447e5f5d0256057bb33b2b1d314,german_fires_dietzenbach_locations__df88f447e5f5d0256057bb33b2b1d314
niebergallweg,"Niebergallweg in Dietzenbach, Germany",50.0230533,8.7775358,1,,,,,,,,Wells,"Niebergallweg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,f8fd2c9e53c23060eb7050b3d7965c45,german_fires_dietzenbach_locations__f8fd2c9e53c23060eb7050b3d7965c45
nordweststrasse,"Nordweststrasse in Dietzenbach, Germany",50.012791,8.7662988,1,,,,,,,,News,"Nordweststrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,602e9a180052b37bfc8262c04d43c12f,german_fires_dietzenbach_locations__602e9a180052b37bfc8262c04d43c12f
normannenweg,"Normannenweg in Dietzenbach, Germany",50.0228815,8.7856301,1,,,,,,,,DiplomaticFacilities,"Normannenweg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,ada30f1fdc2c56e84babe1450fc16303,german_fires_dietzenbach_locations__ada30f1fdc2c56e84babe1450fc16303
ober-rodener strasse,"Ober-Rodener Strasse in Dietzenbach, Germany",50.0088327,8.7900392,1,,,,,,,,News,"Ober-Rodener Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,74e36ce3ed185a8f660c45a269c5706b,german_fires_dietzenbach_locations__74e36ce3ed185a8f660c45a269c5706b
obernburger weg,"Obernburger Weg in Dietzenbach, Germany",50.0146477,8.7842866,1,,,,,,,,Media,"Obernburger Weg in Dietzenbach, Germany",,german_fires_dietzenbach_locations,171117c5ca84fc544cec1394019f49dc,german_fires_dietzenbach_locations__171117c5ca84fc544cec1394019f49dc
odenwaldstrasse,"Odenwaldstrasse in Dietzenbach, Germany",50.0305387,8.7905884,1,,,,,,,,space,"Odenwaldstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,658688b8804ed0c6ad40303f248d94b5,german_fires_dietzenbach_locations__658688b8804ed0c6ad40303f248d94b5
offenbacher strasse,"Offenbacher Strasse in Dietzenbach, Germany",50.0179046,8.7805792,1,,,,,,,,CompanyKeyword,"Offenbacher Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,905fb30f94cff3fc5e32e74ab9b068e4,german_fires_dietzenbach_locations__905fb30f94cff3fc5e32e74ab9b068e4
offenthaler strasse,"Offenthaler Strasse in Dietzenbach, Germany",49.9971059,8.7639218,1,,,,,,,,Exec,"Offenthaler Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,b18ff66024453ae5dd88c54e627e1616,german_fires_dietzenbach_locations__b18ff66024453ae5dd88c54e627e1616
ostendstrasse,"Ostendstrasse in Dietzenbach, Germany",50.007274,8.7791296,1,,,,,,,,Refinery,"Ostendstrasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,e98c7c3d68caebfd855c34411357bbb1,german_fires_dietzenbach_locations__e98c7c3d68caebfd855c34411357bbb1
otto-hahn-strasse,"Otto-Hahn-Strasse in Dietzenbach, Germany",50.0162183,8.7934803,1,,,,,,,,Consulates,"Otto-Hahn-Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,cbe520a4dab5daf2c8a59eaffc8e1d15,german_fires_dietzenbach_locations__cbe520a4dab5daf2c8a59eaffc8e1d15
patershauser strasse,"Patershauser Strasse in Dietzenbach, Germany",50.029543,8.7939797,1,,,,,,,,Keyphrase,"Patershauser Strasse in Dietzenbach, Germany",,german_fires_dietzenbach_locations,880bb27e7ad2210ea79d604f567dc117,german_fires_dietzenbach_locations__880bb27e7ad2210ea79d604f567dc117
