handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
bellevillenewsd,Belleville News Democrat,illinois,agency;agency leadership;courthouse,local news,40.6331249,-89.3985283,,,LocalNews,Belleville News Democrat,,press_dgm_usms_mentioner_entities,e758e7de7f585149377e1b7737dd58b3,press_dgm_usms_mentioner_entities__e758e7de7f585149377e1b7737dd58b3
sjrbreaking,The State Journal Register,illinois,agency;agency leadership;courthouse,local news,40.6331249,-89.3985283,,,LocalNews,The State Journal Register,,press_dgm_usms_mentioner_entities,c65febf1e73cbe7c8f193aa7d4ed1391,press_dgm_usms_mentioner_entities__c65febf1e73cbe7c8f193aa7d4ed1391
rrstar,Rockford Register Star,illinois,agency;agency leadership;courthouse,local news,40.6331249,-89.3985283,,,LocalNews,Rockford Register Star,,press_dgm_usms_mentioner_entities,86e1e53d5b66a674fca15d44a9310fff,press_dgm_usms_mentioner_entities__86e1e53d5b66a674fca15d44a9310fff
theadvocateno,New Orleans Advocate,louisiana,agency;agency leadership;courthouse,local news,30.9842977,-91.9623327,,,LocalNews,New Orleans Advocate,,press_dgm_usms_mentioner_entities,f684839f7756cbbb38d306e064aec4d6,press_dgm_usms_mentioner_entities__f684839f7756cbbb38d306e064aec4d6
theadvocatebr,Baton Rouge Advocate,louisiana,agency;agency leadership;courthouse,local news,30.9842977,-91.9623327,,,LocalNews,Baton Rouge Advocate,,press_dgm_usms_mentioner_entities,26694fd8a5b1638cf6e9ac084f97eb81,press_dgm_usms_mentioner_entities__26694fd8a5b1638cf6e9ac084f97eb81
americanpress,American Press,louisiana,agency;agency leadership;courthouse,local news,30.9842977,-91.9623327,,,LocalNews,American Press,,press_dgm_usms_mentioner_entities,8b17451c45388776f5856b8e9a780dba,press_dgm_usms_mentioner_entities__8b17451c45388776f5856b8e9a780dba
towntalkdotcom,Town Talk,louisiana,agency;agency leadership;courthouse,local news,30.9842977,-91.9623327,,,LocalNews,Town Talk,,press_dgm_usms_mentioner_entities,5173b4d3b0ee7208de3a505293d1485d,press_dgm_usms_mentioner_entities__5173b4d3b0ee7208de3a505293d1485d
kzoo_gazette,Kalamazoo Gazette,michigan,agency;agency leadership;courthouse,local news,44.3148443,-85.6023643,,,LocalNews,Kalamazoo Gazette,,press_dgm_usms_mentioner_entities,86fbe3792c0a13d9b120b3d7259f85b6,press_dgm_usms_mentioner_entities__86fbe3792c0a13d9b120b3d7259f85b6
flintjournal,The Flint Journal,michigan,agency;agency leadership;courthouse,local news,44.3148443,-85.6023643,,,LocalNews,The Flint Journal,,press_dgm_usms_mentioner_entities,1a07fa0a7cabb531d21123fb398b52c8,press_dgm_usms_mentioner_entities__1a07fa0a7cabb531d21123fb398b52c8
grpress,Grand Rapids Press,michigan,agency;agency leadership;courthouse,local news,44.3148443,-85.6023643,,,LocalNews,Grand Rapids Press,,press_dgm_usms_mentioner_entities,8d37e6993a9a27ac221893c2f7de9b30,press_dgm_usms_mentioner_entities__8d37e6993a9a27ac221893c2f7de9b30
theoaklandpress,The Oakland Press,michigan,agency;agency leadership;courthouse,local news,44.3148443,-85.6023643,,,LocalNews,The Oakland Press,,press_dgm_usms_mentioner_entities,449b5e44b475c174e20eb83ab8bef495,press_dgm_usms_mentioner_entities__449b5e44b475c174e20eb83ab8bef495
macombdaily,The Macomb Daily,michigan,agency;agency leadership;courthouse,local news,44.3148443,-85.6023643,,,LocalNews,The Macomb Daily,,press_dgm_usms_mentioner_entities,06afd5e69a2cded4572c98f7f40762b0,press_dgm_usms_mentioner_entities__06afd5e69a2cded4572c98f7f40762b0
lsjnews,Lansing State Journal,michigan,agency;agency leadership;courthouse,local news,44.3148443,-85.6023643,,,LocalNews,Lansing State Journal,,press_dgm_usms_mentioner_entities,7921ac319abda75f72f253a61f21fd33,press_dgm_usms_mentioner_entities__7921ac319abda75f72f253a61f21fd33
theplaindealer,The Plain Dealer,ohio,agency;agency leadership;courthouse,local news,40.4172871,-82.907123,,,LocalNews,The Plain Dealer,,press_dgm_usms_mentioner_entities,f9266f92330abba45043212032f64694,press_dgm_usms_mentioner_entities__f9266f92330abba45043212032f64694
cinenquirerbrk,The Cincinnati Enquirer,ohio,agency;agency leadership;courthouse,local news,40.4172871,-82.907123,,,LocalNews,The Cincinnati Enquirer,,press_dgm_usms_mentioner_entities,fb7929a2dc71dce393f53a0722933b28,press_dgm_usms_mentioner_entities__fb7929a2dc71dce393f53a0722933b28
daytondailynews,Dayton Daily News,ohio,agency;agency leadership;courthouse,local news,40.4172871,-82.907123,,,LocalNews,Dayton Daily News,,press_dgm_usms_mentioner_entities,61d4ce02943725c3ae01f5c7e99dbb52,press_dgm_usms_mentioner_entities__61d4ce02943725c3ae01f5c7e99dbb52
beaconjournal,Akron Beacon Journal,ohio,agency;agency leadership;courthouse,local news,40.4172871,-82.907123,,,LocalNews,Akron Beacon Journal,,press_dgm_usms_mentioner_entities,af46197692406e505be236b24cc1efc8,press_dgm_usms_mentioner_entities__af46197692406e505be236b24cc1efc8
pittsburghpg,Pittsburgh Post-Gazette,pennsylvania,agency;agency leadership;courthouse,local news,41.2033216,-77.1945247,,,LocalNews,Pittsburgh Post-Gazette,,press_dgm_usms_mentioner_entities,4b30e4511257c09fdc2823385207e5dc,press_dgm_usms_mentioner_entities__4b30e4511257c09fdc2823385207e5dc
netimesofficial,Northeast Times,pennsylvania,agency;agency leadership;courthouse,local news,41.2033216,-77.1945247,,,LocalNews,Northeast Times,,press_dgm_usms_mentioner_entities,f1f20f55ccee67e1ad576ba306c96787,press_dgm_usms_mentioner_entities__f1f20f55ccee67e1ad576ba306c96787
pghcatholicnews,Pittsburgh Catholic,pennsylvania,agency;agency leadership;courthouse,local news,41.2033216,-77.1945247,,,LocalNews,Pittsburgh Catholic,,press_dgm_usms_mentioner_entities,412e247f8c150e58661c0e8a3de965e0,press_dgm_usms_mentioner_entities__412e247f8c150e58661c0e8a3de965e0
mcall,The Morning Call,pennsylvania,agency;agency leadership;courthouse,local news,41.2033216,-77.1945247,,,LocalNews,The Morning Call,,press_dgm_usms_mentioner_entities,310dba247c5bb75e308abbfa8c4789fb,press_dgm_usms_mentioner_entities__310dba247c5bb75e308abbfa8c4789fb
pghcitypaper,Pittsburgh City Paper,pennsylvania,agency;agency leadership;courthouse,local news,41.2033216,-77.1945247,,,LocalNews,Pittsburgh City Paper,,press_dgm_usms_mentioner_entities,f0d3fbb00661fa3c422b724ca175e980,press_dgm_usms_mentioner_entities__f0d3fbb00661fa3c422b724ca175e980
londonlive,London Live,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,London Live,,press_dgm_usms_mentioner_entities,8751e80a8da27924cc558e8412a06c25,press_dgm_usms_mentioner_entities__8751e80a8da27924cc558e8412a06c25
times_series,Barnet Borough Times,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Barnet Borough Times,,press_dgm_usms_mentioner_entities,60cc334e6c773ccbea1af901accbc782,press_dgm_usms_mentioner_entities__60cc334e6c773ccbea1af901accbc782
eladvertiser,East London Advertiser,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,East London Advertiser,,press_dgm_usms_mentioner_entities,57e252ca56c8ec2363bb0496cb557dca,press_dgm_usms_mentioner_entities__57e252ca56c8ec2363bb0496cb557dca
ealinggazette,Ealing Gazette,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Ealing Gazette,,press_dgm_usms_mentioner_entities,d774c08fb41e63a4ae45961c1537d7f2,press_dgm_usms_mentioner_entities__d774c08fb41e63a4ae45961c1537d7f2
islingtongztte,Islington Gazette,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Islington Gazette,,press_dgm_usms_mentioner_entities,a8b7d39e239e29acddb222da531f9649,press_dgm_usms_mentioner_entities__a8b7d39e239e29acddb222da531f9649
newhamrecorder,Newham Recorder,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Newham Recorder,,press_dgm_usms_mentioner_entities,9e16f820fb175341aaacc06fdb67dedc,press_dgm_usms_mentioner_entities__9e16f820fb175341aaacc06fdb67dedc
richmondtimes,Richmond & Twickenham Times,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Richmond & Twickenham Times,,press_dgm_usms_mentioner_entities,555b31cc882d6ca73d369e70fe5f856a,press_dgm_usms_mentioner_entities__555b31cc882d6ca73d369e70fe5f856a
elondonguardian,East London Guardian,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,East London Guardian,,press_dgm_usms_mentioner_entities,c3956d425802bf88102482f1ab60b300,press_dgm_usms_mentioner_entities__c3956d425802bf88102482f1ab60b300
southwark_news,Southwark News,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Southwark News,,press_dgm_usms_mentioner_entities,2dc44951fcfffdec3444f14cb0989934,press_dgm_usms_mentioner_entities__2dc44951fcfffdec3444f14cb0989934
surreycomet,Surrey Comet,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Surrey Comet,,press_dgm_usms_mentioner_entities,8de55e9e9b7a0f45f51e9c2387623267,press_dgm_usms_mentioner_entities__8de55e9e9b7a0f45f51e9c2387623267
islingtontrib,Islington Tribune,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Islington Tribune,,press_dgm_usms_mentioner_entities,0236889aff938ad4a9ee6065e10489ee,press_dgm_usms_mentioner_entities__0236889aff938ad4a9ee6065e10489ee
newjournal,Camden New Journal,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Camden New Journal,,press_dgm_usms_mentioner_entities,9fb3d83b3c321a22ce7baa71e07e5dd2,press_dgm_usms_mentioner_entities__9fb3d83b3c321a22ce7baa71e07e5dd2
croydonguardian,Croydon Guardian,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Croydon Guardian,,press_dgm_usms_mentioner_entities,ec193221a949f1fdda9453c03719863c,press_dgm_usms_mentioner_entities__ec193221a949f1fdda9453c03719863c
fitzrovianews,Fitzrovia News,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Fitzrovia News,,press_dgm_usms_mentioner_entities,01b08a2b4ebc268027ccad77a09acdd2,press_dgm_usms_mentioner_entities__01b08a2b4ebc268027ccad77a09acdd2
ilfordrecorder,Ilford Recorder,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Ilford Recorder,,press_dgm_usms_mentioner_entities,dbb3a4d4c96e756e2aff31e2c5f51074,press_dgm_usms_mentioner_entities__dbb3a4d4c96e756e2aff31e2c5f51074
wimbledonnews,Wimbledon Times,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Wimbledon Times,,press_dgm_usms_mentioner_entities,c1597d1a3f614836b2885211699c3887,press_dgm_usms_mentioner_entities__c1597d1a3f614836b2885211699c3887
streathamnews,Streatham Guardian,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Streatham Guardian,,press_dgm_usms_mentioner_entities,7cf96562ccece19c49186e782cc7a6c7,press_dgm_usms_mentioner_entities__7cf96562ccece19c49186e782cc7a6c7
suttonguardian,Sutton Guardian,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Sutton Guardian,,press_dgm_usms_mentioner_entities,7377d116e17a30b3a0b5f0c075e86144,press_dgm_usms_mentioner_entities__7377d116e17a30b3a0b5f0c075e86144
westminsterxtra,Westminster Extra,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Westminster Extra,,press_dgm_usms_mentioner_entities,efbb9dd0a9d156f9d1397b1cad9da40e,press_dgm_usms_mentioner_entities__efbb9dd0a9d156f9d1397b1cad9da40e
hamandhigh,Ham & High,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Ham & High,,press_dgm_usms_mentioner_entities,72155a469b600fe2b32f5f138705af18,press_dgm_usms_mentioner_entities__72155a469b600fe2b32f5f138705af18
hackneycitizen,Hackney Citizen,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Hackney Citizen,,press_dgm_usms_mentioner_entities,251cbb78ed94c6a3f5ecaf9957194ac7,press_dgm_usms_mentioner_entities__251cbb78ed94c6a3f5ecaf9957194ac7
853london,853 London,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,853 London,,press_dgm_usms_mentioner_entities,c7e4af1746599a78a08e7408bb2dcfeb,press_dgm_usms_mentioner_entities__c7e4af1746599a78a08e7408bb2dcfeb
charltoncse7,The Charlton Champion,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,The Charlton Champion,,press_dgm_usms_mentioner_entities,1f95668a3537a52c7a3a5deadf48c4fc,press_dgm_usms_mentioner_entities__1f95668a3537a52c7a3a5deadf48c4fc
dulwichdiverter,Dulwich Diverter,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Dulwich Diverter,,press_dgm_usms_mentioner_entities,ff7980f660b0113cadc42b115b530725,press_dgm_usms_mentioner_entities__ff7980f660b0113cadc42b115b530725
enfielddispatch,Enfield Dispatch,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Enfield Dispatch,,press_dgm_usms_mentioner_entities,3744b8beed8bbf263ed82dede57f2757,press_dgm_usms_mentioner_entities__3744b8beed8bbf263ed82dede57f2757
insidecroydon,Inside Croydon,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Inside Croydon,,press_dgm_usms_mentioner_entities,50d939946c1728ba75005e3694c8dde9,press_dgm_usms_mentioner_entities__50d939946c1728ba75005e3694c8dde9
se1,London SE1,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,London SE1,,press_dgm_usms_mentioner_entities,fb1f35131cf99b909721c6933808633d,press_dgm_usms_mentioner_entities__fb1f35131cf99b909721c6933808633d
peckhampeculiar,The Peckham Peculiar,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,The Peckham Peculiar,,press_dgm_usms_mentioner_entities,6fc51afff1431bdb9f9deb618e4c8e94,press_dgm_usms_mentioner_entities__6fc51afff1431bdb9f9deb618e4c8e94
tottenhamcp,Tottenham Community Press,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Tottenham Community Press,,press_dgm_usms_mentioner_entities,ed19fc471a41eb62bf0135481d664c7d,press_dgm_usms_mentioner_entities__ed19fc471a41eb62bf0135481d664c7d
wfecho,Waltham Forest Echo,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Waltham Forest Echo,,press_dgm_usms_mentioner_entities,615dee10b482172799c7d465d63ae6d0,press_dgm_usms_mentioner_entities__615dee10b482172799c7d465d63ae6d0
yourharlow,Your Harlow,london,agency;agency leadership;courthouse,local news,51.5072178,-0.1275862,,,LocalNews,Your Harlow,,press_dgm_usms_mentioner_entities,525d8aec22cc4b9bda7af7d8593aec77,press_dgm_usms_mentioner_entities__525d8aec22cc4b9bda7af7d8593aec77
