keyword,caption_name,location_lower,entity_type,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
Lebanon,Lebanon,Lebanon,Country,Country,Lebanon,,dgm_traveladvisories_countries_aus,b45ff92cc522bb89bfc3b8ef3fc21b7d,dgm_traveladvisories_countries_aus__b45ff92cc522bb89bfc3b8ef3fc21b7d
Lesotho,Lesotho,Lesotho,Country,Country,Lesotho,,dgm_traveladvisories_countries_aus,e99bb6b91ef51dbe4eec9340dc7c68cf,dgm_traveladvisories_countries_aus__e99bb6b91ef51dbe4eec9340dc7c68cf
Liberia,Liberia,Liberia,Country,Country,Liberia,,dgm_traveladvisories_countries_aus,642cab67fc263bb61ae4ccbd577c8aa4,dgm_traveladvisories_countries_aus__642cab67fc263bb61ae4ccbd577c8aa4
Libya,Libya,Libya,Country,Country,Libya,,dgm_traveladvisories_countries_aus,742b8abe5776a6d942a92ce7dc7d84a0,dgm_traveladvisories_countries_aus__742b8abe5776a6d942a92ce7dc7d84a0
Liechtenstein,Liechtenstein,Liechtenstein,Country,Country,Liechtenstein,,dgm_traveladvisories_countries_aus,da4e3775bd2de6c37fadd9b0188f7a4e,dgm_traveladvisories_countries_aus__da4e3775bd2de6c37fadd9b0188f7a4e
Lithuania,Lithuania,Lithuania,Country,Country,Lithuania,,dgm_traveladvisories_countries_aus,d9051e0b77f8bb5521389618e70e2ada,dgm_traveladvisories_countries_aus__d9051e0b77f8bb5521389618e70e2ada
Luxembourg,Luxembourg,Luxembourg,Country,Country,Luxembourg,,dgm_traveladvisories_countries_aus,06630c890abadde9228ea818ce52b621,dgm_traveladvisories_countries_aus__06630c890abadde9228ea818ce52b621
Macedonia,Macedonia,Macedonia,Country,Country,Macedonia,,dgm_traveladvisories_countries_aus,5547baeda33255ad8f5307fc92cb589e,dgm_traveladvisories_countries_aus__5547baeda33255ad8f5307fc92cb589e
Madagascar,Madagascar,Madagascar,Country,Country,Madagascar,,dgm_traveladvisories_countries_aus,b5bcce260d9e303ca0e63f055187ed28,dgm_traveladvisories_countries_aus__b5bcce260d9e303ca0e63f055187ed28
Malawi,Malawi,Malawi,Country,Country,Malawi,,dgm_traveladvisories_countries_aus,70965feb0441ff7fc1982fc5c509136e,dgm_traveladvisories_countries_aus__70965feb0441ff7fc1982fc5c509136e
Malaysia,Malaysia,Malaysia,Country,Country,Malaysia,,dgm_traveladvisories_countries_aus,3f0e49c46cbde0c7adf5ea04a97ab261,dgm_traveladvisories_countries_aus__3f0e49c46cbde0c7adf5ea04a97ab261
Maldives,Maldives,Maldives,Country,Country,Maldives,,dgm_traveladvisories_countries_aus,62235142f3fca96e1f2cd0ed4a7de48d,dgm_traveladvisories_countries_aus__62235142f3fca96e1f2cd0ed4a7de48d
Mali,Mali,Mali,Country,Country,Mali,,dgm_traveladvisories_countries_aus,e90c93ceb8ccdcdf3b797f47edee866d,dgm_traveladvisories_countries_aus__e90c93ceb8ccdcdf3b797f47edee866d
Malta,Malta,Malta,Country,Country,Malta,,dgm_traveladvisories_countries_aus,92468e8a62373add2b9caefddbcf1303,dgm_traveladvisories_countries_aus__92468e8a62373add2b9caefddbcf1303
Marshall Islands,Marshall Islands,Marshall Islands,Country,Country,Marshall Islands,,dgm_traveladvisories_countries_aus,0d682c020f9347a5cfaa8fbd18e92ead,dgm_traveladvisories_countries_aus__0d682c020f9347a5cfaa8fbd18e92ead
Mauritania,Mauritania,Mauritania,Country,Country,Mauritania,,dgm_traveladvisories_countries_aus,d7fe73b6846dfc672236e636aa2cf6b5,dgm_traveladvisories_countries_aus__d7fe73b6846dfc672236e636aa2cf6b5
Mauritius,Mauritius,Mauritius,Country,Country,Mauritius,,dgm_traveladvisories_countries_aus,07f3ca235faaa1c9ad16facef5526d8b,dgm_traveladvisories_countries_aus__07f3ca235faaa1c9ad16facef5526d8b
Mexico,Mexico,Mexico,Country,Country,Mexico,,dgm_traveladvisories_countries_aus,8dbb07a18d46f63d8b3c8994d5ccc351,dgm_traveladvisories_countries_aus__8dbb07a18d46f63d8b3c8994d5ccc351
Micronesia,Micronesia,Micronesia,Country,Country,Micronesia,,dgm_traveladvisories_countries_aus,19a5a05a4982fef88f96039a43dbcfd8,dgm_traveladvisories_countries_aus__19a5a05a4982fef88f96039a43dbcfd8
Moldavia,Moldavia,Moldavia,Country,Country,Moldavia,,dgm_traveladvisories_countries_aus,032db7a471952ca2c36e0432aaffe0e7,dgm_traveladvisories_countries_aus__032db7a471952ca2c36e0432aaffe0e7
Monaco,Monaco,Monaco,Country,Country,Monaco,,dgm_traveladvisories_countries_aus,d6a297c6193fd59309453a0db7a51b90,dgm_traveladvisories_countries_aus__d6a297c6193fd59309453a0db7a51b90
Mongolia,Mongolia,Mongolia,Country,Country,Mongolia,,dgm_traveladvisories_countries_aus,bb6a72b6a93150d4181e50496fc15f5a,dgm_traveladvisories_countries_aus__bb6a72b6a93150d4181e50496fc15f5a
Montenegro,Montenegro,Montenegro,Country,Country,Montenegro,,dgm_traveladvisories_countries_aus,4e92f9d2cdf0b8eb493ae3a19709d121,dgm_traveladvisories_countries_aus__4e92f9d2cdf0b8eb493ae3a19709d121
Morocco,Morocco,Morocco,Country,Country,Morocco,,dgm_traveladvisories_countries_aus,4d4a1722d8e85909a576da2c42878ff0,dgm_traveladvisories_countries_aus__4d4a1722d8e85909a576da2c42878ff0
Mozambique,Mozambique,Mozambique,Country,Country,Mozambique,,dgm_traveladvisories_countries_aus,a6d3bea3fa66775952e080b90bb0c4f1,dgm_traveladvisories_countries_aus__a6d3bea3fa66775952e080b90bb0c4f1
Namibia,Namibia,Namibia,Country,Country,Namibia,,dgm_traveladvisories_countries_aus,69f4287626aee77f93e2c891b518838b,dgm_traveladvisories_countries_aus__69f4287626aee77f93e2c891b518838b
Nauru,Nauru,Nauru,Country,Country,Nauru,,dgm_traveladvisories_countries_aus,d0c5ab6bebe308a495693e990a2947bc,dgm_traveladvisories_countries_aus__d0c5ab6bebe308a495693e990a2947bc
Nepal,Nepal,Nepal,Country,Country,Nepal,,dgm_traveladvisories_countries_aus,7fef6b003c726890ea5ca3708fe8ff56,dgm_traveladvisories_countries_aus__7fef6b003c726890ea5ca3708fe8ff56
Netherlands,Netherlands,Netherlands,Country,Country,Netherlands,,dgm_traveladvisories_countries_aus,a67d4cbdd1b59e0ffccc6bafc83eb033,dgm_traveladvisories_countries_aus__a67d4cbdd1b59e0ffccc6bafc83eb033
New Zealand,New Zealand,New Zealand,Country,Country,New Zealand,,dgm_traveladvisories_countries_aus,c51ed580ea5e20c910d951f692512b4d,dgm_traveladvisories_countries_aus__c51ed580ea5e20c910d951f692512b4d
Nicaragua,Nicaragua,Nicaragua,Country,Country,Nicaragua,,dgm_traveladvisories_countries_aus,3bfe17f6c2d1b8941df303de7aec2eb0,dgm_traveladvisories_countries_aus__3bfe17f6c2d1b8941df303de7aec2eb0
Nieu,Nieu,Nieu,Country,Country,Nieu,,dgm_traveladvisories_countries_aus,f7de72cb3906b67f0ee439e023ad05ad,dgm_traveladvisories_countries_aus__f7de72cb3906b67f0ee439e023ad05ad
Niger,Niger,Niger,Country,Country,Niger,,dgm_traveladvisories_countries_aus,bf2ec44b27fc25c6fd8a38792b9ef2a8,dgm_traveladvisories_countries_aus__bf2ec44b27fc25c6fd8a38792b9ef2a8
Nigeria,Nigeria,Nigeria,Country,Country,Nigeria,,dgm_traveladvisories_countries_aus,5d839147c83e283c1d1bb705dc50586f,dgm_traveladvisories_countries_aus__5d839147c83e283c1d1bb705dc50586f
North Korea,North Korea,North Korea,Country,Country,North Korea,,dgm_traveladvisories_countries_aus,855b3780658ec33023cefc8b4e397a1d,dgm_traveladvisories_countries_aus__855b3780658ec33023cefc8b4e397a1d
Northern Ireland,Northern Ireland,Northern Ireland,Country,Country,Northern Ireland,,dgm_traveladvisories_countries_aus,48a97757b79e27034f824854ee0f4f46,dgm_traveladvisories_countries_aus__48a97757b79e27034f824854ee0f4f46
Norway,Norway,Norway,Country,Country,Norway,,dgm_traveladvisories_countries_aus,d5b9290a0b67727d4ba1ca6059dc31a6,dgm_traveladvisories_countries_aus__d5b9290a0b67727d4ba1ca6059dc31a6
Oman,Oman,Oman,Country,Country,Oman,,dgm_traveladvisories_countries_aus,1c77b9733832da9d1ffac66620f3c006,dgm_traveladvisories_countries_aus__1c77b9733832da9d1ffac66620f3c006
Pakistan,Pakistan,Pakistan,Country,Country,Pakistan,,dgm_traveladvisories_countries_aus,b9698b8546220246fe600a949db326bf,dgm_traveladvisories_countries_aus__b9698b8546220246fe600a949db326bf
Panama,Panama,Panama,Country,Country,Panama,,dgm_traveladvisories_countries_aus,6bec347f256837d3539ad619bd489de7,dgm_traveladvisories_countries_aus__6bec347f256837d3539ad619bd489de7
Papua New Guinea,Papua New Guinea,Papua New Guinea,Country,Country,Papua New Guinea,,dgm_traveladvisories_countries_aus,f670d3806d530c3e5cb1f31dca457751,dgm_traveladvisories_countries_aus__f670d3806d530c3e5cb1f31dca457751
Paraguay,Paraguay,Paraguay,Country,Country,Paraguay,,dgm_traveladvisories_countries_aus,73101738da81e5cbb87b64cd400a4405,dgm_traveladvisories_countries_aus__73101738da81e5cbb87b64cd400a4405
Peru,Peru,Peru,Country,Country,Peru,,dgm_traveladvisories_countries_aus,84c8fa2341f7d052a1ee3a36ff043798,dgm_traveladvisories_countries_aus__84c8fa2341f7d052a1ee3a36ff043798
Philippines,Philippines,Philippines,Country,Country,Philippines,,dgm_traveladvisories_countries_aus,77dab2f81a6c8c9136efba7ab2c4c0f2,dgm_traveladvisories_countries_aus__77dab2f81a6c8c9136efba7ab2c4c0f2
Poland,Poland,Poland,Country,Country,Poland,,dgm_traveladvisories_countries_aus,94880bda83bda77c5692876700711f15,dgm_traveladvisories_countries_aus__94880bda83bda77c5692876700711f15
Portugal,Portugal,Portugal,Country,Country,Portugal,,dgm_traveladvisories_countries_aus,ea71b362e3ea9969db085abfccdeb10d,dgm_traveladvisories_countries_aus__ea71b362e3ea9969db085abfccdeb10d
Qatar,Qatar,Qatar,Country,Country,Qatar,,dgm_traveladvisories_countries_aus,7cc7ef17c45527cf90fcf27516794d21,dgm_traveladvisories_countries_aus__7cc7ef17c45527cf90fcf27516794d21
Romania,Romania,Romania,Country,Country,Romania,,dgm_traveladvisories_countries_aus,0c7d5ae44b2a0be9ebd7d6b9f7d60f20,dgm_traveladvisories_countries_aus__0c7d5ae44b2a0be9ebd7d6b9f7d60f20
Russia,Russia,Russia,Country,Country,Russia,,dgm_traveladvisories_countries_aus,5feb168ca8fb495dcc89b1208cdeb919,dgm_traveladvisories_countries_aus__5feb168ca8fb495dcc89b1208cdeb919
Rwanda,Rwanda,Rwanda,Country,Country,Rwanda,,dgm_traveladvisories_countries_aus,9d7ed5d77d647e89c3cc11757d651dc2,dgm_traveladvisories_countries_aus__9d7ed5d77d647e89c3cc11757d651dc2
Saint Kitts-Nevis,Saint Kitts-Nevis,Saint Kitts-Nevis,Country,Country,Saint Kitts-Nevis,,dgm_traveladvisories_countries_aus,7a1d23b431a990f7bf3ae03c5c1e94f9,dgm_traveladvisories_countries_aus__7a1d23b431a990f7bf3ae03c5c1e94f9
Saint Lucia,Saint Lucia,Saint Lucia,Country,Country,Saint Lucia,,dgm_traveladvisories_countries_aus,d1ef233007d706d71aa6d46642d5f804,dgm_traveladvisories_countries_aus__d1ef233007d706d71aa6d46642d5f804
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Country,Country,Saint Vincent and the Grenadines,,dgm_traveladvisories_countries_aus,c6f5008606ccd26c840a52657d671c4b,dgm_traveladvisories_countries_aus__c6f5008606ccd26c840a52657d671c4b
San Marino,San Marino,San Marino,Country,Country,San Marino,,dgm_traveladvisories_countries_aus,a7db85742c67a70f8764c4d9c53bdb36,dgm_traveladvisories_countries_aus__a7db85742c67a70f8764c4d9c53bdb36
Sao Tomé and Principe,Sao Tomé and Principe,Sao Tomé and Principe,Country,Country,Sao Tomé and Principe,,dgm_traveladvisories_countries_aus,b84649e00ff96f892b40961308ae5a6a,dgm_traveladvisories_countries_aus__b84649e00ff96f892b40961308ae5a6a
Saudi Arabia,Saudi Arabia,Saudi Arabia,Country,Country,Saudi Arabia,,dgm_traveladvisories_countries_aus,b835b521c29f399c78124c4b59341691,dgm_traveladvisories_countries_aus__b835b521c29f399c78124c4b59341691
Scotland,Scotland,Scotland,Country,Country,Scotland,,dgm_traveladvisories_countries_aus,da5dd6f051ca74960ec199973cf8bf0f,dgm_traveladvisories_countries_aus__da5dd6f051ca74960ec199973cf8bf0f
Senegal,Senegal,Senegal,Country,Country,Senegal,,dgm_traveladvisories_countries_aus,9986531359550785caffb2032622437f,dgm_traveladvisories_countries_aus__9986531359550785caffb2032622437f
Serbia,Serbia,Serbia,Country,Country,Serbia,,dgm_traveladvisories_countries_aus,2ff6e535bd2f100979a171ad430e642b,dgm_traveladvisories_countries_aus__2ff6e535bd2f100979a171ad430e642b
Seychelles,Seychelles,Seychelles,Country,Country,Seychelles,,dgm_traveladvisories_countries_aus,d2e4449b45608e33e472d939a73868f7,dgm_traveladvisories_countries_aus__d2e4449b45608e33e472d939a73868f7
Sierra Leone,Sierra Leone,Sierra Leone,Country,Country,Sierra Leone,,dgm_traveladvisories_countries_aus,97527dec0ae1a703599581d4f25dfbce,dgm_traveladvisories_countries_aus__97527dec0ae1a703599581d4f25dfbce
Slovakia,Slovakia,Slovakia,Country,Country,Slovakia,,dgm_traveladvisories_countries_aus,88a392b5a8d8f73986d83a2deefb0472,dgm_traveladvisories_countries_aus__88a392b5a8d8f73986d83a2deefb0472
Slovenia,Slovenia,Slovenia,Country,Country,Slovenia,,dgm_traveladvisories_countries_aus,00247297c394dd443dc97067830c35f4,dgm_traveladvisories_countries_aus__00247297c394dd443dc97067830c35f4
Soloman Islands,Soloman Islands,Soloman Islands,Country,Country,Soloman Islands,,dgm_traveladvisories_countries_aus,5009123ea6a473accd8dff090dd2c1fa,dgm_traveladvisories_countries_aus__5009123ea6a473accd8dff090dd2c1fa
Somalia,Somalia,Somalia,Country,Country,Somalia,,dgm_traveladvisories_countries_aus,921855f753932de762b780405a50bdf7,dgm_traveladvisories_countries_aus__921855f753932de762b780405a50bdf7
South Africa,South Africa,South Africa,Country,Country,South Africa,,dgm_traveladvisories_countries_aus,c89bc418c38da77213c6c6e03cac2510,dgm_traveladvisories_countries_aus__c89bc418c38da77213c6c6e03cac2510
South Korea,South Korea,South Korea,Country,Country,South Korea,,dgm_traveladvisories_countries_aus,4d4803b0bb7dab1b0627e4f8277edc5b,dgm_traveladvisories_countries_aus__4d4803b0bb7dab1b0627e4f8277edc5b
Spain,Spain,Spain,Country,Country,Spain,,dgm_traveladvisories_countries_aus,907eba32d950bfab68227fd7ea22999b,dgm_traveladvisories_countries_aus__907eba32d950bfab68227fd7ea22999b
