german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
grosser reitweg,"Grosser Reitweg in Pinneberg, Germany",53.6474462,9.7990542,1,,,,Wells,"Grosser Reitweg in Pinneberg, Germany",,german_fires_pinneberg_locations,2e148da2964ca065167dd9d9fa9ffca8,german_fires_pinneberg_locations__2e148da2964ca065167dd9d9fa9ffca8
grosses feld,"Grosses Feld in Pinneberg, Germany",53.6222323,9.7902056,1,,,,Organization,"Grosses Feld in Pinneberg, Germany",,german_fires_pinneberg_locations,3d52cf707fbcdf9ba0d9206d994ac5a3,german_fires_pinneberg_locations__3d52cf707fbcdf9ba0d9206d994ac5a3
gruner kamp,"Gruner Kamp in Pinneberg, Germany",53.6499493,9.7813665,1,,,,Shipping,"Gruner Kamp in Pinneberg, Germany",,german_fires_pinneberg_locations,0f0de04330d6128900e2e97e92d6eebd,german_fires_pinneberg_locations__0f0de04330d6128900e2e97e92d6eebd
gustav-strobel-ring,"Gustav-Strobel-Ring in Pinneberg, Germany",53.6544008,9.7751769,1,,,,Keyphrase,"Gustav-Strobel-Ring in Pinneberg, Germany",,german_fires_pinneberg_locations,6cd590802988d5a9680c321d35d9bc14,german_fires_pinneberg_locations__6cd590802988d5a9680c321d35d9bc14
gartnerstrasse,"Gartnerstrasse in Pinneberg, Germany",53.6317648,9.8585365,1,,,,Refinery,"Gartnerstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,d1b695f261f7a5ae67948278a46f5336,german_fires_pinneberg_locations__d1b695f261f7a5ae67948278a46f5336
haderslebener strasse,"Haderslebener Strasse in Pinneberg, Germany",53.6766847,9.8018782,1,,,,ForeignMinistry,"Haderslebener Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,6ebaa2398a82777614987baeec09b4da,german_fires_pinneberg_locations__6ebaa2398a82777614987baeec09b4da
haidberg,"Haidberg in Pinneberg, Germany",53.6711328,9.7972856,1,,,,space,"Haidberg in Pinneberg, Germany",,german_fires_pinneberg_locations,107edea1a8c14f06d318326dea03717b,german_fires_pinneberg_locations__107edea1a8c14f06d318326dea03717b
haidkamp,"Haidkamp in Pinneberg, Germany",53.6719172,9.8044613,1,,,,LegislativeCommittee,"Haidkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,3c4ac59e4412c380e9521160b04313c1,german_fires_pinneberg_locations__3c4ac59e4412c380e9521160b04313c1
haidloh,"Haidloh in Pinneberg, Germany",53.6724769,9.7970107,1,,,,LegislativeCommittee,"Haidloh in Pinneberg, Germany",,german_fires_pinneberg_locations,c5034f9744f93bec1122e77b9b45d3ad,german_fires_pinneberg_locations__c5034f9744f93bec1122e77b9b45d3ad
hainbuchenkamp,"Hainbuchenkamp in Pinneberg, Germany",53.6537249,9.7721295,1,,,,Pipeline,"Hainbuchenkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,e76c88982960c10967c86291669035e8,german_fires_pinneberg_locations__e76c88982960c10967c86291669035e8
halstenbeker strasse,"Halstenbeker Strasse in Pinneberg, Germany",53.6410319,9.819419,1,,,,AAEntity,"Halstenbeker Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,6d89d25b859a9810aef5229935099622,german_fires_pinneberg_locations__6d89d25b859a9810aef5229935099622
hans-bockler-hof,"Hans-Bockler-Hof in Pinneberg, Germany",53.6554836,9.7832403,1,,,,CompanyKeyword,"Hans-Bockler-Hof in Pinneberg, Germany",,german_fires_pinneberg_locations,b5f52721c9f1ca1b83d3dd11011f4019,german_fires_pinneberg_locations__b5f52721c9f1ca1b83d3dd11011f4019
hasenkehre,"Hasenkehre in Pinneberg, Germany",53.6377853,9.7934571,1,,,,LegislativeCommittee,"Hasenkehre in Pinneberg, Germany",,german_fires_pinneberg_locations,624d81c1aa83d10ef4594f8219971c85,german_fires_pinneberg_locations__624d81c1aa83d10ef4594f8219971c85
hebbelstrasse,"Hebbelstrasse in Pinneberg, Germany",53.654339,9.7779947,1,,,,Person,"Hebbelstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,b9f67a4676b1ea13115ca8a17bb4f577,german_fires_pinneberg_locations__b9f67a4676b1ea13115ca8a17bb4f577
heckenkirschenweg,"Heckenkirschenweg in Pinneberg, Germany",53.6530811,9.7723324,1,,,,Shipping,"Heckenkirschenweg in Pinneberg, Germany",,german_fires_pinneberg_locations,3c6dcbbb7de333aa14435e7c31f76cd5,german_fires_pinneberg_locations__3c6dcbbb7de333aa14435e7c31f76cd5
heckenrosenstieg,"Heckenrosenstieg in Pinneberg, Germany",53.6555032,9.7738041,1,,,,space,"Heckenrosenstieg in Pinneberg, Germany",,german_fires_pinneberg_locations,fdddb3bf8ce2385fa23ca2946e154751,german_fires_pinneberg_locations__fdddb3bf8ce2385fa23ca2946e154751
heideweg,"Heideweg in Pinneberg, Germany",53.6332892,9.761576,1,,,,Person,"Heideweg in Pinneberg, Germany",,german_fires_pinneberg_locations,f40b6e1a347f158ca2fd09e147026e32,german_fires_pinneberg_locations__f40b6e1a347f158ca2fd09e147026e32
heimkehrerstrasse,"Heimkehrerstrasse in Pinneberg, Germany",53.6545315,9.7806623,1,,,,Consulates,"Heimkehrerstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,2aa94bef8842f466203d3fa34fb54841,german_fires_pinneberg_locations__2aa94bef8842f466203d3fa34fb54841
heinrich-boschen-strasse,"Heinrich-Boschen-Strasse in Pinneberg, Germany",53.6541076,9.7913718,1,,,,LegislativeCommittee,"Heinrich-Boschen-Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,df0338bcdd3a4da0960d1085c18ec74d,german_fires_pinneberg_locations__df0338bcdd3a4da0960d1085c18ec74d
