handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
hkairport,Hong Kong International Airport,hong kong,agency;agency leadership;tsa iir;airport security;pre checks,airport,22.308047,113.9184808,,,Airport,Hong Kong International Airport,,dgm_tsa_mentioner_entities,f88cd6fa9d3fc972303b713a43bc5b8b,dgm_tsa_mentioner_entities__f88cd6fa9d3fc972303b713a43bc5b8b
airport_fra,Frankfurt Airport,frankfurt,agency;agency leadership;tsa iir;airport security;pre checks,airport,50.0379326,8.5621518,,,Airport,Frankfurt Airport,,dgm_tsa_mentioner_entities,6fe5c075d1ef054e2b9d0274e6fc22fe,dgm_tsa_mentioner_entities__6fe5c075d1ef054e2b9d0274e6fc22fe
delhiairport,Indira Gandhi International Airport,new delhi,agency;agency leadership;tsa iir;airport security;pre checks,airport,28.5561624,77.0999578,,,Airport,Indira Gandhi International Airport,,dgm_tsa_mentioner_entities,63a3ccbcbbd4c1bc7d20441da10cc230,dgm_tsa_mentioner_entities__63a3ccbcbbd4c1bc7d20441da10cc230
changiairport,Singapore Changi Airport,singapore,agency;agency leadership;tsa iir;airport security;pre checks,airport,1.3644202,103.9915308,,,Airport,Singapore Changi Airport,,dgm_tsa_mentioner_entities,bd88d9590ed4eb5330c84f494a6b7584,dgm_tsa_mentioner_entities__bd88d9590ed4eb5330c84f494a6b7584
suvarnabhumiair,Suvarnabhumi Airport,bangkok,agency;agency leadership;tsa iir;airport security;pre checks,airport,13.6899991,100.7501124,,,Airport,Suvarnabhumi Airport,,dgm_tsa_mentioner_entities,99b5e10bcf2db49c0968e7a1dcabb89e,dgm_tsa_mentioner_entities__99b5e10bcf2db49c0968e7a1dcabb89e
cgk_ap2,Soekarno–Hatta International Airport,jakarta,agency;agency leadership;tsa iir;airport security;pre checks,airport,-6.1275282,106.6537058,,,Airport,Soekarno–Hatta International Airport,,dgm_tsa_mentioner_entities,b29e6f40350ed281083b58a696e52c2b,dgm_tsa_mentioner_entities__b29e6f40350ed281083b58a696e52c2b
igairport,Istanbul Airport,istanbul,agency;agency leadership;tsa iir;airport security;pre checks,airport,41.2599,28.7427,,,Airport,Istanbul Airport,,dgm_tsa_mentioner_entities,83cc0a62d551db6b13a0e12817bed1f6,dgm_tsa_mentioner_entities__83cc0a62d551db6b13a0e12817bed1f6
torontopearson,Lester B. Pearson International Airport,toronto,agency;agency leadership;tsa iir;airport security;pre checks,airport,43.6777176,-79.6248197,,,Airport,Lester B. Pearson International Airport,,dgm_tsa_mentioner_entities,0044d50f30532c5293efc0d74d6923ca,dgm_tsa_mentioner_entities__0044d50f30532c5293efc0d74d6923ca
aicm_mx,Mexico City International Airport,mexico city,agency;agency leadership;tsa iir;airport security;pre checks,airport,19.4360762,-99.0719083,,,Airport,Mexico City International Airport,,dgm_tsa_mentioner_entities,09bc471e4505c5e9b565707ef052369c,dgm_tsa_mentioner_entities__09bc471e4505c5e9b565707ef052369c
svoglobal,Sheremetyevo Alexander S. Pushkin International Airport,moscow,agency;agency leadership;tsa iir;airport security;pre checks,airport,55.9736482,37.412503,,,Airport,Sheremetyevo Alexander S. Pushkin International Airport,,dgm_tsa_mentioner_entities,73606d161745ef762cc5c568bafb2de7,dgm_tsa_mentioner_entities__73606d161745ef762cc5c568bafb2de7
taoyuanairport,Taoyuan International Airport,taipei,agency;agency leadership;tsa iir;airport security;pre checks,airport,25.0796514,121.234217,,,Airport,Taoyuan International Airport,,dgm_tsa_mentioner_entities,12cd4307891fe7b4faaf6136891e95cf,dgm_tsa_mentioner_entities__12cd4307891fe7b4faaf6136891e95cf
muc_airport,Munich Airport,munich,agency;agency leadership;tsa iir;airport security;pre checks,airport,48.3509684,11.7764347,,,Airport,Munich Airport,,dgm_tsa_mentioner_entities,3b47a75e8b76bf8be92a5df6b7b9424f,dgm_tsa_mentioner_entities__3b47a75e8b76bf8be92a5df6b7b9424f
miaagovph,Ninoy Aquino International Airport,manila,agency;agency leadership;tsa iir;airport security;pre checks,airport,14.5122739,121.016508,,,Airport,Ninoy Aquino International Airport,,dgm_tsa_mentioner_entities,eaf8e7421beb1c4fde2cfff216764a2d,dgm_tsa_mentioner_entities__eaf8e7421beb1c4fde2cfff216764a2d
csmia_official,Chhatrapati Shivaji Maharaj International Airport,mumbai,agency;agency leadership;tsa iir;airport security;pre checks,airport,19.0895595,72.8656144,,,Airport,Chhatrapati Shivaji Maharaj International Airport,,dgm_tsa_mentioner_entities,4696680c6b1770f557ddacf396d774cd,dgm_tsa_mentioner_entities__4696680c6b1770f557ddacf396d774cd
gatwick_airport,Gatwick Airport,london,agency;agency leadership;tsa iir;airport security;pre checks,airport,51.1536621,-0.1820629,,,Airport,Gatwick Airport,,dgm_tsa_mentioner_entities,ccb91ae59896cc2dc1cd65dc276318f8,dgm_tsa_mentioner_entities__ccb91ae59896cc2dc1cd65dc276318f8
ckgairport,Chongqing Jiangbei International Airport,chongqing,agency;agency leadership;tsa iir;airport security;pre checks,airport,29.7191667,106.6416667,,,Airport,Chongqing Jiangbei International Airport,,dgm_tsa_mentioner_entities,860e5455473339c39517b17e2ab91773,dgm_tsa_mentioner_entities__860e5455473339c39517b17e2ab91773
sydneyairport,Sydney Kingsford Smith Airport,mascot,agency;agency leadership;tsa iir;airport security;pre checks,airport,-33.9399228,151.1752764,,,Airport,Sydney Kingsford Smith Airport,,dgm_tsa_mentioner_entities,0b5551206d4efaeefddf102105596453,dgm_tsa_mentioner_entities__0b5551206d4efaeefddf102105596453
flyhro,Boone County Airport,"harrison, ar",agency;agency leadership;tsa iir;airport security;pre checks,airport,36.26442334,-93.1516318,,,Airport,Boone County Airport,,dgm_tsa_mentioner_entities,a4dff70450135db9e727491f30a4d970,dgm_tsa_mentioner_entities__a4dff70450135db9e727491f30a4d970
aadvantagegeek,Aviation analyst,washington dc,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
alexinair,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
abdunn,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
airlinegeeks,Airline Geeks,washington dc,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Airline Geeks,,dgm_tsa_mentioner_entities,99d8e6657007c3223c30fa2e56b4c9aa,dgm_tsa_mentioner_entities__99d8e6657007c3223c30fa2e56b4c9aa
airlineguys,Aviation analyst,washington dc,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
airlinereporter,Airline Reporter,"seattle, wa",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,47.6062095,-122.3320708,,,AviationIndustrySources,Airline Reporter,,dgm_tsa_mentioner_entities,37eec62be2b9260e38870dd2478b3ffa,dgm_tsa_mentioner_entities__37eec62be2b9260e38870dd2478b3ffa
airlinesdotorg,Airlines for America,washington dc,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Airlines for America,,dgm_tsa_mentioner_entities,a35b9611bcfc66a0454136d1132e4fbb,dgm_tsa_mentioner_entities__a35b9611bcfc66a0454136d1132e4fbb
airlinetrends,Aviation analyst,"amsterdam, netherlands",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,52.3675734,4.9041389,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
airlinewriter,Aviation reporter,"dallas, tx",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,32.7766642,-96.7969879,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
airwaysmagazine,Airways Magazine,"miami, fl",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,25.7616798,-80.1917902,,,AviationIndustrySources,Airways Magazine,,dgm_tsa_mentioner_entities,b00c6b3c9d51faf81b521a73c2e1827a,dgm_tsa_mentioner_entities__b00c6b3c9d51faf81b521a73c2e1827a
alta_aero,ALTA,panama,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,8.537981,-80.782127,,,AviationIndustrySources,ALTA,,dgm_tsa_mentioner_entities,ab91dae6c8756f4aa9cec5dfd3733fb0,dgm_tsa_mentioner_entities__ab91dae6c8756f4aa9cec5dfd3733fb0
ascendaviation,Aviation analyst,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
asiajetwatch,Aviation reporter,"sutton, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.3614279,-0.193961,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
avgeekjames,Aviation reporter,"warrington, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,53.3900441,-2.5969501,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
aviacionline,Aviation analyst,"resistencia, chaco, argentina",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,-27.4518622,-58.9855547,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
aviationweek,Aviation Week,"new york, ny",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,40.7127753,-74.0059728,,,AviationIndustrySources,Aviation Week,,dgm_tsa_mentioner_entities,93c2b7a1d281fea03a27db9d2e1fc06f,dgm_tsa_mentioner_entities__93c2b7a1d281fea03a27db9d2e1fc06f
avweekscho,Aviation reporter,"auckland, new zealand",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,-36.8508827,174.7644881,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
cjmcginnis,Aviation analyst,"palm springs, ca",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,33.8302961,-116.5452921,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
davidlearmount,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
ethanklapper,Aviation reporter,"houston, tx",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,29.7604267,-95.3698028,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
fg_aviationnews,Flight Global,"sutton, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.3614279,-0.193961,,,AviationIndustrySources,Flight Global,,dgm_tsa_mentioner_entities,74c5fd92abb9d84ed8a1db6d234427e9,dgm_tsa_mentioner_entities__74c5fd92abb9d84ed8a1db6d234427e9
fg_domperry,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
firdausairways,Aviation reporter,singapore,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,1.352083,103.819836,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
flightaceshigh,Aviation reporter,"sutton, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.3614279,-0.193961,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
flighteditor,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
flightglobal,Flight Global,"sutton, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.3614279,-0.193961,,,AviationIndustrySources,Flight Global,,dgm_tsa_mentioner_entities,74c5fd92abb9d84ed8a1db6d234427e9,dgm_tsa_mentioner_entities__74c5fd92abb9d84ed8a1db6d234427e9
flightintl,International Flight Network,"hamburg, germany",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,53.5510846,9.9936819,,,AviationIndustrySources,International Flight Network,,dgm_tsa_mentioner_entities,997d2feb7711217cb74c7dd3ea4563b3,dgm_tsa_mentioner_entities__997d2feb7711217cb74c7dd3ea4563b3
flyinghighryan,Aviation reporter,"washington, dc",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
jamie_freed,Aviation reporter,"sydney, australia",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,-33.8688197,151.2092955,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
jmhdinger,Aviation reporter,"florida, us",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,27.6648274,-81.5157535,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
justinbachman,Aviation reporter,"texas, us",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,31.9685988,-99.9018131,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
maxk_j,Aviation analyst,washington dc,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
mroreporter,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
niallokeeffe,Aviation reporter,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
oliver__clark,Aviation reporter,"st albans, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.752725,-0.339436,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
runwaygirl,Aviation analyst,"lancaster, pa",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,40.0378755,-76.3055144,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
theapexassoc,APEX,"new york, ny",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,40.7127753,-74.0059728,,,AviationIndustrySources,APEX,,dgm_tsa_mentioner_entities,41f27b32d69234c1f651f7b678c2ea21,dgm_tsa_mentioner_entities__41f27b32d69234c1f651f7b678c2ea21
theaviationbeat,Aviation reporter,"alpharetta, ga",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,34.0753762,-84.2940899,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
thedewline,Aviation reporter,washington dc,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Aviation reporter,,dgm_tsa_mentioner_entities,023831a1bb8be83a45a74e2e268f7b88,dgm_tsa_mentioner_entities__023831a1bb8be83a45a74e2e268f7b88
timjue,Aviation analyst,"san francisco, ca",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,37.7749295,-122.4194155,,,AviationIndustrySources,Aviation analyst,,dgm_tsa_mentioner_entities,cf67a6d851f09c06a5cf2d1e15ae0786,dgm_tsa_mentioner_entities__cf67a6d851f09c06a5cf2d1e15ae0786
livesquawk,LiveSquawk,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,LiveSquawk,,dgm_tsa_mentioner_entities,bbc9cda71ed507742b5b3ba4da58acac,dgm_tsa_mentioner_entities__bbc9cda71ed507742b5b3ba4da58acac
forexlive,ForexLive,"peterborough, on",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,44.309058,-78.319747,,,AviationIndustrySources,ForexLive,,dgm_tsa_mentioner_entities,51393a5c486e2b32670c8d90ac8c6583,dgm_tsa_mentioner_entities__51393a5c486e2b32670c8d90ac8c6583
deltaone,Walter Bloomberg,switzerland,agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,46.818188,8.227512,,,AviationIndustrySources,Walter Bloomberg,,dgm_tsa_mentioner_entities,ba9519b0870bbcb157b7b8af83b4f73d,dgm_tsa_mentioner_entities__ba9519b0870bbcb157b7b8af83b4f73d
fongern_fx,Marc-André Fongern,"frankfurt, germany",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,50.1109221,8.6821267,,,AviationIndustrySources,Marc-André Fongern,,dgm_tsa_mentioner_entities,c09bde8b212f6138f6c6748e274a2446,dgm_tsa_mentioner_entities__c09bde8b212f6138f6c6748e274a2446
reutersaero,Reuters,"london, uk",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,51.5072178,-0.1275862,,,AviationIndustrySources,Reuters,,dgm_tsa_mentioner_entities,7513717dba8b208fe06799dcc54e59e2,dgm_tsa_mentioner_entities__7513717dba8b208fe06799dcc54e59e2
geaviation,GE Aviation,"cincinnati, oh",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,39.1031182,-84.5120196,,,AviationIndustrySources,GE Aviation,,dgm_tsa_mentioner_entities,d11bb47a7538b3b9f788859a47c37f10,dgm_tsa_mentioner_entities__d11bb47a7538b3b9f788859a47c37f10
icao,ICAO,"montreal, canada",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,45.5016889,-73.567256,,,AviationIndustrySources,ICAO,,dgm_tsa_mentioner_entities,4c8229ed0cbcf3a14a58fbf654dcab94,dgm_tsa_mentioner_entities__4c8229ed0cbcf3a14a58fbf654dcab94
mhi_rj,MHI RJ Aviation Group,"montreal, canada",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,45.5016889,-73.567256,,,AviationIndustrySources,MHI RJ Aviation Group,,dgm_tsa_mentioner_entities,73b805be9a914001867c6ba809236b28,dgm_tsa_mentioner_entities__73b805be9a914001867c6ba809236b28
atwonline,Air Transport World,"washington, dc",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,38.9071923,-77.0368707,,,AviationIndustrySources,Air Transport World,,dgm_tsa_mentioner_entities,4b295860d085e7afe2aa19ce7927b928,dgm_tsa_mentioner_entities__4b295860d085e7afe2aa19ce7927b928
aviator_aero,Aviator,"sydney, australia",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,-33.8688197,151.2092955,,,AviationIndustrySources,Aviator,,dgm_tsa_mentioner_entities,521a6fd96d873da1423224c645a67337,dgm_tsa_mentioner_entities__521a6fd96d873da1423224c645a67337
flightsource,Flight Source,"british columbia, canada",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,53.7266683,-127.6476205,,,AviationIndustrySources,Flight Source,,dgm_tsa_mentioner_entities,2f455c2082c6b01c8b841236bba89ed4,dgm_tsa_mentioner_entities__2f455c2082c6b01c8b841236bba89ed4
aviationtimes,Aviation Times,"miami, fl",agency;airline operators;tsa international equivalents;airport;cargo;tsa iir;airport security;pre checks;agency leadership,aviation industry sources,25.7616798,-80.1917902,,,AviationIndustrySources,Aviation Times,,dgm_tsa_mentioner_entities,0436cd9d9e774b5a291e510732fdb98b,dgm_tsa_mentioner_entities__0436cd9d9e774b5a291e510732fdb98b
wsj,Wall Street Journal,"new york, ny",airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,40.7127753,-74.0059728,,,MajorFinancialSources,Wall Street Journal,,dgm_tsa_mentioner_entities,8b1aa0381ff8f07aae01e526e023545b,dgm_tsa_mentioner_entities__8b1aa0381ff8f07aae01e526e023545b
wsjbusiness,Wall Street Journal,"new york, ny",airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,40.7127753,-74.0059728,,,MajorFinancialSources,Wall Street Journal,,dgm_tsa_mentioner_entities,8b1aa0381ff8f07aae01e526e023545b,dgm_tsa_mentioner_entities__8b1aa0381ff8f07aae01e526e023545b
wsjmarkets,Wall Street Journal,"new york, ny",airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,40.7127753,-74.0059728,,,MajorFinancialSources,Wall Street Journal,,dgm_tsa_mentioner_entities,8b1aa0381ff8f07aae01e526e023545b,dgm_tsa_mentioner_entities__8b1aa0381ff8f07aae01e526e023545b
wsjtech,Wall Street Journal,"new york, ny",airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,40.7127753,-74.0059728,,,MajorFinancialSources,Wall Street Journal,,dgm_tsa_mentioner_entities,8b1aa0381ff8f07aae01e526e023545b,dgm_tsa_mentioner_entities__8b1aa0381ff8f07aae01e526e023545b
ft,Financial Times,london,airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,51.5072178,-0.1275862,,,MajorFinancialSources,Financial Times,,dgm_tsa_mentioner_entities,fd0b0002f128d5a018fceb42b4cc9bb5,dgm_tsa_mentioner_entities__fd0b0002f128d5a018fceb42b4cc9bb5
fttechnews,Financial Times,london,airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,51.5072178,-0.1275862,,,MajorFinancialSources,Financial Times,,dgm_tsa_mentioner_entities,fd0b0002f128d5a018fceb42b4cc9bb5,dgm_tsa_mentioner_entities__fd0b0002f128d5a018fceb42b4cc9bb5
business,Bloomberg News,"new york, ny",airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,40.7127753,-74.0059728,,,MajorFinancialSources,Bloomberg News,,dgm_tsa_mentioner_entities,6ce55231bb77b9d37568d7cd93c1c980,dgm_tsa_mentioner_entities__6ce55231bb77b9d37568d7cd93c1c980
bw,Bloomberg Businessweek,"new york, ny",airline operators;tsa international equivalents;cargo;tsa iir;agency leadership;agency;airport,major financial sources,40.7127753,-74.0059728,,,MajorFinancialSources,Bloomberg Businessweek,,dgm_tsa_mentioner_entities,aa020c5b2930859faa7408f61d8e4745,dgm_tsa_mentioner_entities__aa020c5b2930859faa7408f61d8e4745
