native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
зарезать,stab,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinistry,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaqlandı,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Diplomat,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaqlanıb,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,DiplomaticFacilities,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaqla yaralanıb,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,CompanyKeyword,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезан,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Pipeline,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаный,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Organization,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезана,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Organization,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезано,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinistry,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зерзаная,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinister,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаные,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,News,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаного,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Exec,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаному,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаным,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,LegislativeCommittee,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаном,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,DiplomaticFacilities,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
зарезаных,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Person,Stabbing incident reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
xəsarət yetirmək,injure,Incident with casualties reported,6,Crime - Non-Active,188297,FTO,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ранить,injure,Incident with casualties reported,6,Crime - Non-Active,188297,Refinery,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ранил,injure,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ранила,injure,Incident with casualties reported,6,Crime - Non-Active,188297,Consulates,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ранило,injure,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ранили,injure,Incident with casualties reported,6,Crime - Non-Active,188297,DiplomaticFacilities,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralı,injured,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralılar,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralılara,injured,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət alan,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət alanlar,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət verib,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Consulates,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət aldığı,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət aldı,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Wells,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət alıb,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət alıblar,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Media,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarət alaraq,injured,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinister,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarətlərinin,injured,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinister,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненый,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Exec,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненого,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Organization,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненому,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненого,injured,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненым,injured,Incident with casualties reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
о раненом,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Diplomat,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
в раненом,injured,Incident with casualties reported,6,Crime - Non-Active,188297,FTO,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненые,injured,Incident with casualties reported,6,Crime - Non-Active,188297,DiplomaticFacilities,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненых,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
раненым,injured,Incident with casualties reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ранеными,injured,Incident with casualties reported,6,Crime - Non-Active,188297,IndustryTerm,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəsarətlə,injuries,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
xəstəxanaya,injuries,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürmək,kill,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürməyə,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Organization,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətlə yetirmək,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətlə yetirib,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Wells,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətlə yetirilib,kill,Incident with casualties reported,6,Crime - Non-Active,188297,IndustryTerm,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətlə yetirən,kill,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinister,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürdü,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убить,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убил,kill,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убила,kill,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убили,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Diplomat,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийца,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ölən,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürən,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Diplomat,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ölənlər,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Person,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
meyit,killed,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
meydi,killed,Incident with casualties reported,6,Crime - Non-Active,188297,space,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
meyitlər,killed,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
ölüb,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürülən,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürülüb,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Refinery,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürüb,killed,Incident with casualties reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürməkdə,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Media,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürdüyünü,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Consulates,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
həlak olub,killed,Incident with casualties reported,6,Crime - Non-Active,188297,FTO,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
həlak olublar,killed,Incident with casualties reported,6,Crime - Non-Active,188297,DiplomaticFacilities,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
həlak olanlar,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Exec,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
насмерть,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətl,murder,Incident with casualties reported,6,Crime - Non-Active,188297,DiplomaticFacilities,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayət,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Organization,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийство,murder,Incident with casualties reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийства,murder,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийству,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийство,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Consulates,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийством,murder,Incident with casualties reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийстве,murder,Incident with casualties reported,6,Crime - Non-Active,188297,IndustryTerm,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийств,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Refinery,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийствам,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Media,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийствами,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Wells,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
убийствах,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Refinery,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətl olunan,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,DiplomaticFacilities,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətl etdiyi,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətl edilən,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,AAEntity,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətl edilib,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
qətl edib,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Wells,Incident with casualties reported,,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_azerbaijan_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
