german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
marquardter chaussee,"Marquardter Chaussee in Potsdam, Germany",52.4387917,12.988562,1,,,,Keyphrase,"Marquardter Chaussee in Potsdam, Germany",,german_fires_potsdam_locations,c15e322ab2b93f549fd0fc9298f774f5,german_fires_potsdam_locations__c15e322ab2b93f549fd0fc9298f774f5
marquardter strasse,"Marquardter strasse in Potsdam, Germany",52.4645322,13.0082723,1,,,,Media,"Marquardter strasse in Potsdam, Germany",,german_fires_potsdam_locations,bf411c4b2556d6240bd102cea18007dd,german_fires_potsdam_locations__bf411c4b2556d6240bd102cea18007dd
marquardter strasseausbau,"Marquardter strasse Ausbau in Potsdam, Germany",52.4656625,13.0101559,1,,,,Consulates,"Marquardter strasse Ausbau in Potsdam, Germany",,german_fires_potsdam_locations,ac68eb9c6cbdb15b34b3aa7f898cf4cd,german_fires_potsdam_locations__ac68eb9c6cbdb15b34b3aa7f898cf4cd
martinsweg,"Martinsweg in Potsdam, Germany",52.4519384,13.0482372,1,,,,Refinery,"Martinsweg in Potsdam, Germany",,german_fires_potsdam_locations,8a105cbc9338ad626dbc0d30f153614c,german_fires_potsdam_locations__8a105cbc9338ad626dbc0d30f153614c
mauerstrasse,"Mauerstrasse in Potsdam, Germany",52.4031165,13.0491242,1,,,,ForeignMinistry,"Mauerstrasse in Potsdam, Germany",,german_fires_potsdam_locations,e298c5683bd94edd170e3f119f1545dd,german_fires_potsdam_locations__e298c5683bd94edd170e3f119f1545dd
maulbeerallee,"Maulbeerallee in Potsdam, Germany",52.404234,13.0248098,1,,,,Diplomat,"Maulbeerallee in Potsdam, Germany",,german_fires_potsdam_locations,25304873cf1d55714d9c458e52535ade,german_fires_potsdam_locations__25304873cf1d55714d9c458e52535ade
max-born-strasse,"Max-Born-strasse in Potsdam, Germany",52.3741969,13.1382943,1,,,,LegislativeCommittee,"Max-Born-strasse in Potsdam, Germany",,german_fires_potsdam_locations,e88e94af58b1de234cdf77cc8e443f32,german_fires_potsdam_locations__e88e94af58b1de234cdf77cc8e443f32
max-eyth-allee,"Max-Eyth-Allee in Potsdam, Germany",52.4366838,13.0106976,1,,,,LegislativeCommittee,"Max-Eyth-Allee in Potsdam, Germany",,german_fires_potsdam_locations,f9d656ec76d4aab97783a563c1e7f397,german_fires_potsdam_locations__f9d656ec76d4aab97783a563c1e7f397
max-planck-strasse,"Max-Planck-strasse in Potsdam, Germany",52.3895014,13.0626096,1,,,,CompanyKeyword,"Max-Planck-strasse in Potsdam, Germany",,german_fires_potsdam_locations,0ea55b021c3c99716371ea8266034418,german_fires_potsdam_locations__0ea55b021c3c99716371ea8266034418
max-volmer-strasse,"Max-Volmer-strasse in Potsdam, Germany",52.3925773,13.0791339,1,,,,ForeignMinister,"Max-Volmer-strasse in Potsdam, Germany",,german_fires_potsdam_locations,c08997ef78f6a1484d704c7aeccd2f51,german_fires_potsdam_locations__c08997ef78f6a1484d704c7aeccd2f51
max-wundel-strasse,"Max-Wundel-strasse in Potsdam, Germany",52.420837,13.0453303,1,,,,Shipping,"Max-Wundel-strasse in Potsdam, Germany",,german_fires_potsdam_locations,eb1ed6785df3d9a6501bd8045970f4ec,german_fires_potsdam_locations__eb1ed6785df3d9a6501bd8045970f4ec
maxie-wander-strasse,"Maxie-Wander-strasse in Potsdam, Germany",52.3635713,13.1347381,1,,,,Person,"Maxie-Wander-strasse in Potsdam, Germany",,german_fires_potsdam_locations,36b148f3929f0302dcbf51a4836c28de,german_fires_potsdam_locations__36b148f3929f0302dcbf51a4836c28de
maybachstrasse,"Maybachstrasse in Potsdam, Germany",52.3921952,13.0278263,1,,,,space,"Maybachstrasse in Potsdam, Germany",,german_fires_potsdam_locations,f7185bfc3552f3020423da3573f3275c,german_fires_potsdam_locations__f7185bfc3552f3020423da3573f3275c
meedehorn,"Meedehorn in Potsdam, Germany",52.4258199,13.1022773,1,,,,Pipeline,"Meedehorn in Potsdam, Germany",,german_fires_potsdam_locations,d88ec357f9406041df92ba1d553f139b,german_fires_potsdam_locations__d88ec357f9406041df92ba1d553f139b
mehlbeerenweg,"Mehlbeerenweg in Potsdam, Germany",52.4100845,12.9921503,1,,,,Consulates,"Mehlbeerenweg in Potsdam, Germany",,german_fires_potsdam_locations,2e6e4a2cdc712ebf472c7b7298e475b6,german_fires_potsdam_locations__2e6e4a2cdc712ebf472c7b7298e475b6
meisenweg,"Meisenweg in Potsdam, Germany",52.3703442,13.1022179,1,,,,Legislator,"Meisenweg in Potsdam, Germany",,german_fires_potsdam_locations,4570d9078a38727046089138c4768f95,german_fires_potsdam_locations__4570d9078a38727046089138c4768f95
meistersingerstrasse,"Meistersingerstrasse in Potsdam, Germany",52.3961177,13.0351845,1,,,,DiplomaticFacilities,"Meistersingerstrasse in Potsdam, Germany",,german_fires_potsdam_locations,6bd0bf7042735497d953e049a78629bf,german_fires_potsdam_locations__6bd0bf7042735497d953e049a78629bf
melchior-bauer-strasse,"Melchior-Bauer-strasse in Potsdam, Germany",52.4177883,13.0392286,1,,,,Refinery,"Melchior-Bauer-strasse in Potsdam, Germany",,german_fires_potsdam_locations,948098fc18fc0cc16e0811afdd65777e,german_fires_potsdam_locations__948098fc18fc0cc16e0811afdd65777e
mendelssohn-bartholdy-strasse,"Mendelssohn-Bartholdy-strasse in Potsdam, Germany",52.3843195,13.131841,1,,,,FTO,"Mendelssohn-Bartholdy-strasse in Potsdam, Germany",,german_fires_potsdam_locations,ab32f3bd58e27fd4720fff1cd4a1833b,german_fires_potsdam_locations__ab32f3bd58e27fd4720fff1cd4a1833b
menzelstrasse,"Menzelstrasse in Potsdam, Germany",52.4144092,13.0832395,1,,,,Keyphrase,"Menzelstrasse in Potsdam, Germany",,german_fires_potsdam_locations,e4f20d0045dd5e112ad9bbd403d4b35e,german_fires_potsdam_locations__e4f20d0045dd5e112ad9bbd403d4b35e
merkurstrasse,"Merkurstrasse in Potsdam, Germany",52.385003,13.1233445,1,,,,LegislativeCommittee,"Merkurstrasse in Potsdam, Germany",,german_fires_potsdam_locations,fb5739fb7419b3fc3e0c5d0f161abc2a,german_fires_potsdam_locations__fb5739fb7419b3fc3e0c5d0f161abc2a
mertz-von-quirnheim-strasse,"Mertz-von-Quirnheim-strasse in Potsdam, Germany",52.3904649,13.0315636,1,,,,Diplomat,"Mertz-von-Quirnheim-strasse in Potsdam, Germany",,german_fires_potsdam_locations,2a9db1735d0457e4fccb0df34f28772e,german_fires_potsdam_locations__2a9db1735d0457e4fccb0df34f28772e
michendorfer chaussee,"Michendorfer Chaussee in Potsdam, Germany",52.3628746,13.0448978,1,,,,LegislativeCommittee,"Michendorfer Chaussee in Potsdam, Germany",,german_fires_potsdam_locations,ff95581842715bac123039ab7efc4939,german_fires_potsdam_locations__ff95581842715bac123039ab7efc4939
mies-van-der-rohe-strasse,"Mies-van-der-Rohe-strasse in Potsdam, Germany",52.4129809,13.0396141,1,,,,Shipping,"Mies-van-der-Rohe-strasse in Potsdam, Germany",,german_fires_potsdam_locations,f60676a58c446b660573bfaf3bbca1d3,german_fires_potsdam_locations__f60676a58c446b660573bfaf3bbca1d3
milanhorst,"Milanhorst in Potsdam, Germany",52.3793808,13.0924282,1,,,,ForeignMinister,"Milanhorst in Potsdam, Germany",,german_fires_potsdam_locations,8a6952af5169bcaffe22fd320978757c,german_fires_potsdam_locations__8a6952af5169bcaffe22fd320978757c
milanring,"Milanring in Potsdam, Germany",52.4686362,13.0276083,1,,,,Consulates,"Milanring in Potsdam, Germany",,german_fires_potsdam_locations,2932c68fff17432092b9cbc637b38da6,german_fires_potsdam_locations__2932c68fff17432092b9cbc637b38da6
mildred-harnack-strasse,"Mildred-Harnack-strasse in Potsdam, Germany",52.360632,13.1370176,1,,,,ForeignMinister,"Mildred-Harnack-strasse in Potsdam, Germany",,german_fires_potsdam_locations,27732123aef45debe892505214e5c8c8,german_fires_potsdam_locations__27732123aef45debe892505214e5c8c8
mitschurinstrasse,"Mitschurinstrasse in Potsdam, Germany",52.4243088,12.9925608,1,,,,News,"Mitschurinstrasse in Potsdam, Germany",,german_fires_potsdam_locations,580a0a7dbbb2a446243371fc2748932e,german_fires_potsdam_locations__580a0a7dbbb2a446243371fc2748932e
mitteldamm,"Mitteldamm in Potsdam, Germany",52.3817465,13.1059119,1,,,,Media,"Mitteldamm in Potsdam, Germany",,german_fires_potsdam_locations,be52e2d9db5d10ece556a06514d6caec,german_fires_potsdam_locations__be52e2d9db5d10ece556a06514d6caec
mittelstrasse,"Mittelstrasse in Potsdam, Germany",52.4030067,13.060578,1,,,,Person,"Mittelstrasse in Potsdam, Germany",,german_fires_potsdam_locations,89971cd014f9542d0d396da571ade8fc,german_fires_potsdam_locations__89971cd014f9542d0d396da571ade8fc
mobelhof,"Mobelhof in Potsdam, Germany",52.3644632,13.1121676,1,,,,Refinery,"Mobelhof in Potsdam, Germany",,german_fires_potsdam_locations,65792e669f984f45f0ea4d6f6910d134,german_fires_potsdam_locations__65792e669f984f45f0ea4d6f6910d134
moosglockchenweg,"Moosglockchenweg in Potsdam, Germany",52.3583339,13.090421,1,,,,Refinery,"Moosglockchenweg in Potsdam, Germany",,german_fires_potsdam_locations,938521642f13803a607752cf788e97d2,german_fires_potsdam_locations__938521642f13803a607752cf788e97d2
