german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
coerde,"Coerde in Munster, Germany",51.991479,7.648434,2,"Munster, Germany",51.96032222,7.619949613,,ss,Person,"Coerde in Munster, Germany",,german_fires_munster_locations,24c23233258e47b6900a87e9526af62c,german_fires_munster_locations__24c23233258e47b6900a87e9526af62c
kinderhaus,"Kinderhaus in Munster, Germany",51.9940678,7.6041677,2,,,,,u,News,"Kinderhaus in Munster, Germany",,german_fires_munster_locations,555ceaa16b19ae6bc51661533ef91395,german_fires_munster_locations__555ceaa16b19ae6bc51661533ef91395
sprakel,"Sprakel in Munster, Germany",52.0358404,7.6163773,2,,,,,a,AAEntity,"Sprakel in Munster, Germany",,german_fires_munster_locations,d7d4892dcd9e37abfd45b9eb50e28f15,german_fires_munster_locations__d7d4892dcd9e37abfd45b9eb50e28f15
gelmer,"Gelmer in Munster, Germany",52.0285332,7.6733434,2,,,,,o,Media,"Gelmer in Munster, Germany",,german_fires_munster_locations,38165100a09c11c71a477b96a33c8111,german_fires_munster_locations__38165100a09c11c71a477b96a33c8111
handorf,"Handorf in Munster, Germany",51.988542,7.7045008,2,,,,,,Media,"Handorf in Munster, Germany",,german_fires_munster_locations,990d276f218ea0def9ae7ea6d680448b,german_fires_munster_locations__990d276f218ea0def9ae7ea6d680448b
albachten,"Albachten in Munster, Germany",51.920214,7.5273625,2,,,,,,News,"Albachten in Munster, Germany",,german_fires_munster_locations,2a847c32e38e488bdd950f801e0b23be,german_fires_munster_locations__2a847c32e38e488bdd950f801e0b23be
gievenbeck,"Gievenbeck in Munster, Germany",51.9641152,7.5685538,2,,,,,,Shipping,"Gievenbeck in Munster, Germany",,german_fires_munster_locations,37f3c21e919d7f4e9443c1e7a8b160a5,german_fires_munster_locations__37f3c21e919d7f4e9443c1e7a8b160a5
mecklenbeck,"Mecklenbeck in Munster, Germany",51.9246849,7.570402,2,,,,,,Refinery,"Mecklenbeck in Munster, Germany",,german_fires_munster_locations,491e63d6ea353ac4d7c3d69207953197,german_fires_munster_locations__491e63d6ea353ac4d7c3d69207953197
nienberge,"Nienberge in Munster, Germany",51.9944097,7.5527539,2,,,,,,LegislativeCommittee,"Nienberge in Munster, Germany",,german_fires_munster_locations,2438ce962f51b0c3497f7648819d3f1e,german_fires_munster_locations__2438ce962f51b0c3497f7648819d3f1e
hager,"Hager in Munster, Germany",52.0223748,7.5629854,2,,,,,,Organization,"Hager in Munster, Germany",,german_fires_munster_locations,5c8c338ab56ec596e1cbb1807492ee40,german_fires_munster_locations__5c8c338ab56ec596e1cbb1807492ee40
roxel,"Roxel in Munster, Germany",51.952998,7.534574,2,,,,,,ForeignMinistry,"Roxel in Munster, Germany",,german_fires_munster_locations,ef2958c7d7c66003411d1b35ed1ec440,german_fires_munster_locations__ef2958c7d7c66003411d1b35ed1ec440
angelmodde,"Angelmodde in Munster, Germany",51.9181114,7.7071548,2,,,,,,DiplomaticFacilities,"Angelmodde in Munster, Germany",,german_fires_munster_locations,2f9de5e4f6e187f558fa39612dda12b4,german_fires_munster_locations__2f9de5e4f6e187f558fa39612dda12b4
gremmendorf,"Gremmendorf in Munster, Germany",51.9297449,7.671892,2,,,,,,Person,"Gremmendorf in Munster, Germany",,german_fires_munster_locations,22d20448ecd4532656531b0ae78c6ad5,german_fires_munster_locations__22d20448ecd4532656531b0ae78c6ad5
wolbeck,"Wolbeck in Munster, Germany",51.914122,7.7233755,2,,,,,,Refinery,"Wolbeck in Munster, Germany",,german_fires_munster_locations,68274ca5f3b5c8f1e847ea741588bb50,german_fires_munster_locations__68274ca5f3b5c8f1e847ea741588bb50
amelsburen,"Amelsburen in Munster, Germany",51.8803776,7.6091478,2,,,,,,ForeignMinister,"Amelsburen in Munster, Germany",,german_fires_munster_locations,9baddf0c33301ca5a1a2013629f19f35,german_fires_munster_locations__9baddf0c33301ca5a1a2013629f19f35
berg fidel,"Berg Fidel in Munster, Germany",51.9247749,7.621862,2,,,,,,AAEntity,"Berg Fidel in Munster, Germany",,german_fires_munster_locations,e9847b1909e2f9dc17f5067276c38314,german_fires_munster_locations__e9847b1909e2f9dc17f5067276c38314
hiltrup,"Hiltrup in Munster, Germany",51.9033219,7.6446763,2,,,,,,Keyphrase,"Hiltrup in Munster, Germany",,german_fires_munster_locations,3df02930986b70e13fbaaf6cefeeca15,german_fires_munster_locations__3df02930986b70e13fbaaf6cefeeca15
aakamp,"Aakamp in Munster, Germany",51.9672594,7.6341981,1,,,,,,space,"Aakamp in Munster, Germany",,german_fires_munster_locations,fbb23dc0464cdb70879c0fdca3f84920,german_fires_munster_locations__fbb23dc0464cdb70879c0fdca3f84920
aberdeenweg,"Aberdeenweg in Munster, Germany",51.963581,7.6132548,1,,,,,,AAEntity,"Aberdeenweg in Munster, Germany",,german_fires_munster_locations,080beba75caac093679c053f5ad205ec,german_fires_munster_locations__080beba75caac093679c053f5ad205ec
achatiusweg,"Achatiusweg in Munster, Germany",51.9222549,7.7307583,1,,,,,,Legislator,"Achatiusweg in Munster, Germany",,german_fires_munster_locations,e9b586a2dd960743602b6872cfe1305a,german_fires_munster_locations__e9b586a2dd960743602b6872cfe1305a
achterhoek,"Achterhoek in Munster, Germany",52.0505606,7.5992593,1,,,,,,ForeignMinistry,"Achterhoek in Munster, Germany",,german_fires_munster_locations,84cf802e2f3a23d0289856097e416063,german_fires_munster_locations__84cf802e2f3a23d0289856097e416063
achtermannstrasse,"Achtermannstrasse in Munster, Germany",51.9570579,7.633018,1,,,,,,LegislativeCommittee,"Achtermannstrasse in Munster, Germany",,german_fires_munster_locations,1a38de7740163cb8d097e41ec7b0448c,german_fires_munster_locations__1a38de7740163cb8d097e41ec7b0448c
adalbert-stifter-strasse,"Adalbert-Stifter-Strasse in Munster, Germany",51.9578986,7.6779364,1,,,,,,Media,"Adalbert-Stifter-Strasse in Munster, Germany",,german_fires_munster_locations,8a7752910e7007c57f93b349a9b4b3c3,german_fires_munster_locations__8a7752910e7007c57f93b349a9b4b3c3
adelword,"Adelword in Munster, Germany",51.9984082,7.5543249,1,,,,,,Person,"Adelword in Munster, Germany",,german_fires_munster_locations,ea7cf24d2e1bd42eda5a0eda2b694024,german_fires_munster_locations__ea7cf24d2e1bd42eda5a0eda2b694024
adenauerallee,"Adenauerallee in Munster, Germany",51.9575365,7.6168194,1,,,,,,ForeignMinistry,"Adenauerallee in Munster, Germany",,german_fires_munster_locations,629ac652a61cdb337e6703fa065950c4,german_fires_munster_locations__629ac652a61cdb337e6703fa065950c4
adlerhorst,"Adlerhorst in Munster, Germany",51.9663368,7.6799838,1,,,,,,Pipeline,"Adlerhorst in Munster, Germany",,german_fires_munster_locations,592dc74505bd514cc108be573e1fc841,german_fires_munster_locations__592dc74505bd514cc108be573e1fc841
admiral-scheer-strasse,"Admiral-Scheer-Strasse in Munster, Germany",51.9660281,7.6622048,1,,,,,,News,"Admiral-Scheer-Strasse in Munster, Germany",,german_fires_munster_locations,b247304304d918641569b0d8bddc64a3,german_fires_munster_locations__b247304304d918641569b0d8bddc64a3
admiral-spee-strasse,"Admiral-Spee-Strasse in Munster, Germany",51.9672881,7.6608374,1,,,,,,CompanyKeyword,"Admiral-Spee-Strasse in Munster, Germany",,german_fires_munster_locations,11f0b14b5d4890150a216e7d2c5c4afa,german_fires_munster_locations__11f0b14b5d4890150a216e7d2c5c4afa
adolf-reichwein-strasse,"Adolf-Reichwein-Strasse in Munster, Germany",51.9920562,7.6012881,1,,,,,,Diplomat,"Adolf-Reichwein-Strasse in Munster, Germany",,german_fires_munster_locations,10753f3462bffc466633807735fb094d,german_fires_munster_locations__10753f3462bffc466633807735fb094d
adolf-risse-weg,"Adolf-Risse-Weg in Munster, Germany",51.9937739,7.5612294,1,,,,,,LegislativeCommittee,"Adolf-Risse-Weg in Munster, Germany",,german_fires_munster_locations,f4d2df1ec863afe1c55f88ac73e6ab7c,german_fires_munster_locations__f4d2df1ec863afe1c55f88ac73e6ab7c
adolfstrasse,"Adolfstrasse in Munster, Germany",51.963318,7.6437548,1,,,,,,Exec,"Adolfstrasse in Munster, Germany",,german_fires_munster_locations,a8ecfb6ddf015a2dc551c86641fd02e8,german_fires_munster_locations__a8ecfb6ddf015a2dc551c86641fd02e8
adolf-wentrup-weg,"Adolf-Wentrup-Weg in Munster, Germany",51.9002445,7.6693979,1,,,,,,Media,"Adolf-Wentrup-Weg in Munster, Germany",,german_fires_munster_locations,4e717836bc375ee0309e6b7f690df5f0,german_fires_munster_locations__4e717836bc375ee0309e6b7f690df5f0
adolph-kolping-platz,"Adolph-Kolping-Platz in Munster, Germany",51.9593631,7.6259107,1,,,,,,Organization,"Adolph-Kolping-Platz in Munster, Germany",,german_fires_munster_locations,2455499acd9d056557dc6abc4205bfb9,german_fires_munster_locations__2455499acd9d056557dc6abc4205bfb9
aegidiikirchplatz,"Aegidiikirchplatz in Munster, Germany",51.9595651,7.6242176,1,,,,,,Refinery,"Aegidiikirchplatz in Munster, Germany",,german_fires_munster_locations,4cad28f8e93111d48ae8df38d43ab7a7,german_fires_munster_locations__4cad28f8e93111d48ae8df38d43ab7a7
aegidiimarkt,"Aegidiimarkt in Munster, Germany",51.9601886,7.6224093,1,,,,,,Shipping,"Aegidiimarkt in Munster, Germany",,german_fires_munster_locations,d0b91f4ac55a11f75af2abf0005dbbb3,german_fires_munster_locations__d0b91f4ac55a11f75af2abf0005dbbb3
aegidiistrasse,"Aegidiistrasse in Munster, Germany",51.9588685,7.6219556,1,,,,,,Person,"Aegidiistrasse in Munster, Germany",,german_fires_munster_locations,8da78a1b5f657d021bcb38ffd6f78856,german_fires_munster_locations__8da78a1b5f657d021bcb38ffd6f78856
aegidiitor,"Aegidiitor in Munster, Germany",51.9577999,7.620531,1,,,,,,FTO,"Aegidiitor in Munster, Germany",,german_fires_munster_locations,a62a24e1b2b186eb893e981b823a1998,german_fires_munster_locations__a62a24e1b2b186eb893e981b823a1998
agathastrasse,"Agathastrasse in Munster, Germany",51.929792,7.6882305,1,,,,,,News,"Agathastrasse in Munster, Germany",,german_fires_munster_locations,0ecfd4bd494983645a0ff6eb698ab02d,german_fires_munster_locations__0ecfd4bd494983645a0ff6eb698ab02d
agnes-miegel-strasse,"Agnes-Miegel-Strasse in Munster, Germany",51.9545803,7.6790907,1,,,,,,Legislator,"Agnes-Miegel-Strasse in Munster, Germany",,german_fires_munster_locations,1bf0e490d8b833e3c59c3d1759a0dd1b,german_fires_munster_locations__1bf0e490d8b833e3c59c3d1759a0dd1b
ahausweg,"Ahausweg in Munster, Germany",51.9677114,7.5697115,1,,,,,,Organization,"Ahausweg in Munster, Germany",,german_fires_munster_locations,582a3d32eff92b1c99203dfb4d7a05f5,german_fires_munster_locations__582a3d32eff92b1c99203dfb4d7a05f5
ahlertweg,"Ahlertweg in Munster, Germany",52.0142247,7.624027,1,,,,,,Diplomat,"Ahlertweg in Munster, Germany",,german_fires_munster_locations,df3c1d79836a1a76dc8da2771d30f30d,german_fires_munster_locations__df3c1d79836a1a76dc8da2771d30f30d
ahornallee,"Ahornallee in Munster, Germany",51.9589031,7.6803297,1,,,,,,Exec,"Ahornallee in Munster, Germany",,german_fires_munster_locations,72cb0a629b5dabdadf46f999445a7beb,german_fires_munster_locations__72cb0a629b5dabdadf46f999445a7beb
akazienallee,"Akazienallee in Munster, Germany",51.9593614,7.6774214,1,,,,,,LegislativeCommittee,"Akazienallee in Munster, Germany",,german_fires_munster_locations,3c4a3708f8ca51b7184ad6812c634f81,german_fires_munster_locations__3c4a3708f8ca51b7184ad6812c634f81
akeleiweg,"Akeleiweg in Munster, Germany",51.9997145,7.7092072,1,,,,,,AAEntity,"Akeleiweg in Munster, Germany",,german_fires_munster_locations,861870353bc8da81b1a93301071750da,german_fires_munster_locations__861870353bc8da81b1a93301071750da
albachtener strasse,"Albachtener Strasse in Munster, Germany",51.925686,7.5228218,1,,,,,,News,"Albachtener Strasse in Munster, Germany",,german_fires_munster_locations,86bac24e55995c972e41b7bf77206326,german_fires_munster_locations__86bac24e55995c972e41b7bf77206326
alberdingweg,"Alberdingweg in Munster, Germany",52.007697,7.5249786,1,,,,,,Media,"Alberdingweg in Munster, Germany",,german_fires_munster_locations,75dba81942c951f620c4214945ffb176,german_fires_munster_locations__75dba81942c951f620c4214945ffb176
albersloher weg,"Albersloher Weg in Munster, Germany",51.9290513,7.6669558,1,,,,,,space,"Albersloher Weg in Munster, Germany",,german_fires_munster_locations,c5abefe35332dc831efec7120d07db97,german_fires_munster_locations__c5abefe35332dc831efec7120d07db97
albert-nadolle-weg,"Albert-Nadolle-Weg in Munster, Germany",51.963581,7.6132548,1,,,,,,IndustryTerm,"Albert-Nadolle-Weg in Munster, Germany",,german_fires_munster_locations,2c6aad852666e862aed443a81366d8fb,german_fires_munster_locations__2c6aad852666e862aed443a81366d8fb
albert-schweitzer-campus,"Albert-Schweitzer-Campus in Munster, Germany",51.9605225,7.5971042,1,,,,,,Diplomat,"Albert-Schweitzer-Campus in Munster, Germany",,german_fires_munster_locations,8f5f45f10fceb06792370905c6ea4269,german_fires_munster_locations__8f5f45f10fceb06792370905c6ea4269
albert-schweitzer-strasse,"Albert-Schweitzer-Strasse in Munster, Germany",51.961965,7.5945903,1,,,,,,ForeignMinistry,"Albert-Schweitzer-Strasse in Munster, Germany",,german_fires_munster_locations,a80cecdbb5cb33cd37102869e5031149,german_fires_munster_locations__a80cecdbb5cb33cd37102869e5031149
albertsheide,"Albertsheide in Munster, Germany",51.9060767,7.6285106,1,,,,,,FTO,"Albertsheide in Munster, Germany",,german_fires_munster_locations,fc645830e5ca0185e7f8039e3cc5f4a0,german_fires_munster_locations__fc645830e5ca0185e7f8039e3cc5f4a0
albertstrasse,"Albertstrasse in Munster, Germany",51.9671932,7.6538964,1,,,,,,IndustryTerm,"Albertstrasse in Munster, Germany",,german_fires_munster_locations,3d3e546f51f75f4d691ff27c28b07a9a,german_fires_munster_locations__3d3e546f51f75f4d691ff27c28b07a9a
albrecht-thaer-strasse,"Albrecht-Thaer-Strasse in Munster, Germany",51.9839693,7.6363043,1,,,,,,FTO,"Albrecht-Thaer-Strasse in Munster, Germany",,german_fires_munster_locations,cf4623ad76743714030365dd42c70059,german_fires_munster_locations__cf4623ad76743714030365dd42c70059
albsmeierweg,"Albsmeierweg in Munster, Germany",51.9286365,7.6087018,1,,,,,,IndustryTerm,"Albsmeierweg in Munster, Germany",,german_fires_munster_locations,ef7697cd04f10ae29a2e192be8aadfd2,german_fires_munster_locations__ef7697cd04f10ae29a2e192be8aadfd2
aldruper strasse,"Aldruper Strasse in Munster, Germany",52.046241,7.6184553,1,,,,,,ForeignMinister,"Aldruper Strasse in Munster, Germany",,german_fires_munster_locations,1434450ae00d2c02708394f1c439781f,german_fires_munster_locations__1434450ae00d2c02708394f1c439781f
alerdinckstrasse,"Alerdinckstrasse in Munster, Germany",51.9641358,7.6626197,1,,,,,,ForeignMinistry,"Alerdinckstrasse in Munster, Germany",,german_fires_munster_locations,d1ee64639494703a899ebbcc14a736a4,german_fires_munster_locations__d1ee64639494703a899ebbcc14a736a4
alexander-hammer-weg,"Alexander-Hammer-Weg in Munster, Germany",51.9964153,7.5621087,1,,,,,,Legislator,"Alexander-Hammer-Weg in Munster, Germany",,german_fires_munster_locations,1b20d40b81a5ab73563f240179810e51,german_fires_munster_locations__1b20d40b81a5ab73563f240179810e51
alexianerweg,"Alexianerweg in Munster, Germany",51.8772718,7.5587584,1,,,,,,ForeignMinistry,"Alexianerweg in Munster, Germany",,german_fires_munster_locations,f38a4a80531ed71c82b0bd59a9e0918b,german_fires_munster_locations__f38a4a80531ed71c82b0bd59a9e0918b
alfersheide,"Alfersheide in Munster, Germany",52.027701,7.6729097,1,,,,,,Pipeline,"Alfersheide in Munster, Germany",,german_fires_munster_locations,4bbcaef371ad28de9e44bc4e80f40107,german_fires_munster_locations__4bbcaef371ad28de9e44bc4e80f40107
alfred-flechtheim-platz,"Alfred-Flechtheim-Platz in Munster, Germany",51.9629958,7.6314324,1,,,,,,Consulates,"Alfred-Flechtheim-Platz in Munster, Germany",,german_fires_munster_locations,ccae804ad145cc9dadd31acdc622db22,german_fires_munster_locations__ccae804ad145cc9dadd31acdc622db22
alfred-krupp-weg,"Alfred-Krupp-Weg in Munster, Germany",51.942438,7.6312007,1,,,,,,space,"Alfred-Krupp-Weg in Munster, Germany",,german_fires_munster_locations,76fc8605bb9a1b786241852a8c9febb2,german_fires_munster_locations__76fc8605bb9a1b786241852a8c9febb2
alhardstrasse,"Alhardstrasse in Munster, Germany",51.9953006,7.5503595,1,,,,,,Person,"Alhardstrasse in Munster, Germany",,german_fires_munster_locations,7dbe9d3f745d9640b79a37eebdd5650d,german_fires_munster_locations__7dbe9d3f745d9640b79a37eebdd5650d
alkuinstrasse,"Alkuinstrasse in Munster, Germany",51.9532247,7.6512953,1,,,,,,Consulates,"Alkuinstrasse in Munster, Germany",,german_fires_munster_locations,337517051ebc2a0f346b319f893ae394,german_fires_munster_locations__337517051ebc2a0f346b319f893ae394
allensteiner strasse,"Allensteiner Strasse in Munster, Germany",51.9944874,7.6572122,1,,,,,,LegislativeCommittee,"Allensteiner Strasse in Munster, Germany",,german_fires_munster_locations,8ab53a823454ce4cc1967db83b964df6,german_fires_munster_locations__8ab53a823454ce4cc1967db83b964df6
aloysia-delsen-weg,"Aloysia-Delsen-Weg in Munster, Germany",51.9582123,7.5335661,1,,,,,,AAEntity,"Aloysia-Delsen-Weg in Munster, Germany",,german_fires_munster_locations,7b23742291f18e80c419c441b942a8bb,german_fires_munster_locations__7b23742291f18e80c419c441b942a8bb
alsenstrasse,"Alsenstrasse in Munster, Germany",51.9697129,7.6422645,1,,,,,,Wells,"Alsenstrasse in Munster, Germany",,german_fires_munster_locations,64e1dc7dddcac47771b7e7c4ca48ac20,german_fires_munster_locations__64e1dc7dddcac47771b7e7c4ca48ac20
alt angelmodde,"Alt Angelmodde in Munster, Germany",51.9223943,7.6996177,1,,,,,,Keyphrase,"Alt Angelmodde in Munster, Germany",,german_fires_munster_locations,cf61433567c32cc83a338f34651894bb,german_fires_munster_locations__cf61433567c32cc83a338f34651894bb
alte baumschule,"Alte Baumschule in Munster, Germany",51.994309,7.6898033,1,,,,,,DiplomaticFacilities,"Alte Baumschule in Munster, Germany",,german_fires_munster_locations,183ac91e95b05a39dcc175d4f6044ce8,german_fires_munster_locations__183ac91e95b05a39dcc175d4f6044ce8
alte bleiche,"Alte Bleiche in Munster, Germany",51.963581,7.6132548,1,,,,,,FTO,"Alte Bleiche in Munster, Germany",,german_fires_munster_locations,f34ff389defa3e0c84b6a1e113923084,german_fires_munster_locations__f34ff389defa3e0c84b6a1e113923084
alte dorfstrasse,"Alte Dorfstrasse in Munster, Germany",51.9549403,7.5331899,1,,,,,,DiplomaticFacilities,"Alte Dorfstrasse in Munster, Germany",,german_fires_munster_locations,35cdd21d0f948727caf305a09e5e8f00,german_fires_munster_locations__35cdd21d0f948727caf305a09e5e8f00
alte furt,"Alte Furt in Munster, Germany",51.8845891,7.6062205,1,,,,,,FTO,"Alte Furt in Munster, Germany",,german_fires_munster_locations,cb4f1b9e3083fb06ebc8e2c667375e27,german_fires_munster_locations__cb4f1b9e3083fb06ebc8e2c667375e27
alte landstrasse,"Alte Landstrasse in Munster, Germany",51.9519405,7.5494765,1,,,,,,Media,"Alte Landstrasse in Munster, Germany",,german_fires_munster_locations,6841c2b74deeb83dd9c235285bdf325b,german_fires_munster_locations__6841c2b74deeb83dd9c235285bdf325b
alte reitbahn,"Alte Reitbahn in Munster, Germany",51.9254267,7.6261845,1,,,,,,AAEntity,"Alte Reitbahn in Munster, Germany",,german_fires_munster_locations,867e0f487c5ac1691dca6cc198455585,german_fires_munster_locations__867e0f487c5ac1691dca6cc198455585
alte schanze,"Alte Schanze in Munster, Germany",51.9997313,7.5896795,1,,,,,,Keyphrase,"Alte Schanze in Munster, Germany",,german_fires_munster_locations,19516dead08b7bfb489b42981ffb54e8,german_fires_munster_locations__19516dead08b7bfb489b42981ffb54e8
alte schifffahrt,"Alte Schifffahrt in Munster, Germany",52.0309609,7.6788321,1,,,,,,IndustryTerm,"Alte Schifffahrt in Munster, Germany",,german_fires_munster_locations,f4020353a11f5ded123a0370c6d99be4,german_fires_munster_locations__f4020353a11f5ded123a0370c6d99be4
alte viehstrasse,"Alte Viehstrasse in Munster, Germany",51.9023224,7.5212856,1,,,,,,IndustryTerm,"Alte Viehstrasse in Munster, Germany",,german_fires_munster_locations,a7f99ef14edf46627c7c0a4634ea323a,german_fires_munster_locations__a7f99ef14edf46627c7c0a4634ea323a
alte weide,"Alte Weide in Munster, Germany",51.9646879,7.5866501,1,,,,,,ForeignMinister,"Alte Weide in Munster, Germany",,german_fires_munster_locations,b804d1c25e1914c0e4e73d1b41f82c27,german_fires_munster_locations__b804d1c25e1914c0e4e73d1b41f82c27
altehof,"Altehof in Munster, Germany",51.9276683,7.6821296,1,,,,,,Consulates,"Altehof in Munster, Germany",,german_fires_munster_locations,b59d02fd5359f4a0acda153a0cb35998,german_fires_munster_locations__b59d02fd5359f4a0acda153a0cb35998
altenberger strasse,"Altenberger Strasse in Munster, Germany",52.0046145,7.54333,1,,,,,,Media,"Altenberger Strasse in Munster, Germany",,german_fires_munster_locations,4d759f1829de24bce5e8a6af4e8f6c5b,german_fires_munster_locations__4d759f1829de24bce5e8a6af4e8f6c5b
altenroxeler strasse,"Altenroxeler Strasse in Munster, Germany",51.9367409,7.5566096,1,,,,,,Pipeline,"Altenroxeler Strasse in Munster, Germany",,german_fires_munster_locations,68e9957155e64f753d198fcfa2d98157,german_fires_munster_locations__68e9957155e64f753d198fcfa2d98157
alter fischmarkt,"Alter Fischmarkt in Munster, Germany",51.9635383,7.6292985,1,,,,,,Shipping,"Alter Fischmarkt in Munster, Germany",,german_fires_munster_locations,7c3876d9d2cd41b68094e193fa18f7de,german_fires_munster_locations__7c3876d9d2cd41b68094e193fa18f7de
alter friesenweg,"Alter Friesenweg in Munster, Germany",51.9979196,7.6122732,1,,,,,,Legislator,"Alter Friesenweg in Munster, Germany",,german_fires_munster_locations,ca0fd5895c45dd9fd55c07d5733847df,german_fires_munster_locations__ca0fd5895c45dd9fd55c07d5733847df
alter gemeindeplatz,"Alter Gemeindeplatz in Munster, Germany",51.9555969,7.5330613,1,,,,,,DiplomaticFacilities,"Alter Gemeindeplatz in Munster, Germany",,german_fires_munster_locations,b3516f78405f25a4aad25d397d0d513e,german_fires_munster_locations__b3516f78405f25a4aad25d397d0d513e
alter heidkamp,"Alter Heidkamp in Munster, Germany",51.9931963,7.6000244,1,,,,,,Wells,"Alter Heidkamp in Munster, Germany",,german_fires_munster_locations,6aad9779cb9d9a240b354e77d0ca7a05,german_fires_munster_locations__6aad9779cb9d9a240b354e77d0ca7a05
alter kirchplatz,"Alter Kirchplatz in Munster, Germany",51.9050837,7.6349417,1,,,,,,Diplomat,"Alter Kirchplatz in Munster, Germany",,german_fires_munster_locations,05ecb6f9b879ae9d0f97a02480bdd465,german_fires_munster_locations__05ecb6f9b879ae9d0f97a02480bdd465
alter milchhof,"Alter Milchhof in Munster, Germany",51.9683181,7.6540452,1,,,,,,CompanyKeyword,"Alter Milchhof in Munster, Germany",,german_fires_munster_locations,b2be4b1cf871dc5bb0cea58146831ace,german_fires_munster_locations__b2be4b1cf871dc5bb0cea58146831ace
alter muhlenweg,"Alter Muhlenweg in Munster, Germany",51.9547702,7.7159183,1,,,,,,FTO,"Alter Muhlenweg in Munster, Germany",,german_fires_munster_locations,ece095f34ef753ff1d95927f6560b2fb,german_fires_munster_locations__ece095f34ef753ff1d95927f6560b2fb
alter postweg,"Alter Postweg in Munster, Germany",51.9285499,7.7081179,1,,,,,,News,"Alter Postweg in Munster, Germany",,german_fires_munster_locations,56d2a711464036759def5841858ffa54,german_fires_munster_locations__56d2a711464036759def5841858ffa54
alter steinweg,"Alter Steinweg in Munster, Germany",51.9623491,7.6313236,1,,,,,,Refinery,"Alter Steinweg in Munster, Germany",,german_fires_munster_locations,3dfb80d77ac7fb93b5609189dc6260cf,german_fires_munster_locations__3dfb80d77ac7fb93b5609189dc6260cf
althausweg,"Althausweg in Munster, Germany",51.9911014,7.6066909,1,,,,,,ForeignMinistry,"Althausweg in Munster, Germany",,german_fires_munster_locations,908e9072b4b488adab2d2766545577bf,german_fires_munster_locations__908e9072b4b488adab2d2766545577bf
althoffstrasse,"Althoffstrasse in Munster, Germany",51.9418141,7.6116648,1,,,,,,Legislator,"Althoffstrasse in Munster, Germany",,german_fires_munster_locations,0fd172f9d93a30805023537dd011179c,german_fires_munster_locations__0fd172f9d93a30805023537dd011179c
altumstrasse,"Altumstrasse in Munster, Germany",51.9698969,7.6130645,1,,,,,,Diplomat,"Altumstrasse in Munster, Germany",,german_fires_munster_locations,735d7b7c4c25b5b40edcb8bc04a98871,german_fires_munster_locations__735d7b7c4c25b5b40edcb8bc04a98871
alverskirchener strasse,"Alverskirchener Strasse in Munster, Germany",51.9152015,7.7498518,1,,,,,,space,"Alverskirchener Strasse in Munster, Germany",,german_fires_munster_locations,bfd1b655079965bc8fa22378db91f78e,german_fires_munster_locations__bfd1b655079965bc8fa22378db91f78e
am alten schutzenhof,"Am Alten Schutzenhof in Munster, Germany",51.9438664,7.6255685,1,,,,,,Media,"Am Alten Schutzenhof in Munster, Germany",,german_fires_munster_locations,d34dc44d3a7788b08e084a6a2f0320a6,german_fires_munster_locations__d34dc44d3a7788b08e084a6a2f0320a6
am angelkamp,"Am Angelkamp in Munster, Germany",51.9173168,7.7109944,1,,,,,,LegislativeCommittee,"Am Angelkamp in Munster, Germany",,german_fires_munster_locations,3f886d5cbeadf6111791769a1b73dcce,german_fires_munster_locations__3f886d5cbeadf6111791769a1b73dcce
am baumberger hof,"Am Baumberger Hof in Munster, Germany",52.0005911,7.5595381,1,,,,,,ForeignMinister,"Am Baumberger Hof in Munster, Germany",,german_fires_munster_locations,0ff63f14d3eb6af1a932dc6ccef55085,german_fires_munster_locations__0ff63f14d3eb6af1a932dc6ccef55085
am berg fidel,"Am Berg Fidel in Munster, Germany",51.9268928,7.6240715,1,,,,,,LegislativeCommittee,"Am Berg Fidel in Munster, Germany",,german_fires_munster_locations,8a72cfced2235419e7a47dad7e2c6e8a,german_fires_munster_locations__8a72cfced2235419e7a47dad7e2c6e8a
am berler kamp,"Am Berler Kamp in Munster, Germany",51.9165484,7.7208679,1,,,,,,Pipeline,"Am Berler Kamp in Munster, Germany",,german_fires_munster_locations,c80bb0a4ee0a639e665d1a145b0a2469,german_fires_munster_locations__c80bb0a4ee0a639e665d1a145b0a2469
am blaukreuzwaldchen,"Am Blaukreuzwaldchen in Munster, Germany",51.9152952,7.6808248,1,,,,,,ForeignMinistry,"Am Blaukreuzwaldchen in Munster, Germany",,german_fires_munster_locations,73a486e042cc45a9e1be2dc0a623f5f9,german_fires_munster_locations__73a486e042cc45a9e1be2dc0a623f5f9
am blutenhain,"Am Blutenhain in Munster, Germany",51.9196665,7.5284034,1,,,,,,Consulates,"Am Blutenhain in Munster, Germany",,german_fires_munster_locations,ec5fa82fd7aa96d7e2b85425f2b519c4,german_fires_munster_locations__ec5fa82fd7aa96d7e2b85425f2b519c4
am borggarten,"Am Borggarten in Munster, Germany",51.9213072,7.7328775,1,,,,,,Shipping,"Am Borggarten in Munster, Germany",,german_fires_munster_locations,c58f32289a12107346214ebb2a43d8f6,german_fires_munster_locations__c58f32289a12107346214ebb2a43d8f6
