native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ubosti,stab,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
izboden,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Person,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
izbodena,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,DiplomaticFacilities,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
izbodeni,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Refinery,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
uboden,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,AAEntity,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodena,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodeno,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Wells,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodeni,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodene,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Keyphrase,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodio,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Diplomat,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodila,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubodili,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubadanje,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Exec,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ubadanja,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,IndustryTerm,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
uboda,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,LegislativeCommittee,Stabbing incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
protest,Protest,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestu,Protest,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstracija,Protest,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
prosvjednik,Protester,Protest reported,6,Public Disruption,188108,Diplomat,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
prosvjednika,Protester,Protest reported,6,Public Disruption,188108,Diplomat,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
prosvjednikom,Protester,Protest reported,6,Public Disruption,188108,Organization,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstrant,Protester,Protest reported,6,Public Disruption,188108,Wells,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstranta,Protester,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstrantom,Protester,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
prosvjednici,Protesters,Protest reported,6,Public Disruption,188108,Organization,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
prosvjednike,Protesters,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
prosvjednicima,Protesters,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstranti,Protesters,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstranata,Protesters,Protest reported,6,Public Disruption,188108,News,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstrante,Protesters,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
demonstrantima,Protesters,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestirali,Protesting,Protest reported,6,Public Disruption,188108,ForeignMinister,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestovali,Protesting,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
neredi,rioting,Protest reported,6,Public Disruption,188108,Wells,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nereda,rioting,Protest reported,6,Public Disruption,188108,DiplomaticFacilities,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobune,riots,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobuna,riots,Protest reported,6,Public Disruption,188108,FTO,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobunama,riots,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
neredi,riots,Protest reported,6,Public Disruption,188108,DiplomaticFacilities,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nereda,riots,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nerede,riots,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
neredima,riots,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobuna,riot,Protest reported,6,Public Disruption,188108,space,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobune,riot,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobunu,riot,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
pobunom,riot,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nered,riot,Protest reported,6,Public Disruption,188108,Keyphrase,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
nereda,riot,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
neredom,riot,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
evakuacija,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Media,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuacije,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Refinery,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuaciju,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,space,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuacijom,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Keyphrase,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuacijama,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,Media,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirati,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Media,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuiran,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Organization,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirana,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Media,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirano,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Consulates,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirani,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,IndustryTerm,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirane,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Exec,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirana,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Wells,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirao,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Pipeline,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirala,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,space,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirali,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Organization,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuirale,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Wells,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
evakuiralo,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Organization,Evacuation reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
eksplozija,explosion,Explosion reported,3,Fires & Collapses,188118,DiplomaticFacilities,Explosion reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksplozije,explosion,Explosion reported,3,Fires & Collapses,188118,space,Explosion reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksploziji,explosion,Explosion reported,3,Fires & Collapses,188118,Consulates,Explosion reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksploziju,explosion,Explosion reported,3,Fires & Collapses,188118,Organization,Explosion reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksplozijom,explosion,Explosion reported,3,Fires & Collapses,188118,Person,Explosion reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksplozijama,explosion,Explosion reported,3,Fires & Collapses,188118,Exec,Explosion reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksplozivna naprava,explosive,Explosive reported,3,Fires & Collapses,188118,ForeignMinister,Explosive reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
eksplozivnu napravu,explosive,Explosive reported,3,Fires & Collapses,188118,Keyphrase,Explosive reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
eksplozivne naprave,explosive,Explosive reported,3,Fires & Collapses,188118,Diplomat,Explosive reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
bomba,bomb,Bomb reported,3,Fires & Collapses,188118,DiplomaticFacilities,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombe,bomb,Bomb reported,3,Fires & Collapses,188118,News,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombi,bomb,Bomb reported,3,Fires & Collapses,188118,DiplomaticFacilities,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombu,bomb,Bomb reported,3,Fires & Collapses,188118,Keyphrase,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombom,bomb,Bomb reported,3,Fires & Collapses,188118,Wells,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombe,bombs,Bomb reported,3,Fires & Collapses,188118,Diplomat,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombama,bombs,Bomb reported,3,Fires & Collapses,188118,News,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
ied,ied,Bomb reported,3,Fires & Collapses,188118,Media,Bomb reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
vatra,fire,Fire incident reported,12,Fires & Collapses,188118,Wells,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
vatre,fire,Fire incident reported,12,Fires & Collapses,188118,News,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
vatru,fire,Fire incident reported,12,Fires & Collapses,188118,LegislativeCommittee,Fire incident reported,,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_bosniaandherzegovina_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
