german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
obertor,"Obertor in Monchengladbach, Germany",51.1309855,6.4113685,1,,,,Media,"Obertor in Monchengladbach, Germany",,german_fires_monchengladbach_locations,22208dbff7affbfce9dca8fb436dd8b3,german_fires_monchengladbach_locations__48729b948ec8fb4bdec48fa47eba661d
eschenbruchergasse,"Eschenbruchergasse in Monchengladbach, Germany",51.169594,6.4524453,1,,,,Person,"Eschenbruchergasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,16154dc5dadddd4b2b1a05eebed85692,german_fires_monchengladbach_locations__bda0acc5a097fab70090104f61bab944
boschstrasse,"Boschstrasse in Monchengladbach, Germany",51.1454069,6.4082901,1,,,,AAEntity,"Boschstrasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,c7d3202a4ccdb340e5d03d7f2b23af31,german_fires_monchengladbach_locations__ecbdc918bdaaed14ad1ad7f22c06a563
josef-husmann-strasse,"Josef-Husmann-Strasse in Monchengladbach, Germany",51.1246404,6.4045565,1,,,,Person,"Josef-Husmann-Strasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,b331866b8a4f762c99cf890958361668,german_fires_monchengladbach_locations__ac1c28300330cc61877015d86f1eed7c
dahlienweg,"Dahlienweg in Monchengladbach, Germany",51.1604492,6.4898577,1,,,,Consulates,"Dahlienweg in Monchengladbach, Germany",,german_fires_monchengladbach_locations,fc902e1ae783f6df3b14c313a21918e8,german_fires_monchengladbach_locations__fb4d95021b2d153c3d6983eef791278a
lindenplatz,"Lindenplatz in Monchengladbach, Germany",51.1308378,6.4124457,1,,,,IndustryTerm,"Lindenplatz in Monchengladbach, Germany",,german_fires_monchengladbach_locations,906be77d8a2b367d5a7f2bbb3e7185e7,german_fires_monchengladbach_locations__9f0bbb3b5e84ed9185733156a92154b7
mohnweg,"Mohnweg in Monchengladbach, Germany",51.1579982,6.4884837,1,,,,FTO,"Mohnweg in Monchengladbach, Germany",,german_fires_monchengladbach_locations,32680ec474858e6470f8dde0949ba521,german_fires_monchengladbach_locations__1012e0f5a907ca6e6d17a7be00a264da
muhlenhof,"Muhlenhof in Monchengladbach, Germany",51.1498481,6.5127367,1,,,,LegislativeCommittee,"Muhlenhof in Monchengladbach, Germany",,german_fires_monchengladbach_locations,3bf34ed6881fc37ee6b85b041a0643af,german_fires_monchengladbach_locations__b472bd4d81a809960aaae0a81e67fec3
auf dem stiel,"Auf dem Stiel in Monchengladbach, Germany",51.092667,6.4159168,1,,,,DiplomaticFacilities,"Auf dem Stiel in Monchengladbach, Germany",,german_fires_monchengladbach_locations,33e27bd17897edec23c3b2aae93f901e,german_fires_monchengladbach_locations__aebb406325269f9073452e92b028b189
am feldrain,"Am Feldrain in Monchengladbach, Germany",51.1074904,6.3920455,1,,,,Consulates,"Am Feldrain in Monchengladbach, Germany",,german_fires_monchengladbach_locations,178c0b0da6c3b7b12d94a10ce6f0fe04,german_fires_monchengladbach_locations__f4759e5c7b5085e1ffc576c3e79f84d0
gartensoth,"Gartensoth in Monchengladbach, Germany",51.1677518,6.4069316,1,,,,Consulates,"Gartensoth in Monchengladbach, Germany",,german_fires_monchengladbach_locations,a7d0f78c29dc6caa210c02a9af8118f2,german_fires_monchengladbach_locations__1e105ed80a76a66ba6f1d949f1d3e899
am schmolderpark,"Am Schmolderpark in Monchengladbach, Germany",51.1579183,6.4309348,1,,,,Exec,"Am Schmolderpark in Monchengladbach, Germany",,german_fires_monchengladbach_locations,eae6abf55bafc5932c57de89949e2f7a,german_fires_monchengladbach_locations__8c0e42c5e33e6dcb2697e559b2b97f5f
pinnweg,"Pinnweg in Monchengladbach, Germany",51.15751,6.4480347,1,,,,IndustryTerm,"Pinnweg in Monchengladbach, Germany",,german_fires_monchengladbach_locations,8e2db8535607c809c4f78afa1210ef63,german_fires_monchengladbach_locations__38a276c02aeae96fb4c4e9e8be16a6df
steinforther weg,"Steinforther Weg in Monchengladbach, Germany",51.1502691,6.5215686,1,,,,LegislativeCommittee,"Steinforther Weg in Monchengladbach, Germany",,german_fires_monchengladbach_locations,3f0c4a08450f4855db2bfcb043767df6,german_fires_monchengladbach_locations__b1abafb8a28b85d7ebf762986e5f6b7c
heydener gasse,"Heydener Gasse in Monchengladbach, Germany",51.1575298,6.4512163,1,,,,AAEntity,"Heydener Gasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,b14af9aa47da4d9eb2eedfa779e98ada,german_fires_monchengladbach_locations__427a1bcac796deaa014d22b1c012154a
schumannstrasse,"Schumannstrasse in Monchengladbach, Germany",51.1343007,6.4099723,1,,,,Organization,"Schumannstrasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,e672ab71ad74a6b506a5ad2f25391b21,german_fires_monchengladbach_locations__601d05145f69157b8b09e36624e82c66
