german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
langener str.,"Langener Str. in Darmstadt, Germany",49.9059275,8.6437911,1,,,,,,,,ForeignMinister,"Langener Str. in Darmstadt, Germany",,german_fires_darmstadt_locations,2307a20a64105180841c2d8abfd82469,german_fires_darmstadt_locations__2307a20a64105180841c2d8abfd82469
langeweg,"Langeweg in Darmstadt, Germany",49.8331523,8.6520957,1,,,,,,,,ForeignMinistry,"Langeweg in Darmstadt, Germany",,german_fires_darmstadt_locations,62b0fab9ef158ba6dec51d44c5dfe916,german_fires_darmstadt_locations__62b0fab9ef158ba6dec51d44c5dfe916
langgasserweg,"Langgasserweg in Darmstadt, Germany",49.8545243,8.6590312,1,,,,,,,,ForeignMinistry,"Langgasserweg in Darmstadt, Germany",,german_fires_darmstadt_locations,927c4ee7355e0bc3115ba73ded60dc0b,german_fires_darmstadt_locations__927c4ee7355e0bc3115ba73ded60dc0b
lauterbacher weg,"Lauterbacher Weg in Darmstadt, Germany",49.8888533,8.6583469,1,,,,,,,,Consulates,"Lauterbacher Weg in Darmstadt, Germany",,german_fires_darmstadt_locations,54a31f8790cace85205ff39d686d8a7e,german_fires_darmstadt_locations__54a31f8790cace85205ff39d686d8a7e
lauteschlagerstr.,"Lauteschlagerstr. in Darmstadt, Germany",49.8777755,8.6594398,1,,,,,,,,Shipping,"Lauteschlagerstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,b96668c318cf161829d32285f1d4ee7c,german_fires_darmstadt_locations__b96668c318cf161829d32285f1d4ee7c
lenauweg,"Lenauweg in Darmstadt, Germany",49.9008629,8.6695882,1,,,,,,,,FTO,"Lenauweg in Darmstadt, Germany",,german_fires_darmstadt_locations,c1c53f6ed3012aee8e6847c43353f38e,german_fires_darmstadt_locations__c1c53f6ed3012aee8e6847c43353f38e
leo-tolstoi-str.,"Leo-Tolstoi-Str. in Darmstadt, Germany",49.8408659,8.648447,1,,,,,,,,FTO,"Leo-Tolstoi-Str. in Darmstadt, Germany",,german_fires_darmstadt_locations,f12c8581fc01b1802d0b32beb8a7f41c,german_fires_darmstadt_locations__f12c8581fc01b1802d0b32beb8a7f41c
lerchenweg,"Lerchenweg in Darmstadt, Germany",49.9073225,8.6766185,1,,,,,,,,IndustryTerm,"Lerchenweg in Darmstadt, Germany",,german_fires_darmstadt_locations,7ce47788c4b6922e7d42098cf2e3d698,german_fires_darmstadt_locations__7ce47788c4b6922e7d42098cf2e3d698
lessingstr.,"Lessingstr. in Darmstadt, Germany",49.9155746,8.6478645,1,,,,,,,,Consulates,"Lessingstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,b3e84c7df9f6edb5cb0e541707d81730,german_fires_darmstadt_locations__b3e84c7df9f6edb5cb0e541707d81730
leydheckerstr.,"Leydheckerstr. in Darmstadt, Germany",49.8861373,8.6380147,1,,,,,,,,Organization,"Leydheckerstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,8084dea3f6330a579216794f3d5fb2c1,german_fires_darmstadt_locations__8084dea3f6330a579216794f3d5fb2c1
lichtenbergstr.,"Lichtenbergstr. in Darmstadt, Germany",49.8801346,8.6627585,1,,,,,,,,DiplomaticFacilities,"Lichtenbergstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,4f37eca4a37263a3feb51f0e507491f0,german_fires_darmstadt_locations__4f37eca4a37263a3feb51f0e507491f0
lichtwiesenweg,"Lichtwiesenweg in Darmstadt, Germany",49.8613142,8.6714434,1,,,,,,,,News,"Lichtwiesenweg in Darmstadt, Germany",,german_fires_darmstadt_locations,7da7b1056f5e444ed422ad35226e9de8,german_fires_darmstadt_locations__7da7b1056f5e444ed422ad35226e9de8
liebfrauenstr.,"Liebfrauenstr. in Darmstadt, Germany",49.8820707,8.6594287,1,,,,,,,,Wells,"Liebfrauenstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,5c84a8c105cb60701b38739908253096,german_fires_darmstadt_locations__5c84a8c105cb60701b38739908253096
liebigstr.,"Liebigstr. in Darmstadt, Germany",49.880052,8.647616,1,,,,,,,,FTO,"Liebigstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,41e804c43e2007ce583ba91e464eb98a,german_fires_darmstadt_locations__41e804c43e2007ce583ba91e464eb98a
liesjeweg,"Liesjeweg in Darmstadt, Germany",49.9157983,8.6645287,1,,,,,,,,Shipping,"Liesjeweg in Darmstadt, Germany",,german_fires_darmstadt_locations,18ec15f4dd7387bff43fd3f9905bf44c,german_fires_darmstadt_locations__18ec15f4dd7387bff43fd3f9905bf44c
lilienthalstr.,"Lilienthalstr. in Darmstadt, Germany",49.8584431,8.5857948,1,,,,,,,,AAEntity,"Lilienthalstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,1c13110cf9ac65bd952922c4f2f30f06,german_fires_darmstadt_locations__1c13110cf9ac65bd952922c4f2f30f06
lily-pringsheim-weg,"Lily-Pringsheim-Weg in Darmstadt, Germany",49.9162168,8.6488907,1,,,,,,,,Legislator,"Lily-Pringsheim-Weg in Darmstadt, Germany",,german_fires_darmstadt_locations,862ef31aa8a004a2d97fd2dcdf97d8a1,german_fires_darmstadt_locations__862ef31aa8a004a2d97fd2dcdf97d8a1
lincolnstr.,"Lincolnstr. in Darmstadt, Germany",49.8488061,8.6424886,1,,,,,,,,FTO,"Lincolnstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,691f6dd5a07a23f790f90a1ca8f61a92,german_fires_darmstadt_locations__691f6dd5a07a23f790f90a1ca8f61a92
lindenhofstr.,"Lindenhofstr. in Darmstadt, Germany",49.872135,8.661376,1,,,,,,,,Legislator,"Lindenhofstr. in Darmstadt, Germany",,german_fires_darmstadt_locations,5f2a5657e34a2ab536d586b967eea84c,german_fires_darmstadt_locations__5f2a5657e34a2ab536d586b967eea84c
lindenweg,"Lindenweg in Darmstadt, Germany",49.915126,8.6490699,1,,,,,,,,space,"Lindenweg in Darmstadt, Germany",,german_fires_darmstadt_locations,155f8d12efe54c42f456054ef46952e6,german_fires_darmstadt_locations__155f8d12efe54c42f456054ef46952e6
