handle,caption_name,location_lower,exclude_groups,include_groups,entity_type,location,lat,long,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
agriculturegeo,Georgian agriculture ministry,georgia,georgia;country;stateprovince,,agriculture ministry,Georgia,32.1656221,-82.9000751,AgricultureMinistry,Georgian agriculture ministry,,noneng_dgm_agr_mentioner_government,2e78bbd84d6e6254caa32787800e6d57,noneng_dgm_agr_mentioner_government__2e78bbd84d6e6254caa32787800e6d57
minagricpress,Greek agriculture ministry,greece,greece;country;stateprovince,,agriculture ministry,Greece,39.074208,21.824312,AgricultureMinistry,Greek agriculture ministry,,noneng_dgm_agr_mentioner_government,7c0f6ff875beb80317671c9de38fb1f5,noneng_dgm_agr_mentioner_government__7c0f6ff875beb80317671c9de38fb1f5
magaguatemala,Guatemalan agriculture ministry,guatemala,guatemala;country;stateprovince,,agriculture ministry,Guatemala,15.783471,-90.230759,AgricultureMinistry,Guatemalan agriculture ministry,,noneng_dgm_agr_mentioner_government,4e09f9002a3daf9e8c2c36cad4356c33,noneng_dgm_agr_mentioner_government__4e09f9002a3daf9e8c2c36cad4356c33
agriculturegn1,Guinean agriculture ministry,guinea,guinea;country;stateprovince,,agriculture ministry,Guinea,9.945587,-9.696645,AgricultureMinistry,Guinean agriculture ministry,,noneng_dgm_agr_mentioner_government,f035048290780ae16595c1675f821b97,noneng_dgm_agr_mentioner_government__f035048290780ae16595c1675f821b97
magricultureht,Haitian agriculture ministry,haiti,haiti;country;stateprovince,,agriculture ministry,Haiti,18.971187,-72.285215,AgricultureMinistry,Haitian agriculture ministry,,noneng_dgm_agr_mentioner_government,0010900979d1d42f3b73463fd312551f,noneng_dgm_agr_mentioner_government__0010900979d1d42f3b73463fd312551f
saghonduras,Honduran agriculture ministry,honduras,honduras;country;stateprovince,,agriculture ministry,Honduras,15.199999,-86.241905,AgricultureMinistry,Honduran agriculture ministry,,noneng_dgm_agr_mentioner_government,49786e450ba71fd18a9c015a8586d86c,noneng_dgm_agr_mentioner_government__49786e450ba71fd18a9c015a8586d86c
raniranchamber,Iranian agriculture ministry,iran,iran;country;stateprovince,,agriculture ministry,Iran,32.427908,53.688046,AgricultureMinistry,Iranian agriculture ministry,,noneng_dgm_agr_mentioner_government,13e8094448c1baedcb1206a51deab45c,noneng_dgm_agr_mentioner_government__13e8094448c1baedcb1206a51deab45c
ministryofagri1,Jordanian agriculture ministry,jordan,jordan;country;stateprovince,,agriculture ministry,Jordan,36.0885599,-95.9260703,AgricultureMinistry,Jordanian agriculture ministry,,noneng_dgm_agr_mentioner_government,cc4cac74ffc6810e0f0cf2c47a2ac734,noneng_dgm_agr_mentioner_government__cc4cac74ffc6810e0f0cf2c47a2ac734
zemkopibas_min,Latvian agriculture ministry,latvia,latvia;country;stateprovince,,agriculture ministry,Latvia,56.879635,24.603189,AgricultureMinistry,Latvian agriculture ministry,,noneng_dgm_agr_mentioner_government,93ffa53d1300731b02445f9307315fc1,noneng_dgm_agr_mentioner_government__93ffa53d1300731b02445f9307315fc1
moalebanon,Lebanese agriculture ministry,lebanon,lebanon;country;stateprovince,,agriculture ministry,Lebanon,33.854721,35.862285,AgricultureMinistry,Lebanese agriculture ministry,,noneng_dgm_agr_mentioner_government,bef524402ec4f90612995b9c3faee2e4,noneng_dgm_agr_mentioner_government__bef524402ec4f90612995b9c3faee2e4
mydoa_hq,Malaysian agriculture ministry,malaysia,malaysia;country;stateprovince,,agriculture ministry,Malaysia,4.210484,101.975766,AgricultureMinistry,Malaysian agriculture ministry,,noneng_dgm_agr_mentioner_government,aeb84232aefcb6e161c235d44f6b3ffe,noneng_dgm_agr_mentioner_government__aeb84232aefcb6e161c235d44f6b3ffe
mofmramv,Maldivian agriculture ministry,maldives,maldives;country;stateprovince,,agriculture ministry,Maldives,3.202778,73.22068,AgricultureMinistry,Maldivian agriculture ministry,,noneng_dgm_agr_mentioner_government,3a221199bfee77e3f86723969b6ed22d,noneng_dgm_agr_mentioner_government__3a221199bfee77e3f86723969b6ed22d
maep_mali,Malian agriculture ministry,mali,mali;country;stateprovince,,agriculture ministry,Mali,17.570692,-3.996166,AgricultureMinistry,Malian agriculture ministry,,noneng_dgm_agr_mentioner_government,74c6640bcb929b62136656b9875aa029,noneng_dgm_agr_mentioner_government__74c6640bcb929b62136656b9875aa029
minagri_gov,Moroccan agriculture ministry,morocco,morocco;country;stateprovince,,agriculture ministry,Morocco,31.791702,-7.09262,AgricultureMinistry,Moroccan agriculture ministry,,noneng_dgm_agr_mentioner_government,8ddab104d3398b5eb34dd43290fcfe1d,noneng_dgm_agr_mentioner_government__8ddab104d3398b5eb34dd43290fcfe1d
hello_moald,Nepalese agriculture ministry,nepal,nepal;country;stateprovince,,agriculture ministry,Nepal,28.394857,84.124008,AgricultureMinistry,Nepalese agriculture ministry,,noneng_dgm_agr_mentioner_government,115f8d867528fa35d658d68ec70e93b8,noneng_dgm_agr_mentioner_government__115f8d867528fa35d658d68ec70e93b8
minlnv,Dutch Ministry of Agriculture,netherlands,netherlands;country;stateprovince,,agriculture ministry,Netherlands,52.132633,5.291266,AgricultureMinistry,Dutch Ministry of Agriculture,,noneng_dgm_agr_mentioner_government,3eccede3347842530bfe1e30c4e375c5,noneng_dgm_agr_mentioner_government__3eccede3347842530bfe1e30c4e375c5
magniger,Nigerien agriculture ministry,niger,niger;country;stateprovince,,agriculture ministry,Niger,17.607789,8.081666,AgricultureMinistry,Nigerien agriculture ministry,,noneng_dgm_agr_mentioner_government,7b9962dd1819ffed5e685d0dbc909185,noneng_dgm_agr_mentioner_government__7b9962dd1819ffed5e685d0dbc909185
mafwr_om,Oman agriculture ministry,oman,oman;country;stateprovince,,agriculture ministry,Oman,21.4735329,55.975413,AgricultureMinistry,Oman agriculture ministry,,noneng_dgm_agr_mentioner_government,c2e15ee6644be79309cc04b877fc239f,noneng_dgm_agr_mentioner_government__c2e15ee6644be79309cc04b877fc239f
foodsecuritypk,Pakistani agriculture ministry,pakistan,pakistan;country;stateprovince,,agriculture ministry,Pakistan,30.375321,69.345116,AgricultureMinistry,Pakistani agriculture ministry,,noneng_dgm_agr_mentioner_government,fdcebaaf4925e0d840333c516ec6f961,noneng_dgm_agr_mentioner_government__fdcebaaf4925e0d840333c516ec6f961
midapma,Panamanian agriculture ministry,panama,panama;country;stateprovince,,agriculture ministry,Panama,8.537981,-80.782127,AgricultureMinistry,Panamanian agriculture ministry,,noneng_dgm_agr_mentioner_government,bd6192409d09878a2eddd2eef89ef500,noneng_dgm_agr_mentioner_government__bd6192409d09878a2eddd2eef89ef500
magparaguay,Paraguayan agriculture ministry,paraguay,paraguay;country;stateprovince,,agriculture ministry,Paraguay,-23.442503,-58.443832,AgricultureMinistry,Paraguayan agriculture ministry,,noneng_dgm_agr_mentioner_government,737a2deb81addf93bea406be64e687d4,noneng_dgm_agr_mentioner_government__737a2deb81addf93bea406be64e687d4
