german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ricarda-huch-strasse,"Ricarda-Huch-strasse in Bad Hersfeld, Germany",50.8742921,9.7137762,1,,,,Organization,"Ricarda-Huch-strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,8ad0e85c8386b1fd872bb9ffdf745f9d,german_fires_badhersfeld_locations__8ad0e85c8386b1fd872bb9ffdf745f9d
rimbergstrasse,"Rimbergstrasse in Bad Hersfeld, Germany",50.8384771,9.6603901,1,,,,News,"Rimbergstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,747324ee4fea15f309e4a40fcf9d2bf2,german_fires_badhersfeld_locations__747324ee4fea15f309e4a40fcf9d2bf2
ringstrasse,"Ringstrasse in Bad Hersfeld, Germany",50.8326573,9.6656085,1,,,,Wells,"Ringstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,3430d47f20e1c125f8794f91ce300fd1,german_fires_badhersfeld_locations__3430d47f20e1c125f8794f91ce300fd1
rittergasse,"Rittergasse in Bad Hersfeld, Germany",50.8695949,9.7096469,1,,,,Diplomat,"Rittergasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,06b59d70fabb88532529c4fc3ed2d190,german_fires_badhersfeld_locations__06b59d70fabb88532529c4fc3ed2d190
robert-heil-strasse,"Robert-Heil-strasse in Bad Hersfeld, Germany",50.8656997,9.7126314,1,,,,ForeignMinister,"Robert-Heil-strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,9e4378cf3669efce9eb721700cc71d70,german_fires_badhersfeld_locations__9e4378cf3669efce9eb721700cc71d70
robert-koch-strasse,"Robert-Koch-strasse in Bad Hersfeld, Germany",50.8347859,9.6711596,1,,,,Legislator,"Robert-Koch-strasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,ec8a203be7dc5ab685cb30658b272d17,german_fires_badhersfeld_locations__ec8a203be7dc5ab685cb30658b272d17
rosengartenstrasse,"Rosengartenstrasse in Bad Hersfeld, Germany",50.8254405,9.649461,1,,,,Media,"Rosengartenstrasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,78cb90c9d2b2077572c2ba12dee89d19,german_fires_badhersfeld_locations__78cb90c9d2b2077572c2ba12dee89d19
rosengasse,"Rosengasse in Bad Hersfeld, Germany",50.8660628,9.7077975,1,,,,AAEntity,"Rosengasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,5a4b56e9d4b206d1127a79996c25f1a7,german_fires_badhersfeld_locations__5a4b56e9d4b206d1127a79996c25f1a7
rosenweg,"Rosenweg in Bad Hersfeld, Germany",50.871658,9.7583094,1,,,,DiplomaticFacilities,"Rosenweg in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,c67406f628d2bf823caf112c49cc4fd2,german_fires_badhersfeld_locations__c67406f628d2bf823caf112c49cc4fd2
rosmariengasse,"Rosmariengasse in Bad Hersfeld, Germany",50.8672005,9.7121094,1,,,,CompanyKeyword,"Rosmariengasse in Bad Hersfeld, Germany",,german_fires_badhersfeld_locations,f1f06c8919ea9bffc359dfd1dbb8906c,german_fires_badhersfeld_locations__f1f06c8919ea9bffc359dfd1dbb8906c
