keyword,caption_name,location_lower,entity_type,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
Oman,Oman,Oman,Country,Country,Oman,,dgm_traveladvisories_country_ger,1c77b9733832da9d1ffac66620f3c006,dgm_traveladvisories_country_ger__1c77b9733832da9d1ffac66620f3c006
Pakistan,Pakistan,Pakistan,Country,Country,Pakistan,,dgm_traveladvisories_country_ger,b9698b8546220246fe600a949db326bf,dgm_traveladvisories_country_ger__b9698b8546220246fe600a949db326bf
Palau,Palau,Palau,Country,Country,Palau,,dgm_traveladvisories_country_ger,46096bb96824852d15ce4fa5ba4bf58e,dgm_traveladvisories_country_ger__46096bb96824852d15ce4fa5ba4bf58e
Panama,Panama,Panama,Country,Country,Panama,,dgm_traveladvisories_country_ger,6bec347f256837d3539ad619bd489de7,dgm_traveladvisories_country_ger__6bec347f256837d3539ad619bd489de7
Papua-Neuguinea,Papua New Guinea,Papua New Guinea,Country,Country,Papua New Guinea,,dgm_traveladvisories_country_ger,f670d3806d530c3e5cb1f31dca457751,dgm_traveladvisories_country_ger__f670d3806d530c3e5cb1f31dca457751
Paraguay,Paraguay,Paraguay,Country,Country,Paraguay,,dgm_traveladvisories_country_ger,73101738da81e5cbb87b64cd400a4405,dgm_traveladvisories_country_ger__73101738da81e5cbb87b64cd400a4405
Peru,Peru,Peru,Country,Country,Peru,,dgm_traveladvisories_country_ger,84c8fa2341f7d052a1ee3a36ff043798,dgm_traveladvisories_country_ger__84c8fa2341f7d052a1ee3a36ff043798
Philippinen,Philippines,Philippines,Country,Country,Philippines,,dgm_traveladvisories_country_ger,77dab2f81a6c8c9136efba7ab2c4c0f2,dgm_traveladvisories_country_ger__77dab2f81a6c8c9136efba7ab2c4c0f2
Polen,Poland,Poland,Country,Country,Poland,,dgm_traveladvisories_country_ger,94880bda83bda77c5692876700711f15,dgm_traveladvisories_country_ger__94880bda83bda77c5692876700711f15
Portugal,Portugal,Portugal,Country,Country,Portugal,,dgm_traveladvisories_country_ger,ea71b362e3ea9969db085abfccdeb10d,dgm_traveladvisories_country_ger__ea71b362e3ea9969db085abfccdeb10d
Katar,Qatar,Qatar,Country,Country,Qatar,,dgm_traveladvisories_country_ger,7cc7ef17c45527cf90fcf27516794d21,dgm_traveladvisories_country_ger__7cc7ef17c45527cf90fcf27516794d21
Republik Kongo,Republic of the Congo,Republic of the Congo,Country,Country,Republic of the Congo,,dgm_traveladvisories_country_ger,afe1f0ece97fc8839cc4822a6786db0a,dgm_traveladvisories_country_ger__afe1f0ece97fc8839cc4822a6786db0a
Mazedonien,Republic of Macedonia,Republic of Macedonia,Country,Country,Republic of Macedonia,,dgm_traveladvisories_country_ger,a7bc42e75bc4b7a9b768b48c5457601a,dgm_traveladvisories_country_ger__a7bc42e75bc4b7a9b768b48c5457601a
Rumänien,Romania,Romania,Country,Country,Romania,,dgm_traveladvisories_country_ger,0c7d5ae44b2a0be9ebd7d6b9f7d60f20,dgm_traveladvisories_country_ger__0c7d5ae44b2a0be9ebd7d6b9f7d60f20
Russland,Russia,Russia,Country,Country,Russia,,dgm_traveladvisories_country_ger,5feb168ca8fb495dcc89b1208cdeb919,dgm_traveladvisories_country_ger__5feb168ca8fb495dcc89b1208cdeb919
Ruanda,Rwanda,Rwanda,Country,Country,Rwanda,,dgm_traveladvisories_country_ger,9d7ed5d77d647e89c3cc11757d651dc2,dgm_traveladvisories_country_ger__9d7ed5d77d647e89c3cc11757d651dc2
St. Kitts und Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Country,Country,Saint Kitts and Nevis,,dgm_traveladvisories_country_ger,5976169ac1852fff6f0b9095100407fc,dgm_traveladvisories_country_ger__5976169ac1852fff6f0b9095100407fc
St. Lucia,Saint Lucia,Saint Lucia,Country,Country,Saint Lucia,,dgm_traveladvisories_country_ger,d1ef233007d706d71aa6d46642d5f804,dgm_traveladvisories_country_ger__d1ef233007d706d71aa6d46642d5f804
St. Vincent und die Grenadinen,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Country,Country,Saint Vincent and the Grenadines,,dgm_traveladvisories_country_ger,c6f5008606ccd26c840a52657d671c4b,dgm_traveladvisories_country_ger__c6f5008606ccd26c840a52657d671c4b
Samoa,Samoa,Samoa,Country,Country,Samoa,,dgm_traveladvisories_country_ger,0861134397888c470803c77fb6cd2943,dgm_traveladvisories_country_ger__0861134397888c470803c77fb6cd2943
San Marino,San Marino,San Marino,Country,Country,San Marino,,dgm_traveladvisories_country_ger,a7db85742c67a70f8764c4d9c53bdb36,dgm_traveladvisories_country_ger__a7db85742c67a70f8764c4d9c53bdb36
São Tomé und Príncipe,Sao Tome and Principe,Sao Tome and Principe,Country,Country,Sao Tome and Principe,,dgm_traveladvisories_country_ger,aca4f717a9933ddf7ab0ffc877d0ed48,dgm_traveladvisories_country_ger__aca4f717a9933ddf7ab0ffc877d0ed48
Saudi-Arabien,Saudi Arabia,Saudi Arabia,Country,Country,Saudi Arabia,,dgm_traveladvisories_country_ger,b835b521c29f399c78124c4b59341691,dgm_traveladvisories_country_ger__b835b521c29f399c78124c4b59341691
Senegal,Senegal,Senegal,Country,Country,Senegal,,dgm_traveladvisories_country_ger,9986531359550785caffb2032622437f,dgm_traveladvisories_country_ger__9986531359550785caffb2032622437f
Serbien,Serbia,Serbia,Country,Country,Serbia,,dgm_traveladvisories_country_ger,2ff6e535bd2f100979a171ad430e642b,dgm_traveladvisories_country_ger__2ff6e535bd2f100979a171ad430e642b
Seychellen,Seychelles,Seychelles,Country,Country,Seychelles,,dgm_traveladvisories_country_ger,d2e4449b45608e33e472d939a73868f7,dgm_traveladvisories_country_ger__d2e4449b45608e33e472d939a73868f7
Sierra Leone,Sierra Leone,Sierra Leone,Country,Country,Sierra Leone,,dgm_traveladvisories_country_ger,97527dec0ae1a703599581d4f25dfbce,dgm_traveladvisories_country_ger__97527dec0ae1a703599581d4f25dfbce
Singapur,Singapore,Singapore,Country,Country,Singapore,,dgm_traveladvisories_country_ger,458e4cbc78201c1aec5fc53a31c59378,dgm_traveladvisories_country_ger__458e4cbc78201c1aec5fc53a31c59378
Slowakei,Slovakia,Slovakia,Country,Country,Slovakia,,dgm_traveladvisories_country_ger,88a392b5a8d8f73986d83a2deefb0472,dgm_traveladvisories_country_ger__88a392b5a8d8f73986d83a2deefb0472
Slowenien,Slovenia,Slovenia,Country,Country,Slovenia,,dgm_traveladvisories_country_ger,00247297c394dd443dc97067830c35f4,dgm_traveladvisories_country_ger__00247297c394dd443dc97067830c35f4
Salomonen,Solomon Islands,Solomon Islands,Country,Country,Solomon Islands,,dgm_traveladvisories_country_ger,a573f4ed911c3b437599818762263a0c,dgm_traveladvisories_country_ger__a573f4ed911c3b437599818762263a0c
Somalia,Somalia,Somalia,Country,Country,Somalia,,dgm_traveladvisories_country_ger,921855f753932de762b780405a50bdf7,dgm_traveladvisories_country_ger__921855f753932de762b780405a50bdf7
Südafrika,South Africa,South Africa,Country,Country,South Africa,,dgm_traveladvisories_country_ger,c89bc418c38da77213c6c6e03cac2510,dgm_traveladvisories_country_ger__c89bc418c38da77213c6c6e03cac2510
Südkorea,South Korea,South Korea,Country,Country,South Korea,,dgm_traveladvisories_country_ger,4d4803b0bb7dab1b0627e4f8277edc5b,dgm_traveladvisories_country_ger__4d4803b0bb7dab1b0627e4f8277edc5b
Südsudan,South Sudan,South Sudan,Country,Country,South Sudan,,dgm_traveladvisories_country_ger,0a6355f86240762961997e70c5e7087d,dgm_traveladvisories_country_ger__0a6355f86240762961997e70c5e7087d
Spanien,Spain,Spain,Country,Country,Spain,,dgm_traveladvisories_country_ger,907eba32d950bfab68227fd7ea22999b,dgm_traveladvisories_country_ger__907eba32d950bfab68227fd7ea22999b
Sri Lanka,Sri Lanka,Sri Lanka,Country,Country,Sri Lanka,,dgm_traveladvisories_country_ger,ef547e2d9750443f6d203233dfa38e39,dgm_traveladvisories_country_ger__ef547e2d9750443f6d203233dfa38e39
Sudan,Sudan,Sudan,Country,Country,Sudan,,dgm_traveladvisories_country_ger,74458a3d3e5f3074226b1f9fa23c9163,dgm_traveladvisories_country_ger__74458a3d3e5f3074226b1f9fa23c9163
Suriname,Suriname,Suriname,Country,Country,Suriname,,dgm_traveladvisories_country_ger,64446ac025106d201779cb4bf5ab6b2e,dgm_traveladvisories_country_ger__64446ac025106d201779cb4bf5ab6b2e
Swasiland,Swaziland,Swaziland,Country,Country,Swaziland,,dgm_traveladvisories_country_ger,f82b1495fed28936b2fc31c3ba4f882f,dgm_traveladvisories_country_ger__f82b1495fed28936b2fc31c3ba4f882f
Schweden,Sweden,Sweden,Country,Country,Sweden,,dgm_traveladvisories_country_ger,c8f4261f9f46e6465709e17ebea7a92b,dgm_traveladvisories_country_ger__c8f4261f9f46e6465709e17ebea7a92b
Schweiz,Switzerland,Switzerland,Country,Country,Switzerland,,dgm_traveladvisories_country_ger,3ad08396dc5afa78f34f548eea3c1d64,dgm_traveladvisories_country_ger__3ad08396dc5afa78f34f548eea3c1d64
Syrien,Syria,Syria,Country,Country,Syria,,dgm_traveladvisories_country_ger,465718d0a1bc8363ad01390923fad5d1,dgm_traveladvisories_country_ger__465718d0a1bc8363ad01390923fad5d1
Tadschikistan,Tajikistan,Tajikistan,Country,Country,Tajikistan,,dgm_traveladvisories_country_ger,b5a9722262bbb7a7449ebc0f4394c901,dgm_traveladvisories_country_ger__b5a9722262bbb7a7449ebc0f4394c901
Tansania,Tanzania,Tanzania,Country,Country,Tanzania,,dgm_traveladvisories_country_ger,c03b1123e45fa00da3142e0424ee5eec,dgm_traveladvisories_country_ger__c03b1123e45fa00da3142e0424ee5eec
Thailand,Thailand,Thailand,Country,Country,Thailand,,dgm_traveladvisories_country_ger,103357e3e40a9c0e4e9d36110f7bbc7a,dgm_traveladvisories_country_ger__103357e3e40a9c0e4e9d36110f7bbc7a
Togo,Togo,Togo,Country,Country,Togo,,dgm_traveladvisories_country_ger,1e746c5c85c4c0de3a0858b0dd047476,dgm_traveladvisories_country_ger__1e746c5c85c4c0de3a0858b0dd047476
Tonga,Tonga,Tonga,Country,Country,Tonga,,dgm_traveladvisories_country_ger,dd5cb49bc56af9d53f9f9e1e5b425ab0,dgm_traveladvisories_country_ger__dd5cb49bc56af9d53f9f9e1e5b425ab0
Trinidad und Tobago,Trinidad and Tobago,Trinidad and Tobago,Country,Country,Trinidad and Tobago,,dgm_traveladvisories_country_ger,63965a52775c39cd64c3ef0248d585b1,dgm_traveladvisories_country_ger__63965a52775c39cd64c3ef0248d585b1
Tunesien,Tunisia,Tunisia,Country,Country,Tunisia,,dgm_traveladvisories_country_ger,d6dacba23ab4a1d5b72f223bfb010a05,dgm_traveladvisories_country_ger__d6dacba23ab4a1d5b72f223bfb010a05
Türkei,Turkey,Turkey,Country,Country,Turkey,,dgm_traveladvisories_country_ger,221cdfb73049678e244380b45872cbb2,dgm_traveladvisories_country_ger__221cdfb73049678e244380b45872cbb2
Turkmenistan,Turkmenistan,Turkmenistan,Country,Country,Turkmenistan,,dgm_traveladvisories_country_ger,f5d993d8e89c037d614ec8dc2559e4b7,dgm_traveladvisories_country_ger__f5d993d8e89c037d614ec8dc2559e4b7
Tuvalu,Tuvalu,Tuvalu,Country,Country,Tuvalu,,dgm_traveladvisories_country_ger,4e18c1e699d8abc3422d67f2ff82c56b,dgm_traveladvisories_country_ger__4e18c1e699d8abc3422d67f2ff82c56b
Uganda,Uganda,Uganda,Country,Country,Uganda,,dgm_traveladvisories_country_ger,53b3c88ea00c4f0e137b4e6fe7bd23f1,dgm_traveladvisories_country_ger__53b3c88ea00c4f0e137b4e6fe7bd23f1
Ukraine,Ukraine,Ukraine,Country,Country,Ukraine,,dgm_traveladvisories_country_ger,f01fc92b23faa973f3492a23d5a705c5,dgm_traveladvisories_country_ger__f01fc92b23faa973f3492a23d5a705c5
Vereinigte Arabische Emirate,United Arab Emirates,United Arab Emirates,Country,Country,United Arab Emirates,,dgm_traveladvisories_country_ger,8f6f28f0d2061af28bcf49d1725b2cbd,dgm_traveladvisories_country_ger__8f6f28f0d2061af28bcf49d1725b2cbd
Königreich Großbritannien,United Kingdom,United Kingdom,Country,Country,United Kingdom,,dgm_traveladvisories_country_ger,89f9c9f489be2a83cf57e53b9197d288,dgm_traveladvisories_country_ger__89f9c9f489be2a83cf57e53b9197d288
Vereinigte Staaten,United States of America,United States of America,Country,Country,United States of America,,dgm_traveladvisories_country_ger,1f122dd19db580fd03635dd699fb49de,dgm_traveladvisories_country_ger__1f122dd19db580fd03635dd699fb49de
Uruguay,Uruguay,Uruguay,Country,Country,Uruguay,,dgm_traveladvisories_country_ger,75497a22409db78dcc52c291e078bc10,dgm_traveladvisories_country_ger__75497a22409db78dcc52c291e078bc10
Usbekistan,Uzbekistan,Uzbekistan,Country,Country,Uzbekistan,,dgm_traveladvisories_country_ger,a0a3e881895e46eb96218f0988d405b9,dgm_traveladvisories_country_ger__a0a3e881895e46eb96218f0988d405b9
Vanuatu,Vanuatu,Vanuatu,Country,Country,Vanuatu,,dgm_traveladvisories_country_ger,fe07e488fe56260f45240c1c8a8882a8,dgm_traveladvisories_country_ger__fe07e488fe56260f45240c1c8a8882a8
Venezuela,Venezuela,Venezuela,Country,Country,Venezuela,,dgm_traveladvisories_country_ger,e95294b730f61c8175550ec244bfcb50,dgm_traveladvisories_country_ger__e95294b730f61c8175550ec244bfcb50
Vietnam,Vietnam,Vietnam,Country,Country,Vietnam,,dgm_traveladvisories_country_ger,fdef6daa799e80dbce1b561577b21181,dgm_traveladvisories_country_ger__fdef6daa799e80dbce1b561577b21181
Jemen,Yemen,Yemen,Country,Country,Yemen,,dgm_traveladvisories_country_ger,724bf4ca11a567636547a92a37e397b7,dgm_traveladvisories_country_ger__724bf4ca11a567636547a92a37e397b7
Sambia,Zambia,Zambia,Country,Country,Zambia,,dgm_traveladvisories_country_ger,b0aa0804e676a38255af4fd70236af7c,dgm_traveladvisories_country_ger__b0aa0804e676a38255af4fd70236af7c
Simbabwe,Zimbabwe,Zimbabwe,Country,Country,Zimbabwe,,dgm_traveladvisories_country_ger,9d5116a2451bc98c2b46b93acbc1b4f0,dgm_traveladvisories_country_ger__9d5116a2451bc98c2b46b93acbc1b4f0
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
,,,Country,Country,,,dgm_traveladvisories_country_ger,d41d8cd98f00b204e9800998ecf8427e,dgm_traveladvisories_country_ger__d41d8cd98f00b204e9800998ecf8427e
