german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
holtener muhlenweg,"Holtener Muhlenweg in Oberhausen, Germany",51.5212984,6.7859442,1,,,,,,,,space,"Holtener Muhlenweg in Oberhausen, Germany",,german_fires_oberhausen_locations,8e9fa550f2ec9726df8dbd41b97b378d,german_fires_oberhausen_locations__8e9fa550f2ec9726df8dbd41b97b378d
holtener strasse,"Holtener Strasse in Oberhausen, Germany",51.5193922,6.8509641,1,,,,,,,,Diplomat,"Holtener Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,ce09f368b4133143c2b717b102c0261d,german_fires_oberhausen_locations__ce09f368b4133143c2b717b102c0261d
holtkampstrasse,"Holtkampstrasse in Oberhausen, Germany",51.5148691,6.8446219,1,,,,,,,,Legislator,"Holtkampstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,49687bc9db1dcd051a7bae3a8d1bc0dc,german_fires_oberhausen_locations__49687bc9db1dcd051a7bae3a8d1bc0dc
holtstegstrasse,"Holtstegstrasse in Oberhausen, Germany",51.5390264,6.78879,1,,,,,,,,LegislativeCommittee,"Holtstegstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,72f138f773c1118e8ced0f61c7e6d053,german_fires_oberhausen_locations__72f138f773c1118e8ced0f61c7e6d053
holzstrasse,"Holzstrasse in Oberhausen, Germany",51.5288272,6.8008951,1,,,,,,,,AAEntity,"Holzstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,1c8ef177f5a635d697041ba4ddf4de18,german_fires_oberhausen_locations__1c8ef177f5a635d697041ba4ddf4de18
homberger strasse,"Homberger Strasse in Oberhausen, Germany",51.5057112,6.8217929,1,,,,,,,,Wells,"Homberger Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,6c05bdba4af14ae1aec9651dde28a171,german_fires_oberhausen_locations__6c05bdba4af14ae1aec9651dde28a171
honnestrasse,"Honnestrasse in Oberhausen, Germany",51.4565912,6.8269528,1,,,,,,,,Pipeline,"Honnestrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,7c1d918245928dcd21ad49b0476bad26,german_fires_oberhausen_locations__7c1d918245928dcd21ad49b0476bad26
horststrasse,"Horststrasse in Oberhausen, Germany",51.505881,6.840824,1,,,,,,,,Consulates,"Horststrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,a529d77f801d699b2bfc45a02d984925,german_fires_oberhausen_locations__a529d77f801d699b2bfc45a02d984925
hospitalstrasse,"Hospitalstrasse in Oberhausen, Germany",51.518134,6.8466777,1,,,,,,,,Consulates,"Hospitalstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,04bedaea8bb4a484a262391acdfad53b,german_fires_oberhausen_locations__04bedaea8bb4a484a262391acdfad53b
hubertusstrasse,"Hubertusstrasse in Oberhausen, Germany",51.5094871,6.8579504,1,,,,,,,,Shipping,"Hubertusstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,869aec2c27b90a5d24a7c7e30fdd2504,german_fires_oberhausen_locations__869aec2c27b90a5d24a7c7e30fdd2504
hufstrasse,"Hufstrasse in Oberhausen, Germany",51.5360327,6.8061858,1,,,,,,,,News,"Hufstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,3b710d91eeb55356e7a3f71c50a8fa4b,german_fires_oberhausen_locations__3b710d91eeb55356e7a3f71c50a8fa4b
hugelstrasse,"Hugelstrasse in Oberhausen, Germany",51.5106996,6.8675594,1,,,,,,,,Person,"Hugelstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,17fffd25341b70aae6b0130d66a28ba9,german_fires_oberhausen_locations__17fffd25341b70aae6b0130d66a28ba9
hugo-baum-strasse,"Hugo-Baum-Strasse in Oberhausen, Germany",51.4715932,6.8710158,1,,,,,,,,Person,"Hugo-Baum-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,a9da2041622a40d2346d12945bd52a11,german_fires_oberhausen_locations__a9da2041622a40d2346d12945bd52a11
hugostrasse,"Hugostrasse in Oberhausen, Germany",51.5196976,6.8863684,1,,,,,,,,Person,"Hugostrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,c1f92a86d45f2c8e01bcae2ba3a7b13c,german_fires_oberhausen_locations__c1f92a86d45f2c8e01bcae2ba3a7b13c
hugo-rasch-strasse,"Hugo-Rasch-Strasse in Oberhausen, Germany",51.4824898,6.8963766,1,,,,,,,,CompanyKeyword,"Hugo-Rasch-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,d6c6269a1e914537cba34f2b0f00ab1a,german_fires_oberhausen_locations__d6c6269a1e914537cba34f2b0f00ab1a
huhnerstrasse,"Huhnerstrasse in Oberhausen, Germany",51.5409343,6.8017338,1,,,,,,,,Pipeline,"Huhnerstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,8ace6a51d831a5cbbcfb7d219f5b87ab,german_fires_oberhausen_locations__8ace6a51d831a5cbbcfb7d219f5b87ab
huhnerheidestrasse,"Huhnerheidestrasse in Oberhausen, Germany",51.5560878,6.7825539,1,,,,,,,,DiplomaticFacilities,"Huhnerheidestrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,8caafe823005ee349ee7d2e82966eb3f,german_fires_oberhausen_locations__8caafe823005ee349ee7d2e82966eb3f
hulskathstrasse,"Hulskathstrasse in Oberhausen, Germany",51.5097713,6.82908,1,,,,,,,,IndustryTerm,"Hulskathstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,00a20c64c81caf565114957b23ed758f,german_fires_oberhausen_locations__00a20c64c81caf565114957b23ed758f
humboldtstrasse,"Humboldtstrasse in Oberhausen, Germany",51.4655225,6.8554457,1,,,,,,,,ForeignMinistry,"Humboldtstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,6a78ecb903da31da9cbdff649092e997,german_fires_oberhausen_locations__6a78ecb903da31da9cbdff649092e997
hunenbergstrasse,"Hunenbergstrasse in Oberhausen, Germany",51.5616936,6.8186491,1,,,,,,,,ForeignMinister,"Hunenbergstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,87737f687051ca98f46406aa931fb087,german_fires_oberhausen_locations__87737f687051ca98f46406aa931fb087
hunsruckstrasse,"Hunsruckstrasse in Oberhausen, Germany",51.4741123,6.8813474,1,,,,,,,,LegislativeCommittee,"Hunsruckstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,bbc172c1d4c378c82202ebfcb94ff6db,german_fires_oberhausen_locations__bbc172c1d4c378c82202ebfcb94ff6db
hunxer strasse,"Hunxer Strasse in Oberhausen, Germany",51.500953,6.8401431,1,,,,,,,,DiplomaticFacilities,"Hunxer Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,3df544df75c37aa29a2e0acddd8482f9,german_fires_oberhausen_locations__3df544df75c37aa29a2e0acddd8482f9
husumer strasse,"Husumer Strasse in Oberhausen, Germany",51.5220455,6.8584746,1,,,,,,,,LegislativeCommittee,"Husumer Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,6dba9100fc65d1ee1fd65c8c66839bb0,german_fires_oberhausen_locations__6dba9100fc65d1ee1fd65c8c66839bb0
huttestrasse,"Huttestrasse in Oberhausen, Germany",51.5104902,6.8657921,1,,,,,,,,Organization,"Huttestrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,801b36e609cd066e831f54291a58a966,german_fires_oberhausen_locations__801b36e609cd066e831f54291a58a966
hutterhardt,"Hutterhardt in Oberhausen, Germany",51.5460653,6.8541346,1,,,,,,,,Exec,"Hutterhardt in Oberhausen, Germany",,german_fires_oberhausen_locations,b3aaf9d807e0ab09c7edfa31822f29bc,german_fires_oberhausen_locations__b3aaf9d807e0ab09c7edfa31822f29bc
huyssenstrasse,"Huyssenstrasse in Oberhausen, Germany",51.5197595,6.8891142,1,,,,,,,,Consulates,"Huyssenstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,def81da01cd88f8ba45f14dcac25cadd,german_fires_oberhausen_locations__def81da01cd88f8ba45f14dcac25cadd
iltisstrasse,"Iltisstrasse in Oberhausen, Germany",51.5318047,6.8386684,1,,,,,,,,News,"Iltisstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,184951c54f986208ea241abc7358b7aa,german_fires_oberhausen_locations__184951c54f986208ea241abc7358b7aa
im brahmhof,"Im Brahmhof in Oberhausen, Germany",51.5021339,6.8860749,1,,,,,,,,Shipping,"Im Brahmhof in Oberhausen, Germany",,german_fires_oberhausen_locations,a73b6298ba836f5e7af039803fefc963,german_fires_oberhausen_locations__a73b6298ba836f5e7af039803fefc963
im bremerbusch,"Im Bremerbusch in Oberhausen, Germany",51.5348745,6.846774,1,,,,,,,,AAEntity,"Im Bremerbusch in Oberhausen, Germany",,german_fires_oberhausen_locations,0492ee8ed8a4a28e2000abb621f4f984,german_fires_oberhausen_locations__0492ee8ed8a4a28e2000abb621f4f984
im erlengrund,"Im Erlengrund in Oberhausen, Germany",51.5177045,6.8193414,1,,,,,,,,Refinery,"Im Erlengrund in Oberhausen, Germany",,german_fires_oberhausen_locations,b0d41e262e3759075301a005b7767aab,german_fires_oberhausen_locations__b0d41e262e3759075301a005b7767aab
im fuhlenbrock,"Im Fuhlenbrock in Oberhausen, Germany",51.5290206,6.8932028,1,,,,,,,,IndustryTerm,"Im Fuhlenbrock in Oberhausen, Germany",,german_fires_oberhausen_locations,7b87c56ea7b737ee0f453986b16c486b,german_fires_oberhausen_locations__7b87c56ea7b737ee0f453986b16c486b
im gemeindegrund,"Im Gemeindegrund in Oberhausen, Germany",51.5483693,6.8323743,1,,,,,,,,Diplomat,"Im Gemeindegrund in Oberhausen, Germany",,german_fires_oberhausen_locations,1de6d19ae5850996264de561cf98708c,german_fires_oberhausen_locations__1de6d19ae5850996264de561cf98708c
im handbachtal,"Im Handbachtal in Oberhausen, Germany",51.5499156,6.8425209,1,,,,,,,,Keyphrase,"Im Handbachtal in Oberhausen, Germany",,german_fires_oberhausen_locations,5c35f8c370ca1279d620b6eaa9186e7c,german_fires_oberhausen_locations__5c35f8c370ca1279d620b6eaa9186e7c
im heeck,"Im Heeck in Oberhausen, Germany",51.539107,6.8192898,1,,,,,,,,FTO,"Im Heeck in Oberhausen, Germany",,german_fires_oberhausen_locations,4ae7ac1a798ebd5b557500a8d122b556,german_fires_oberhausen_locations__4ae7ac1a798ebd5b557500a8d122b556
im heidefeld,"Im Heidefeld in Oberhausen, Germany",51.4613105,6.843335,1,,,,,,,,News,"Im Heidefeld in Oberhausen, Germany",,german_fires_oberhausen_locations,c1f6a9cd30c8a9fb019d7c2782ab2488,german_fires_oberhausen_locations__c1f6a9cd30c8a9fb019d7c2782ab2488
im heidesiepen,"Im Heidesiepen in Oberhausen, Germany",51.5409403,6.8055188,1,,,,,,,,Keyphrase,"Im Heidesiepen in Oberhausen, Germany",,german_fires_oberhausen_locations,8332f53c15d88e1add971334ce0a0379,german_fires_oberhausen_locations__8332f53c15d88e1add971334ce0a0379
imhofchen,"Imhofchen in Oberhausen, Germany",51.5567839,6.8475465,1,,,,,,,,Legislator,"Imhofchen in Oberhausen, Germany",,german_fires_oberhausen_locations,8855e2d57e99017ba4fe93601c877b3d,german_fires_oberhausen_locations__8855e2d57e99017ba4fe93601c877b3d
im huttenbusch,"Im Huttenbusch in Oberhausen, Germany",51.5303437,6.8554138,1,,,,,,,,DiplomaticFacilities,"Im Huttenbusch in Oberhausen, Germany",,german_fires_oberhausen_locations,865ff906ce7c2000dae09a8f55cc9912,german_fires_oberhausen_locations__865ff906ce7c2000dae09a8f55cc9912
im koppenfeld,"Im Koppenfeld in Oberhausen, Germany",51.5299802,6.8528019,1,,,,,,,,Shipping,"Im Koppenfeld in Oberhausen, Germany",,german_fires_oberhausen_locations,09bba2fdd97bb8205e026e155fa72c05,german_fires_oberhausen_locations__09bba2fdd97bb8205e026e155fa72c05
im kreuzfeld,"Im Kreuzfeld in Oberhausen, Germany",51.5195965,6.8430733,1,,,,,,,,ForeignMinistry,"Im Kreuzfeld in Oberhausen, Germany",,german_fires_oberhausen_locations,11981b4008581c7b133df211ff8a2d49,german_fires_oberhausen_locations__11981b4008581c7b133df211ff8a2d49
im lekkerland,"Im Lekkerland in Oberhausen, Germany",51.5265368,6.8118857,1,,,,,,,,Diplomat,"Im Lekkerland in Oberhausen, Germany",,german_fires_oberhausen_locations,dde72d28ea56088e11d6e9142c4c68a6,german_fires_oberhausen_locations__dde72d28ea56088e11d6e9142c4c68a6
im lipperfeld,"Im Lipperfeld in Oberhausen, Germany",51.4843051,6.8738561,1,,,,,,,,AAEntity,"Im Lipperfeld in Oberhausen, Germany",,german_fires_oberhausen_locations,4545114796b3811b1235b3e164244cd7,german_fires_oberhausen_locations__4545114796b3811b1235b3e164244cd7
im sande,"Im Sande in Oberhausen, Germany",51.4668279,6.8212953,1,,,,,,,,Exec,"Im Sande in Oberhausen, Germany",,german_fires_oberhausen_locations,26c6cb88ca21980537a04ab9335b1a6e,german_fires_oberhausen_locations__26c6cb88ca21980537a04ab9335b1a6e
im mattensfeld,"Im Mattensfeld in Oberhausen, Germany",51.5470443,6.8088784,1,,,,,,,,Shipping,"Im Mattensfeld in Oberhausen, Germany",,german_fires_oberhausen_locations,19a993ee13e1350717ad6b8946029ba6,german_fires_oberhausen_locations__19a993ee13e1350717ad6b8946029ba6
immenstrasse,"Immenstrasse in Oberhausen, Germany",51.5578419,6.8471681,1,,,,,,,,Consulates,"Immenstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,1094e78f17c1e50b076610c17c71dffb,german_fires_oberhausen_locations__1094e78f17c1e50b076610c17c71dffb
im steinhaidchen,"Im Steinhaidchen in Oberhausen, Germany",51.5534163,6.8398431,1,,,,,,,,Person,"Im Steinhaidchen in Oberhausen, Germany",,german_fires_oberhausen_locations,17cab532af096a2bfc4c6781b9968dda,german_fires_oberhausen_locations__17cab532af096a2bfc4c6781b9968dda
im torfveen,"Im Torfveen in Oberhausen, Germany",51.5554166,6.8457367,1,,,,,,,,News,"Im Torfveen in Oberhausen, Germany",,german_fires_oberhausen_locations,f85c49b6a556dedce4b0492a18bd86f7,german_fires_oberhausen_locations__f85c49b6a556dedce4b0492a18bd86f7
im streb,"Im Streb in Oberhausen, Germany",51.4556897,6.825002,1,,,,,,,,News,"Im Streb in Oberhausen, Germany",,german_fires_oberhausen_locations,e425678f1e5e443db510275c71cd7440,german_fires_oberhausen_locations__e425678f1e5e443db510275c71cd7440
im quellgrund,"Im Quellgrund in Oberhausen, Germany",51.5530994,6.8344336,1,,,,,,,,Media,"Im Quellgrund in Oberhausen, Germany",,german_fires_oberhausen_locations,f9e4024e86dc3bf2e645417676a4824a,german_fires_oberhausen_locations__f9e4024e86dc3bf2e645417676a4824a
im waldteich,"Im Waldteich in Oberhausen, Germany",51.5280565,6.8063295,1,,,,,,,,Exec,"Im Waldteich in Oberhausen, Germany",,german_fires_oberhausen_locations,b13b23f747dbacd77f2655ab213fb5d8,german_fires_oberhausen_locations__b13b23f747dbacd77f2655ab213fb5d8
im weidenkamp,"Im Weidenkamp in Oberhausen, Germany",51.5481359,6.8303485,1,,,,,,,,Organization,"Im Weidenkamp in Oberhausen, Germany",,german_fires_oberhausen_locations,2d4290b0495b81658c766d7e2cee9067,german_fires_oberhausen_locations__2d4290b0495b81658c766d7e2cee9067
im wiedemhof,"Im Wiedemhof in Oberhausen, Germany",51.5010262,6.8849776,1,,,,,,,,IndustryTerm,"Im Wiedemhof in Oberhausen, Germany",,german_fires_oberhausen_locations,eea24ed9f1ff81263d9939e65908f359,german_fires_oberhausen_locations__eea24ed9f1ff81263d9939e65908f359
in den matskampen,"In den Matskampen in Oberhausen, Germany",51.4727705,6.8877736,1,,,,,,,,ForeignMinister,"In den Matskampen in Oberhausen, Germany",,german_fires_oberhausen_locations,22a27d3a2d52505847ab5d807a52e070,german_fires_oberhausen_locations__22a27d3a2d52505847ab5d807a52e070
in der emscherau,"In der Emscherau in Oberhausen, Germany",51.4870441,6.8242204,1,,,,,,,,DiplomaticFacilities,"In der Emscherau in Oberhausen, Germany",,german_fires_oberhausen_locations,bd2f26461070cd491421b6eceddb3fa4,german_fires_oberhausen_locations__bd2f26461070cd491421b6eceddb3fa4
in der loh,"In der Loh in Oberhausen, Germany",51.4649664,6.8743055,1,,,,,,,,FTO,"In der Loh in Oberhausen, Germany",,german_fires_oberhausen_locations,f69e89222d26cd9f14bc678e6d24531b,german_fires_oberhausen_locations__f69e89222d26cd9f14bc678e6d24531b
in der heide,"In der Heide in Oberhausen, Germany",51.4787003,6.8515209,1,,,,,,,,FTO,"In der Heide in Oberhausen, Germany",,german_fires_oberhausen_locations,d03d5be37f76bc378f9518ebc7c5d7cd,german_fires_oberhausen_locations__d03d5be37f76bc378f9518ebc7c5d7cd
in der mark,"In der Mark in Oberhausen, Germany",51.5545706,6.8372238,1,,,,,,,,Refinery,"In der Mark in Oberhausen, Germany",,german_fires_oberhausen_locations,90c3d712bdc02c27a28862ecc4309c45,german_fires_oberhausen_locations__90c3d712bdc02c27a28862ecc4309c45
in der sandgathe,"In der Sandgathe in Oberhausen, Germany",51.4902421,6.9158491,1,,,,,,,,Exec,"In der Sandgathe in Oberhausen, Germany",,german_fires_oberhausen_locations,51b7254771e097bdc6be9bd9a924ced1,german_fires_oberhausen_locations__51b7254771e097bdc6be9bd9a924ced1
in der wies,"In der Wies in Oberhausen, Germany",51.5455483,6.8079676,1,,,,,,,,LegislativeCommittee,"In der Wies in Oberhausen, Germany",,german_fires_oberhausen_locations,b9e20211af9d76cbdd8f37f7d15cf77b,german_fires_oberhausen_locations__b9e20211af9d76cbdd8f37f7d15cf77b
industriestrasse,"Industriestrasse in Oberhausen, Germany",51.5139458,6.8694951,1,,,,,,,,IndustryTerm,"Industriestrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,4e2a3f2d7fef6d01f5c4ad663e2f0852,german_fires_oberhausen_locations__4e2a3f2d7fef6d01f5c4ad663e2f0852
ingelstrasse,"Ingelstrasse in Oberhausen, Germany",51.5060302,6.8367579,1,,,,,,,,Refinery,"Ingelstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,bd22977af35e1c25b409388e765e60e5,german_fires_oberhausen_locations__bd22977af35e1c25b409388e765e60e5
ingridstrasse,"Ingridstrasse in Oberhausen, Germany",51.5276744,6.8465301,1,,,,,,,,IndustryTerm,"Ingridstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,4039ad8cdb8d355e6c52f851e6a2f08f,german_fires_oberhausen_locations__4039ad8cdb8d355e6c52f851e6a2f08f
inselstrasse,"Inselstrasse in Oberhausen, Germany",51.5232157,6.8471288,1,,,,,,,,Diplomat,"Inselstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,aaac2c064723134630c2c5e06ca3b859,german_fires_oberhausen_locations__aaac2c064723134630c2c5e06ca3b859
jagdstrasse,"Jagdstrasse in Oberhausen, Germany",51.4835853,6.9008916,1,,,,,,,,ForeignMinistry,"Jagdstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,b74299823ac3b7446e543c1897374551,german_fires_oberhausen_locations__b74299823ac3b7446e543c1897374551
jagerstrasse,"Jagerstrasse in Oberhausen, Germany",51.5340753,6.841572,1,,,,,,,,Person,"Jagerstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,232070cf5ef02d892ca654232920e263,german_fires_oberhausen_locations__232070cf5ef02d892ca654232920e263
jahnstrasse,"Jahnstrasse in Oberhausen, Germany",51.5080202,6.8556307,1,,,,,,,,space,"Jahnstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,911df366e10c96a2d125ed6156ef01c0,german_fires_oberhausen_locations__911df366e10c96a2d125ed6156ef01c0
jakobstrasse,"Jakobstrasse in Oberhausen, Germany",51.5020924,6.8377372,1,,,,,,,,Pipeline,"Jakobstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,f11e6d10d7f88b08413356551cd51cdd,german_fires_oberhausen_locations__f11e6d10d7f88b08413356551cd51cdd
jacobistrasse,"Jacobistrasse in Oberhausen, Germany",51.5220172,6.8918728,1,,,,,,,,Organization,"Jacobistrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,daca53875c86beb9d3bd2bc7cf568a86,german_fires_oberhausen_locations__daca53875c86beb9d3bd2bc7cf568a86
jakob-plum-strasse,"Jakob-Plum-Strasse in Oberhausen, Germany",51.5073008,6.8867369,1,,,,,,,,AAEntity,"Jakob-Plum-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,fc2cee67259f01e772ffe2bd3a272b88,german_fires_oberhausen_locations__fc2cee67259f01e772ffe2bd3a272b88
johannes-kampert-strasse,"Johannes-Kampert-Strasse in Oberhausen, Germany",51.4660435,6.8489666,1,,,,,,,,IndustryTerm,"Johannes-Kampert-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,8af007eaad2c2cd84afd37fae388a176,german_fires_oberhausen_locations__8af007eaad2c2cd84afd37fae388a176
johannes-roll-weg,"Johannes-Roll-Weg in Oberhausen, Germany",51.5498067,6.8544134,1,,,,,,,,Consulates,"Johannes-Roll-Weg in Oberhausen, Germany",,german_fires_oberhausen_locations,aa05627b1d006239e1a95217d143c8df,german_fires_oberhausen_locations__aa05627b1d006239e1a95217d143c8df
johanniterstrasse,"Johanniterstrasse in Oberhausen, Germany",51.5087378,6.8545088,1,,,,,,,,Wells,"Johanniterstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,fe0347815121bc2210d4b053a1f3cfff,german_fires_oberhausen_locations__fe0347815121bc2210d4b053a1f3cfff
johann-schafer-strasse,"Johann-Schafer-Strasse in Oberhausen, Germany",51.4697163,6.8700017,1,,,,,,,,News,"Johann-Schafer-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,ed7fac7a7b775899b3d540f6bcac2c87,german_fires_oberhausen_locations__ed7fac7a7b775899b3d540f6bcac2c87
johann-tombers-strasse,"Johann-Tombers-Strasse in Oberhausen, Germany",51.5240956,6.7829591,1,,,,,,,,Consulates,"Johann-Tombers-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,dee114efbcfeaa191ae347d8fb7600b5,german_fires_oberhausen_locations__dee114efbcfeaa191ae347d8fb7600b5
john-lennon-platz,"John-Lennon-Platz in Oberhausen, Germany",51.4780628,6.8599798,1,,,,,,,,Exec,"John-Lennon-Platz in Oberhausen, Germany",,german_fires_oberhausen_locations,29dc55559f6f9eb1230f31cba5c7a40a,german_fires_oberhausen_locations__29dc55559f6f9eb1230f31cba5c7a40a
josefstrasse,"Josefstrasse in Oberhausen, Germany",51.4620572,6.8572199,1,,,,,,,,Exec,"Josefstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,37b7636e17839569eddfa118bff144a7,german_fires_oberhausen_locations__37b7636e17839569eddfa118bff144a7
julius-brecht-anger,"Julius-Brecht-Anger in Oberhausen, Germany",51.5446445,6.8281186,1,,,,,,,,FTO,"Julius-Brecht-Anger in Oberhausen, Germany",,german_fires_oberhausen_locations,5ac8e37cba586f24c6c56ddfb30d2e36,german_fires_oberhausen_locations__5ac8e37cba586f24c6c56ddfb30d2e36
joseph-haydn-weg,"Joseph-Haydn-Weg in Oberhausen, Germany",51.5346859,6.8598712,1,,,,,,,,ForeignMinister,"Joseph-Haydn-Weg in Oberhausen, Germany",,german_fires_oberhausen_locations,0dd4eef295c8cf36333d300d4cb07bed,german_fires_oberhausen_locations__0dd4eef295c8cf36333d300d4cb07bed
kaisersfeld,"Kaisersfeld in Oberhausen, Germany",51.4694441,6.8912902,1,,,,,,,,IndustryTerm,"Kaisersfeld in Oberhausen, Germany",,german_fires_oberhausen_locations,6dcf17f78b12dc05a3e9257b7049323d,german_fires_oberhausen_locations__6dcf17f78b12dc05a3e9257b7049323d
kalkstrasse,"Kalkstrasse in Oberhausen, Germany",51.5096518,6.8435,1,,,,,,,,Person,"Kalkstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,2f9e245a6d0b71952e7b4ee9973de99b,german_fires_oberhausen_locations__2f9e245a6d0b71952e7b4ee9973de99b
kallen,"Kallen in Oberhausen, Germany",51.4525067,6.8347939,1,,,,,,,,space,"Kallen in Oberhausen, Germany",,german_fires_oberhausen_locations,7818ac7707afd87368447143f5a6aeb5,german_fires_oberhausen_locations__7818ac7707afd87368447143f5a6aeb5
kampstrasse,"Kampstrasse in Oberhausen, Germany",51.5069429,6.8805596,1,,,,,,,,Pipeline,"Kampstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,bd0aed96423645be0794558b4cfa92c8,german_fires_oberhausen_locations__bd0aed96423645be0794558b4cfa92c8
kanalstrasse,"Kanalstrasse in Oberhausen, Germany",51.4978591,6.8658594,1,,,,,,,,DiplomaticFacilities,"Kanalstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,6227935fe9611636d629a341eac306ac,german_fires_oberhausen_locations__6227935fe9611636d629a341eac306ac
kantstrasse,"Kantstrasse in Oberhausen, Germany",51.5157622,6.848849,1,,,,,,,,Pipeline,"Kantstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,6f8b23505c3a583b5007fdd6bbc74e0b,german_fires_oberhausen_locations__6f8b23505c3a583b5007fdd6bbc74e0b
kapellenstrasse,"Kapellenstrasse in Oberhausen, Germany",51.5109366,6.8784022,1,,,,,,,,Consulates,"Kapellenstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,7188d4a0c45e8f2769dd96fedb1bf36b,german_fires_oberhausen_locations__7188d4a0c45e8f2769dd96fedb1bf36b
kaplan-kuppers-weg,"Kaplan-Kuppers-Weg in Oberhausen, Germany",51.4633895,6.8540393,1,,,,,,,,Person,"Kaplan-Kuppers-Weg in Oberhausen, Germany",,german_fires_oberhausen_locations,8b381def8d53756aa33f8e28cf201a5b,german_fires_oberhausen_locations__8b381def8d53756aa33f8e28cf201a5b
kaplan-mertens-weg,"Kaplan-Mertens-Weg in Oberhausen, Germany",51.5401432,6.82117,1,,,,,,,,CompanyKeyword,"Kaplan-Mertens-Weg in Oberhausen, Germany",,german_fires_oberhausen_locations,93a958efb5af068ac55a65b5cc32f7dc,german_fires_oberhausen_locations__93a958efb5af068ac55a65b5cc32f7dc
karlstrasse,"Karlstrasse in Oberhausen, Germany",51.5193372,6.8524965,1,,,,,,,,Person,"Karlstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,6f24ff137733f46d079bf2bbcdb74830,german_fires_oberhausen_locations__6f24ff137733f46d079bf2bbcdb74830
karl-steinhauer-strasse,"Karl-Steinhauer-Strasse in Oberhausen, Germany",51.4741611,6.8724784,1,,,,,,,,Pipeline,"Karl-Steinhauer-Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,61271ec96c447527ec599401a46ed047,german_fires_oberhausen_locations__61271ec96c447527ec599401a46ed047
karntener strasse,"Karntener Strasse in Oberhausen, Germany",51.4673741,6.8862447,1,,,,,,,,Diplomat,"Karntener Strasse in Oberhausen, Germany",,german_fires_oberhausen_locations,fdd954eb254ceee08993f778781a3b36,german_fires_oberhausen_locations__fdd954eb254ceee08993f778781a3b36
karolinenstrasse,"Karolinenstrasse in Oberhausen, Germany",51.4819253,6.840083,1,,,,,,,,Refinery,"Karolinenstrasse in Oberhausen, Germany",,german_fires_oberhausen_locations,c427f5c1bf29f3c69f8cf178b4151cbc,german_fires_oberhausen_locations__c427f5c1bf29f3c69f8cf178b4151cbc
kastanienweg,"Kastanienweg in Oberhausen, Germany",51.4792838,6.8305945,1,,,,,,,,LegislativeCommittee,"Kastanienweg in Oberhausen, Germany",,german_fires_oberhausen_locations,1087a5a6b7a647939f921ce2bbed1740,german_fires_oberhausen_locations__1087a5a6b7a647939f921ce2bbed1740
