source_global_identifier,destination_global_identifier,rel_type,rel_properties
"mapping__https://en.wikipedia.org/wiki/1-800-Flowers.com,_Inc.",KP__894fb3718aef4fac966643eb37b49dea,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/1-800-Flowers.com,_Inc.",mapping__fd1d771d1c1f5242c804f0879e9276e6,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/1-800-Flowers.com,_Inc.",mapping__e6f222eff930d132799c9c10746ed4e0,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/1-800-Flowers.com,_Inc.",mapping__1ce7ace4d46d97d72cbf0d2b60d33259,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/1-800-Flowers.com,_Inc.",mapping__980b4617f498df98f228e46ef788bd6d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/3M,KP__48562aee0bffd911051ef423793942e0,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/3M,mapping__892b6dbdf8027ffb38bd9fd751bc6f68,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/3M,mapping__a6ea9dd3129fdd8524b9149a510a65bd,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/3M,mapping__de312cedea18616809f6ef06147990e4,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/3M,mapping__0a3799ef4806ad0d475df680b239f2a9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/3M,mapping__9d0bde60b8ab8fdfa0333c11828d06b2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/3M,mapping__73f176adc1edd84954506c651a0239e7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,KP__dfebd27ad984ba163dc65df523e8abf0,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,mapping__e26113996d4cb0d7fccb682ce4a4e36d,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,mapping__ea7d3c873797529a5f413ad923eb806d,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,mapping__2c8df7f4f14d7e7d2574b75efcfad139,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,mapping__64d15111edaa8af505aca8371aa9c039,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,mapping__bb4a2e68fab19b81416106d4d865e982,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/S&P_Global,mapping__5f490c543ac26005dcbe66ed71415da0,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/99_Cents_Only_Stores,KP__54d2775a1c0ab095f9610aece04e858c,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/99_Cents_Only_Stores,mapping__bac704916fa4dd58f1949b498f9fd43f,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/99_Cents_Only_Stores,mapping__9b82d116011bed3533cee8602b0adb70,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/99_Cents_Only_Stores,mapping__0575dfcec65410c0f5aa361aa4b91bd8,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AARP,KP__2f7155bb7a483ecb151b2c6ef70bc228,RELATED,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AARP,mapping__842d53d750fbc918deac444441600a3f,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AARP,mapping__a9cf17ed47b7c389be53a70202dd3bda,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AARP,mapping__29eec08aee34408e275b3cbcda28b77f,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AARP,mapping__df1d87e4613aab38b865ad1b3145f7fc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/ABC_Supply,KP__05d1da021c08510012a6892f8f4bfafc,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABC_Supply,mapping__f44b0b82582cd094d70b128645073b77,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABC_Supply,mapping__0a474d05fd049b95fdfdcba120f1cd35,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABC_Supply,mapping__434be6b22ba6305c071b001d97de517c,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABC_Supply,mapping__47677dc2ea86b8cd00b81b1738aa4ccf,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABM_Industries,KP__75281c1dd310569fe2bf55fac09e5238,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABM_Industries,mapping__6d6547d9416673c96291b24828985b24,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABM_Industries,mapping__b1cfcdcb377078bf2400418bf13f8ee5,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABM_Industries,mapping__13b12807171c1d6b5f2f9096b72e6972,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ABM_Industries,mapping__d25c4003dea38de39c509a51ebb31531,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,KP__0ef21d01bd663d2e64315cbafdd54d71,RELATED,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,mapping__5cd1f4a9bd95005ece1acd5af0e0640d,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,mapping__2bfaccc9c08cc8a9205784b18765e352,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,mapping__661bcb1535abcef0eae7176686c3db39,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,mapping__072a3ee6eea8fcc296ff78fa837473dd,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,mapping__f3d14122d8c8a4b59bf9700849cdac40,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/ACCO_Brands,mapping__b6b6f0471d38d83886aaf0b2a1c630af,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Ace_Hardware,KP__33d12e35c640c5bfe758459e5c0cea86,RELATED,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ace_Hardware,mapping__c41e5bf0abd2628b5a59955bb5374f9c,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ace_Hardware,mapping__8e0c88383b91e3445681d78e9c6a0c1c,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ace_Hardware,mapping__f045fa2275474d22965ed5dccf75967e,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ace_Hardware,mapping__e383c82e89d272c297570059a7206311,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ace_Hardware,mapping__3b00117b257d25f799050f6f4d8396a3,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Land_O'Lakes,KP__f96c50719f117892d842d25e57b99604,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Land_O'Lakes,mapping__48564a460d3891043d3a814b275db8e2,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Land_O'Lakes,mapping__1a8fb58b1473c90b5ad09b5f625bc410,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,KP__5f1a65971ad63c9cf9be9b25b89b5e28,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,mapping__667320593befc7967809703fe666b3d1,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,mapping__a538f69e4cb18a33eeb0fb5a65fe1231,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Activision_Blizzard,mapping__6ef5600ddbef27f460f23064d3ed35e6,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,KP__c6203c1cdf442cca2f468ebe07bb7650,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__5be2117af7635e8a0a29efdc877b8231,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__1a0abe6b46cc25c0764375f835c63bc9,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__90a27a436ade7f037d11d672d89f4c23,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__1bf1000d6653bcb30b7fadf7683c6ae4,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__fe2ee74ddfaa5253c08f7716894930dd,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__c1f6593fdd522a17e56ba654860d9099,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__9285816be16176822b91e478eda3a97a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__3568ac7a6f9c23c61561bdcbafdda198,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Active_Denial_System,mapping__ec615a5d8eb52fca03c39b908c5a3b60,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,KP__a03153bd0b88c5aa0c4015b844de032e,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,mapping__3661cca317557112c6f1424cedbf24c1,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,mapping__ba21d99c55e7fba2751efd1b214fd5c1,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,mapping__101b0fd458c9184219279f8179531584,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,mapping__4dc6eebe6bed23f02e88063a01a4d978,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,mapping__d884796a9a961cc2b79615c6a6e0336c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Adtalem_Global_Education,mapping__fe2d6b6d911c59a01a003e6828643210,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Advance_Publications,KP__d7687a14f8ce222fc304a29797d136c4,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advance_Publications,mapping__06dfe2934c7eba4fe3950569822090fa,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advance_Publications,mapping__04de4a430eb9f894c911ea6b12fda58d,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advance_Publications,mapping__e0c7b888eb41129652a0f102ddfb69fc,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advance_Publications,mapping__c5b7ad801f7187daa6f4fb441b53f8be,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,KP__0a35837255a92fa6950dd8c35bf2eede,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__cf99065d5f05689b95cf01dbb567f2ea,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__821def49008a6e6e7756081f46b45abc,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__8e2657c390db6ac9898e4bb6d6adbba1,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__54bab1102a40de553f740b0aaa5d6e6c,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__894f405b883b2aa21cb189aad40154e9,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__5ded0972d2d33508aeceeeae32e5af11,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Advanced_Micro_Devices,mapping__601f9a75bfb933f15b23acda3b0884fb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AECOM,KP__c57aa05854c32433f5c7c05412f6ea42,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AECOM,mapping__f47fcbbe464bce0260c21e4847c1db7c,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AECOM,mapping__158489a6e6286d8f071c7aea722af989,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AECOM,mapping__b6c7ee97e576f70ce2a3dac4134162d9,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AECOM,mapping__01bafe4d6187ca8774900e7fb5b241f7,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AECOM,mapping__2abd5e8ea36980940e5c55a1f430c5fb,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AEG,KP__b0b26c60674376cc026db435114dc253,RELATED,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__ced9b55ef499cd503d2155994c6d34a7,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__7edcf5a94baaf0d55204b700097a67f1,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__deb518d136ea021f89b1fe9de1b18379,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__5624fe3c28668c915835f39bbddc13c8,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__6f3aa432d5594cc2bb426acf735676b6,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__594fc57a43fe29568701d284fd05bfb5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__5b95be2fd5220d528e82a85b9fcce8fc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__0e1979e0e4d1245364de590b0c45efc7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__cb3e7821cbe8921705774e716d8c8074,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AEG,mapping__bebfb02fa067232953ff72fbeb189d4a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Aeroméxico,KP__e033d1d90ea50a530861ef856078d85b,RELATED,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aeroméxico,mapping__85e2b0061539d79869b218f1d8f0db47,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aeroméxico,mapping__3392f627becd558d6aad2b9a5d30acb6,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aeroméxico,mapping__5c7bb18c40fcd071f0ef56af094bea44,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aeroméxico,mapping__69ce4163ab4b7a928336e6f83392fdb1,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Skepticism_(band),KP__cb19780c79d36b54dc29024b23cd8ecd,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Skepticism_(band),mapping__3e7b1557d1d3b4f8ac497fdbfb0cc555,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Skepticism_(band),mapping__77cb635e6cf0a6366d0d177305b98c39,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Skepticism_(band),mapping__b1e1e0980f3f58a33c1e3ceb178d73bf,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Skepticism_(band),mapping__7751179dfbde292ff2e115f28b83bb74,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Skepticism_(band),mapping__c40980c3e4dab37cfada707953f6d628,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Aetna,KP__ade4c68cba85e3beb73a3413c0888b7d,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aetna,mapping__2aa7ec6c9005e8cdd6228993e50d3170,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aetna,mapping__7243e5e0dba451b66120efcc6f5734db,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aetna,mapping__e93e9da7aec9a0aaeb88935ba2d4ca65,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Aetna,mapping__4cedaba434398879426525a80ee17b71,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/Afton_Township,_Sedgwick_County,_Kansas",KP__8f0abc6322c7349a920c3ff1fc0d98c7,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/Afton_Township,_Sedgwick_County,_Kansas",mapping__182a369bab9ada0bab77a254541cec31,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/Afton_Township,_Sedgwick_County,_Kansas",mapping__5f4eca8af8661be37a4aa0d45b1b949b,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
"mapping__https://en.wikipedia.org/wiki/Afton_Township,_Sedgwick_County,_Kansas",mapping__adc363632d37317fe4193678c9baa5c5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,KP__425b8eee0e7dc8faa8e649beb4ae2ae4,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,mapping__65410e3494e4f479f6d4fd955ab99cb8,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,mapping__fd407fc94acbf1e935cf3f7b543e6dec,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,mapping__c8ff33d3eeb0c3042fee78459001621b,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,mapping__ef5990b1a20c7ec1f5f89da71c3f05ec,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,mapping__1132687c74bf23c7bce59d084c1abe08,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Ahold_Delhaize,mapping__580cc2988955a153a1f9b055fb5506a4,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,KP__3184da48271d356bdbdc89041b7f0471,RELATED,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__2942445f18df3a7e4d64170c70358beb,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__1776456e32a8e7da0bc555c38f22434a,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__7a95957d7c7a34bea8a3b45ddc7e4640,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__990e940a8a613ae0212ff004fe2dac90,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__b4cef4bb67c13877aad675da94b7b7f6,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__df959016d2db482c2bb8adb544caa2f9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/AIA_Group,mapping__6de8a0412dcc059bf61da5c509fd2664,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/American_International_Group,KP__2d443968d5d9c9665e5755709346d6b9,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/American_International_Group,mapping__18c8a28888978be71bb7ab69487a6639,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/American_International_Group,mapping__0def40bec37354fbc571c07b406423e7,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/American_International_Group,mapping__68ac4ea6c51c4cf806b7a7d7d9e19ec4,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/American_International_Group,mapping__136d5eb485a482b4d192447238ec6b5d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/American_International_Group,mapping__5b8319a971560e39d253aba92d5ae110,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,KP__97330640744feddc52f9fecbf39e3cd9,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__fee32d9ee9abf793c43bc2c8e330cbe9,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__47bf9cf8a7529fc9a6624d4ea8248dd9,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__ec8a62e7b2bb5a0e28360ea9190112a8,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__a0f00422d8fa99aa60b05154beb2ee6b,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__f30927e41c41ae4d5d353c3016c1cd0c,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__522c3b31dcb641fa71e30ca3e45e73b8,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Hyatt,mapping__b72ee0aa1b0d19662c054dfb8ee4ed61,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Air_Canada,KP__e2437347300ecc96b6855502ea951918,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Canada,mapping__55218bfa021464110ba2628e3571bd07,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Canada,mapping__1ef0db1ea1a528670fddd82a84cd37e9,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Canada,mapping__fdd473d9e2233d4c75e046990fd5ff91,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Canada,mapping__5510ed20303d57bb1eeac9b4a4940233,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Air_Canada,mapping__638d5443b9a14fa465db01b225bb7435,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Air_Liquide,KP__243219158ce7875a0c3968c8a8f1480b,SAMEAS,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Liquide,mapping__c9bc4c95147614861f02f2eac008c3af,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Liquide,mapping__265c14eafdb7dc1f48855b0c0f6c973e,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Liquide,mapping__d62027dbe2c0221884133c8c1f8b38e7,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Liquide,mapping__fe65f8ade7e4a249632589159dfbbe7d,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
mapping__https://en.wikipedia.org/wiki/Air_Liquide,mapping__beb4e7ba3f98a2bf5f6fa34d023cdb47,NAMEVARIANT,"{""from"":""shodan_keyword_to_guid""}"
